Globalisering (1);Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 forskarvolym//NN|NEU|SIN|IND|NOM//nmod//2 IX//RG|NOM//ROOT//2
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;1977//RG|NOM//nummod//21 tillsatte//VB|PRT|AKT//parataxis//4 den//DT|UTR|SIN|DEF//det//25 nytillträdda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//25 borgerliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//21 Valutakommittén//NN|UTR|SIN|DEF|NOM//nsubj//21 med//PP//case//28 uppdrag//NN|NEU|SIN|IND|NOM//nmod//26 att//IE//mark//30 se//VB|INF|AKT//acl//28 över//PL//case//32 valutaregleringen//NN|UTR|SIN|DEF|NOM//obl//30 .//MAD//punct//21
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Tre//RG|NOM//nummod//35 år//NN|NEU|PLU|IND|NOM//obl//36 senare//AB|KOM//advmod//37 publicerade//VB|PRT|AKT//parataxis//21 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//37 ett//DT|NEU|SIN|IND//det//40 delbetänkande//NN|NEU|SIN|IND|NOM//obj//37 i//PP//case//42 form//NN|UTR|SIN|IND|NOM//nmod//40 av//PP//case//46 en//DT|UTR|SIN|IND//det//45 serie//NN|UTR|SIN|IND|NOM//nmod//46 expertrapporter//NN|UTR|PLU|IND|NOM//nmod//42 .//MAD//punct//21
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Inriktningen//NN|UTR|SIN|DEF|NOM//nsubj//53 på//PP//case//51 expertrapporternas//NN|UTR|PLU|DEF|GEN//nmod:poss//51 slutsatser//NN|UTR|PLU|IND|NOM//nmod//48 var//VB|PRT|AKT//cop//53 entydigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//21 ://MID//punct//53
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;valutaregleringens//NN|UTR|SIN|DEF|GEN//nmod:poss//57 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 effektivitet//NN|UTR|SIN|IND|NOM//appos//53 som//KN//nsubj:pass//61 ekonomisk-politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//60 medel//NN|NEU|SIN|IND|NOM//nsubj:pass//61 ifrågasattes//VB|PRT|SFO//acl:relcl//57 .//MAD//punct//57
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;1985//RG|NOM//nummod//53 lämnade//VB|PRT|AKT//conj//4 Valutakommittén//NN|UTR|SIN|DEF|NOM//amod//66 slutbetänkandet//NN|NEU|SIN|DEF|NOM//nmod//67 Översyn//NN|UTR|SIN|IND|NOM//obj//64 av//PP//case//69 valutaregleringen//NN|UTR|SIN|DEF|NOM//nmod//67 .//MAD//punct//4
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 framgår//VB|PRS|AKT//parataxis//4 av//PP//case//74 betänkandet//NN|NEU|SIN|DEF|NOM//obl//72 att//SN//mark//77 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//77 utgick//VB|PRT|AKT//advcl//72 från//PP//case//82 ett//DT|NEU|SIN|IND//det//82 delvis//AB//advmod//81 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//82 synsätt//NN|NEU|SIN|IND|NOM//obl//77 .//MAD//punct//72
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Den//DT|UTR|SIN|DEF//det//86 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 ekonomin//NN|UTR|SIN|DEF|NOM//nsubj:pass//87 beskrivs//VB|PRS|SFO//parataxis//72 som//KN//mark//90 alltmer//AB//advmod//90 sammanväxt//PC|PRF|UTR|SIN|IND|NOM//xcomp//87 med//PP//case//87 och//KN//cc//93 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//87 av//PP//case//96 omvärldens//NN|UTR|SIN|DEF|GEN//nmod:poss//96 ekonomier//NN|UTR|PLU|IND|NOM//nmod//93 och//KN//cc//98 marknader//NN|UTR|PLU|IND|NOM//conj//96 .//MAD//punct//4
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Den//DT|UTR|SIN|DEF//det//102 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//102 slutsatsen//NN|UTR|SIN|DEF|NOM//nsubj//103 var//VB|PRT|AKT//parataxis//4 att//SN//mark//111 utrymmet//NN|NEU|SIN|DEF|NOM//nsubj//111 för//PP//case//110 nationellt//AB|POS//advmod//108 specifik//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//110 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//110 politik//NN|UTR|SIN|IND|NOM//nmod//105 minskat//VB|SUP|AKT//ccomp//103 .//MID//punct//4
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//115 var//VB|PRT|AKT//cop//115 enig//JJ|POS|UTR|SIN|IND|NOM//parataxis//4 om//PP//mark//120 att//SN//mark//120 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//120 därför//AB//advmod//120 förelåg//VB|PRT|AKT//advcl//115 sakliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//122 skäl//NN|NEU|PLU|IND|NOM//obj//120 för//PP//mark//125 att//IE//mark//125 liberalisera//VB|INF|AKT//advcl//120 valutaregleringen//NN|UTR|SIN|DEF|NOM//obj//125 och//KN//cc//129 man//PN|UTR|SIN|IND|SUB//nsubj//129 förespråkade//VB|PRT|AKT//conj//125 ”//PAD//punct//129 en//DT|UTR|SIN|IND//det//132 liberalisering//NN|UTR|SIN|IND|NOM//obj//129 av//PP//case//134 valutaregleringen//NN|UTR|SIN|DEF|NOM//nmod//132 och//KN//cc//136 förutser//VB|PRS|AKT//conj//125 en//DT|UTR|SIN|IND//det//138 fortsättning//NN|UTR|SIN|IND|NOM//obj//136 av//PP//case//141 den//DT|UTR|SIN|DEF//det//141 utveckling//NN|UTR|SIN|IND|NOM//nmod//138 som//HP|-|-|-//nsubj//143 kännetecknat//VB|SUP|AKT//acl:relcl//141 det//DT|NEU|SIN|DEF//det//146 seaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//146 decenniet//NN|NEU|SIN|DEF|NOM//obj//143 ”//VB|PRS|AKT//punct//4 .//MAD//punct//4
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Men//KN//cc//152 när//HA//mark//152 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//152 gällde//VB|PRT|AKT//conj//4 takten//NN|UTR|SIN|DEF|NOM//obj//152 ,//MID//punct//155 tidpunkten//NN|UTR|SIN|DEF|NOM//conj//153 och//KN//cc//161 hur//HA//advmod//158 långt//AB|POS//advmod//161 avregleringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//161 borde//VB|PRT|AKT//aux//161 drivas//VB|INF|SFO//conj//152 gick//VB|PRT|AKT//xcomp//161 meningarna//NN|UTR|PLU|DEF|NOM//nsubj//162 isär//PL//advmod//162 inom//PP//case//166 kommittén//NN|UTR|SIN|DEF|NOM//obl//162 ://MAD//punct//4
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 inte//AB//advmod//3 enig//JJ|POS|UTR|SIN|IND|NOM//ROOT//3 i//PP//case//6 sin//PS|UTR|SIN|DEF//nmod:poss//6 värdering//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//8 lämpligheten//NN|UTR|SIN|DEF|NOM//nmod//6 att//IE//mark//10 använda//VB|INF|AKT//acl//6 valutaregleringen//NN|UTR|SIN|DEF|NOM//obj//10 som//KN//case//15 ett//DT|NEU|SIN|IND//det//15 stabiliseringspolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//15 instrument//NN|NEU|SIN|IND|NOM//nmod//11 .//MAD//punct//3
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Majoriteten//NN|UTR|SIN|DEF|NOM//nsubj//18 anser//VB|PRS|AKT//parataxis//3 att//SN//mark//21 valutaregleringen//NN|UTR|SIN|DEF|NOM//nsubj//21 utgör//VB|PRS|AKT//ccomp//18 ett//DT|NEU|SIN|IND//det//23 stöd//NN|NEU|SIN|IND|NOM//obj//21 för//PP//case//25 penning-//NN|UTR|-|-|SMS//nmod//23 och//KN//cc//27 valutapolitiken//NN|UTR|SIN|DEF|NOM//conj//25 ,//MID//punct//31 inte//AB//advmod//31 minst//AB|SUV//advmod//31 påtagligt//JJ|POS|NEU|SIN|IND|NOM//advmod//21 i//PP//case//34 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 läge//NN|NEU|SIN|IND|NOM//obl//31 med//PP//case//37 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 obalanser//NN|UTR|PLU|IND|NOM//nmod//34 .//MAD//punct//18
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Därmed//AB//advmod//40 ökar//VB|PRS|AKT//conj//18 den//DT|UTR|SIN|DEF//det//43 stabiliseringspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 självständigheten//NN|UTR|SIN|DEF|NOM//nsubj//40 .//MAD//punct//40
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Fördelen//NN|UTR|SIN|DEF|NOM//nsubj//47 härav//AB//nmod//45 väger//VB|PRS|AKT//parataxis//40 enligt//PP//case//49 majoriteten//NN|UTR|SIN|DEF|NOM//obl//50 tyngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//47 än//KN//case//54 de//DT|UTR/NEU|PLU|DEF//det//54 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 kostnader//NN|UTR|PLU|IND|NOM//nmod//50 som//HP|-|-|-//obj//58 en//DT|UTR|SIN|IND//det//57 reglering//NN|UTR|SIN|IND|NOM//nsubj//58 förorsakar//VB|PRS|AKT//acl:relcl//54 och//KN//cc//60 risken//NN|UTR|SIN|DEF|NOM//conj//58 att//SN//mark//64 denna//DT|UTR|SIN|DEF//det//63 självständighet//NN|UTR|SIN|IND|NOM//nsubj:pass//64 utnyttjas//VB|INF|SFO//acl//60 för//PP//case//71 en//DT|UTR|SIN|IND//det//71 olämplig//JJ|POS|UTR|SIN|IND|NOM//amod//71 ,//MID//punct//70 alltför//AB//advmod//70 ackommoderande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 inriktning//NN|UTR|SIN|IND|NOM//obl//64 av//PP//case//73 politiken//NN|UTR|SIN|DEF|NOM//nmod//71 .//MAD//punct//40
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Risken//NN|UTR|SIN|DEF|NOM//nsubj//84 för//PP//case//79 en//DT|UTR|SIN|IND//det//79 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//79 politik//NN|UTR|SIN|IND|NOM//nmod//75 är//VB|PRS|AKT//cop//84 inte//AB//advmod//84 heller//AB//advmod//84 exklusivt//AB|POS//advmod//84 knuten//PC|PRF|UTR|SIN|IND|NOM//parataxis//40 just//AB//advmod//87 till//PP//case//87 valutaregleringen//NN|UTR|SIN|DEF|NOM//obl//84 .//MAD//punct//18
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Trots//PP//mark//7 att//SN//fixed//0 Valutakommitténs//PM|GEN//det//4 socialdemokratiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 majoritet//NN|UTR|SIN|IND|NOM//nsubj//7 i//PP//case//6 princip//NN|UTR|SIN|IND|NOM//obl//7 förordade//VB|PRT|AKT//advcl//10 avreglering//NN|UTR|SIN|IND|NOM//obj//7 ,//MID//punct//7 framhöll//VB|PRT|AKT//ROOT//10 man//PN|UTR|SIN|IND|SUB//nsubj//10 alltså//AB//advmod//10 att//SN//mark//16 valutaregleringen//NN|UTR|SIN|DEF|NOM//nsubj//16 även//AB//advmod//16 framgent//AB//nsubj//21 i//PP//case//19 viss//JJ|POS|UTR|SIN|IND|NOM//amod//19 utsträckning//NN|UTR|SIN|IND|NOM//obl//16 kunde//VB|PRT|AKT//aux//21 fungera//VB|INF|AKT//ccomp//10 effektivt//AB|POS//advmod//21 som//KN//case//26 ett//DT|NEU|SIN|IND//det//26 ekonomisk-politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//26 medel//NN|NEU|SIN|IND|NOM//obl//21 och//KN//cc//32 att//SN//mark//32 tiden//NN|UTR|SIN|DEF|NOM//nsubj//32 inte//AB//advmod//32 var//VB|PRT|AKT//cop//32 mogen//JJ|POS|UTR|SIN|IND|NOM//conj//21 för//PP//case//36 en//DT|UTR|SIN|IND//det//36 fullständig//JJ|POS|UTR|SIN|IND|NOM//amod//36 avreglering//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//10
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Majoritetens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 förslag//NN|NEU|SIN|IND|NOM//nsubj//40 var//VB|PRT|AKT//ccomp//10 att//IE//mark//42 ge//VB|INF|AKT//ccomp//40 Riksbanken//PM|NOM//obj//42 i//PP//case//45 uppdrag//NN|NEU|SIN|IND|NOM//obl//42 att//IE//mark//62 i//PP//case//49 sin//PS|UTR|SIN|DEF//nmod:poss//49 tillämpning//NN|UTR|SIN|IND|NOM//obl//62 av//PP//case//51 regleringen//NN|UTR|SIN|DEF|NOM//nmod//49 allteftersom//SN//mark//53 tunna//VB|INF|AKT//amod//55 ut//PL//compound:prt//53 densamma//PN|UTR|SIN|DEF|SUB/OBJ//nmod//49 .//MAD//punct//49
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//59 borgerliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 minoritet//NN|UTR|SIN|IND|NOM//nmod//49 däremot//AB//nmod//59 ,//MID//punct//62 hävdade//VB|PRT|AKT//acl//45 att//SN//mark//69 regleringen//NN|UTR|SIN|DEF|NOM//nsubj//69 var//VB|PRT|AKT//cop//69 helt//AB|POS//advmod//69 och//KN//cc//68 hållet//AB//fixed//66 inadekvat//JJ|POS|NEU|SIN|IND|NOM//obj//62 som//KN//case//72 ekonomisk-politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//72 medel//NN|NEU|SIN|IND|NOM//nmod//69 och//KN//cc//74 drog//VB|PRT|AKT//conj//69 slutsatsen//NN|UTR|SIN|DEF|NOM//obj//74 att//SN//mark//79 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//79 borde//VB|PRT|AKT//aux//79 avvecklas//VB|INF|SFO//advcl//74 till//PP//advmod//79 fullo//NN|-|-|-|-//fixed//80 och//KN//cc//83 omedelbart//AB|POS//conj//79 .//MAD//punct//69
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;I//PP//case//88 sin//PS|UTR|SIN|DEF//nmod:poss//88 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 reservation//NN|UTR|SIN|IND|NOM//obl//89 yttrade//VB|PRT|AKT//conj//69 de//DT|UTR/NEU|PLU|DEF//det//92 borgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 oppositionspartierna//NN|UTR|PLU|DEF|NOM//nsubj//89 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//89 ://MAD//punct//10
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Vår//PS|UTR|SIN|DEF//nmod:poss//1 slutsats//NN|UTR|SIN|IND|NOM//ROOT//1 är//VB|PRS|AKT//cop//1 att//SN//mark//9 valutaregleringens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 stabiliseringspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 effektivitet//NN|UTR|SIN|IND|NOM//nsubj//9 är//VB|PRS|AKT//cop//9 så//AB//advmod//9 låg//JJ|POS|UTR|SIN|IND|NOM//csubj//1 ,//MID//punct//9 att//SN//mark//17 en//DT|UTR|SIN|IND//det//14 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//14 reglering//NN|UTR|SIN|IND|NOM//nsubj//17 inte//AB//advmod//17 är//VB|PRS|AKT//cop//17 motiverad//PC|PRF|UTR|SIN|IND|NOM//ccomp//9 oavsett//AB|POS//mark//22 om//SN//case//21 penningpolitisk//JJ|POS|UTR|SIN|IND|NOM//amod//21 självständighet//NN|UTR|SIN|IND|NOM//obl//22 eftersträvas//VB|INF|SFO//advcl//17 eller//KN//cc//24 ej//AB//conj//22 .//MAD//punct//1
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Resultatet//NN|NEU|SIN|DEF|NOM//nsubj//4 av//PP//case//3 Valutakommitténs//PM|GEN//nmod:poss//3 ställningstagande//NN|NEU|SIN|IND|NOM//nmod//0 blev//VB|PRT|AKT//ROOT//4 att//SN//mark//11 avregleringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 av//PP//case//8 valutamarknaden//NN|UTR|SIN|DEF|NOM//nmod//6 kom//VB|PRT|AKT//aux//11 att//IE//mark//11 genomföras//VB|INF|SFO//ccomp//4 successivt//AB|POS//advmod//11 under//PP//case//15 Riksbankens//PM|GEN//nmod:poss//15 försorg//NN|UTR|SIN|IND|NOM//obl//11 med//PP//case//17 början//NN|UTR|SIN|DEF|NOM//obl//11 1985//RG|NOM//nummod//17 till//PP//case//22 det//DT|NEU|SIN|DEF//det//22 slutliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 genomförandet//NN|NEU|SIN|DEF|NOM//obl//11 den//DT|UTR|SIN|DEF//det//25 1//RO|NOM//nummod//25 juli//NN|UTR|SIN|IND|NOM//nmod//22 1989//RG|NOM//nummod//25 .//MAD//punct//4
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Slutligen//AB//advmod//29 stadsfästs//VB|SUP|SFO//parataxis//4 avregleringen//NN|UTR|SIN|DEF|NOM//nsubj//29 i//PP//case//38 och//KN//fixed//31 med//PP//fixed//31 att//SN//fixed//31 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//37 1989//RG|NOM//nummod//35 fattade//VB|PRT|AKT//amod//38 beslut//NN|NEU|SIN|IND|NOM//obl//29 om//PP//mark//41 att//IE//mark//41 anta//VB|INF|AKT//acl//38 en//DT|UTR|SIN|IND//det//43 lag//NN|UTR|SIN|IND|NOM//obj//41 om//PP//case//45 valutaregleringen//NN|UTR|SIN|DEF|NOM//nmod//43 som//KN//case//47 ersättning//NN|UTR|SIN|IND|NOM//nmod//45 för//PP//case//51 den//DT|UTR|SIN|DEF//det//51 gamla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 Valutalagen//NN|UTR|SIN|DEF|NOM//nmod//47 .//MAD//punct//4
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Och//KN//cc//62 då//AB//advmod//53 ,//MID//punct//60 fyra//RG|NOM//nummod//57 år//NN|NEU|PLU|IND|NOM//obl//60 efter//PP//case//60 Valutakommitténs//PM|GEN//nmod:poss//60 slutbetänkande//NN|NEU|SIN|IND|NOM//fixed//54 ,//MID//punct//62 fanns//VB|PRT|SFO//conj//4 inte//AB//advmod//62 längre//AB|KOM//advmod//62 några//DT|UTR/NEU|PLU|IND//det//66 meningsskiljaktigheter//NN|UTR|PLU|IND|NOM//nsubj//62 mellan//PP//case//70 den//DT|UTR|SIN|DEF//det//70 socialdemokratiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//70 regeringen//NN|UTR|SIN|DEF|NOM//nmod//66 och//KN//cc//74 de//DT|UTR/NEU|PLU|DEF//det//74 borgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 oppositionspartierna//NN|UTR|PLU|DEF|NOM//conj//70 .//MAD//punct//62
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;På//PP//case//82 grundval//NN|NEU|SIN|IND|NOM//fixed//76 av//PP//fixed//76 bland//PP//case//82 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//82 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//82 resonemang//NN|NEU|SIN|IND|NOM//obl//84 ,//MID//punct//84 tillstyrkte//VB|PRT|AKT//parataxis//62 finansutskottets//NN|NEU|SIN|DEF|GEN//obj//84 av//PP//case//87 socialdemokrater//NN|UTR|PLU|IND|NOM//nmod//85 och//KN//cc//91 borgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 sammansatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 majoritet//NN|UTR|SIN|IND|NOM//conj//85 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//93 förslag//NN|NEU|SIN|IND|NOM//obj//84 till//PP//case//96 ny//JJ|POS|UTR|SIN|IND|NOM//amod//96 valutalag//NN|UTR|SIN|IND|NOM//nmod//93 ://MAD//punct//62
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//12 att//IE//mark//2 föra//VB|INF|AKT//acl//0 en//DT|UTR|SIN|IND//obj//2 i//PP//case//5 förhållande//NN|NEU|SIN|IND|NOM//obl//2 till//PP//case//7 omvärlden//NN|UTR|SIN|DEF|NOM//obl//2 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//10 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//10 politik//NN|UTR|SIN|IND|NOM//obl//2 är//VB|PRS|AKT//cop//12 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//12 i//PP//case//15 ett//DT|NEU|SIN|IND//det//15 land//NN|NEU|SIN|IND|NOM//obl//12 som//HP|-|-|-//mark//17 Sverige//PM|NOM//acl//15 med//PP//case//21 en//DT|UTR|SIN|IND//det//21 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 utrikeshandel//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//12
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Med//PP//case//26 det//DT|NEU|SIN|DEF//det//26 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 handelsutbytet//NN|NEU|SIN|DEF|NOM//obl//27 följer//VB|PRS|AKT//conj//12 ett//DT|NEU|SIN|IND//det//30 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//30 beroende//NN|NEU|SIN|IND|NOM//obj//27 .//MAD//punct//27
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Den//DT|UTR|SIN|DEF//det//34 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 arbetsfördelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//35 grundas//VB|PRS|SFO//parataxis//27 på//PP//case//37 frihandelsprincipen//NN|UTR|SIN|DEF|NOM//obl//35 till//PP//case//40 vilken//HP|UTR|SIN|IND//det//40 Sverige//PM|NOM//obl//35 sedan//PP//mark//44 länge//AB|POS//advmod//44 har//VB|PRS|AKT//aux//44 anslutit//VB|SUP|AKT//acl//40 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//44 .//MAD//punct//12
Valutaregleringens successiva avveckling. Beslutsprocessen, genomförandet och opinionsbildningens frånvaro;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//48 främjar//VB|PRS|AKT//parataxis//12 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//50 utveckling//NN|UTR|SIN|IND|NOM//obj//48 och//KN//cc//52 välstånd//NN|NEU|SIN|IND|NOM//conj//50 för//PP//case//55 alla//DT|UTR/NEU|PLU|IND/DEF//det//55 länder//NN|NEU|PLU|IND|NOM//obl//48 som//HP|-|-|-//nsubj//57 deltar//VB|PRS|AKT//acl:relcl//55 i//PP//case//60 detta//DT|NEU|SIN|DEF//det//60 samarbete//NN|NEU|SIN|IND|NOM//obl//57 [//PAD//obl//57 …//MAD//punct//48 ]//PAD//punct//64 Ambitionen//NN|UTR|SIN|DEF|NOM//nsubj//74 att//IE//mark//66 föra//VB|INF|AKT//acl//64 en//DT|UTR|SIN|IND//det//70 självständig//JJ|POS|UTR|SIN|IND|NOM//amod//70 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//70 stabiliseringspolitik//NN|UTR|SIN|IND|NOM//obj//66 kan//VB|PRS|AKT//aux//74 således//AB//advmod//74 inte//AB//advmod//74 vila//VB|INF|AKT//conj//12 på//PP//case//77 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//77 regleringar//NN|UTR|PLU|IND|NOM//obl//74 utan//KN//cc//80 måste//VB|PRS|AKT//aux//80 bäras//VB|INF|SFO//conj//74 upp//PL//compound:prt//80 av//PP//case//87 en//DT|UTR|SIN|IND//det//87 långsiktigt//AB|POS//advmod//85 inriktad//PC|PRF|UTR|SIN|IND|NOM//amod//87 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//87 politik//NN|UTR|SIN|IND|NOM//obl:agent//80 som//HP|-|-|-//nsubj//94 i//PP//case//90 förening//NN|UTR|SIN|IND|NOM//obl//94 med//PP//case//93 riksbankens//NN|UTR|SIN|DEF|GEN//nmod:poss//93 penningpolitik//NN|UTR|SIN|IND|NOM//nmod//90 inger//VB|PRS|AKT//acl:relcl//87 förtroende//NN|NEU|SIN|IND|NOM//obj//94 hos//PP//case//97 omvärlden//NN|UTR|SIN|DEF|NOM//obl//94 [//PAD//punct//12 …//MAD//punct//12 ]//PAD//punct//104 Valutaregleringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//104 bör//VB|PRS|AKT//aux//104 därför//AB//advmod//104 avvecklas//VB|INF|SFO//parataxis//12 i//PP//case//110 enlighet//NN|UTR|SIN|IND|NOM//fixed//105 med//PP//case//110 riksdagens//NN|UTR|SIN|DEF|GEN//nmod:poss//110 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//110 uttalanden//NN|NEU|PLU|IND|NOM//obl//104 och//KN//cc//113 en//DT|UTR|SIN|IND//det//113 valutareglering//NN|UTR|SIN|IND|NOM//conj//110 behållas//VB|PRS|SFO//conj//12 endast//AB//advmod//114 i//PP//case//117 beredskapssyfte//NN|NEU|SIN|IND|NOM//obl//114 .//MAD//punct//12
