Till statsrådet Maj-Inger Klingvall ;I//PP//case//1 januari//NN|UTR|SIN|IND|NOM//obl//3 1997//RG|NOM//nummod//1 beslutade//VB|PRT|AKT//ROOT//3 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//3 om//PP//case//6 direktiv//NN|NEU|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj//8 gav//VB|PRT|AKT//acl:relcl//6 en//DT|UTR|SIN|IND//det//11 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//11 utredare//NN|UTR|SIN|IND|NOM//obj//8 i//PP//case//13 uppdrag//NN|NEU|SIN|IND|NOM//obl//8 att//IE//mark//15 utforma//VB|INF|AKT//advcl//8 förslag//NN|NEU|PLU|IND|NOM//obj//15 till//PP//case//20 ett//DT|NEU|SIN|IND//det//20 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//20 system//NN|NEU|SIN|IND|NOM//nmod//16 för//PP//case//23 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//23 ersättning//NN|UTR|SIN|IND|NOM//nmod//20 vid//PP//case//27 långvarigt//AB|POS//advmod//26 nedsatt//PC|PRF|UTR|SIN|IND|NOM//amod//27 arbetsförmåga//NN|UTR|SIN|IND|NOM//obl//15 (//PAD//punct//3 dir//NN|AN//nmod//30 1997:9//RG|NOM//appos//3 )//PAD//punct//30 .//MAD//punct//3
7.6 Förtidspension tidigast vid 30 års ålder / En höjning av nuvarande 16-årsgräns till 30 år;Med//PP//mark//38 hänvisning//NN|UTR|SIN|IND|NOM//fixed//31 till//PP//fixed//31 att//SN//mark//38 inkomsterna//NN|UTR|PLU|DEF|NOM//nsubj//38 vanligvis//AB//advmod//38 är//VB|PRS|AKT//cop//38 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//2 eller//KN//cc//40 måttliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//38 i//PP//case//43 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 år//NN|NEU|PLU|IND|NOM//obl//38 och//KN//cc//51 till//PP//mark//51 att//SN//mark//51 inkomstutvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//51 sedan//AB//advmod//51 är//VB|PRS|AKT//cop//51 förhållandevis//AB//advmod//51 kraftig//JJ|POS|UTR|SIN|IND|NOM//advcl//58 fram//AB//advmod//57 till//PP//case//57 cirka//AB//advmod//55 30//RG|NOM//nummod//56 års//NN|NEU|PLU|IND|GEN//nmod:poss//57 ålder//NN|UTR|SIN|IND|NOM//obl//51 föreslogs//VB|PRT|SFO//conj//38 i//PP//case//60 SOU//PM|NOM//nmod//61 1997:166//RG|NOM//obl//58 en//DT|UTR|SIN|IND//det//64 åldersrelaterad//PC|PRF|UTR|SIN|IND|NOM//amod//64 garantinivå//NN|UTR|SIN|IND|NOM//obl//58 .//MAD//punct//38
7.6 Förtidspension tidigast vid 30 års ålder / En höjning av nuvarande 16-årsgräns till 30 år;Den//DT|UTR|SIN|DEF//det//68 garanterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//68 nivån//NN|UTR|SIN|DEF|NOM//nsubj:pass//69 föreslås//VB|PRS|SFO//parataxis//38 starta//VB|INF|AKT//xcomp//69 på//PP//case//75 en//DT|UTR|SIN|IND//det//75 relativt//AB|POS//advmod//74 låg//JJ|POS|UTR|SIN|IND|NOM//amod//75 nivå//NN|UTR|SIN|IND|NOM//obl//70 för//PP//case//77 19-åringar//NN|UTR|PLU|IND|NOM//nmod//75 ,//MID//punct//80 men//KN//cc//80 räknas//VB|PRS|SFO//conj//38 upp//PL//compound:prt//80 realt//AB|POS//advmod//80 i//PP//case//84 takt//NN|UTR|SIN|IND|NOM//obl//80 med//PP//case//87 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//87 ålder//NN|UTR|SIN|IND|NOM//nmod//84 t.o.m.//AB|AN//advmod//89 29//RG|NOM//nummod//90 års//NN|NEU|PLU|IND|GEN//nmod:poss//91 ålder//NN|UTR|SIN|IND|NOM//nmod//87 ,//MID//punct//91 varefter//HA//advmod//95 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//95 ålder//NN|UTR|SIN|IND|NOM//conj//91 inte//AB//advmod//97 längre//AB|KOM//advmod//98 spelar//VB|PRS|AKT//conj//38 någon//DT|UTR|SIN|IND//det//100 roll//NN|UTR|SIN|IND|NOM//obj//98 för//PP//case//102 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//100 .//MAD//punct//38
7.6 Förtidspension tidigast vid 30 års ålder / En höjning av nuvarande 16-årsgräns till 30 år;Övergången//NN|UTR|SIN|DEF|NOM//nsubj//115 från//PP//case//106 28//RG|NOM//nmod//104 till//PP//case//109 29//RG|NOM//nummod//109 år//NN|NEU|PLU|IND|NOM//nmod//104 är//VB|PRS|AKT//cop//115 enligt//PP//case//112 förslaget//NN|NEU|SIN|DEF|NOM//nmod//115 det//DT|NEU|SIN|DEF//det//115 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//115 tillfället//NN|NEU|SIN|DEF|NOM//nsubj:pass//120 som//HP|-|-|-//nsubj//117 garantinivåns//NN|NEU|SIN|DEF|GEN//acl:relcl//115 reala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//119 värde//NN|NEU|SIN|IND|NOM//obj//117 höjs//VB|PRS|SFO//parataxis//38 till//PP//case//125 följd//NN|UTR|SIN|IND|NOM//fixed//121 av//PP//case//125 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//125 ålder//NN|UTR|SIN|IND|NOM//obl//120 .//MAD//punct//2
7.6 Förtidspension tidigast vid 30 års ålder / En höjning av nuvarande 16-årsgräns till 30 år;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//140 är//VB|PRS|AKT//cop//140 därför//AB//advmod//140 i//PP//advmod//129 och//KN//fixed//130 för//PP//fixed//130 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//130 möjligt//JJ|POS|NEU|SIN|IND|NOM//fixed//130 att//IE//mark//140 med//PP//case//139 hänvisning//NN|UTR|SIN|IND|NOM//fixed//136 till//PP//fixed//136 ålderstrappan//NN|UTR|SIN|DEF|NOM//obl//140 välja//VB|INF|AKT//parataxis//2 29//RG|NOM//nummod//142 år//NN|NEU|PLU|IND|NOM//obj//140 som//KN//mark//145 nedre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//145 åldersgräns//NN|UTR|SIN|IND|NOM//obl//140 .//MAD//punct//140
7.6 Förtidspension tidigast vid 30 års ålder / En höjning av nuvarande 16-årsgräns till 30 år;I//PP//case//4 förhållande//NN|NEU|SIN|IND|NOM//fixed//0 till//PP//fixed//0 endast//AB//advmod//4 ålderstrappan//NN|UTR|SIN|DEF|NOM//obl//7 för//PP//case//6 garantinivån//NN|UTR|SIN|DEF|NOM//nmod//4 förefaller//VB|PRS|AKT//ROOT//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 inte//AB//advmod//12 vara//VB|INF|AKT//cop//12 helt//AB|POS//advmod//12 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//7 om//PP//case//15 åldersgränsen//NN|UTR|SIN|DEF|NOM//nmod//15 29//RG|NOM//nummod//18 eller//KN//cc//15 30//RG|NOM//nummod//15 år//NN|NEU|PLU|IND|NOM//nsubj:pass//19 väljs//VB|PRS|SFO//advcl//7 .//MAD//punct//7
7.6 Förtidspension tidigast vid 30 års ålder / En höjning av nuvarande 16-årsgräns till 30 år;I//PP//case//22 valet//NN|NEU|SIN|DEF|NOM//obl//32 mellan//PP//case//24 åldersgränsen//NN|UTR|SIN|DEF|NOM//nmod//22 29//RG|NOM//nummod//28 och//KN//cc//25 30//RG|NOM//nummod//25 år//NN|NEU|PLU|IND|NOM//obl//32 har//VB|PRS|AKT//aux//32 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//32 ändå//AB//advmod//32 fastnat//VB|SUP|AKT//conj//7 för//PP//case//35 en//DT|UTR|SIN|IND//det//35 30-årsgräns//NN|UTR|SIN|IND|NOM//obl//32 ,//MID//punct//42 eftersom//SN//mark//42 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//42 för//PP//case//41 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 människor//NN|UTR|PLU|IND|NOM//obl//42 representerar//VB|PRS|AKT//advcl//7 den//DT|UTR|SIN|DEF//det//45 definitiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 övergången//NN|UTR|SIN|DEF|NOM//obj//42 till//PP//case//47 vuxenlivet//NN|NEU|SIN|DEF|NOM//obl//42 .//MAD//punct//7
7.6 Förtidspension tidigast vid 30 års ålder / En höjning av nuvarande 16-årsgräns till 30 år;Gränsen//NN|UTR|SIN|DEF|NOM//nsubj//55 30//RG|NOM//nummod//51 år//NN|NEU|PLU|IND|NOM//nmod//49 är//VB|PRS|AKT//cop//55 emellertid//AB//advmod//55 knappast//AB|SUV//advmod//55 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//7 för//PP//case//58 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//58 funktion//NN|UTR|SIN|IND|NOM//obl//55 och//KN//cc//60 förmåga//NN|UTR|SIN|IND|NOM//conj//58 att//IE//mark//62 åstadkomma//VB|INF|AKT//acl//60 de//DT|UTR/NEU|PLU|DEF//det//65 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 resultat//NN|NEU|PLU|IND|NOM//obj//62 som//HP|-|-|-//obj//68 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//68 räknar//VB|PRS|AKT//acl:relcl//65 med//PP//case//68 skall//VB|PRS|AKT//aux//72 kunna//VB|INF|AKT//aux//72 realiseras//VB|INF|SFO//conj//62 vid//PP//case//76 en//DT|UTR|SIN|IND//det//76 radikalt//AB|POS//amod//76 höjd//PC|PRF|UTR|SIN|IND|NOM//obl//77 förtidspensionsålder//NN|UTR|PLU|IND|NOM//conj//7 .//MAD//punct//7
7.6 Förtidspension tidigast vid 30 års ålder / En höjning av nuvarande 16-årsgräns till 30 år;Också//AB//advmod//81 en//DT|UTR|SIN|IND//det//81 29-årsgräns//NN|UTR|SIN|IND|NOM//nsubj//86 skulle//VB|PRT|AKT//aux//86 i//PP//case//85 allt//DT|NEU|SIN|IND/DEF//advmod//85 väsentligt//AB|POS//advmod//86 få//VB|INF|AKT//parataxis//7 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 effekt//NN|UTR|SIN|IND|NOM//obj//86 .//MAD//punct//7
7.6 Förtidspension tidigast vid 30 års ålder / En höjning av nuvarande 16-årsgräns till 30 år;En//DT|UTR|SIN|IND//det//1 30-årsgräns//NN|UTR|SIN|IND|NOM//nsubj//6 för//PP//case//3 rätt//NN|UTR|SIN|IND|NOM//nmod//1 till//PP//case//5 förtidspension//NN|UTR|SIN|IND|NOM//nmod//3 innebär//VB|PRS|AKT//ROOT//6 en//DT|UTR|SIN|IND//det//8 anpassning//NN|UTR|SIN|IND|NOM//obj//6 till//PP//case//10 AMS//PM|GEN//nmod//8 verksamhet//NN|UTR|SIN|IND|NOM//nmod//13 Unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 Handikappade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obj//6 ,//MID//punct//13 som//HP|-|-|-//nsubj//16 vänder//VB|PRS|AKT//acl:relcl//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//16 till//PP//case//19 personer//NN|UTR|PLU|IND|NOM//obl//16 t.o.m.//AB|AN//advmod//21 29//RG|NOM//nummod//22 års//NN|NEU|PLU|IND|GEN//nmod:poss//23 ålder//NN|UTR|SIN|IND|NOM//obj//16 .//MAD//punct//6

7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 kommer//VB|PRS|AKT//ROOT//1 troligen//AB//advmod//1 att//IE//mark//4 finnas//VB|INF|SFO//csubj//1 en//DT|UTR|SIN|IND//det//7 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 grupp//NN|UTR|SIN|IND|NOM//nmod//8 personer//NN|UTR|PLU|IND|NOM//obj//4 som//HP|-|-|-//nsubj//14 efter//PP//mark//14 att//IE//mark//14 tidigare//AB|KOM//advmod//14 ha//VB|INF|AKT//aux//14 haft//VB|SUP|AKT//acl:relcl//8 långtidssjukpenning//NN|UTR|SIN|IND|NOM//obj//14 eller//KN//cc//17 habiliteringspenning//NN|UTR|SIN|IND|NOM//conj//15 vid//PP//case//21 fyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advmod//20 30//RG|NOM//nummod//21 år//NN|NEU|PLU|IND|NOM//obl//14 kommer//VB|PRS|AKT//aux//24 att//IE//mark//24 ansöka//VB|INF|AKT//conj//1 om//PP//case//26 förtidspension//NN|UTR|SIN|IND|NOM//obl//24 .//MAD//punct//1
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Prövningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//35 av//PP//case//30 rätten//NN|UTR|SIN|DEF|NOM//nmod//28 till//PP//case//32 förtidspension//NN|UTR|SIN|IND|NOM//nmod//30 skall//VB|PRS|AKT//aux//35 då//AB//advmod//35 göras//VB|INF|SFO//parataxis//1 i//PP//mark//43 förhållande//NN|NEU|SIN|IND|NOM//fixed//36 till//PP//fixed//36 huruvida//SN//mark//43 arbetsförmågan//NN|UTR|SIN|DEF|NOM//nsubj//43 är//VB|PRS|AKT//cop//43 varaktigt//AB|POS//advmod//43 nedsatt//PC|PRF|UTR|SIN|IND|NOM//advcl//35 av//PP//case//46 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 skäl//NN|NEU|PLU|IND|NOM//nmod//43 vid//PP//case//49 den//DT|UTR|SIN|DEF//det//49 tidpunkten//NN|UTR|SIN|DEF|NOM//obl//43 .//MAD//punct//1
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Det//DT|NEU|SIN|DEF//det//1 faktum//NN|NEU|SIN|IND|NOM//nsubj//15 att//SN//mark//7 en//DT|UTR|SIN|IND//det//4 person//NN|UTR|SIN|IND|NOM//nsubj//7 tidigare//AB|KOM//advmod//7 har//VB|PRS|AKT//aux//7 haft//VB|SUP|AKT//acl//1 långtidssjukpenning//NN|UTR|SIN|IND|NOM//obj//7 eller//KN//cc//10 habiliteringspenning//NN|UTR|SIN|IND|NOM//conj//8 skall//VB|PRS|AKT//aux//15 inte//AB//advmod//15 i//PP//case//14 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//15 utgöra//VB|INF|AKT//ROOT//15 grund//NN|UTR|SIN|IND|NOM//obj//15 för//PP//case//23 en//DT|UTR|SIN|IND//det//23 mer//AB|KOM//advmod//22 eller//KN//fixed//19 mindre//AB|KOM//fixed//19 automatiskt//AB|POS//advmod//23 övergång//NN|UTR|SIN|IND|NOM//obl//15 till//PP//case//25 förtidspension//NN|UTR|SIN|IND|NOM//nmod//23 .//MAD//punct//15
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Däremot//AB//advmod//30 kommer//VB|PRS|AKT//aux//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 otvivelaktigt//AB|POS//parataxis//15 att//IE//mark//32 finnas//VB|INF|SFO//csubj//30 en//DT|UTR|SIN|IND//det//34 grupp//NN|UTR|SIN|IND|NOM//nmod//35 långtidssjukpenning-//NN|UTR|-|-|SMS//obj//32 och//KN//cc//37 habiliteringspenningtagare//NN|UTR|PLU|IND|NOM//conj//35 för//PP//mark//42 vilka//HP|UTR/NEU|PLU|IND//nsubj//42 en//DT|UTR|SIN|IND//det//41 prövning//NN|UTR|SIN|IND|NOM//nsubj//42 leder//VB|PRS|AKT//advcl//32 fram//AB//compound:prt//42 till//PP//mark//48 att//SN//mark//48 förtidspension//NN|UTR|SIN|IND|NOM//nsubj:pass//48 skall//VB|PRS|AKT//aux//48 beviljas//VB|INF|SFO//advcl//42 .//MAD//punct//15
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;I//PP//case//2 de//DT|UTR/NEU|PLU|DEF//det//2 fall//NN|NEU|PLU|IND|NOM//obl//4 en//DT|UTR|SIN|IND//det//4 individ//NN|UTR|SIN|IND|NOM//nsubj//9 med//PP//case//6 habiliteringspenning//NN|UTR|SIN|IND|NOM//nmod//4 inte//AB//advmod//9 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//9 ansöker//VB|PRS|AKT//advcl//14 om//PP//case//11 förtidspension//NN|UTR|SIN|IND|NOM//obl//9 bör//VB|PRS|AKT//aux//14 försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//14 ha//VB|INF|AKT//ROOT//14 skyldighet//NN|UTR|SIN|IND|NOM//obj//14 att//IE//mark//22 i//PP//case//19 god//JJ|POS|UTR|SIN|IND|NOM//amod//19 tid//NN|UTR|SIN|IND|NOM//obl//22 före//PP//case//21 30årsdagen//NN|UTR|SIN|DEF|NOM//nmod//19 informera//VB|INF|AKT//xcomp//14 individen//NN|UTR|SIN|DEF|NOM//obj//22 om//PP//mark//30 att//SN//mark//30 ersättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//30 inte//AB//advmod//30 kommer//VB|PRS|AKT//aux//30 att//IE//mark//30 utges//VB|INF|SFO//advcl//22 efter//PP//case//34 fyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advmod//33 30//RG|NOM//nummod//34 år//NN|NEU|PLU|IND|NOM//obl//30 och//KN//cc//46 att//SN//mark//46 han//PN|UTR|SIN|DEF|SUB//nsubj//46 eller//KN//cc//39 hon//PN|UTR|SIN|DEF|SUB//conj//37 därefter//AB//advmod//46 vid//PP//case//44 fortsatt//PC|PRF|UTR|SIN|IND|NOM//advmod//43 nedsatt//PC|PRF|UTR|SIN|IND|NOM//amod//44 arbetsförmåga//NN|UTR|SIN|IND|NOM//obl//40 är//VB|PRS|AKT//cop//46 hänvisad//PC|PRF|UTR|SIN|IND|NOM//conj//14 till//PP//case//49 antingen//KN//cc//49 förtidspension//NN|UTR|SIN|IND|NOM//obl//46 eller//KN//cc//51 långtidssjukpenning//NN|UTR|SIN|IND|NOM//conj//49 .//MAD//punct//14
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Tid//NN|UTR|SIN|IND|NOM//nsubj:pass//58 med//PP//case//55 habiliteringspenning//NN|UTR|SIN|IND|NOM//nmod//53 bör//VB|PRS|AKT//aux//58 kunna//VB|INF|AKT//aux//58 räknas//VB|INF|SFO//conj//14 in//PL//compound:prt//58 i//PP//case//61 sjukperioder//NN|UTR|PLU|IND|NOM//obl//58 som//KN//mark//79 –//RG|NOM//punct//79 om//SN//mark//66 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//66 varat//VB|SUP|AKT//advcl//79 minst//AB|SUV//advmod//68 365//RG|NOM//nummod//69 dagar//NN|UTR|PLU|IND|NOM//obl//66 i//PP//case//71 följd//NN|UTR|SIN|IND|NOM//obl//66 eller//KN//cc//73 sammanlagt//AB//conj//71 under//PP//case//78 de//DT|UTR/NEU|PLU|DEF//det//78 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//78 450//RG|NOM//nummod//78 dagarna//NN|UTR|PLU|DEF|NOM//obl//79 uppgår//VB|PRS|AKT//acl:relcl//61 till//PP//case//83 minst//AB|SUV//advmod//82 365//RG|NOM//nummod//83 dagar//NN|UTR|PLU|IND|NOM//obl//79 –//RG|NOM//punct//58 medför//VB|PRS|AKT//conj//14 att//SN//mark//90 rätt//NN|UTR|SIN|IND|NOM//advmod//90 till//PP//case//89 långtidssjukpenning//NN|UTR|SIN|IND|NOM//nmod//87 föreligger//VB|PRS|AKT//ccomp//85 förutsatt//AB//mark//102 att//SN//fixed//91 även//AB//advmod//94 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 kriterier//NN|NEU|PLU|IND|NOM//nsubj:pass//102 för//PP//case//97 rätt//NN|UTR|SIN|IND|NOM//nmod//95 till//PP//case//100 denna//DT|UTR|SIN|DEF//det//100 ersättning//NN|UTR|SIN|IND|NOM//nmod//97 är//VB|PRS|AKT//cop//102 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//90 .//MAD//punct//14
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Även//AB//mark//7 om//SN//fixed//0 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 enligt//PP//case//4 förslaget//NN|NEU|SIN|DEF|NOM//obl//7 skall//VB|PRS|AKT//aux//7 vara//VB|INF|AKT//cop//7 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//17 att//IE//mark//9 bevilja//VB|INF|AKT//csubj//7 förtidspension//NN|UTR|SIN|IND|NOM//obj//9 vid//PP//case//14 fyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advmod//13 30//RG|NOM//nummod//14 år//NN|NEU|PLU|IND|NOM//obl//9 är//VB|PRS|AKT//cop//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//17 att//IE//mark//20 vara//VB|INF|AKT//cop//20 varsam//JJ|POS|UTR|SIN|IND|NOM//csubj//17 vid//PP//case//22 prövning//NN|UTR|SIN|IND|NOM//obl//20 av//PP//case//24 rätt//NN|UTR|SIN|IND|NOM//nmod//22 till//PP//case//27 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//27 ersättning//NN|UTR|SIN|IND|NOM//nmod//24 även//AB//advmod//30 beträffande//PP//case//30 personer//NN|UTR|PLU|IND|NOM//nmod//22 som//HP|-|-|-//nsubj//34 är//VB|PRS|AKT//cop//34 30//RG|NOM//nummod//34 år//NN|NEU|PLU|IND|NOM//acl:relcl//30 eller//KN//cc//37 något//AB//det//37 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//34 .//MAD//punct//17
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Också//AB//advmod//42 i//PP//case//42 den//DT|UTR|SIN|DEF//det//42 åldern//NN|UTR|SIN|DEF|NOM//nsubj//43 står//VB|PRS|AKT//parataxis//17 det//DT|NEU|SIN|DEF//det//47 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 värden//NN|NEU|PLU|IND|NOM//nsubj//43 på//PP//advmod//43 spel//NN|NEU|SIN|IND|NOM//fixed//48 ,//MID//punct//43 eftersom//SN//mark//54 en//DT|UTR|SIN|IND//det//53 ålderspensionering//NN|UTR|SIN|IND|NOM//nsubj//54 ligger//VB|PRS|AKT//advcl//43 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//56 tiotal//NN|NEU|PLU|IND|NOM//nmod//57 år//NN|NEU|PLU|IND|NOM//obl//54 framöver//AB//advmod//54 .//MAD//punct//43
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Vid//PP//case//64 en//DT|UTR|SIN|IND//det//64 framgångsrik//JJ|POS|UTR|SIN|IND|NOM//amod//64 långvarig//JJ|POS|UTR|SIN|IND|NOM//amod//64 habilitering//NN|UTR|SIN|IND|NOM//obl//69 eller//KN//cc//66 rehabilitering//NN|UTR|SIN|IND|NOM//conj//64 kan//VB|PRS|AKT//aux//69 individen//NN|UTR|SIN|DEF|NOM//nsubj//69 ta//VB|INF|AKT//conj//43 plats//NN|UTR|SIN|IND|NOM//obj//69 i//PP//case//72 arbetslivet//NN|NEU|SIN|DEF|NOM//obl//69 och//KN//cc//75 fortfarande//AB//advmod//75 ha//VB|INF|AKT//conj//69 ett//DT|NEU|SIN|IND//det//79 nästan//AB//advmod//78 fullt//JJ|POS|NEU|SIN|IND|NOM//amod//79 yrkesliv//NN|NEU|SIN|IND|NOM//obj//75 framför//PP//case//81 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//75 .//MAD//punct//43
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Satsningar//NN|UTR|PLU|IND|NOM//nsubj//98 på//PP//case//87 långvarig//JJ|POS|UTR|SIN|IND|NOM//advmod//86 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//87 habilitering//NN|UTR|SIN|IND|NOM//nmod//83 och//KN//cc//89 rehabilitering//NN|UTR|SIN|IND|NOM//conj//87 för//PP//mark//92 att//IE//mark//92 uppnå//VB|INF|AKT//acl//83 arbetsförmåga//NN|UTR|SIN|IND|NOM//obj//92 kan//VB|PRS|AKT//aux//98 därför//AB//advmod//98 vara//VB|INF|AKT//cop//98 lika//AB//advmod//98 motiverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//43 i//PP//case//101 denna//DT|UTR|SIN|DEF//det//101 ålder//NN|UTR|SIN|IND|NOM//obl//98 som//HP|-|-|-//nsubj//108 för//PP//case//104 personer//NN|UTR|PLU|IND|NOM//obl//105 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//108 än//KN//fixed//105 30//RG|NOM//nummod//108 år//NN|NEU|PLU|IND|NOM//acl:relcl//101 .//MAD//punct//98
7.6 Förtidspension tidigast vid 30 års ålder / Prövning av rätten till förtidspension för personer som tidigare har haft långtidssjukpenning eller habiliteringspenning;Generellt//AB|POS//advmod//111 sett//PC|PRF|NEU|SIN|IND|NOM//advmod//98 bör//VB|PRS|AKT//aux//116 en//DT|UTR|SIN|IND//det//115 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//115 förtidspensionering//NN|UTR|SIN|IND|NOM//nsubj:pass//116 prövas//VB|PRS|SFO//csubj//17 mycket//AB|POS//advmod//118 noga//AB//advmod//116 .//MAD//punct//17

