AVDELNING I;Uppdraget//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//6 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//6 rätt//NN|UTR|SIN|IND|NOM//amod//6 och//KN//cc//5 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//3 överväganden//NN|NEU|PLU|IND|NOM//conj//0
12 Förfrågningsunderlag m.m.;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//aux//7 i//PP//advmod//1 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//2 med//PP//case//6 redaktionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//7 utformats//VB|SUP|SFO//ROOT//7 i//PP//case//9 överensstämmelse//NN|UTR|SIN|IND|NOM//obl//7 med//PP//case//11 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//9 i//PP//case//13 direktivet//NN|NEU|SIN|DEF|NOM//nmod//11 .//MAD//punct//7
12 Förfrågningsunderlag m.m.;Villkor//NN|NEU|PLU|IND|NOM//ROOT//0 för//PP//case//2 fullgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//0 av//PP//case//4 kontrakt//NN|NEU|SIN|IND|NOM//nmod//2 15//RG|NOM//nummod//6 §//NN|AN//nmod//2
12 Förfrågningsunderlag m.m.;En//DT|UTR|SIN|IND//det//2 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 myndighet//NN|UTR|SIN|IND|NOM//nsubj//4 får//VB|PRS|AKT//aux//4 ställa//VB|INF|AKT//ROOT//4 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 ,//MID//punct//8 miljömässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 och//KN//cc//10 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 krav//NN|NEU|PLU|IND|NOM//obj//4 på//PP//mark//16 hur//HA//advmod//16 kontrakt//NN|NEU|SIN|IND|NOM//nsubj:pass//16 skall//VB|PRS|AKT//aux//16 fullgöras//VB|INF|SFO//acl//11 ,//MID//punct//19 under//PP//case//19 förutsättning//NN|UTR|SIN|IND|NOM//obl//16 att//SN//mark//23 kraven//NN|NEU|PLU|DEF|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 förenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//19 med//PP//case//25 gemenskapsrätten//NN|UTR|SIN|DEF|NOM//obl//23 och//KN//cc//27 anges//VB|PRS|SFO//conj//23 i//PP//case//29 annonsen//NN|UTR|SIN|DEF|NOM//obl//27 om//PP//case//31 upphandling//NN|UTR|SIN|IND|NOM//nmod//29 eller//KN//cc//34 i//PP//case//34 förfrågningsunderlaget//NN|NEU|SIN|DEF|NOM//conj//31 .//MAD//punct//4
12 Förfrågningsunderlag m.m.;Kommentar//NN|UTR|SIN|IND|NOM//ROOT//0
12 Förfrågningsunderlag m.m.;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//ROOT//1 artikel//NN|UTR|SIN|IND|NOM//nmod//3 26//RG|NOM//obj//1 i//PP//case//5 direktivet//NN|NEU|SIN|DEF|NOM//obl//1 och//KN//cc//12 1//RG|NOM//nummod//8 kap.//NN|AN//nmod//9 18//RG|NOM//nummod//10 b//NN|NEU|SIN|IND|NOM//nmod//12 §//NN|AN//nmod//12 LOU//PM|NOM//conj//5 .//MAD//punct//1
12 Förfrågningsunderlag m.m.;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//15 har//VB|PRS|AKT//aux//19 med//PP//case//18 redaktionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//19 utformats//VB|SUP|SFO//parataxis//1 i//PP//case//21 överensstämmelse//NN|UTR|SIN|IND|NOM//obl//19 med//PP//case//23 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//21 i//PP//case//25 direktivet//NN|NEU|SIN|DEF|NOM//nmod//23 .//MAD//punct//1
12 Förfrågningsunderlag m.m.;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 .//MAD//punct//2
12 Förfrågningsunderlag m.m.;I//PP//case//5 LOU//PM|NOM//obl//6 finns//VB|PRS|SFO//parataxis//2 dock//AB//advmod//6 i//PP//case//13 1//RG|NOM//nummod//10 kap.//NN|AN//nmod//11 18//RG|NOM//nummod//12 b//NN|NEU|SIN|IND|NOM//nmod//13 §//NN|AN//obl//6 en//DT|UTR|SIN|IND//det//15 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//6 som//HP|-|-|-//nsubj//17 föreskriver//VB|PRS|AKT//acl:relcl//15 att//SN//mark//23 en//DT|UTR|SIN|IND//det//21 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 enhet//NN|UTR|SIN|IND|NOM//nsubj//23 får//VB|PRS|AKT//aux//23 ställa//VB|INF|AKT//ccomp//17 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//25 villkor//NN|NEU|PLU|IND|NOM//obj//23 för//PP//mark//30 hur//HA//advmod//30 uppdraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//30 skall//VB|PRS|AKT//aux//30 genomföras//VB|INF|SFO//advcl//23 .//MID//punct//23
12 Förfrågningsunderlag m.m.;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//33 villkor//NN|NEU|PLU|IND|NOM//nsubj:pass//35 skall//VB|PRS|AKT//aux//35 anges//VB|INF|SFO//conj//23 i//PP//case//37 annonsen//NN|UTR|SIN|DEF|NOM//obl//35 om//PP//case//39 upphandling//NN|UTR|SIN|IND|NOM//nmod//37 .//MAD//punct//6
12 Förfrågningsunderlag m.m.;I//PP//case//42 författningskommentaren//NN|UTR|SIN|DEF|NOM//obl//54 till//PP//case//46 1//RG|NOM//nummod//45 kap.//NN|AN//nmod//46 18//RG|NOM//nmod//42 b//NN|NEU|SIN|IND|NOM//case//48 §//NN|AN//nmod//42 (//PAD//punct//48 prop.2001/02:142//RG|NOM//case//52 s.//NN|AN//nmod//52 94//RG|NOM//appos//48 )//PAD//punct//42 anfördes//VB|PRT|SFO//conj//2 bl.a.//AB|AN//advmod//54 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//54 .//MAD//punct//2
12 Förfrågningsunderlag m.m.;Regeln//NN|UTR|SIN|DEF|NOM//nsubj//59 innebär//VB|PRS|AKT//parataxis//2 inte//AB//advmod//59 någon//DT|UTR|SIN|IND//det//62 ändring//NN|UTR|SIN|IND|NOM//obj//59 av//PP//case//65 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 rätt//NN|UTR|SIN|IND|NOM//nmod//62 ,//MID//punct//70 utan//KN//cc//70 är//VB|PRS|AKT//cop//70 ett//DT|NEU|SIN|IND//det//70 förtydligande//NN|NEU|SIN|IND|NOM//conj//59 av//PP//case//72 möjligheten//NN|UTR|SIN|DEF|NOM//nmod//70 att//IE//mark//74 ställa//VB|INF|AKT//acl//72 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//76 villkor//NN|NEU|PLU|IND|NOM//obj//74 ,//MID//punct//74 t.ex.//AB|AN//advmod//80 genom//PP//case//80 antidiskrimineringsklausuler//NN|UTR|PLU|IND|NOM//appos//74 ,//MID//punct//84 som//HP|-|-|-//nsubj//84 skall//VB|PRS|AKT//aux//84 gälla//VB|INF|AKT//acl:relcl//80 för//PP//case//86 utförandet//NN|NEU|SIN|DEF|NOM//obl//84 av//PP//case//89 det//DT|NEU|SIN|DEF//det//89 uppdrag//NN|NEU|SIN|IND|NOM//nmod//86 som//HP|-|-|-//obj//92 upphandlingskontraktet//NN|NEU|SIN|DEF|NOM//nsubj//92 omfattar//VB|PRS|AKT//acl:relcl//89 .//MID//punct//59
12 Förfrågningsunderlag m.m.;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//96 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//96 kontraktsvillkor//NN|UTR|PLU|IND|NOM//nsubj:pass//98 skall//VB|PRS|AKT//aux//98 anges//VB|INF|SFO//parataxis//59 i//PP//case//100 annonsen//NN|UTR|SIN|DEF|NOM//obl//98 om//PP//case//102 upphandling//NN|UTR|SIN|IND|NOM//nmod//100 .//MAD//punct//59
12 Förfrågningsunderlag m.m.;I//PP//case//106 förhandlad//PC|PRF|UTR|SIN|IND|NOM//amod//106 upphandling//NN|UTR|SIN|IND|NOM//obl//112 utan//PP//case//109 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//109 annonsering//NN|UTR|SIN|IND|NOM//nmod//106 skall//VB|PRS|AKT//aux//112 villkoret//NN|NEU|SIN|DEF|NOM//nsubj:pass//112 anges//VB|INF|SFO//advcl//59 i//PP//case//114 förfrågningsunderlaget//NN|NEU|SIN|DEF|NOM//obl//112 .//MAD//punct//59 –//PM|NOM//punct//118
12 Förfrågningsunderlag m.m.;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//118 gäller//VB|PRS|AKT//conj//2 villkor//NN|NEU|PLU|IND|NOM//obj//118 för//PP//mark//124 hur//HA//advmod//124 kontraktsuppdraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//124 skall//VB|PRS|AKT//aux//124 utföras//VB|INF|SFO//advcl//118 .//MAD//punct//118
12 Förfrågningsunderlag m.m.;Villkoren//NN|NEU|PLU|DEF|NOM//nsubj:pass//127 benämns//VB|PRS|SFO//parataxis//118 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//129 kontraktsvillkor//NN|UTR|PLU|IND|NOM//nsubj:pass//127 på//PP//mark//136 grund//NN|UTR|SIN|IND|NOM//fixed//130 av//PP//fixed//130 att//SN//mark//136 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//136 är//VB|PRS|AKT//cop//136 fråga//NN|UTR|SIN|IND|NOM//advcl//127 om//PP//case//138 villkor//NN|NEU|PLU|IND|NOM//obl//136 som//HP|-|-|-//nsubj//142 inte//AB//advmod//142 är//VB|PRS|AKT//cop//142 krav//NN|NEU|PLU|IND|NOM//acl:relcl//136 på//PP//case//144 leverantören//NN|UTR|SIN|DEF|NOM//nmod//142 eller//KN//cc//146 utvärderingskriterier//NN|UTR|PLU|IND|NOM//conj//144 ,//MID//punct//152 utan//KN//case//152 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//152 därutöver//AB//advmod//151 tillkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//152 kontraktsvillkor//NN|UTR|PLU|IND|NOM//conj//142 .//MAD//punct//127
12 Förfrågningsunderlag m.m.;Villkoret//NN|NEU|SIN|DEF|NOM//nsubj//155 utgör//VB|PRS|AKT//conj//2 en//DT|UTR|SIN|IND//det//157 förpliktelse//NN|UTR|SIN|IND|NOM//obj//155 som//KN//obj//164 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//164 som//HP|-|-|-//nsubj:pass//161 tilldelas//VB|PRS|SFO//acl:relcl//159 kontraktet//NN|NEU|SIN|DEF|NOM//obj//161 måste//VB|PRS|AKT//aux//164 acceptera//VB|INF|AKT//acl:relcl//157 .//MAD//punct//155
12 Förfrågningsunderlag m.m.;Den//DT|UTR|SIN|DEF//det//168 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//168 enheten//NN|UTR|SIN|DEF|NOM//nsubj//169 kan//VB|PRS|AKT//aux//180 således//AB//advmod//180 ,//MID//punct//180 efter//PP//mark//177 att//IE//mark//177 i//PP//case//175 annonsen//NN|UTR|SIN|DEF|NOM//obl//177 ha//VB|INF|AKT//aux//177 angett//VB|SUP|AKT//advcl//180 villkoret//NN|NEU|SIN|DEF|NOM//obj//177 ,//MID//punct//180 ställa//VB|INF|AKT//parataxis//155 som//KN//mark//182 krav//NN|NEU|PLU|IND|NOM//obj//180 att//SN//mark//188 anbudsgivarna//NN|UTR|PLU|DEF|NOM//nsubj//188 i//PP//case//187 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//187 anbud//NN|NEU|PLU|IND|NOM//obl//188 bekräftar//VB|PRS|AKT//ccomp//180 att//SN//mark//191 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//191 åtar//VB|PRS|AKT//ccomp//188 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//191 att//IE//mark//194 uppfylla//VB|INF|AKT//xcomp//191 villkoret//NN|NEU|SIN|DEF|NOM//obj//194 om//SN//mark//198 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//198 tilldelas//VB|PRS|SFO//advcl//194 kontraktet//NN|NEU|SIN|DEF|NOM//obj//198 .//MID//punct//155
12 Förfrågningsunderlag m.m.;De//DT|UTR/NEU|PLU|DEF//det//202 anbud//NN|NEU|PLU|IND|NOM//nsubj:pass//213 där//HA//advmod//206 anbudsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//206 inte//AB//advmod//206 accepterar//VB|PRS|AKT//acl:relcl//202 villkoret//NN|NEU|SIN|DEF|NOM//obj//206 skall//VB|PRS|AKT//aux//213 på//PP//case//211 den//DT|UTR|SIN|DEF//det//211 grunden//NN|UTR|SIN|DEF|NOM//obl//213 inte//AB//advmod//213 antas//VB|PRS|SFO//advcl//155 .//MAD//punct//155 –//RG|NOM//punct//221
12 Förfrågningsunderlag m.m.;De//DT|UTR/NEU|PLU|DEF//det//218 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//218 kontraktsvillkoren//NN|NEU|PLU|DEF|NOM//nsubj//221 skall//VB|PRS|AKT//aux//221 vara//VB|INF|AKT//cop//221 förenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//155 med//PP//case//223 icke-diskrimineringsprincipen//NN|UTR|SIN|DEF|NOM//obl//221 och//KN//cc//225 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//223 för//PP//case//228 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//228 upphandling//NN|UTR|SIN|IND|NOM//nmod//225 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//231 gemenskapsrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//231 principer//NN|UTR|PLU|IND|NOM//obj//221 ,//MID//punct//231 dvs.//AB|AN//advmod//234 likabehandling//NN|UTR|SIN|IND|NOM//appos//231 ,//MID//punct//236 öppenhet//NN|UTR|SIN|IND|NOM//conj//234 ,//MID//punct//238 förutsebarhet//NN|UTR|SIN|IND|NOM//conj//234 ,//MID//punct//241 ömsesidigt//JJ|POS|NEU|SIN|IND|NOM//advmod//241 erkännande//NN|NEU|SIN|IND|NOM//conj//234 och//KN//cc//243 proportionalitet//NN|UTR|SIN|IND|NOM//conj//234 ,//MID//punct//231 samt//KN//cc//247 EG-fördragets//NN|NEU|SIN|DEF|GEN//nmod:poss//247 regler//NN|UTR|PLU|IND|NOM//conj//231 om//PP//case//251 den//DT|UTR|SIN|DEF//det//251 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//251 marknaden//NN|UTR|SIN|DEF|NOM//nmod//247 .//MAD//punct//221
12 Förfrågningsunderlag m.m.;Ett//DT|NEU|SIN|IND//det//255 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//255 kontraktsvillkor//NN|NEU|SIN|IND|NOM//nsubj//259 skall//VB|PRS|AKT//aux//259 således//AB//advmod//259 vara//VB|INF|AKT//cop//259 proportionellt//JJ|POS|NEU|SIN|IND|NOM//parataxis//221 i//PP//case//263 förhållande//NN|NEU|SIN|IND|NOM//fixed//260 till//PP//fixed//260 kontraktet//NN|NEU|SIN|DEF|NOM//obl//259 i//PP//advmod//259 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//264 .//MAD//punct//155
12 Förfrågningsunderlag m.m.;Villkoret//NN|NEU|SIN|DEF|NOM//nsubj//272 kan//VB|PRS|AKT//aux//272 därför//AB//advmod//272 sannolikt//AB|POS//advmod//272 endast//AB//advmod//272 avse//VB|INF|AKT//parataxis//155 den//DT|UTR|SIN|DEF//det//274 del//NN|UTR|SIN|IND|NOM//obj//272 av//PP//case//277 leverantörens//NN|UTR|SIN|DEF|GEN//nmod:poss//277 verksamhet//NN|UTR|SIN|IND|NOM//nmod//274 som//HP|-|-|-//nsubj:pass//279 omfattas//VB|PRS|SFO//acl:relcl//277 av//PP//case//281 det//PN|NEU|SIN|DEF|SUB/OBJ//obl:agent//279 som//HP|-|-|-//nsubj:pass//283 upphandlas//VB|PRS|SFO//acl:relcl//281 .//MAD//punct//272
12 Förfrågningsunderlag m.m.;Ett//DT|NEU|SIN|IND//det//288 mer//AB|KOM//advmod//287 svepande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//288 krav//NN|NEU|PLU|IND|NOM//conj//272 som//HP|-|-|-//nsubj//291 skulle//VB|PRT|AKT//aux//291 avse//VB|INF|AKT//acl:relcl//288 även//AB//advmod//294 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//294 delar//NN|UTR|PLU|IND|NOM//nsubj:pass//299 av//PP//case//296 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//294 skulle//VB|PRT|AKT//aux//299 kunna//VB|INF|AKT//aux//299 ifrågasättas//VB|INF|SFO//ccomp//291 stå//VB|INF|AKT//xcomp//299 i//PP//case//304 strid//NN|UTR|SIN|IND|NOM//fixed//301 med//PP//fixed//301 proportionalitetsprincipen//NN|UTR|SIN|DEF|NOM//obl//300 ,//MID//punct//309 eftersom//SN//mark//309 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//309 inte//AB//advmod//309 har//VB|PRS|AKT//advcl//300 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//311 anknytning//NN|UTR|SIN|IND|NOM//obj//309 till//PP//case//313 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//309 som//HP|-|-|-//nsubj:pass//315 upphandlats//VB|SUP|SFO//acl:relcl//313 .//MAD//punct//288
12 Förfrågningsunderlag m.m.;Tillämpningsområdet//NN|NEU|SIN|DEF|NOM//nsubj//327 för//PP//case//320 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//320 kontraktsvillkor//NN|UTR|PLU|IND|NOM//nmod//317 inom//PP//case//324 det//DT|NEU|SIN|DEF//det//324 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//324 området//NN|NEU|SIN|DEF|NOM//nmod//320 är//VB|PRS|AKT//cop//327 naturligen//AB//advmod//327 begränsat//PC|PRF|NEU|SIN|IND|NOM//conj//272 till//PP//case//329 köp//NN|NEU|SIN|IND|NOM//obl//327 av//PP//case//331 tjänster//NN|UTR|PLU|IND|NOM//nmod//329 och//KN//cc//333 bygg-//NN|-|-|-|SMS//conj//331 och//KN//cc//335 anläggningsarbeten//NN|NEU|PLU|IND|NOM//conj//331 med//PP//mark//342 hänsyn//NN|UTR|SIN|IND|NOM//fixed//336 till//PP//fixed//336 att//SN//mark//342 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//342 är//VB|PRS|AKT//cop//342 fråga//NN|UTR|SIN|IND|NOM//advcl//327 om//PP//case//344 villkor//NN|NEU|PLU|IND|NOM//obl//342 för//PP//case//347 uppdragets//NN|NEU|SIN|DEF|GEN//nmod:poss//347 utförande//NN|NEU|SIN|IND|NOM//nmod//344 .//MAD//punct//272
12 Förfrågningsunderlag m.m.;Vid//PP//case//350 varuupphandlingar//NN|UTR|PLU|IND|NOM//obl//2 kan//VB|PRS|AKT//punct//2 klausuler//NN|UTR|PLU|IND|NOM//obj//2 som//HP|-|-|-//nsubj//354 innebär//VB|PRS|AKT//acl:relcl//352 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//356 krav//NN|NEU|PLU|IND|NOM//obj//354 som//HP|-|-|-//nsubj//358 påverkar//VB|PRS|AKT//acl:relcl//356 organisation//NN|UTR|SIN|IND|NOM//obj//358 eller//KN//cc//361 policy//NN|UTR|SIN|IND|NOM//conj//359 för//PP//case//364 en//DT|UTR|SIN|IND//det//364 anbudsgivare//NN|UTR|SIN|IND|NOM//obl//358 från//PP//case//368 en//DT|UTR|SIN|IND//det//368 annan//JJ|POS|UTR|SIN|IND|NOM//amod//368 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//364 vara//VB|INF|AKT//cop//370 diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//358 eller//KN//cc//372 medföra//VB|INF|AKT//conj//358 ett//DT|NEU|SIN|IND//det//375 oberättigat//JJ|POS|NEU|SIN|IND|NOM//amod//375 handelshinder//NN|NEU|SIN|IND|NOM//obj//372 .//MAD//punct//2
12 Förfrågningsunderlag m.m.;Lagtexten//NN|UTR|SIN|DEF|NOM//nsubj//378 anger//VB|PRS|AKT//parataxis//2 dock//AB//advmod//378 att//SN//mark//383 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//383 är//VB|PRS|AKT//cop//383 tillämplig//JJ|POS|UTR|SIN|IND|NOM//ccomp//378 även//AB//advmod//386 vid//PP//case//386 upphandlingar//NN|UTR|PLU|IND|NOM//obl//383 enligt//PP//case//389 2//RG|NOM//nummod//389 kap.//NN|AN//nmod//386 ,//MID//punct//389 dvs//AB|AN//advmod//393 vid//PP//case//393 varuupphandlingar//NN|UTR|PLU|IND|NOM//obl//383 ,//MID//punct//398 eftersom//SN//mark//398 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//398 kan//VB|PRS|AKT//aux//398 komma//VB|INF|AKT//acl:relcl//393 i//PP//compound:prt//398 fråga//NN|UTR|SIN|IND|NOM//fixed//399 vid//PP//case//403 blandade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//403 kontrakt//NN|NEU|PLU|IND|NOM//obl//398 som//HP|-|-|-//nsubj//405 innefattar//VB|PRS|AKT//acl:relcl//403 inslag//NN|NEU|PLU|IND|NOM//obj//405 av//PP//case//409 både//KN//cc//409 tjänste-//NN|UTR|-|-|SMS//nmod//406 och//KN//cc//411 varuupphandling//NN|UTR|SIN|IND|NOM//conj//409 eller//KN//cc//413 bygg-//NN|-|-|-|SMS//conj//409 och//KN//cc//415 anläggningsarbete//NN|NEU|SIN|IND|NOM//conj//409 i//PP//case//417 kombination//NN|UTR|SIN|IND|NOM//nmod//406 med//PP//case//419 varuupphandling//NN|UTR|SIN|IND|NOM//nmod//417 .//MAD//punct//378
12 Förfrågningsunderlag m.m.;I//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 26//RG|NOM//obl//5 i//PP//case//4 direktivet//NN|NEU|SIN|DEF|NOM//nmod//2 anges//VB|PRS|SFO//ROOT//5 att//SN//mark//9 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//9 får//VB|PRS|AKT//aux//9 ställas//VB|INF|SFO//ccomp//5 på//PP//mark//15 hur//HA//advmod//15 ett//DT|NEU|SIN|IND//det//13 kontrakt//NN|NEU|SIN|IND|NOM//nsubj:pass//15 skall//VB|PRS|AKT//aux//15 fullgöras//VB|INF|SFO//advcl//9 under//PP//case//17 förutsättning//NN|UTR|SIN|IND|NOM//obl//15 att//SN//mark//21 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//21 är//VB|PRS|AKT//cop//21 förenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//17 med//PP//case//23 gemenskapsrätten//NN|UTR|SIN|DEF|NOM//obl//21 och//KN//cc//27 i//PP//case//27 andra//RO|NOM//amod//27 meningen//NN|UTR|SIN|DEF|NOM//conj//23 att//SN//mark//32 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//30 krav//NN|NEU|PLU|IND|NOM//nsubj//32 får//VB|PRS|AKT//aux//32 omfatta//VB|INF|AKT//acl//27 bl//PP//obj//32 .//MAD//punct//5
12 Förfrågningsunderlag m.m.;a.//NN|UTR|SIN|IND|NOM//dep//5 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//5 och//KN//cc//39 miljöhänsyn//NN|UTR|SIN|IND|NOM//conj//37 .//MAD//punct//5
12 Förfrågningsunderlag m.m.;Exempel//NN|NEU|PLU|IND|NOM//nsubj//53 på//PP//case//44 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 krav//NN|NEU|PLU|IND|NOM//nmod//41 på//PP//mark//50 hur//HA//advmod//50 ett//DT|NEU|SIN|IND//det//48 kontrakt//NN|NEU|SIN|IND|NOM//nsubj:pass//50 skall//VB|PRS|AKT//aux//50 fullgöras//VB|INF|SFO//acl//44 torde//VB|PRT|AKT//aux//53 vara//VB|INF|AKT//cop//53 antidiskrimineringsklausuler//NN|UTR|PLU|IND|NOM//parataxis//5 och//KN//cc//55 krav//NN|NEU|PLU|IND|NOM//conj//53 på//PP//case//57 tillgänglighet//NN|UTR|SIN|IND|NOM//nmod//55 och//KN//cc//59 användbarhet//NN|UTR|SIN|IND|NOM//conj//57 för//PP//case//61 personer//NN|UTR|PLU|IND|NOM//nmod//59 med//PP//case//63 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//61 .//MAD//punct//53
12 Förfrågningsunderlag m.m.;Genom//PP//mark//67 att//IE//mark//67 ange//VB|INF|AKT//advcl//53 att//SN//mark//76 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 ,//MID//punct//71 miljömässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//69 och//KN//cc//73 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//69 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//76 kan//VB|PRS|AKT//aux//76 ställas//VB|INF|SFO//ccomp//67 tydliggörs//VB|PRS|SFO//nmod:poss//78 möjligheten//NN|UTR|SIN|DEF|NOM//obj//76 att//IE//mark//80 ställa//VB|INF|AKT//acl//78 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//82 krav//NN|NEU|PLU|IND|NOM//obj//80 och//KN//cc//85 vidare//AB|KOM//advmod//85 ges//VB|PRS|SFO//conj//80 de//DT|UTR/NEU|PLU|DEF//det//89 särskilt//AB//advmod//88 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//89 kraven//NN|NEU|PLU|DEF|NOM//nsubj:pass//85 en//DT|UTR|SIN|IND//det//92 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 tyngd//NN|UTR|SIN|IND|NOM//obj//85 .//MAD//punct//5
12 Förfrågningsunderlag m.m.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 hänvisar//VB|PRS|AKT//ROOT//1 även//AB//advmod//1 till//PP//case//5 betänkandekapitel//NN|NEU|SIN|IND|NOM//nmod//5 5//RG|NOM//obl//1 .//MAD//punct//1
