Sammanfattning;Den//DT|UTR|SIN|DEF//det//1 undersökning//NN|UTR|SIN|IND|NOM//nsubj//8 som//HP|-|-|-//nsubj//3 skett//VB|SUP|AKT//acl:relcl//1 vid//PP//case//5 Skattemyndigheten//PM|NOM//obl//3 i//PP//case//7 Växjöregionen//PM|NOM//nmod//5 leder//VB|PRS|AKT//ROOT//8 fram//PL//compound:prt//8 till//PP//mark//16 att//SN//mark//16 total//JJ|POS|UTR|SIN|IND|NOM//amod//13 resursåtgång//NN|UTR|SIN|IND|NOM//nsubj//16 för//PP//case//15 arbetsuppgifter//NN|UTR|PLU|IND|NOM//nmod//13 föranledda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//8 av//PP//case//18 förekomsten//NN|UTR|SIN|DEF|NOM//obl//16 av//PP//case//21 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 skattesatser//NN|UTR|PLU|IND|NOM//nmod//18 för//PP//case//23 moms//NN|UTR|SIN|IND|NOM//nmod//18 för//PP//case//25 Skatteverket//PM|NOM//nmod//23 i//PP//case//27 riket//NN|NEU|SIN|DEF|NOM//nmod//25 som//KN//nsubj:pass//31 helhet//NN|UTR|SIN|IND|NOM//nsubj:pass//31 kan//VB|PRS|AKT//aux//31 uppskattas//VB|INF|SFO//acl:relcl//18 till//PP//case//35 cirka//AB//advmod//34 130–150//RG|NOM//nummod//35 årsarbetskrafter//NN|UTR|PLU|IND|NOM//obl//31 .//MAD//punct//8
10.4.5 Telekommunikationstjänster, radio- och TV-sändningar / 10.4.6 E-handel/elektroniska tjänster;Eftersom//SN//mark//78 skattesatserna//NN|UTR|PLU|DEF|NOM//nsubj//78 varierar//VB|PRS|AKT//advcl//30 kraftigt//AB|POS//advmod//78 ,//MID//punct//30 utgör//VB|PRS|AKT//parataxis//10 mervärdesskatten//NN|UTR|SIN|DEF|NOM//nsubj//81 en//DT|UTR|SIN|IND//det//84 faktor//NN|UTR|SIN|IND|NOM//obj//81 vid//PP//case//86 val//NN|NEU|SIN|IND|NOM//nmod//84 av//PP//case//88 etableringsland//NN|NEU|PLU|IND|NOM//nmod//86 .//MAD//punct//10
10.4.5 Telekommunikationstjänster, radio- och TV-sändningar / 10.4.6 E-handel/elektroniska tjänster;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//91 har//VB|PRS|AKT//aux//96 under//PP//advmod//95 hand//NN|UTR|SIN|IND|NOM//fixed//92 från//PP//case//95 kommissionen//NN|UTR|SIN|DEF|NOM//obl//96 angetts//VB|SUP|SFO//parataxis//10 att//SN//mark//103 erfarenheten//NN|UTR|SIN|DEF|NOM//nsubj//103 av//PP//case//102 de//DT|UTR/NEU|PLU|DEF//det//102 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 reglerna//NN|UTR|PLU|DEF|NOM//nmod//98 är//VB|PRS|AKT//ccomp//96 att//SN//mark//112 särskilt//AB//advmod//106 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//107 tredjelandsföretag//NN|NEU|SIN|IND|NOM//nsubj//112 som//HP|-|-|-//nsubj//109 sysslar//VB|PRS|AKT//acl:relcl//107 med//PP//case//111 ehandel//NN|UTR|SIN|IND|NOM//obl//109 valt//VB|SUP|AKT//ccomp//103 att//IE//mark//118 efter//PP//case//116 1//RG|NOM//nummod//116 juli//NN|UTR|SIN|IND|NOM//obl//118 2003//RG|NOM//nummod//116 etablera//VB|INF|AKT//ccomp//112 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//118 på//PP//case//122 detta//DT|NEU|SIN|DEF//det//122 sätt//NN|NEU|SIN|IND|NOM//obl//118 i//PP//case//124 EU//PM|NOM//nmod//122 .//MAD//punct//10
10.4.5 Telekommunikationstjänster, radio- och TV-sändningar / 10.4.6 E-handel/elektroniska tjänster;Även//AB//advmod//127 tredjelandsföretag//NN|NEU|PLU|IND|NOM//nsubj//130 kan//VB|PRS|AKT//aux//130 således//AB//advmod//130 utnyttja//VB|INF|AKT//parataxis//10 skillnaderna//NN|UTR|PLU|DEF|NOM//obj//130 i//PP//case//133 mervärdesskattenivåer//NN|UTR|PLU|IND|NOM//nmod//131 inom//PP//case//135 EU//PM|NOM//obl//130 .//MAD//punct//10

10.4.7 Uthyrning av varor – särskilt bilar;Ett//DT|NEU|SIN|IND//det//1 område//NN|NEU|SIN|IND|NOM//nsubj:pass//30 som//HP|-|-|-//dislocated//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 kan//VB|PRS|AKT//aux//6 vara//VB|INF|AKT//cop//6 lämpligt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//1 att//IE//mark//11 särskilt//AB//advmod//9 nämna//VB|INF|AKT//nsubj//11 är//VB|PRS|AKT//cop//11 uthyrning//NN|UTR|SIN|IND|NOM//csubj//6 av//PP//case//14 lös//JJ|POS|UTR|SIN|IND|NOM//amod//14 egendom//NN|UTR|SIN|IND|NOM//nmod//11 ,//MID//punct//18 framför//PP//case//18 allt//PN|NEU|SIN|IND|SUB/OBJ//det//18 uthyrning//NN|UTR|SIN|IND|NOM//conj//11 av//PP//case//20 transportmedel//NN|NEU|PLU|IND|NOM//nmod//18 .//MAD//punct//18
10.4.7 Uthyrning av varor – särskilt bilar;Uthyrning//NN|UTR|SIN|IND|NOM//nsubj//1 av//PP//case//24 transportmedel//NN|NEU|PLU|IND|NOM//nmod//22 ,//MID//punct//24 såsom//KN//mark//27 personbilar//NN|UTR|PLU|IND|NOM//appos//24 m.m.//AB|AN//conj//27 ,//MID//punct//30 beskattas//VB|PRS|SFO//ROOT//30 enligt//PP//case//32 huvudregeln//NN|UTR|SIN|DEF|NOM//obl//30 ,//MID//punct//32 dvs.//AB|AN//advmod//35 där//HA//advmod//38 uthyrningsföretaget//NN|NEU|SIN|DEF|NOM//nsubj//38 är//VB|PRS|AKT//cop//38 etablerat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//32 .//MID//punct//30
10.4.7 Uthyrning av varor – särskilt bilar;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//41 gäller//VB|PRS|AKT//parataxis//30 oavsett//AB|POS//advmod//41 om//SN//case//44 fråga//NN|UTR|SIN|IND|NOM//obl//41 är//VB|PRS|AKT//cop//44 om//SN//case//47 korttidsuthyrning//NN|UTR|SIN|IND|NOM//obl//41 eller//KN//cc//49 leasingavtal//NN|NEU|SIN|IND|NOM//conj//47 på//PP//case//53 t.ex.//AB|AN//advmod//53 ett//RG|NEU|SIN|IND|NOM//nummod//53 år//NN|NEU|SIN|IND|NOM//obl//41 eller//KN//cc//55 mer//AB|KOM//conj//53 .//MID//punct//41
10.4.7 Uthyrning av varor – särskilt bilar;Dessa//DT|UTR/NEU|PLU|DEF//det//58 regler//NN|UTR|PLU|IND|NOM//nsubj//60 har//VB|PRS|AKT//aux//60 lett//VB|SUP|AKT//advcl//41 till//PP//case//62 konkurrenssnedvridningar//NN|UTR|PLU|IND|NOM//obl//60 .//MAD//punct//41
10.4.7 Uthyrning av varor – särskilt bilar;Ett//DT|NEU|SIN|IND//det//65 skäl//NN|NEU|SIN|IND|NOM//nsubj//69 till//PP//case//67 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//65 är//VB|PRS|AKT//cop//69 skillnaderna//NN|UTR|PLU|DEF|NOM//parataxis//41 i//PP//case//71 mervärdesskattesatser//NN|UTR|PLU|IND|NOM//nmod//69 mellan//PP//case//73 EU-länderna//NN|UTR|PLU|DEF|NOM//nmod//71 .//MID//punct//41
10.4.7 Uthyrning av varor – särskilt bilar;Ett//DT|NEU|SIN|IND//det//77 annat//JJ|POS|NEU|SIN|IND|NOM//amod//77 skäl//NN|NEU|SIN|IND|NOM//appos//41 är//VB|PRS|AKT//cop//77 att//SN//mark//90 EU-ländernas//NN|UTR|PLU|DEF|GEN//nmod:poss//81 regler//NN|UTR|PLU|IND|NOM//nsubj//90 om//PP//case//84 näringsidkares//NN|UTR|PLU|IND|GEN//nmod:poss//84 avdragsrätt//NN|UTR|SIN|IND|NOM//nmod//81 för//PP//case//87 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//87 skatt//NN|UTR|SIN|IND|NOM//nmod//84 för//PP//case//89 personbilar//NN|UTR|PLU|IND|NOM//nmod//87 skiljer//VB|PRS|AKT//csubj//77 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//90 åt//AB//compound:prt//90 ,//MID//punct//90 vilket//HP|NEU|SIN|IND//nsubj//95 skapat//VB|SUP|AKT//acl:relcl//77 incitament//NN|NEU|PLU|IND|NOM//obj//95 även//AB//advmod//99 för//PP//case//99 företag//NN|NEU|PLU|IND|NOM//obl//95 att//IE//mark//101 leasa//VB|INF|AKT//acl//99 personbilar//NN|UTR|PLU|IND|NOM//obj//101 i//PP//case//104 länder//NN|NEU|PLU|IND|NOM//obl//101 som//HP|-|-|-//nsubj//106 har//VB|PRS|AKT//acl:relcl//104 förmånligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//108 avdrags-//NN|UTR|-|-|SMS//obj//106 eller//KN//cc//110 återbetalningsregler//NN|UTR|PLU|IND|NOM//conj//108 .//MAD//punct//41
10.4.7 Uthyrning av varor – särskilt bilar;Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 lagt//VB|SUP|AKT//ROOT//2 fram//PL//compound:prt//2 ett//DT|NEU|SIN|IND//det//5 förslag//NN|NEU|SIN|IND|NOM//obj//2 som//HP|-|-|-//nsubj//8 bl.a.//AB|AN//advmod//8 avser//VB|PRS|AKT//acl:relcl//5 att//IE//mark//10 komma//VB|INF|AKT//xcomp//8 till//PP//compound:prt//10 rätta//NN|UTR|-|-|-//fixed//11 med//PP//case//16 den//DT|UTR|SIN|DEF//det//16 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 problematiken//NN|UTR|SIN|DEF|NOM//obl//10 ,//MID//punct//16 dvs.//AB|AN//advmod//20 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//20 billeasing//NN|UTR|SIN|IND|NOM//appos//16 .//MAD//punct//2
10.4.7 Uthyrning av varor – särskilt bilar;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//23 innebär//VB|PRS|AKT//parataxis//2 att//SN//mark//30 förvärvsbeskattningsprincipen//NN|UTR|SIN|DEF|NOM//nsubj:pass//30 i//PP//case//28 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//28 utsträckning//NN|UTR|SIN|IND|NOM//nmod//25 skall//VB|PRS|AKT//aux//30 tillämpas//VB|INF|SFO//ccomp//23 för//PP//case//32 transaktioner//NN|UTR|PLU|IND|NOM//obl//30 mellan//PP//case//34 företag//NN|NEU|PLU|IND|NOM//nmod//32 inom//PP//case//36 EU//PM|NOM//nmod//32 ,//MID//punct//40 och//KN//cc//40 bl.a.//AB|AN//advmod//40 omfatta//VB|INF|AKT//conj//30 uthyrning//NN|UTR|SIN|IND|NOM//obj//40 av//PP//case//43 transportmedel//NN|NEU|PLU|IND|NOM//nmod//41 när//HA//mark//46 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//46 hyrs//VB|PRS|SFO//advcl//40 ut//PL//compound:prt//46 för//PP//case//49 perioder//NN|UTR|PLU|IND|NOM//obl//46 om//PP//case//53 minst//AB|SUV//advmod//52 30//RG|NOM//nummod//53 dagar//NN|UTR|PLU|IND|NOM//obl//46 .//MID//punct//2
10.4.7 Uthyrning av varor – särskilt bilar;Dessa//DT|UTR/NEU|PLU|DEF//det//56 förslag//NN|NEU|PLU|IND|NOM//nsubj//59 från//PP//case//58 kommissionen//NN|UTR|SIN|DEF|NOM//nmod//56 rör//VB|PRS|AKT//conj//2 emellertid//AB//advmod//59 inte//AB//advmod//59 uthyrning//NN|UTR|SIN|IND|NOM//obj//59 av//PP//case//64 bilar//NN|UTR|PLU|IND|NOM//nmod//62 eller//KN//cc//67 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 varor//NN|UTR|PLU|IND|NOM//conj//64 till//PP//case//69 privatpersoner//NN|UTR|PLU|IND|NOM//nmod//62 .//MAD//punct//2
10.4.7 Uthyrning av varor – särskilt bilar;Skillnader//NN|UTR|PLU|IND|NOM//nsubj:pass//79 i//PP//case//73 skattesatser//NN|UTR|PLU|IND|NOM//nmod//71 mellan//PP//case//75 EUländerna//NN|UTR|PLU|DEF|NOM//nmod//71 kan//VB|PRS|AKT//aux//79 här//AB//advmod//79 alltså//AB//advmod//79 utnyttjas//VB|INF|SFO//conj//2 till//PP//mark//82 att//IE//mark//82 vinna//VB|INF|AKT//advcl//79 skattefördelar//NN|UTR|PLU|IND|NOM//obj//82 .//MAD//punct//79
10.4.7 Uthyrning av varor – särskilt bilar;Som//HP|-|-|-//mark//86 angetts//VB|SUP|SFO//advcl//88 ovan//AB//advmod//86 finns//VB|PRS|SFO//conj//2 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//90 spärrar//NN|UTR|PLU|IND|NOM//nsubj//88 vad//HP|NEU|SIN|IND//nsubj//92 gäller//VB|PRS|AKT//advcl//88 gränshandeln//NN|UTR|SIN|DEF|NOM//obj//92 med//PP//case//96 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 bilar//NN|UTR|PLU|IND|NOM//obl//92 ,//MID//punct//99 som//HP|-|-|-//nsubj//99 säkerställer//VB|PRS|AKT//acl:relcl//96 att//SN//mark//102 beskattning//NN|UTR|SIN|IND|NOM//nsubj//102 sker//VB|PRS|AKT//ccomp//99 i//PP//case//104 konsumtionslandet//NN|NEU|SIN|DEF|NOM//obl//102 .//MID//punct//2
10.4.7 Uthyrning av varor – särskilt bilar;Så//AB//advmod//110 är//VB|PRS|AKT//cop//110 alltså//AB//advmod//110 inte//AB//advmod//110 fallet//NN|NEU|SIN|DEF|NOM//conj//2 för//PP//case//113 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 bilar//NN|UTR|PLU|IND|NOM//nmod//110 när//HA//mark//117 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//117 inte//AB//advmod//117 säljs//VB|PRS|SFO//advcl//110 till//PP//case//119 privatpersoner//NN|UTR|PLU|IND|NOM//obl//117 i//PP//case//123 ett//DT|NEU|SIN|IND//det//123 annat//JJ|POS|NEU|SIN|IND|NOM//amod//123 EU-land//NN|NEU|SIN|IND|NOM//obl//117 ,//MID//punct//128 utan//KN//cc//128 i//PP//advmod//128 stället//NN|NEU|SIN|DEF|NOM//fixed//126 leasas//VB|INF|SFO//conj//110 ut//PL//advmod//128 .//MAD//punct//110

10.4.8 Sambandet beskattningslandsregler – skattesatsregler;De//DT|UTR/NEU|PLU|DEF//det//3 här//AB//fixed//0 beskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 EG-reglerna//NN|UTR|PLU|DEF|NOM//nsubj//12 om//PP//case//5 tillämpning//NN|UTR|SIN|IND|NOM//nmod//3 av//PP//case//7 ursprungsprincipen//NN|NEU|PLU|DEF|NOM//nmod//5 och//KN//cc//7 ///MID//cc//11 eller//KN//cc//11 destinationsprincipen//NN|UTR|SIN|DEF|NOM//conj//7 har//VB|PRS|AKT//ROOT//12 ett//DT|NEU|SIN|IND//det//14 samband//NN|NEU|SIN|IND|NOM//obj//12 med//PP//case//16 EGreglerna//NN|UTR|PLU|DEF|NOM//nmod//14 om//PP//case//18 skattesatser//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//12
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Dessa//DT|UTR/NEU|PLU|DEF//det//21 regler//NN|UTR|PLU|IND|NOM//nsubj:pass//29 ,//MID//punct//24 och//KN//cc//24 bakgrunden//NN|UTR|SIN|DEF|NOM//nsubj:pass//29 till//PP//case//26 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//24 ,//MID//punct//24 har//VB|PRS|AKT//aux//29 beskrivits//VB|SUP|SFO//parataxis//12 i//PP//case//32 kapitel//NN|NEU|SIN|IND|NOM//nmod//32 4//RG|NOM//obl//29 .//MID//punct//12
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 finns//VB|PRS|SFO//parataxis//12 här//AB//advmod//35 anledning//NN|UTR|SIN|IND|NOM//nsubj//35 att//IE//mark//41 något//PN|NEU|SIN|IND|SUB/OBJ//det//41 kommentera//VB|INF|AKT//amod//41 sambandet//NN|NEU|SIN|DEF|NOM//nsubj//35 mellan//PP//case//43 regelverken//NN|NEU|PLU|DEF|NOM//nmod//41 .//MAD//punct//12
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Som//HA//advmod//1 framgår//VB|PRS|AKT//advcl//6 av//PP//case//5 det//DT|NEU|SIN|DEF//det//5 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//5 avsnittet//NN|NEU|SIN|DEF|NOM//obl//1 aktualiserades//VB|PRT|SFO//ROOT//6 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 om//PP//case//9 EG-regler//NN|UTR|PLU|IND|NOM//nmod//7 för//PP//case//11 skattesatserna//NN|UTR|PLU|DEF|NOM//obl//6 först//AB//advmod//16 i//PP//case//14 samband//NN|NEU|SIN|IND|NOM//fixed//12 med//PP//case//16 införandet//NN|NEU|SIN|DEF|NOM//nmod//11 av//PP//case//18 EU//PM|NOM//nmod//16 ://MID//punct//18 s//NN|AN//nummod//22 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 marknad//NN|UTR|SIN|IND|NOM//appos//18 och//KN//cc//26 den//DT|UTR|SIN|DEF//det//26 fria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 rörlighet//NN|UTR|SIN|IND|NOM//conj//22 över//PP//case//30 de//DT|UTR/NEU|PLU|DEF//det//30 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 gränserna//NN|UTR|PLU|DEF|NOM//nmod//26 i//PP//case//34 fråga//NN|UTR|SIN|IND|NOM//fixed//31 om//PP//fixed//31 varor//NN|UTR|PLU|IND|NOM//nmod//30 och//KN//cc//36 tjänster//NN|UTR|PLU|IND|NOM//conj//34 m.m.//AB|AN//conj//34 som//HP|-|-|-//nsubj:pass//40 då//AB//advmod//40 infördes//VB|PRT|SFO//acl:relcl//34 .//MAD//punct//22
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//43 anförde//VB|PRT|AKT//parataxis//6 i//PP//case//47 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//47 första//RO|NOM//amod//47 förslag//NN|NEU|PLU|IND|NOM//obl//43 att//SN//mark//55 de//DT|UTR/NEU|PLU|DEF//det//51 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//55 i//PP//case//53 skattesatser//NN|UTR|PLU|IND|NOM//nmod//51 skulle//VB|PRT|AKT//aux//55 göra//VB|INF|AKT//acl//47 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//55 svårt//AB|POS//xcomp//55 att//IE//mark//59 slopa//VB|INF|AKT//acl//57 de//DT|UTR/NEU|PLU|DEF//det//62 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 gränserna//NN|UTR|PLU|DEF|NOM//obj//59 utan//PP//case//66 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 konsekvenser//NN|UTR|PLU|IND|NOM//obl//59 .//MAD//punct//43
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;En//DT|UTR|SIN|IND//det//69 utjämning//NN|UTR|SIN|IND|NOM//nsubj:pass//72 av//PP//case//71 skattesatserna//NN|UTR|PLU|DEF|NOM//nmod//69 behövdes//VB|PRT|SFO//conj//43 om//PP//mark//79 den//DT|UTR|SIN|DEF//det//76 fria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//76 handeln//NN|UTR|SIN|DEF|NOM//nsubj:pass//79 skulle//VB|PRT|AKT//aux//79 kunna//VB|INF|AKT//aux//79 förverkligas//VB|INF|SFO//advcl//72 .//MAD//punct//43
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//83 hade//VB|PRT|AKT//aux//83 beaktat//VB|SUP|AKT//conj//6 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 studier//NN|UTR|PLU|IND|NOM//obj//83 i//PP//case//87 USA//PM|NOM//nmod//85 ,//MID//punct//85 som//HP|-|-|-//nsubj//90 syntes//VB|PRT|SFO//acl:relcl//85 innebära//VB|INF|AKT//xcomp//90 att//SN//mark//104 skillnader//NN|UTR|PLU|IND|NOM//nsubj//104 i//PP//case//95 försäljningsskattesatser//NN|UTR|PLU|IND|NOM//nmod//93 på//PP//case//97 upp//AB//nmod//93 till//PP//case//101 högst//AB|SUV//advmod//100 5//RG|NOM//nummod//101 procentenheter//NN|UTR|PLU|IND|NOM//nmod//93 skulle//VB|PRT|AKT//aux//104 vara//VB|INF|AKT//cop//104 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//91 mellan//PP//case//108 två//RG|NOM//nummod//108 närliggande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//108 jurisdiktioner//NN|UTR|PLU|IND|NOM//nmod//104 ,//MID//punct//117 utan//PP//mark//117 att//SN//mark//117 alltför//AB//advmod//113 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//115 skattedrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//115 gränshandelseffekter//NN|UTR|PLU|IND|NOM//nsubj:pass//117 skulle//VB|PRT|AKT//aux//117 uppstå//VB|INF|AKT//conj//104 .//MAD//punct//83
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Med//PP//case//4 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//0 i//PP//case//4 dessa//DT|UTR/NEU|PLU|DEF//det//4 överväganden//NN|NEU|PLU|IND|NOM//obl//5 presenterades//VB|PRT|SFO//ROOT//5 initialt//AB|POS//advmod//8 ett//DT|NEU|SIN|IND//det//8 system//NN|NEU|SIN|IND|NOM//obl//5 där//HA//advmod//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//11 föreslogs//VB|PRT|SFO//acl:relcl//8 ett//DT|NEU|SIN|IND//det//14 ”//PAD//punct//14 band//NN|NEU|SIN|IND|NOM//obl//11 ”//PM|NOM//punct//14 för//PP//case//17 mervärdesskatten//NN|UTR|SIN|DEF|NOM//obl//11 (//PAD//punct//17 normalskattesatsen//NN|UTR|SIN|DEF|NOM//appos//17 )//PAD//punct//19 på//PP//case//23 14–20//RG|NOM//nummod//23 procent//NN|UTR|PLU|IND|NOM//conj//17 .//MAD//punct//5
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Därvid//AB//advmod//27 skulle//VB|PRT|AKT//aux//27 uppnås//VB|INF|SFO//parataxis//5 att//SN//mark//40 den//DT|UTR|SIN|DEF//det//32 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 spännvidden//NN|UTR|SIN|DEF|NOM//nsubj//40 i//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 12//RG|NOM//nummod//36 medlemsländerna//NN|NEU|PLU|DEF|NOM//nmod//32 om//PP//case//39 12–25//RG|NOM//nummod//39 procent//NN|UTR|PLU|IND|NOM//nmod//36 trycktes//VB|PRT|SFO//ccomp//27 ihop//PL//compound:prt//40 till//PP//case//44 knappt//AB|POS//advmod//44 hälften//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//27
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//47 innebar//VB|PRT|AKT//parataxis//27 dessutom//AB//advmod//47 en//DT|UTR|SIN|IND//det//52 ännu//AB//advmod//51 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 utjämning//NN|UTR|SIN|IND|NOM//nsubj:pass//84 på//PP//case//55 så//AB//amod//55 sätt//NN|NEU|SIN|IND|NOM//nmod//52 att//SN//mark//66 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//66 vid//PP//case//60 den//DT|UTR|SIN|DEF//det//60 tiden//NN|UTR|SIN|DEF|NOM//obl//66 i//PP//case//63 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//63 länder//NN|NEU|PLU|IND|NOM//nmod//66 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 förhöjda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//66 skattesatserna//NN|UTR|PLU|DEF|NOM//acl//52 på//PP//case//70 bl.a.//AB|AN//advmod//70 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 lyxartiklar//NN|UTR|PLU|IND|NOM//nmod//66 m.m.//AB|AN//conj//70 ,//MID//punct//73 skattesatser//NN|UTR|PLU|IND|NOM//conj//70 som//HP|-|-|-//nsubj//76 vanligen//AB//advmod//76 låg//VB|PRT|AKT//acl:relcl//73 i//PP//case//78 intervallet//NN|NEU|SIN|DEF|NOM//obl//76 30–40//RG|NOM//nummod//80 procent//NN|UTR|PLU|IND|NOM//obj//76 ,//MID//punct//73 helt//AB|POS//advmod//84 skulle//VB|PRT|AKT//aux//84 tas//VB|INF|SFO//advcl//47 bort//PL//compound:prt//84 .//MAD//punct//47
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Det//DT|NEU|SIN|DEF//det//88 beslut//NN|NEU|SIN|IND|NOM//nsubj//99 som//HP|-|-|-//nsubj:pass//91 sedermera//AB//advmod//91 togs//VB|PRT|SFO//acl:relcl//88 av//PP//case//93 ministerrådet//NN|NEU|SIN|DEF|NOM//obl//91 var//VB|PRT|AKT//cop//99 emellertid//AB//advmod//99 inte//AB//advmod//99 fullt//AB|POS//advmod//99 så//AB//advmod//99 restriktivt//JJ|POS|NEU|SIN|IND|NOM//parataxis//47 .//MID//punct//47
10.4.8 Sambandet beskattningslandsregler – skattesatsregler;Miniminivån//NN|UTR|SIN|DEF|NOM//nsubj//102 blev//VB|PRT|AKT//conj//5 visserligen//AB//advmod//102 15//RG|NOM//nummod//105 procent//NN|UTR|PLU|IND|NOM//xcomp//102 ,//MID//punct//102 men//KN//cc//111 någon//DT|UTR|SIN|IND//det//111 formell//JJ|POS|UTR|SIN|IND|NOM//amod//111 övre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//111 gräns//NN|UTR|SIN|IND|NOM//conj//102 för//PP//case//113 normalskattsatsen//NN|UTR|SIN|DEF|NOM//nmod//111 sattes//VB|PRT|SFO//advcl//102 inte//AB//advmod//114 .//MAD//punct//102
