16.1 Uppdraget;Enligt//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//6 till//PP//case//3 Trafikförsäkringsutredningen//NN|UTR|SIN|DEF|NOM//nmod//1 ska//VB|PRS|AKT//aux//6 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//6 belysa//VB|INF|AKT//ROOT//6 situationen//NN|UTR|SIN|DEF|NOM//obj//6 särskilt//AB//advmod//6 för//PP//case//11 oförsäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 fordonsägare//NN|UTR|PLU|IND|NOM//obl//6 samt//KN//cc//13 föreslå//VB|INF|AKT//conj//6 de//DT|UTR/NEU|PLU|DEF//det//15 ändringar//NN|UTR|PLU|IND|NOM//obj//13 som//HP|-|-|-//nsubj:pass//17 anses//VB|PRS|SFO//acl:relcl//15 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//17 för//PP//mark//26 att//SN//mark//26 antalet//NN|NEU|SIN|DEF|NOM//det//23 oförsäkrade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 fordonsägare//NN|UTR|PLU|IND|NOM//nsubj//26 inte//AB//advmod//26 ska//VB|PRS|AKT//aux//26 öka//VB|INF|AKT//advcl//17 .//MAD//punct//6
19.5.1 Redan införd skatt;På//PP//case//19 så//AB//amod//19 sätt//NN|NEU|SIN|IND|NOM//obl//20 får//VB|PRS|AKT//parataxis//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//20 ett//DT|NEU|SIN|IND//det//23 resultat//NN|NEU|SIN|IND|NOM//obj//20 i//PP//case//25 form//NN|UTR|SIN|IND|NOM//nmod//23 av//PP//case//30 en//DT|UTR|SIN|IND//det//30 s.k.//AB|AN//amod//30 fiktiv//JJ|POS|UTR|SIN|IND|NOM//amod//30 fond//NN|UTR|SIN|IND|NOM//nmod//25 som//HP|-|-|-//nsubj//34 är//VB|PRS|AKT//cop//34 något//AB//advmod//34 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 ,//MID//punct//34 89//RG|NOM//nummod//37 miljarder//NN|UTR|PLU|IND|NOM//nmod//38 kronor//NN|UTR|PLU|IND|NOM//obj//20 ,//MID//punct//38 än//KN//mark//42 den//DT|UTR|SIN|DEF//det//42 fond//NN|UTR|SIN|IND|NOM//appos//38 som//HP|-|-|-//nsubj:pass//44 redovisats//VB|SUP|SFO//acl:relcl//42 ,//MID//punct//42 84//RG|NOM//nummod//47 miljarder//NN|UTR|PLU|IND|NOM//nmod//48 kronor//NN|UTR|PLU|IND|NOM//nmod//42 ,//MID//punct//38 i//PP//case//53 samband//NN|NEU|SIN|IND|NOM//fixed//50 med//PP//case//53 förarbetena//NN|NEU|PLU|DEF|NOM//nmod//38 till//PP//case//55 skatten//NN|UTR|SIN|DEF|NOM//nmod//53 .//MAD//punct//1

19.5.2 Avvecklingen av socialförsäkringens kostnader;I//PP//case//3 ett//DT|NEU|SIN|IND//det//3 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 avsnitt//NN|NEU|SIN|IND|NOM//obl//4 redovisades//VB|PRT|SFO//ROOT//4 beräkningar//NN|UTR|PLU|IND|NOM//nsubj:pass//4 om//PP//case//8 socialförsäkringens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 kostnadsavveckling//NN|UTR|SIN|IND|NOM//obl//4 som//KN//mark//11 ett//DT|NEU|SIN|IND//det//11 resultat//NN|NEU|SIN|IND|NOM//nmod//8 av//PP//case//13 reformen//NN|UTR|SIN|DEF|NOM//nmod//11 .//MAD//punct//4
19.5.2 Avvecklingen av socialförsäkringens kostnader;Beräkningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//16 genomfördes//VB|PRT|SFO//parataxis//4 med//PP//case//21 hjälp//NN|UTR|SIN|IND|NOM//fixed//17 av//PP//fixed//17 den//DT|UTR|SIN|DEF//det//21 modell//NN|UTR|SIN|IND|NOM//obl//16 som//HP|-|-|-//nsubj:pass//23 redovisas//VB|PRS|SFO//acl:relcl//21 i//PP//case//25 bilaga//NN|UTR|SIN|IND|NOM//obl//23 4//RG|NOM//nummod//25 .//MAD//punct//16
19.5.2 Avvecklingen av socialförsäkringens kostnader;Resultatet//NN|NEU|SIN|DEF|NOM//nsubj//36 av//PP//case//30 beräkningarna//NN|UTR|PLU|DEF|NOM//nmod//28 i//PP//case//35 den//DT|UTR|SIN|DEF//det//35 ovan//AB//advmod//34 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//35 modellen//NN|UTR|SIN|DEF|NOM//nmod//30 är//VB|PRS|AKT//conj//16 att//SN//mark//39 vi//PN|UTR|PLU|DEF|SUB//nsubj//39 bedömer//VB|PRS|AKT//ccomp//36 att//SN//mark//51 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//51 vid//PP//case//43 referensåret//NN|NEU|SIN|DEF|NOM//nmod//41 ,//MID//punct//41 i//PP//case//47 vårt//PS|NEU|SIN|DEF//nmod:poss//47 fall//NN|NEU|SIN|IND|NOM//obl//48 2010//RG|NOM//nmod//41 ,//MID//punct//41 är//VB|PRS|AKT//cop//51 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//39 men//KN//cc//54 mer//AB|KOM//advmod//54 långvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//51 än//KN//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 kostnadsbedömningar//NN|UTR|PLU|IND|NOM//nmod//54 som//HP|-|-|-//nsubj//59 låg//VB|PRT|AKT//acl:relcl//57 till//PP//case//63 grund//NN|UTR|SIN|IND|NOM//fixed//60 för//PP//fixed//60 bestämning//NN|UTR|SIN|IND|NOM//obl//59 av//PP//case//65 premieskatten//NN|NEU|PLU|DEF|NOM//nmod//63 .//MAD//punct//16
19.5.2 Avvecklingen av socialförsäkringens kostnader;När//HA//mark//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//2 skapar//VB|PRS|AKT//advcl//15 en//DT|UTR|SIN|IND//det//5 fiktiv//JJ|POS|UTR|SIN|IND|NOM//amod//5 fond//NN|UTR|SIN|IND|NOM//obj//2 med//PP//case//8 en//DT|UTR|SIN|IND//det//8 diskonteringsfaktor//NN|UTR|SIN|IND|NOM//obl//2 på//PP//case//11 4//RG|NOM//nummod//11 procent//NN|UTR|PLU|IND|NOM//nmod//8 för//PP//case//14 åren//NN|NEU|PLU|DEF|NOM//nmod//14 2010–2050//NN|NEU|PLU|IND|NOM//nmod//11 får//VB|PRS|AKT//ROOT//15 fonden//NN|UTR|SIN|DEF|NOM//nsubj//15 ett//DT|NEU|SIN|IND//det//18 värde//NN|NEU|SIN|IND|NOM//obj//15 på//PP//case//22 83,5//RG|NOM//nummod//21 miljarder//NN|UTR|PLU|IND|NOM//nmod//22 kronor//NN|UTR|PLU|IND|NOM//nmod//18 .//MAD//punct//15

19.5.3 Skatt utifrån två nuvärden;Den//DT|UTR|SIN|DEF//det//3 redan//AB//advmod//3 införda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//3 skatten//NN|UTR|SIN|DEF|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 konstruerad//PC|PRF|UTR|SIN|IND|NOM//ROOT//5 så//AB//mark//10 att//SN//fixed//6 skatten//NN|UTR|SIN|DEF|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 tänkt//PC|PRF|UTR|SIN|IND|NOM//advcl//5 att//IE//mark//12 motsvara//VB|INF|AKT//xcomp//10 den//DT|UTR|SIN|DEF//det//15 årliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 räntebelastning//NN|UTR|SIN|IND|NOM//obj//12 en//DT|UTR|SIN|IND//det//19 tänkt//PC|PRF|UTR|SIN|IND|NOM//amod//19 konstruerad//PC|PRF|UTR|SIN|IND|NOM//amod//19 fond//NN|UTR|SIN|IND|NOM//nsubj//20 ger//VB|PRS|AKT//conj//5 upphov//NN|NEU|SIN|IND|NOM//obj//20 till//PP//compound:prt//20 .//MAD//punct//5
19.5.3 Skatt utifrån två nuvärden;Fonden//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 har//VB|PRS|AKT//aux//26 konstruerats//VB|SUP|SFO//parataxis//5 genom//PP//mark//40 att//SN//mark//40 nuvärden//NN|NEU|PLU|IND|NOM//nsubj:pass//40 av//PP//case//35 socialförsäkringens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 och//KN//cc//34 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//32 kostnader//NN|UTR|PLU|IND|NOM//nmod//29 för//PP//mark//38 redan//AB//advmod//38 inträffade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//29 trafikskador//NN|UTR|PLU|IND|NOM//obj//38 lagts//VB|SUP|SFO//advcl//26 samman//PL//compound:prt//40 .//MAD//punct//5
19.5.3 Skatt utifrån två nuvärden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 görs//VB|PRS|SFO//parataxis//5 inga//DT|UTR/NEU|PLU|IND//det//46 amorteringar//NN|UTR|PLU|IND|NOM//nsubj:pass//44 .//MAD//punct//5
19.5.3 Skatt utifrån två nuvärden;Då//HA//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 inte//AB//advmod//4 har//VB|PRS|AKT//aux//4 nämnts//VB|SUP|SFO//advcl//13 någon//DT|UTR|SIN|IND//det//6 tidpunkt//NN|UTR|SIN|IND|NOM//nsubj//4 för//PP//case//8 avveckling//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//10 skatten//NN|UTR|SIN|DEF|NOM//nmod//8 kan//VB|PRS|AKT//aux//13 man//PN|UTR|SIN|IND|SUB//nsubj//13 utgå//VB|INF|AKT//ROOT//13 ifrån//PP//mark//18 att//SN//mark//18 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//18 är//VB|PRS|AKT//cop//18 långvarig//JJ|POS|UTR|SIN|IND|NOM//ccomp//13 .//MAD//punct//18
19.5.3 Skatt utifrån två nuvärden;Se//VB|IMP|AKT//conj//13 19.2.1//RG|NOM//obj//20 i//PP//case//23 bilaga//NN|UTR|SIN|IND|NOM//obl//20 2//RG|NOM//nummod//23 .//MAD//punct//26
19.5.3 Skatt utifrån två nuvärden;Nuvärdesberäkningar//NN|UTR|PLU|IND|NOM//discourse//72 är//VB|PRS|AKT//cop//29 ett//DT|NEU|SIN|IND//det//29 sätt//NN|NEU|SIN|IND|NOM//nsubj//26 att//IE//mark//31 föra//VB|INF|AKT//acl//29 samman//PL//compound:prt//31 kostnader//NN|UTR|PLU|IND|NOM//obj//31 och//KN//cc//35 intäkter//NN|UTR|PLU|IND|NOM//conj//33 till//PP//case//39 en//DT|UTR|SIN|IND//det//39 given//PC|PRF|UTR|SIN|IND|NOM//amod//39 tidpunkt//NN|UTR|SIN|IND|NOM//obl//31 ,//MID//punct//41 investeringstillfället//NN|NEU|SIN|DEF|NOM//conj//39 eller//KN//cc//43 beslutstillfället//NN|NEU|SIN|DEF|NOM//conj//39 .//MAD//punct//26
19.5.3 Skatt utifrån två nuvärden;Staten//NN|UTR|SIN|DEF|NOM//nsubj//46 har//VB|PRS|AKT//parataxis//26 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 kostnader//NN|UTR|PLU|IND|NOM//obj//46 för//PP//case//50 socialförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//48 som//HP|-|-|-//nsubj:pass//53 kan//VB|PRS|AKT//aux//53 nuvärdesberäknas//VB|INF|SFO//acl:relcl//50 .//MAD//punct//26
19.5.3 Skatt utifrån två nuvärden;På//PP//case//57 samma//DT|UTR/NEU|SIN/PLU|IND//det//57 sätt//NN|NEU|SIN|IND|NOM//obl//58 kan//VB|PRS|AKT//advcl//26 en//DT|UTR|SIN|IND//det//60 skatteintäkt//NN|UTR|SIN|IND|NOM//obj//58 som//HP|-|-|-//nsubj:pass//64 är//VB|PRS|AKT//cop//64 årlig//JJ|POS|UTR|SIN|IND|NOM//amod//64 nuvärdesberäknas//VB|PRS|SFO//acl:relcl//60 .//MAD//punct//26
19.5.3 Skatt utifrån två nuvärden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 kan//VB|PRS|AKT//aux//72 också//AB//advmod//72 vara//VB|INF|AKT//cop//72 en//DT|UTR|SIN|IND//det//72 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//72 princip//NN|UTR|SIN|IND|NOM//parataxis//13 att//SN//mark//79 nuvärdet//NN|NEU|SIN|DEF|NOM//nsubj//79 av//PP//case//76 skatteintäkterna//NN|UTR|PLU|DEF|NOM//nmod//74 inte//AB//advmod//79 ska//VB|PRS|AKT//aux//79 överstiga//VB|INF|AKT//csubj//72 nuvärdet//NN|NEU|SIN|DEF|NOM//obj//79 av//PP//case//82 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//80 .//MAD//punct//72
19.5.3 Skatt utifrån två nuvärden;Om//PP//mark//89 kostnader//NN|UTR|PLU|IND|NOM//nsubj//89 och//KN//cc//87 intäkter//NN|UTR|PLU|IND|NOM//conj//85 hade//VB|PRT|AKT//aux//89 haft//VB|SUP|AKT//advcl//72 samma//DT|UTR/NEU|SIN/PLU|IND//amod//91 tidsprofiler//NN|UTR|PLU|IND|NOM//obj//89 skulle//VB|PRT|AKT//amod//72 en//DT|UTR|SIN|IND//det//94 nuvärdesberäkning//NN|UTR|SIN|IND|NOM//obj//92 av//PP//case//97 endera//KN//amod//97 fungera//VB|INF|AKT//acl//94 som//KN//case//99 beräkning//NN|UTR|SIN|IND|NOM//obl//97 också//AB//advmod//103 av//PP//case//103 den//DT|UTR|SIN|DEF//det//103 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//99 .//MAD//punct//108
19.5.3 Skatt utifrån två nuvärden;I//PP//case//107 detta//DT|NEU|SIN|DEF//det//107 fall//NN|NEU|SIN|IND|NOM//obl//108 skiljer//VB|PRS|AKT//conj//72 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//108 dock//AB//advmod//108 tidsprofilerna//NN|UTR|PLU|DEF|NOM//obj//108 väsentligt//AB|POS//advmod//108 åt//PP//compound:prt//108 .//MAD//punct//108
19.5.3 Skatt utifrån två nuvärden;Kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//116 begränsas//VB|PRS|SFO//parataxis//108 i//PP//case//118 tiden//NN|UTR|SIN|DEF|NOM//obl//116 medan//SN//mark//121 intäkterna//NN|UTR|PLU|DEF|NOM//nsubj//121 sträcker//VB|PRS|AKT//advcl//116 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//121 långt//AB|POS//advmod//121 in//AB//advmod//126 i//PP//case//126 framtiden//NN|UTR|SIN|DEF|NOM//obl//121 .//MAD//punct//72

19.5.4 Modifiering av den nuvarande skatten;När//HA//mark//2 premieskatten//NN|NEU|PLU|DEF|NOM//nsubj:pass//2 infördes//VB|PRT|SFO//advcl//7 vid//PP//case//6 halvårsskiftet//NN|NEU|SIN|DEF|NOM//nmod//6 år//NN|NEU|SIN|IND|NOM//nmod//6 2007//RG|NOM//obl//2 antogs//VB|PRT|SFO//ROOT//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//7 att//SN//mark//27 den//DT|UTR|SIN|DEF//det//11 reform//NN|UTR|SIN|IND|NOM//nsubj//27 som//HP|-|-|-//obj//15 denna//DT|UTR|SIN|DEF//det//14 utredning//NN|UTR|SIN|IND|NOM//nsubj//15 lägger//VB|PRS|AKT//acl:relcl//11 förslag//NN|NEU|SIN|IND|NOM//obj//15 om//PP//mark//19 skulle//VB|PRT|AKT//aux//19 gälla//VB|INF|AKT//advcl//15 från//PP//case//22 år//NN|NEU|SIN|IND|NOM//nmod//22 2009//RG|NOM//obl//19 .//MAD//punct//11
19.5.4 Modifiering av den nuvarande skatten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 är//VB|PRS|AKT//cop//27 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//7 att//SN//mark//32 en//DT|UTR|SIN|IND//det//30 reform//NN|UTR|SIN|IND|NOM//nsubj:pass//32 kan//VB|PRS|AKT//aux//32 genomföras//VB|INF|SFO//acl//27 tidigast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//case//35 år//NN|NEU|SIN|IND|NOM//nmod//35 2011//RG|NOM//obl//32 .//MAD//punct//7
19.5.4 Modifiering av den nuvarande skatten;I//PP//case//38 prop//NN|UTR|SIN|IND|NOM//obl//7 .//MAD//punct//7
19.5.4 Modifiering av den nuvarande skatten;(//PAD//punct//41 2006/07:96//RG|NOM//appos//7 )//PAD//punct//41 om//PP//case//44 skatt//NN|UTR|SIN|IND|NOM//nmod//41 på//PP//case//46 trafikförsäkringspremie//NN|UTR|SIN|IND|NOM//nmod//44 m.m.//AB|AN//conj//44 ,//MID//punct//49 sägs//VB|PRS|SFO//conj//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//49 att//IE//advmod//49 ://MAD//punct//7
19.5.4 Modifiering av den nuvarande skatten;Även//AB//advmod//1 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//17 för//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 trafikskador//NN|UTR|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj//6 uppkommer//VB|PRS|AKT//acl:relcl//4 under//PP//case//9 den//DT|UTR|SIN|DEF//det//9 tid//NN|UTR|SIN|IND|NOM//obl//6 som//HP|-|-|-//mark//11 förutsättningarna//NN|UTR|PLU|DEF|NOM//advcl//6 för//PP//case//14 en//DT|UTR|SIN|IND//det//14 överföring//NN|UTR|SIN|IND|NOM//nmod//11 till//PP//case//16 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//14 utreds//VB|PRS|SFO//ROOT//17 bör//VB|PRS|AKT//aux//19 belasta//VB|INF|AKT//xcomp//17 fordonsägarna//NN|UTR|PLU|DEF|NOM//obj//19 .//MAD//punct//17
19.5.4 Modifiering av den nuvarande skatten;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 skulle//VB|PRT|AKT//aux//2 innebära//VB|INF|AKT//ROOT//2 att//SN//mark//13 vi//PN|UTR|PLU|DEF|SUB//nsubj//13 till//PP//case//7 det//DT|NEU|SIN|DEF//det//7 nuvärde//NN|NEU|SIN|IND|NOM//obl//13 vi//PN|UTR|PLU|DEF|SUB//nsubj//9 beräknade//VB|PRT|AKT//acl:relcl//7 i//PP//case//11 avsnittet//NN|NEU|SIN|DEF|NOM//obl//9 ovan//AB//advmod//9 lägger//VB|PRS|AKT//ccomp//2 nuvärdesberäknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 kostnader//NN|UTR|PLU|IND|NOM//obj//13 för//PP//case//17 åren//NN|NEU|PLU|DEF|NOM//nmod//15 från//PP//case//19 halvåret//NN|NEU|SIN|DEF|NOM//nmod//17 2007//RG|NOM//nummod//17 t.o.m.//AB|AN//advmod//22 2009//RG|NOM//obl//13 .//MAD//punct//2
19.5.4 Modifiering av den nuvarande skatten;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//28 på//PP//case//27 det//DT|NEU|SIN|DEF//det//27 sättet//NN|NEU|SIN|DEF|NOM//obl//28 omräknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 fiktiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 fonden//NN|UTR|SIN|DEF|NOM//nsubj//31 får//VB|PRS|AKT//parataxis//2 ett//DT|NEU|SIN|IND//det//33 värde//NN|NEU|SIN|IND|NOM//obj//31 på//PP//case//37 106,9//RG|NOM//nummod//36 miljarder//NN|UTR|PLU|IND|NOM//nmod//37 kronor//NN|UTR|PLU|IND|NOM//nmod//33 .//MAD//punct//2
19.5.4 Modifiering av den nuvarande skatten;Vi//PN|UTR|PLU|DEF|SUB//nsubj//40 har//VB|PRS|AKT//aux//43 vid//PP//case//42 beräkningarna//NN|UTR|PLU|DEF|NOM//obl//43 antagit//VB|SUP|AKT//parataxis//2 att//SN//mark//47 2010//RG|NOM//nsubj//47 är//VB|PRS|AKT//cop//47 referensåret//NN|NEU|SIN|DEF|NOM//ccomp//43 .//MAD//punct//2
19.5.4 Modifiering av den nuvarande skatten;I//PP//case//2 den//DT|UTR|SIN|DEF//det//2 mån//NN|UTR|SIN|IND|NOM//obl//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 införs//VB|PRS|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//6 skatt//NN|UTR|SIN|IND|NOM//nsubj:pass//4 som//HP|-|-|-//nsubj//8 ger//VB|PRS|AKT//acl:relcl//6 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 skatteintäkter//NN|UTR|PLU|IND|NOM//obj//8 på//PP//case//14 4//RG|NOM//nummod//13 miljarder//NN|UTR|PLU|IND|NOM//nmod//14 kronor//NN|UTR|PLU|IND|NOM//obl//8 kommer//VB|PRS|AKT//parataxis//4 den//DT|UTR|SIN|DEF//det//18 diskonterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//18 intäkten//NN|UTR|SIN|DEF|NOM//nsubj//15 att//IE//mark//20 motsvara//VB|INF|AKT//acl//18 den//DT|UTR|SIN|DEF//det//23 fiktiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 fond//NN|UTR|SIN|IND|NOM//obj//20 som//HP|-|-|-//nsubj:pass//25 räknats//VB|SUP|SFO//acl:relcl//23 fram//PL//advmod//25 ovan//AB//advmod//25 .//MID//punct//4
19.5.4 Modifiering av den nuvarande skatten;Därmed//AB//advmod//30 råder//VB|PRS|AKT//parataxis//4 likhet//NN|UTR|SIN|IND|NOM//nsubj//30 mellan//PP//case//34 diskonterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 intäkter//NN|UTR|PLU|IND|NOM//nmod//31 och//KN//cc//37 diskonterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 kostnader//NN|UTR|PLU|IND|NOM//conj//34 .//MAD//punct//30
19.5.4 Modifiering av den nuvarande skatten;Om//SN//mark//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//2 utgår//VB|PRS|AKT//advcl//18 ifrån//PP//case//5 beräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 premieintäkter//NN|UTR|PLU|IND|NOM//obl//2 före//PP//case//7 reform//NN|UTR|SIN|IND|NOM//obl//2 på//PP//case//11 10//RG|NOM//nummod//10 miljarder//NN|UTR|PLU|IND|NOM//nmod//11 kronor//NN|UTR|PLU|IND|NOM//nmod//7 årligen//AB//advmod//2 ,//MID//punct//2 skulle//VB|PRT|AKT//aux//18 alltså//AB//advmod//18 skattesatsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//18 behöva//VB|INF|AKT//aux//18 bestämmas//VB|INF|SFO//ROOT//18 till//PP//case//21 40//RG|NOM//nummod//21 procent//NN|UTR|PLU|IND|NOM//obl//18 för//PP//mark//26 att//SN//mark//26 skatteintäkterna//NN|UTR|PLU|DEF|NOM//nsubj//26 ska//VB|PRS|AKT//aux//26 uppgå//VB|INF|AKT//advcl//18 till//PP//case//30 4//RG|NOM//nummod//29 miljarder//NN|UTR|PLU|IND|NOM//nmod//30 kronor//NN|UTR|PLU|IND|NOM//obl//26 .//MAD//punct//18
19.5.4 Modifiering av den nuvarande skatten;Det//DT|NEU|SIN|DEF//det//33 faktum//NN|NEU|SIN|IND|NOM//nsubj//42 att//SN//mark//37 man//PN|UTR|SIN|IND|SUB//nsubj//37 kan//VB|PRS|AKT//aux//37 räkna//VB|INF|AKT//acl//33 med//PP//case//40 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//40 premieintäkter//NN|UTR|PLU|IND|NOM//obl//37 framöver//AB//advmod//37 gör//VB|PRS|AKT//parataxis//18 att//SN//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//46 är//VB|PRS|AKT//cop//46 rimligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//42 med//PP//case//51 en//DT|UTR|SIN|IND//det//51 något//AB//advmod//50 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 skattesats//NN|UTR|SIN|IND|NOM//obl//46 .//MAD//punct//42
19.5.4 Modifiering av den nuvarande skatten;Vid//PP//case//55 dessa//DT|UTR/NEU|PLU|DEF//det//55 beräkningar//NN|UTR|PLU|IND|NOM//obl//60 har//VB|PRS|AKT//aux//60 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//60 av//PP//case//59 förenklingsskäl//NN|NEU|PLU|IND|NOM//obl//60 antagits//VB|SUP|SFO//parataxis//42 att//SN//mark//64 premieintäkterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//64 inte//AB//advmod//64 ändras//VB|PRS|SFO//ccomp//60 över//PP//case//66 tiden//NN|UTR|SIN|DEF|NOM//obl//64 .//MAD//punct//18

19.5.5 De externa kostnaderna i 2010 års penningvärde;I//PP//case//1 kapitlet//NN|NEU|SIN|DEF|NOM//obl//5 om//PP//case//4 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 kostnader//NN|UTR|PLU|IND|NOM//nmod//1 beräknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//5 till//PP//case//11 2,2//RG|NOM//nummod//10 miljarder//NN|UTR|PLU|IND|NOM//nmod//11 kronor//NN|UTR|PLU|IND|NOM//obl//5 i//PP//case//15 2005//RG|NOM//nummod//14 års//NN|NEU|SIN|IND|GEN//nmod:poss//15 penningvärde//NN|NEU|SIN|IND|NOM//nmod//11 .//MAD//punct//5
19.5.5 De externa kostnaderna i 2010 års penningvärde;En//DT|UTR|SIN|IND//det//18 omräkning//NN|UTR|SIN|IND|NOM//nsubj//34 med//PP//case//21 uppmätt//PC|PRF|UTR|SIN|IND|NOM//amod//21 KPI//NN|AN//nmod//18 och//KN//cc//23 antagande//NN|NEU|SIN|IND|NOM//conj//21 om//PP//case//25 prisutveckling//NN|UTR|SIN|IND|NOM//nmod//23 på//PP//case//28 2//RG|NOM//nummod//28 procent//NN|UTR|PLU|IND|NOM//nmod//25 för//PP//case//33 ännu//AB//advmod//31 ej//AB//advmod//32 observerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//33 år//NN|NEU|PLU|IND|NOM//nmod//23 ger//VB|PRS|AKT//parataxis//5 bedömda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 kostnader//NN|UTR|PLU|IND|NOM//obj//34 i//PP//case//41 2010//RG|NOM//nummod//40 års//NN|NEU|SIN|IND|GEN//nmod:poss//41 penningvärde//NN|NEU|SIN|IND|NOM//obl//34 på//PP//case//45 2,5//RG|NOM//nummod//44 miljarder//NN|UTR|PLU|IND|NOM//nmod//45 kronor//NN|UTR|PLU|IND|NOM//nmod//41 .//MAD//punct//5

