Till statsrådet Lars-Erik Lövdén ;Statsrådet//NN|NEU|SIN|DEF|NOM//nmod//1 Lars-Erik//PM|NOM//nsubj//3 Lövdén//PM|NOM//flat:name//1 har//VB|PRS|AKT//ROOT//3 den//DT|UTR|SIN|DEF//det//6 24//RG|NOM//nummod//6 oktober//NN|UTR|SIN|IND|NOM//obj//3 2000//RG|NOM//nummod//6 gett//VB|SUP|AKT//conj//3 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 generaldirektören//NN|UTR|SIN|DEF|NOM//nmod//11 Birger//PM|NOM//obj//8 Bäckström//PM|NOM//flat:name//11 uppdraget//NN|NEU|SIN|DEF|NOM//flat:name//11 att//IE//mark//15 följa//VB|INF|AKT//xcomp//8 upp//PL//compound:prt//15 och//KN//cc//18 stödja//VB|INF|AKT//conj//15 de//DT|UTR/NEU|PLU|DEF//det//20 kommuner//NN|UTR|PLU|IND|NOM//obj//18 och//KN//cc//22 landsting//NN|NEU|PLU|IND|NOM//conj//20 vars//HS|DEF//nmod:poss//24 ansökningar//NN|UTR|PLU|IND|NOM//nsubj:pass//25 beretts//VB|SUP|SFO//acl:relcl//20 av//PP//case//27 Kommundelegationen//NN|UTR|SIN|DEF|NOM//obl:agent//25 och//KN//cc//32 som//HP|-|-|-//nsubj:pass//32 av//PP//case//31 regeringen//NN|UTR|SIN|DEF|NOM//obl//32 beviljats//VB|SUP|SFO//conj//25 bidrag//NN|NEU|PLU|IND|NOM//obj//32 från//PP//case//36 anslaget//NN|NEU|SIN|DEF|NOM//nmod//36 Bidrag//NN|NEU|PLU|IND|NOM//nmod//33 till//PP//case//39 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//39 insatser//NN|UTR|PLU|IND|NOM//obl//32 i//PP//case//42 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 kommuner//NN|UTR|PLU|IND|NOM//nmod//39 och//KN//cc//44 landsting//NN|NEU|SIN|IND|NOM//conj//42 .//MAD//punct//3
4.5.1 Åtgärder och förutsättningar;Inte//AB//advmod//18 ens//AB//advmod//18 de//PN|UTR/NEU|PLU|DEF|SUB//det//18 intervjuade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//23 i//PP//case//21 respektive//AB//amod//21 kommun//NN|UTR|SIN|IND|NOM//obl//18 var//VB|PRT|AKT//cop//23 säkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//10 på//PP//mark//27 vad//HP|NEU|SIN|IND//dislocated//27 som//HP|-|-|-//nsubj//27 föregick//VB|PRT|AKT//advcl//23 vad//HP|NEU|SIN|IND//obj//27 när//HA//mark//31 situationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//31 förändrades//VB|PRT|SFO//advcl//27 .//MAD//punct//23
4.5.1 Åtgärder och förutsättningar;Baserat//PC|PRF|NEU|SIN|IND|NOM//appos//23 på//PP//case//37 de//DT|UTR/NEU|PLU|DEF//det//37 markanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 dragen//NN|NEU|PLU|DEF|NOM//obl//33 i//PP//case//39 vändningarna//NN|UTR|PLU|DEF|NOM//nmod//37 i//PP//case//43 de//DT|UTR/NEU|PLU|DEF//det//43 fem//RG|NOM//nummod//43 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//39 kan//VB|PRS|AKT//aux//46 dock//AB//advmod//46 konstateras//VB|INF|SFO//conj//10 att//SN//mark//50 framgångsrik//JJ|POS|UTR|SIN|IND|NOM//amod//49 vändning//NN|UTR|SIN|IND|NOM//nsubj:pass//50 gynnades//VB|PRT|SFO//advcl//46 av//PP//case//52 grundförutsättningar//NN|UTR|PLU|IND|NOM//obl//50 ,//MID//punct//52 acceptans//NN|UTR|SIN|IND|NOM//conj//52 ,//MID//punct//56 handlingskraft//NN|UTR|SIN|IND|NOM//conj//54 och//KN//cc//59 s.k.//AB|AN//amod//59 boosters//NN|UTR|PLU|IND|GEN//conj//54 .//MAD//punct//52
4.5.1 Åtgärder och förutsättningar;Med//PP//case//62 boosters//NN|UTR|SIN|IND|GEN//obl//63 avses//VB|PRS|SFO//conj//50 händelser//NN|UTR|PLU|IND|NOM//nsubj:pass//63 inom//PP//case//66 kommunerna//NN|UTR|PLU|DEF|NOM//obl//63 som//HP|-|-|-//nsubj//68 förstärkte//VB|PRT|AKT//acl:relcl//66 och//KN//cc//70 spred//VB|PRT|AKT//conj//68 krismedvetandet//NN|NEU|SIN|DEF|NOM//obj//70 och//KN//cc//73 handlingskraft//NN|UTR|SIN|IND|NOM//conj//71 .//MAD//punct//10
4.5.1 Åtgärder och förutsättningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 fanns//VB|PRT|SFO//ROOT//1 två//RG|NOM//nummod//3 grundförutsättningar//NN|UTR|PLU|IND|NOM//nsubj//1 för//PP//case//5 vändningen//NN|UTR|SIN|DEF|NOM//nmod//3 .//MAD//punct//1
4.5.1 Åtgärder och förutsättningar;Båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//9 kan//VB|PRS|AKT//aux//9 betraktas//VB|INF|SFO//parataxis//1 som//KN//mark//12 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 faktorer//NN|UTR|PLU|IND|NOM//xcomp//9 eftersom//SN//mark//17 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//17 i//PP//case//16 praktiken//NN|UTR|SIN|DEF|NOM//obl//17 kontrollerades//VB|PRT|SFO//advcl//9 av//PP//case//21 den//DT|UTR|SIN|DEF//det//21 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 nivån//NN|UTR|SIN|DEF|NOM//obl:agent//17 .//MAD//punct//9
4.5.1 Åtgärder och förutsättningar;Den//DT|UTR|SIN|DEF//det//25 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 grundförutsättningen//NN|UTR|SIN|DEF|NOM//nsubj//26 var//VB|PRT|AKT//parataxis//9 att//SN//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 fanns//VB|PRT|SFO//ccomp//26 incitament//NN|NEU|PLU|IND|NOM//nsubj//29 för//PP//case//32 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//30 .//MAD//punct//9
4.5.1 Åtgärder och förutsättningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 fanns//VB|PRT|SFO//parataxis//9 någonting//PN|NEU|SIN|IND|SUB/OBJ//nsubj//35 utöver//PP//case//39 det//DT|NEU|SIN|DEF//det//39 vanliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//36 att//IE//mark//41 vinna//VB|INF|AKT//acl//39 på//PP//mark//44 att//IE//mark//44 försöka//VB|INF|AKT//advcl//35 hantera//VB|INF|AKT//xcomp//44 och//KN//cc//47 bemästra//VB|INF|AKT//conj//45 situationen//NN|UTR|SIN|DEF|NOM//obj//47 .//MAD//punct//9
4.5.1 Åtgärder och förutsättningar;Den//DT|UTR|SIN|DEF//det//51 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//52 var//VB|PRT|AKT//parataxis//9 att//SN//mark//55 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//55 förelåg//VB|PRT|AKT//ccomp//52 ett//DT|NEU|SIN|IND//det//57 tvång//NN|NEU|SIN|IND|NOM//nsubj//55 i//PP//case//61 form//NN|UTR|SIN|IND|NOM//fixed//58 av//PP//fixed//58 lagkrav//NN|NEU|PLU|IND|NOM//nmod//57 .//MAD//punct//9
4.5.1 Åtgärder och förutsättningar;Formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 regler//NN|UTR|PLU|IND|NOM//nsubj//65 har//VB|PRS|AKT//parataxis//9 uppenbarligen//AB//advmod//65 normerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//68 verkan//NN|UTR|SIN|IND|NOM//obj//65 .//MAD//punct//9
4.5.1 Åtgärder och förutsättningar;Grundförutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//3 var//VB|PRT|AKT//cop//3 inte//AB//advmod//3 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//3 för//PP//mark//6 att//IE//mark//6 åstadkomma//VB|INF|AKT//advcl//3 en//DT|UTR|SIN|IND//det//8 vändning//NN|UTR|SIN|IND|NOM//obj//6 .//MAD//punct//3
4.5.1 Åtgärder och förutsättningar;I//PP//case//12 så//AB//amod//12 fall//NN|NEU|SIN|IND|NOM//obl//16 hade//VB|PRT|AKT//aux//16 alla//DT|UTR/NEU|PLU|IND/DEF//det//15 kommuner//NN|UTR|PLU|IND|NOM//nsubj//16 vänt//VB|SUP|AKT//parataxis//3 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//16 .//MAD//punct//3
4.5.1 Åtgärder och förutsättningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//20 krävdes//VB|PRT|SFO//parataxis//3 också//AB//advmod//20 att//SN//mark//28 de//DT|UTR/NEU|PLU|DEF//det//24 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//28 som//HP|-|-|-//nsubj//26 behövde//VB|PRT|AKT//acl:relcl//24 vidtas//VB|INF|SFO//xcomp//26 hade//VB|PRT|AKT//csubj//20 en//DT|UTR|SIN|IND//det//31 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 acceptans//NN|UTR|SIN|IND|NOM//obj//28 .//MID//punct//20
4.5.1 Åtgärder och förutsättningar;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//34 acceptans//NN|UTR|SIN|IND|NOM//nsubj//35 krävde//VB|PRT|AKT//parataxis//20 krismedvetande//NN|NEU|SIN|IND|NOM//obj//35 .//MAD//punct//20
4.5.1 Åtgärder och förutsättningar;Detta//DT|NEU|SIN|DEF//det//39 medvetande//NN|NEU|SIN|IND|NOM//nsubj//42 hade//VB|PRT|AKT//aux//42 sannolikt//AB|POS//advmod//42 funnits//VB|SUP|SFO//parataxis//20 i//PP//case//45 trängre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 kretsar//NN|UTR|PLU|IND|NOM//obl//42 i//PP//case//47 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//45 en//DT|UTR|SIN|IND//det//49 tid//NN|UTR|SIN|IND|NOM//obl//42 innan//SN//mark//52 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//52 började//VB|PRT|AKT//acl:relcl//49 vidtas//VB|INF|SFO//xcomp//52 .//MAD//punct//20
4.5.1 Åtgärder och förutsättningar;För//PP//mark//59 att//SN//mark//59 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//59 skulle//VB|PRT|AKT//aux//59 läggas//VB|INF|SFO//advcl//68 fram//PL//compound:prt//59 och//KN//cc//62 ha//VB|INF|AKT//conj//59 förutsättningar//NN|UTR|PLU|IND|NOM//obj//62 att//IE//mark//65 genomföras//VB|INF|SFO//acl//63 i//PP//case//67 praktiken//NN|UTR|SIN|DEF|NOM//obl//65 krävdes//VB|PRT|SFO//conj//20 dock//AB//advmod//68 att//SN//mark//75 medvetenheten//NN|UTR|SIN|DEF|NOM//nsubj//75 om//PP//case//74 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//74 situation//NN|UTR|SIN|IND|NOM//nmod//71 spreds//VB|PRT|SFO//ccomp//68 ytterligare//AB|KOM//advmod//75 .//MAD//punct//20
4.5.1 Åtgärder och förutsättningar;Av//PP//case//2 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 betydelse//NN|UTR|SIN|IND|NOM//obl//6 för//PP//case//5 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//5 spridning//NN|UTR|SIN|IND|NOM//nmod//2 förefaller//VB|PRS|AKT//ROOT//6 extraordinära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 händelser//NN|UTR|PLU|IND|NOM//nsubj//6 vara//VB|INF|AKT//xcomp//6 .//MAD//punct//6
4.5.1 Åtgärder och förutsättningar;Dessa//DT|UTR/NEU|PLU|DEF//det//12 händelser//NN|UTR|PLU|IND|NOM//nsubj//13 fungerade//VB|PRT|AKT//parataxis//6 som//KN//case//17 ett//DT|NEU|SIN|IND//det//16 slags//NN|NEU|SIN|IND|GEN//nmod:poss//17 boosters//NN|UTR|PLU|IND|GEN//obl//13 .//MAD//punct//13
4.5.1 Åtgärder och förutsättningar;Bankernas//NN|UTR|PLU|DEF|GEN//nmod:poss//20 avslag//NN|NEU|PLU|IND|NOM//nsubj//29 på//PP//case//22 kreditansökningar//NN|UTR|PLU|IND|NOM//nmod//20 och//KN//cc//24 rivningar//NN|UTR|PLU|IND|NOM//conj//22 av//PP//case//26 bostadsbyggnader//NN|UTR|PLU|IND|NOM//nmod//24 är//VB|PRS|AKT//cop//29 de//DT|UTR/NEU|PLU|DEF//det//29 boosters//NN|UTR|PLU|IND|GEN//nsubj//6 som//HP|-|-|-//nsubj//31 framträder//VB|PRS|AKT//acl:relcl//29 i//PP//case//35 den//DT|UTR|SIN|DEF//det//35 genomförda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//35 studien//NN|UTR|SIN|DEF|NOM//obl//31 .//MAD//punct//6
4.5.1 Åtgärder och förutsättningar;Boosters//PM|NOM//nsubj//38 skapar//VB|PRS|AKT//parataxis//6 en//DT|UTR|SIN|IND//det//41 ny//JJ|POS|UTR|SIN|IND|NOM//amod//41 förståelse//NN|UTR|SIN|IND|NOM//obj//38 för//PP//advmod//38 och//KN//cc//44 tolkning//NN|UTR|SIN|IND|NOM//conj//38 av//PP//case//48 en//DT|UTR|SIN|IND//det//47 kommuns//NN|UTR|SIN|IND|GEN//nmod:poss//48 situation//NN|UTR|SIN|IND|NOM//nmod//44 .//MAD//punct//38
4.5.1 Åtgärder och förutsättningar;Slutligen//AB//advmod//1 krävs//VB|PRS|SFO//ROOT//1 även//AB//advmod//1 handlingskraft//NN|UTR|SIN|IND|NOM//nsubj:pass//1 .//MAD//punct//1
4.5.1 Åtgärder och förutsättningar;Villkoren//NN|NEU|PLU|DEF|NOM//nsubj:pass//1 för//PP//mark//12 att//SN//mark//12 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//9 handlingskraft//NN|UTR|SIN|IND|NOM//nsubj:pass//12 skall//VB|PRS|AKT//aux//12 kunna//VB|INF|AKT//aux//12 åstadkommas//VB|INF|SFO//acl//5 var//VB|PRT|AKT//dep//1 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 fanns//VB|PRT|SFO//ccomp//13 en//DT|UTR|SIN|IND//det//18 acceptans//NN|UTR|SIN|IND|NOM//nsubj//16 för//PP//mark//22 att//SN//mark//22 handling//NN|UTR|SIN|IND|NOM//nsubj//22 måste//VB|PRS|AKT//advcl//16 till//PL//compound:prt//22 .//MAD//punct//1
4.5.1 Åtgärder och förutsättningar;Handlingskraft//NN|UTR|SIN|IND|NOM//nsubj:pass//26 underlättades//VB|PRT|SFO//parataxis//1 genom//PP//case//28 centralisering//NN|UTR|SIN|IND|NOM//obl//26 ,//MID//punct//32 genom//PP//case//32 starkt//JJ|POS|NEU|SIN|IND|NOM//amod//32 ledarskap//NN|NEU|SIN|IND|NOM//conj//28 och//KN//cc//37 genom//PP//case//37 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//37 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//37 samförstånd//NN|NEU|SIN|IND|NOM//conj//32 .//MAD//punct//26
4.5.1 Åtgärder och förutsättningar;De//DT|UTR/NEU|PLU|DEF//det//40 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//110 som//HP|-|-|-//obl//47 centraliseringen//NN|UTR|SIN|DEF|NOM//nsubj//47 och//KN//cc//46 det//DT|NEU|SIN|DEF//det//46 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 ledarskapet//NN|NEU|SIN|DEF|NOM//conj//42 innebar//VB|PRT|AKT//acl:relcl//40 accepterades//VB|PRT|SFO//xcomp//47 eftersom//SN//mark//52 medvetenheten//NN|UTR|SIN|DEF|NOM//nsubj//52 var//VB|PRT|AKT//cop//52 stor//JJ|POS|UTR|SIN|IND|NOM//advcl//47 om//PP//mark//57 att//SN//mark//57 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//57 måste//VB|PRS|AKT//aux//57 vidtas//VB|INF|SFO//advcl//52 .//MAD//punct//40
4.5.1 Åtgärder och förutsättningar;Det//DT|NEU|SIN|DEF//det//61 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 ledarskapet//NN|NEU|SIN|DEF|NOM//nsubj:pass//62 understöddes//VB|PRT|SFO//acl:relcl//40 av//PP//case//64 grundförutsättningar//NN|UTR|PLU|IND|NOM//obl:agent//62 och//KN//cc//66 boosters//NN|UTR|PLU|IND|GEN//conj//64 ,//MID//punct//64 alltså//AB//advmod//69 balanskrav//NN|NEU|PLU|IND|NOM//appos//64 ,//MID//punct//71 löften//NN|NEU|PLU|IND|NOM//conj//64 om//PP//case//74 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 resurser//NN|UTR|PLU|IND|NOM//nmod//71 från//PP//case//76 finansdepartementet//NN|NEU|SIN|DEF|NOM//nmod//74 ,//MID//punct//78 banker//NN|UTR|PLU|IND|NOM//conj//64 som//HP|-|-|-//nsubj//80 ifrågasatte//VB|PRT|AKT//acl:relcl//78 kreditvärdigheten//NN|UTR|SIN|DEF|NOM//obj//80 och//KN//cc//84 drastiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 beslut//NN|NEU|PLU|IND|NOM//conj//81 om//PP//case//86 rivning//NN|UTR|SIN|IND|NOM//nmod//84 av//PP//case//88 byggnader//NN|UTR|PLU|IND|NOM//nmod//86 där//HA//fixed//88 beslut//NN|NEU|SIN|IND|NOM//nmod//86 och//KN//cc//92 verkställighet//NN|UTR|SIN|IND|NOM//conj//90 blev//VB|PRT|AKT//conj//62 en//DT|UTR|SIN|IND//det//95 symbol//NN|UTR|SIN|IND|NOM//xcomp//93 för//PP//mark//100 att//SN//mark//100 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//100 inte//AB//advmod//100 stod//VB|PRT|AKT//advcl//93 rätt//NN|UTR|SIN|IND|NOM//advmod//100 till//PP//compound:prt//100 .//MAD//punct//40
4.5.1 Åtgärder och förutsättningar;Det//DT|NEU|SIN|DEF//det//106 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//106 samförståndet//NN|NEU|SIN|DEF|NOM//nsubj//110 i//PP//case//109 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 kommuner//NN|UTR|PLU|IND|NOM//nmod//106 gav//VB|PRT|AKT//parataxis//26 de//DT|UTR/NEU|PLU|DEF//det//113 demokratiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//110 .//MAD//punct//26
4.5.1 Åtgärder och förutsättningar;Den//DT|UTR|SIN|DEF//det//117 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//117 handlingskraften//NN|UTR|SIN|DEF|NOM//nsubj//118 medförde//VB|PRT|AKT//parataxis//26 att//SN//mark//132 man//PN|UTR|SIN|IND|SUB//nsubj//132 i//PP//case//122 kommunerna//NN|UTR|PLU|DEF|NOM//obl//132 på//PP//case//126 ett//DT|NEU|SIN|IND//det//126 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//126 sätt//NN|NEU|SIN|IND|NOM//nmod//122 –//PAD//punct//130 ur//PP//case//130 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//130 synvinkel//NN|UTR|SIN|IND|NOM//nmod//122 –//RG|NOM//punct//130 hanterade//VB|PRT|AKT//ccomp//118 rättvisekraven//NN|UTR|SIN|DEF|NOM//obj//132 ,//MID//punct//132 balanserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//136 kontinuitet//NN|UTR|SIN|IND|NOM//obj//132 och//KN//cc//138 förändring//NN|UTR|SIN|IND|NOM//conj//136 mot//PP//case//140 varandra//PN|UTR/NEU|PLU|DEF|OBJ//nmod//138 och//KN//cc//143 etablerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//143 samarbete//NN|NEU|SIN|IND|NOM//conj//140 .//MAD//punct//1

4.6 Har utvecklingen vänt?;En//DT|UTR|SIN|IND//det//2 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//2 observation//NN|UTR|SIN|IND|NOM//nsubj//28 är//VB|PRS|AKT//cop//2 att//SN//mark//11 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 etablerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 mönster//NN|NEU|PLU|IND|NOM//nsubj:pass//11 i//PP//case//9 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//7 har//VB|PRS|AKT//aux//11 brutits//VB|SUP|SFO//csubj//2 .//MAD//punct//2
4.6 Har utvecklingen vänt?;Att//IE//mark//14 avstå//VB|INF|AKT//acl//2 från//PP//mark//17 att//IE//mark//17 balansera//VB|INF|AKT//advcl//14 ekonomin//NN|UTR|SIN|DEF|NOM//obj//17 eftersom//SN//mark//23 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 agerande//NN|NEU|SIN|IND|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 upphovet//NN|NEU|SIN|DEF|NOM//advcl//14 till//PP//case//25 problemen//NN|NEU|PLU|DEF|NOM//obl//23 var//VB|PRT|AKT//cop//28 på//PP//case//28 väg//NN|UTR|SIN|IND|NOM//ROOT//28 att//IE//mark//30 institutionaliseras//VB|INF|SFO//acl//28 .//MAD//punct//28
4.6 Har utvecklingen vänt?;Insikten//NN|UTR|SIN|DEF|NOM//parataxis//28 att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 inte//AB//advmod//40 är//VB|PRS|AKT//cop//40 som//HA//nsubj:pass//40 förr//AB//advmod//40 har//VB|PRS|AKT//aux//40 spridits//VB|SUP|SFO//acl//32 och//KN//cc//44 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//44 har//VB|PRS|AKT//aux//44 skapat//VB|SUP|AKT//conj//40 ett//DT|NEU|SIN|IND//det//46 handlingsutrymme//NN|NEU|SIN|IND|NOM//obj//44 som//HP|-|-|-//nsubj//49 inte//AB//advmod//49 funnits//VB|SUP|SFO//acl:relcl//46 tidigare//AB|KOM//advmod//49 .//MAD//punct//28
4.6 Har utvecklingen vänt?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//55 är//VB|PRS|AKT//cop//55 även//AB//advmod//55 tydligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//28 att//SN//mark//60 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 aktörer//NN|UTR|PLU|IND|NOM//nsubj//60 har//VB|PRS|AKT//aux//60 haft//VB|SUP|AKT//csubj//55 stor//JJ|POS|UTR|SIN|IND|NOM//amod//62 betydelse//NN|UTR|SIN|IND|NOM//obj//60 för//PP//case//64 förändringarna//NN|UTR|PLU|DEF|NOM//obl//60 .//MID//punct//55
4.6 Har utvecklingen vänt?;Eftersom//SN//mark//70 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//70 inte//AB//advmod//70 är//VB|PRS|AKT//cop//70 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//79 att//IE//mark//72 säkerställa//VB|INF|AKT//csubj//70 att//SN//mark//77 en//DT|UTR|SIN|IND//det//76 institutionell//JJ|POS|UTR|SIN|IND|NOM//amod//76 förändring//NN|UTR|SIN|IND|NOM//nsubj//77 ägt//VB|SUP|AKT//ccomp//72 rum//NN|NEU|SIN|IND|NOM//obj//77 går//VB|PRS|AKT//conj//55 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//79 inte//AB//advmod//79 att//IE//mark//83 slå//VB|INF|AKT//csubj//79 fast//PL//compound:prt//83 att//SN//mark//88 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 institutioner//NN|UTR|PLU|IND|NOM//nsubj:pass//88 förändrats//VB|SUP|SFO//ccomp//83 som//KN//case//91 ett//DT|NEU|SIN|IND//det//91 resultat//NN|NEU|SIN|IND|NOM//obl//88 av//PP//mark//95 att//SN//mark//95 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//95 definierats//VB|SUP|SFO//acl//91 som//KN//case//97 oönskade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//95 .//MAD//punct//55
4.6 Har utvecklingen vänt?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//102 är//VB|PRS|AKT//cop//102 dock//AB//advmod//102 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//55 att//IE//mark//104 konstatera//VB|INF|AKT//csubj//102 att//SN//mark//116 ifrågasättandet//NN|NEU|SIN|DEF|NOM//nsubj//116 av//PP//case//110 den//DT|UTR|SIN|DEF//det//110 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//110 situationen//NN|UTR|SIN|DEF|NOM//nmod//106 och//KN//cc//112 handlingsmönstren//NN|UTR|SIN|DEF|NOM//conj//110 är//VB|PRS|AKT//cop//116 en//DT|UTR|SIN|IND//det//116 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//116 förklaring//NN|UTR|SIN|IND|NOM//obj//104 till//PP//mark//120 att//SN//mark//120 förändring//NN|UTR|SIN|IND|NOM//nsubj//120 ägde//VB|PRT|AKT//acl//116 rum//NN|NEU|SIN|IND|NOM//obj//120 .//MAD//punct//55
4.6 Har utvecklingen vänt?;Kortsiktigt//AB|POS//nsubj//1 förefaller//VB|PRS|AKT//ROOT//1 alltså//AB//advmod//1 ovan//AB//advmod//4 beskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//5 metod//NN|UTR|SIN|IND|NOM//xcomp//1 för//PP//mark//8 att//IE//mark//8 hantera//VB|INF|AKT//advcl//1 en//DT|UTR|SIN|IND//det//12 bekymmersam//JJ|POS|UTR|SIN|IND|NOM//amod//12 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//12 situation//NN|UTR|SIN|IND|NOM//obj//8 fungera//VB|INF|AKT//advcl//1 ,//MID//punct//17 men//KN//cc//17 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//advmod//17 vet//VB|PRS|AKT//conj//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//17 inte//AB//advmod//17 .//MAD//punct//1
4.6 Har utvecklingen vänt?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//22 vet//VB|PRS|AKT//parataxis//1 ju//AB//advmod//22 faktiskt//AB|POS//advmod//22 inte//AB//advmod//22 om//SN//mark//30 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//30 verkligen//AB//advmod//30 har//VB|PRS|AKT//aux//30 vänt//VB|SUP|AKT//ccomp//22 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//30 .//MAD//punct//22
4.6 Har utvecklingen vänt?;Vad//HP|NEU|SIN|IND//dislocated//36 har//VB|PRS|AKT//aux//36 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//36 åstadkommit//VB|SUP|AKT//ccomp//22 egentligen//AB//advmod//36 i//PP//case//42 ett//DT|NEU|SIN|IND//det//42 mer//AB|KOM//advmod//41 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//42 perspektiv//NN|NEU|SIN|IND|NOM//obl//36 ?//MID//punct//36
