Till statsrådet Lars-Erik Lövdén ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 17//RG|NOM//nummod//4 september//NN|UTR|SIN|IND|NOM//obl//1 1998//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppgift//NN|UTR|SIN|IND|NOM//obl//7 att//IE//mark//14 utvärdera//VB|INF|AKT//acl//12 resegarantisystemet//NN|NEU|SIN|DEF|NOM//obj//14 och//KN//cc//17 analysera//VB|INF|AKT//conj//14 om//SN//mark//21 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 bör//VB|PRS|AKT//aux//21 ändras//VB|INF|SFO//ccomp//17 och//KN//cc//29 ,//MID//punct//29 om//SN//mark//27 så//AB//advmod//27 är//VB|PRS|AKT//cop//27 fallet//NN|NEU|SIN|DEF|NOM//advcl//29 ,//MID//punct//29 lämna//VB|INF|AKT//conj//21 förslag//NN|NEU|SIN|IND|NOM//obj//29 till//PP//case//33 ny//JJ|POS|UTR|SIN|IND|NOM//amod//33 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//30 på//PP//case//35 området//NN|NEU|SIN|DEF|NOM//nmod//33 samt//KN//cc//39 slutligen//AB//mark//39 att//IE//mark//39 analysera//VB|INF|AKT//conj//21 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//42 frågor//NN|UTR|PLU|IND|NOM//obj//39 rörande//PP//case//44 tillämpningen//NN|UTR|SIN|DEF|NOM//obl//39 av//PP//case//46 resegarantilagen//NN|UTR|SIN|DEF|NOM//nmod//44 (//PAD//punct//48 1972:204//RG|NOM//appos//46 )//PAD//punct//48 .//MAD//punct//54
5.3 Ett nytt resegarantisystem;Liksom//PP//advmod//82 när//HA//case//82 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//78 gäller//VB|PRS|AKT//fixed//78 en//DT|UTR|SIN|IND//det//82 registreringsskyldig//NN|UTR|SIN|IND|NOM//advcl//62 som//HP|-|-|-//nsubj//84 har//VB|PRS|AKT//acl:relcl//82 sitt//PS|NEU|SIN|DEF//nmod:poss//86 säte//NN|NEU|SIN|IND|NOM//obj//84 i//PP//case//90 ett//DT|NEU|SIN|IND//det//90 annat//JJ|POS|NEU|SIN|IND|NOM//amod//90 land//NN|NEU|SIN|IND|NOM//obl//84 inom//PP//case//92 EU//PM|NOM//nmod//90 ///MID//cc//94 EESområdet//NN|NEU|SIN|DEF|NOM//conj//92 ,//MID//punct//98 bör//VB|PRS|AKT//aux//98 också//AB//advmod//98 krävas//VB|INF|SFO//conj//28 att//SN//mark//101 det//DT|NEU|SIN|DEF//det//101 skydd//NN|NEU|SIN|IND|NOM//ccomp//98 för//PP//case//103 resenärerna//NN|UTR|PLU|DEF|NOM//nmod//101 som//HP|-|-|-//nsubj//105 följer//VB|PRS|AKT//acl:relcl//103 av//PP//case//109 den//DT|UTR|SIN|DEF//det//109 utländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//109 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//105 i//PP//case//115 vart//DT|NEU|SIN|IND//advmod//115 fall//NN|NEU|SIN|IND|NOM//nsubj//115 inte//AB//advmod//115 är//VB|PRS|AKT//cop//115 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//98 än//KN//case//117 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//115 som//HP|-|-|-//obj//122 den//DT|UTR|SIN|DEF//det//121 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//121 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//122 ger//VB|PRS|AKT//acl:relcl//117 .//MAD//punct//28
5.3 Ett nytt resegarantisystem;Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//2 bör//VB|PRS|AKT//aux//2 behålla//VB|INF|AKT//ROOT//2 sin//PS|UTR|SIN|DEF//nmod:poss//4 roll//NN|UTR|SIN|IND|NOM//obj//2 som//KN//mark//6 beslutsorgan//NN|NEU|SIN|IND|NOM//xcomp//2 i//PP//case//10 fråga//NN|UTR|SIN|IND|NOM//fixed//7 om//PP//fixed//7 garantier//NN|UTR|PLU|IND|NOM//nmod//6 .//MAD//punct//2
5.3 Ett nytt resegarantisystem;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//13 innebär//VB|PRS|AKT//conj//2 alltså//AB//advmod//13 att//SN//mark//17 kollegiet//NN|NEU|SIN|DEF|NOM//nsubj//17 fastställer//VB|PRS|AKT//ccomp//13 garantins//NN|UTR|SIN|DEF|GEN//nmod:poss//19 storlek//NN|UTR|SIN|IND|NOM//obj//17 när//HA//mark//23 en//DT|UTR|SIN|IND//det//22 registreringsskyldig//NN|UTR|SIN|IND|NOM//nsubj//23 ansöker//VB|PRS|AKT//advcl//17 om//PP//mark//26 att//IE//mark//26 bli//VB|INF|AKT//advcl//23 registrerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//26 .//MAD//punct//13
5.3 Ett nytt resegarantisystem;Beträffande//PP//case//30 de//PN|UTR/NEU|PLU|DEF|SUB//obl//42 som//HP|-|-|-//nsubj//34 redan//AB//advmod//34 är//VB|PRS|AKT//cop//34 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//30 skall//VB|PRS|AKT//aux//42 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//42 enligt//PP//case//41 den//DT|UTR|SIN|DEF//det//41 nu//AB//advmod//40 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//41 lösningen//NN|UTR|SIN|DEF|NOM//obl//42 pröva//VB|INF|AKT//conj//2 behovet//NN|NEU|SIN|DEF|NOM//obj//42 av//PP//mark//46 att//IE//mark//46 ställa//VB|INF|AKT//acl//43 ny//JJ|POS|UTR|SIN|IND|NOM//amod//48 garanti//NN|UTR|SIN|IND|NOM//obj//46 dels//KN//advmod//53 när//HA//mark//53 den//DT|UTR|SIN|DEF//det//52 registreringsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//53 ansöker//VB|PRS|AKT//advcl//46 om//PP//case//55 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//53 ,//MID//punct//62 dels//KN//advmod//62 när//HA//mark//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 i//PP//advmod//62 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//60 finns//VB|PRS|SFO//conj//2 anledning//NN|UTR|SIN|IND|NOM//nsubj//62 att//IE//mark//65 pröva//VB|INF|AKT//advcl//62 om//SN//mark//70 den//DT|UTR|SIN|DEF//det//69 ställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//69 garantin//NN|UTR|SIN|DEF|NOM//nsubj//70 motsvarar//VB|PRS|AKT//advcl//62 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//72 krav//NN|NEU|PLU|IND|NOM//obj//70 .//MAD//punct//2
5.3 Ett nytt resegarantisystem;Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//4 får//VB|PRS|AKT//aux//4 enligt//PP//case//3 förslaget//NN|NEU|SIN|DEF|NOM//obl//4 förordna//VB|INF|AKT//ROOT//4 att//SN//mark//13 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//7 beslut//NN|NEU|SIN|IND|NOM//nsubj//13 om//PP//case//9 ställande//NN|NEU|SIN|IND|NOM//nmod//7 av//PP//case//11 garanti//NN|UTR|SIN|IND|NOM//nmod//9 skall//VB|PRS|AKT//aux//13 gälla//VB|INF|AKT//ccomp//4 omedelbart//AB|POS//advmod//13 .//MID//punct//4
5.3 Ett nytt resegarantisystem;Om//SN//mark//20 en//DT|UTR|SIN|IND//nsubj//20 registreringsskyldig//NN|UTR|SIN|IND|NOM//nsubj//20 inte//AB//advmod//20 ställer//VB|PRS|AKT//advcl//28 garanti//NN|UTR|SIN|IND|NOM//obj//20 i//PP//case//26 enlighet//NN|UTR|SIN|IND|NOM//fixed//22 med//PP//fixed//22 Kammarkollegiets//PM|GEN//nmod:poss//26 beslut//NN|NEU|SIN|IND|NOM//obl//20 ,//MID//punct//28 innebär//VB|PRS|AKT//parataxis//4 utredningsförslaget//NN|NEU|SIN|DEF|NOM//nsubj//28 vidare//AB|KOM//advmod//28 att//SN//mark//33 kollegiet//NN|NEU|SIN|DEF|NOM//nsubj//33 får//VB|PRS|AKT//ccomp//28 förelägga//VB|INF|AKT//xcomp//33 honom//PN|UTR|SIN|DEF|OBJ//obj//34 vid//PP//case//37 vite//NN|NEU|SIN|IND|NOM//obl//34 att//IE//mark//39 fullgöra//VB|INF|AKT//acl//37 sin//PS|UTR|SIN|DEF//nmod:poss//41 skyldighet//NN|UTR|SIN|IND|NOM//obj//39 .//MAD//punct//28
5.3 Ett nytt resegarantisystem;Liksom//PP//mark//47 enligt//PP//case//46 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 rätt//NN|UTR|SIN|IND|NOM//obl//47 innebär//VB|PRS|AKT//conj//4 förslaget//NN|NEU|SIN|DEF|NOM//nsubj//47 att//SN//mark//54 den//DT|UTR|SIN|DEF//det//52 ställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//52 garantin//NN|UTR|SIN|DEF|NOM//nsubj:pass//54 skall//VB|PRS|AKT//aux//54 återlämnas//VB|INF|SFO//ccomp//47 när//HA//mark//59 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//59 inte//AB//advmod//58 längre//AB|KOM//advmod//59 fyller//VB|PRS|AKT//advcl//54 något//DT|NEU|SIN|IND//det//61 ändamål//NN|NEU|SIN|IND|NOM//obj//59 .//MAD//punct//47
5.3 Ett nytt resegarantisystem;Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//66 bör//VB|PRS|AKT//aux//66 vidare//AB|KOM//advmod//66 ha//VB|INF|AKT//parataxis//47 möjlighet//NN|UTR|SIN|IND|NOM//obj//66 att//IE//mark//72 ,//MID//punct//72 om//SN//mark//72 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 finns//VB|PRS|SFO//acl//67 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//74 anledning//NN|UTR|SIN|IND|NOM//nsubj//72 att//IE//mark//76 anta//VB|INF|AKT//acl//74 att//SN//mark//86 garantin//NN|UTR|SIN|DEF|NOM//nsubj//86 som//KN//nsubj//83 en//DT|UTR|SIN|IND//det//81 registreringsskyldig//NN|UTR|SIN|IND|NOM//fixed//79 har//VB|PRS|AKT//aux//83 ställt//VB|SUP|AKT//acl:relcl//78 inte//AB//advmod//86 är//VB|PRS|AKT//cop//86 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//ccomp//76 ,//MID//punct//90 vid//PP//case//89 vite//NN|NEU|SIN|IND|NOM//obl//90 ålägga//VB|INF|AKT//conj//86 denne//PN|MAS|SIN|DEF|SUB/OBJ//obj//90 att//IE//mark//93 lämna//VB|INF|AKT//xcomp//90 de//DT|UTR/NEU|PLU|DEF//det//95 uppgifter//NN|UTR|PLU|IND|NOM//obj//93 om//PP//case//98 sin//PS|UTR|SIN|DEF//nmod:poss//98 verksamhet//NN|UTR|SIN|IND|NOM//obl//93 som//HP|-|-|-//nsubj//101 är//VB|PRS|AKT//cop//101 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//98 för//PP//mark//110 att//SN//mark//110 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//110 om//PP//case//107 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//107 garanti//NN|UTR|SIN|IND|NOM//nmod//104 skall//VB|PRS|AKT//aux//110 kunna//VB|INF|AKT//aux//110 prövas//VB|INF|SFO//advcl//101 .//MAD//punct//4
5.3 Ett nytt resegarantisystem;Om//SN//mark//4 den//DT|UTR|SIN|DEF//det//2 registreringsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//4 inte//AB//advmod//4 ansöker//VB|PRS|AKT//advcl//16 om//PP//mark//8 att//IE//mark//8 få//VB|INF|AKT//aux//8 ställa//VB|INF|AKT//advcl//4 annan//JJ|POS|UTR|SIN|IND|NOM//amod//10 garanti//NN|UTR|SIN|IND|NOM//obj//8 ,//MID//punct//16 skall//VB|PRS|AKT//aux//16 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//16 enligt//PP//case//15 förslaget//NN|NEU|SIN|DEF|NOM//obl//16 bestå//VB|INF|AKT//ROOT//16 av//PP//case//18 en//DT|UTR|SIN|IND//det//24 av//PP//case//20 bank//NN|UTR|SIN|IND|NOM//nmod//18 eller//KN//cc//22 försäkringsbolag//NN|NEU|SIN|IND|NOM//conj//20 utfärdad//PC|PRF|UTR|SIN|IND|NOM//amod//24 betalningsutfästelse//NN|UTR|SIN|IND|NOM//obl//16 som//HP|-|-|-//nsubj:pass//26 fullgörs//VB|PRS|SFO//acl:relcl//24 vid//PP//case//28 anfordran//NN|UTR|SIN|DEF|NOM//obl//26 .//MAD//punct//16
5.3 Ett nytt resegarantisystem;Garantin//NN|UTR|SIN|DEF|NOM//nsubj:pass//33 får//VB|PRS|AKT//aux//33 emellertid//AB//advmod//33 ställas//VB|INF|SFO//parataxis//16 också//AB//advmod//33 på//PP//case//37 annat//JJ|POS|NEU|SIN|IND|NOM//amod//37 sätt//NN|NEU|SIN|IND|NOM//obl//33 ,//MID//punct//33 om//SN//mark//45 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//45 som//HP|-|-|-//nsubj//42 utfärdar//VB|PRS|AKT//acl:relcl//40 garantin//NN|UTR|SIN|DEF|NOM//obj//42 kan//VB|PRS|AKT//aux//45 anses//VB|INF|SFO//advcl//33 uppfylla//VB|INF|AKT//xcomp//45 de//DT|UTR/NEU|PLU|DEF//det//48 krav//NN|NEU|PLU|IND|NOM//obj//46 på//PP//case//52 e//NN|NEU|SIN|IND|NOM//nummod//52 konomisk//JJ|POS|UTR|SIN|IND|NOM//amod//52 stabilitet//NN|UTR|SIN|IND|NOM//obl//46 som//HP|-|-|-//nsubj:pass//54 ställs//VB|PRS|SFO//acl:relcl//52 på//PP//case//56 banker//NN|UTR|PLU|IND|NOM//obl//54 och//KN//cc//58 försäkringsbolag//NN|NEU|PLU|IND|NOM//conj//56 .//MAD//punct//33
5.3 Ett nytt resegarantisystem;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//61 är//VB|PRS|AKT//parataxis//33 att//IE//mark//63 ge//VB|INF|AKT//ccomp//61 reseföretagen//NN|NEU|PLU|DEF|NOM//obj//63 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//66 möjligheter//NN|UTR|PLU|IND|NOM//obj//63 att//IE//mark//68 välja//VB|INF|AKT//acl//66 mellan//PP//case//71 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 garantialternativ//NN|NEU|PLU|IND|NOM//obl//68 som//HP|-|-|-//nsubj:pass//73 erbjuds//VB|PRS|SFO//acl:relcl//71 på//PP//case//77 en//DT|UTR|SIN|IND//det//77 konkurrensutsatt//PC|PRF|UTR|SIN|IND|NOM//amod//77 marknad//NN|UTR|SIN|IND|NOM//obl//73 .//MAD//punct//61
5.3 Ett nytt resegarantisystem;En//DT|UTR|SIN|IND//det//81 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//81 ordning//NN|UTR|SIN|IND|NOM//nsubj//86 är//VB|PRS|AKT//aux:pass//86 enligt//PP//case//85 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//85 mening//NN|UTR|SIN|IND|NOM//obl//86 ägnad//PC|PRF|UTR|SIN|IND|NOM//parataxis//61 att//IE//mark//88 sänka//VB|INF|AKT//advcl//86 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//88 för//PP//case//95 framförallt//AB//advmod//92 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 och//KN//cc//94 medelstora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//92 företag//NN|NEU|PLU|IND|NOM//obl//88 .//MAD//punct//33
5.3 Ett nytt resegarantisystem;Förutom//PP//case//1 bank-//NN|UTR|-|-|SMS//nsubj//7 och//KN//cc//3 försäkringsgarantier//NN|NEU|PLU|IND|NOM//conj//1 för//PP//case//6 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 företag//NN|NEU|PLU|IND|NOM//nmod//3 förekommer//VB|PRS|AKT//ROOT//7 redan//AB//advmod//7 i//PP//advmod//7 dag//NN|UTR|SIN|IND|NOM//fixed//9 att//SN//mark//13 branschorganisationer//NN|UTR|PLU|IND|NOM//nsubj//13 ställer//VB|PRS|AKT//ccomp//7 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 ,//MID//punct//17 schablonmässigt//AB|POS//advmod//17 beräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 säkerheter//NN|UTR|PLU|IND|NOM//obj//13 för//PP//case//20 medlemsföretag//NN|NEU|PLU|IND|NOM//nmod//18 som//HP|-|-|-//nsubj//22 anordnar//VB|PRS|AKT//acl:relcl//18 paketresor//NN|UTR|PLU|IND|NOM//obj//22 ,//MID//punct//27 vilka//HP|UTR/NEU|PLU|IND//nsubj//27 inte//AB//advmod//27 innefattar//VB|PRS|AKT//acl:relcl//23 transport//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//7
5.3 Ett nytt resegarantisystem;Med//PP//mark//33 den//DT|UTR|SIN|DEF//nsubj//33 nu//AB//advmod//33 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//7
5.3 Ett nytt resegarantisystem;För//PP//case//2 det//DT|NEU|SIN|DEF//det//2 andra//RO|NOM//obl//4 bör//VB|PRS|AKT//aux//4 krävas//VB|INF|SFO//ROOT//4 att//SN//mark//11 garantins//NN|UTR|SIN|DEF|GEN//nmod:poss//7 värde//NN|NEU|SIN|IND|NOM//nsubj:pass//11 inte//AB//advmod//11 skall//VB|PRS|AKT//aux//11 kunna//VB|INF|AKT//aux//11 utnyttjas//VB|INF|SFO//ccomp//4 för//PP//case//14 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 syften//NN|NEU|PLU|IND|NOM//obl//11 .//MAD//punct//4
5.3 Ett nytt resegarantisystem;Enligt//PP//case//18 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 mening//NN|UTR|SIN|IND|NOM//obl//19 uppfyller//VB|PRS|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//22 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//22 ordning//NN|UTR|SIN|IND|NOM//nmod//24 EG-rättens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 krav//NN|NEU|SIN|IND|NOM//obj//19 på//PP//mark//35 att//SN//mark//35 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//35 som//HP|-|-|-//nsubj//29 utfärdar//VB|PRS|AKT//acl:relcl//27 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 garantier//NN|UTR|PLU|IND|NOM//obj//29 inte//AB//advmod//35 får//VB|PRS|AKT//aux//35 vara//VB|INF|AKT//cop//35 utsatt//PC|PRF|UTR|SIN|IND|NOM//acl//24 för//PP//case//37 riskerna//NN|UTR|PLU|DEF|NOM//obl//35 i//PP//mark//45 samband//NN|NEU|SIN|IND|NOM//fixed//38 med//PP//fixed//38 att//SN//mark//45 det//DT|NEU|SIN|DEF//det//44 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 reseföretaget//NN|NEU|SIN|DEF|NOM//nsubj//45 hamnar//VB|PRS|AKT//advcl//19 på//PP//case//47 obestånd//NN|NEU|SIN|IND|NOM//obl//45 .//MAD//punct//4
5.3 Ett nytt resegarantisystem;5.3.10//RG|NOM//nummod//50 Utnyttjande//NN|NEU|SIN|IND|NOM//appos//4 av//PP//case//52 garantin//NN|UTR|SIN|DEF|NOM//nmod//50 ,//MID//punct//50 m.m.//AB|AN//conj//50
5.3 Ett nytt resegarantisystem;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//33 ://MID//punct//1
5.3 Ett nytt resegarantisystem; //_SP////2 Prövningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//12 av//PP//case//6 frågor//NN|UTR|PLU|IND|NOM//nmod//4 om//PP//case//8 utnyttjande//NN|NEU|SIN|IND|NOM//nmod//6 av//PP//case//10 garantin//NN|UTR|SIN|DEF|NOM//nmod//8 skall//VB|PRS|AKT//aux//12 göras//VB|INF|SFO//acl:relcl//1 av//PP//case//14 en//PN|UTR|SIN|IND|SUB/OBJ//det//19 av//PP//case//16 rätten//NN|UTR|SIN|DEF|NOM//obl//17 förordnad//PC|PRF|UTR|SIN|IND|NOM//amod//19 god//JJ|POS|UTR|SIN|IND|NOM//amod//19 man//NN|UTR|SIN|IND|NOM//obl//12 .//MID//punct//1
5.3 Ett nytt resegarantisystem;Om//SN//mark//27 ett//DT|NEU|SIN|IND//det//23 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//27 om//PP//case//25 konkurs//NN|UTR|SIN|IND|NOM//nmod//23 har//VB|PRS|AKT//aux//27 meddelats//VB|SUP|SFO//acl//1 ,//MID//punct//1 skall//VB|PRS|AKT//aux//33 prövningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//33 i//PP//advmod//33 stället//NN|NEU|SIN|DEF|NOM//fixed//31 utföras//VB|INF|SFO//ROOT//33 av//PP//case//35 den//PN|UTR|SIN|DEF|SUB/OBJ//obl:agent//33 som//HP|-|-|-//obj//39 rätten//NN|UTR|SIN|DEF|NOM//nsubj//39 har//VB|PRS|AKT//aux//39 utsett//VB|SUP|AKT//acl:relcl//35 till//PP//case//41 förvaltare//NN|UTR|SIN|IND|NOM//obl//39 i//PP//case//45 den//DT|UTR|SIN|DEF//det//44 registreringsskyldiges//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//45 konkurs//NN|UTR|SIN|IND|NOM//obl//39 .//MAD//punct//33
5.3 Ett nytt resegarantisystem;Enligt//PP//case//3 den//DT|UTR|SIN|DEF//det//3 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 ordningen//NN|UTR|SIN|DEF|NOM//obl//4 prövar//VB|PRS|AKT//ROOT//4 Resegarantinämnden//NN|UTR|SIN|DEF|NOM//nsubj//4 frågan//NN|UTR|SIN|DEF|NOM//obj//4 om//PP//mark//10 garantin//NN|UTR|SIN|DEF|NOM//nsubj:pass//10 får//VB|PRS|AKT//aux//10 tas//VB|INF|SFO//advcl//4 i//PP//case//12 anspråk//NN|NEU|SIN|IND|NOM//obl//10 .//MAD//punct//4
5.3 Ett nytt resegarantisystem;Som//KN//mark//17 tidigare//AB|KOM//advmod//17 har//VB|PRS|AKT//aux//17 nämnts//VB|SUP|SFO//advcl//4 anges//VB|PRS|SFO//xcomp//17 i//PP//case//20 direktiven//NN|NEU|PLU|DEF|NOM//obl//18 att//SN//mark//27 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 roll//NN|UTR|SIN|IND|NOM//nsubj:pass//27 och//KN//cc//25 uppgifter//NN|UTR|PLU|IND|NOM//conj//23 skall//VB|PRS|AKT//aux//27 analyseras//VB|INF|SFO//acl//20 .//MAD//punct//4
5.3 Ett nytt resegarantisystem;Resegarantinämnden//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 sammansatt//PC|PRF|UTR|SIN|IND|NOM//ROOT//2 av//PP//case//4 ledamöter//NN|UTR|PLU|IND|NOM//obl:agent//2 som//HP|-|-|-//nsubj:pass//7 kan//VB|PRS|AKT//aux//7 anses//VB|INF|SFO//acl:relcl//4 företräda//VB|INF|AKT//xcomp//7 konsumentresp//NN|UTR|SIN|DEF|NOM//xcomp//7 .//MAD//punct//2
5.3 Ett nytt resegarantisystem;företagarintressen//NN|UTR|SIN|DEF|NOM//parataxis//2 .//MAD//punct//11
5.3 Ett nytt resegarantisystem;Ordföranden//NN|UTR|SIN|DEF|NOM//nsubj//15 skall//VB|PRS|AKT//aux//15 vara//VB|INF|AKT//conj//2 eller//KN//cc//20 ha//VB|INF|AKT//aux//20 varit//VB|SUP|AKT//cop//20 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 domare//NN|UTR|SIN|IND|NOM//conj//15 .//MAD//punct//15
5.3 Ett nytt resegarantisystem;Denna//DT|UTR|SIN|DEF//det//23 ordning//NN|UTR|SIN|IND|NOM//conj//15 ,//MID//punct//23 som//HP|-|-|-//nsubj//26 tillkom//VB|PRT|AKT//acl:relcl//23 på//PP//case//28 förslag//NN|NEU|SIN|IND|NOM//obl//26 av//PP//case//30 sällskapsreseutredningen//NN|UTR|SIN|DEF|NOM//nmod//28 (//PAD//punct//30 prop//NN|UTR|SIN|IND|NOM//appos//30 .//MAD//punct//23
5.3 Ett nytt resegarantisystem;1967:106//RG|NOM//nummod//35 s.//NN|AN//nmod//36 39//RG|NOM//nmod//23 )//PAD//punct//15 ,//MID//punct//42 har//VB|PRS|AKT//aux//42 i//PP//case//41 princip//NN|UTR|SIN|IND|NOM//obl//42 bibehållits//VB|SUP|SFO//conj//2 oförändrad//PC|PRF|UTR|SIN|IND|NOM//xcomp//42 sedan//PP//case//45 tillkomsten//NN|UTR|SIN|DEF|NOM//obl//42 av//PP//case//49 1967//RG|NOM//nummod//48 års//NN|NEU|SIN|IND|GEN//nmod:poss//49 lag//NN|UTR|SIN|IND|NOM//nmod//45 .//MAD//punct//2
5.3 Ett nytt resegarantisystem;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 har//VB|PRS|AKT//aux//54 inte//AB//advmod//54 framkommit//VB|SUP|AKT//parataxis//2 någon//DT|UTR|SIN|IND//det//56 kritik//NN|UTR|SIN|IND|NOM//obj//54 mot//PP//case//59 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 hantering//NN|UTR|SIN|IND|NOM//nmod//56 av//PP//case//62 resegarantifrågor//NN|UTR|PLU|IND|NOM//nmod:poss//62 annat//PN|NEU|SIN|IND|SUB/OBJ//nmod//59 än//KN//case//67 i//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 extraordinära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 fall//NN|NEU|PLU|IND|NOM//obl//54 då//HA//advmod//77 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 reseföretag//NN|NEU|PLU|IND|NOM//nsubj//77 i//PP//case//72 charterflygbranschen//NN|UTR|SIN|DEF|NOM//nmod//70 inte//AB//advmod//74 längre//AB|KOM//advmod//77 har//VB|PRS|AKT//aux//77 kunnat//VB|SUP|AKT//aux//77 fullgöra//VB|INF|AKT//acl:relcl//67 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//79 åligganden//NN|NEU|PLU|IND|NOM//obj//77 gentemot//PP//case//81 resenärerna//NN|UTR|PLU|DEF|NOM//obl//77 .//MAD//punct//54
