3 Ekonomiska och materiella resurser ;Jan//PM|NOM//ROOT//0 O.//PM|NOM//flat:name//0 Jonsson//PM|NOM//flat:name//1
5.2 Barns bostadsstandard under 30 år;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//190 är//VB|PRS|AKT//cop//190 i//PP//case//189 alla//DT|UTR/NEU|PLU|IND/DEF//det//189 fall//NN|NEU|PLU|IND|NOM//obl//190 troligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//171 att//SN//mark//200 barn//NN|NEU|PLU|IND|NOM//nsubj//200 i//PP//case//194 skolåldern//NN|UTR|SIN|DEF|NOM//nmod//192 som//HP|-|-|-//nsubj//197 inte//AB//advmod//197 har//VB|PRS|AKT//acl:relcl//194 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//199 rum//NN|NEU|SIN|IND|NOM//obj//197 löper//VB|PRS|AKT//csubj//190 risk//NN|UTR|SIN|IND|NOM//obj//200 att//IE//mark//205 vara//VB|INF|AKT//cop//205 relativt//AB|POS//advmod//205 resurssvaga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//201 –//RG|NOM//punct//208 som//HP|-|-|-//nsubj//208 framgår//VB|PRS|AKT//acl:relcl//205 i//PP//case//211 Kapitel//NN|NEU|SIN|IND|NOM//nmod//211 7//RG|NOM//obl//208 uppger//VB|PRS|AKT//advcl//18 faktiskt//AB|POS//advmod//212 inte//AB//advmod//212 mindre//AB|KOM//advmod//217 än//KN//fixed//215 90//RG|NOM//nummod//218 procent//NN|UTR|PLU|IND|NOM//obj//212 av//PP//case//221 10//RG|NOM//nummod//221 18-åringarna//NN|UTR|PLU|DEF|NOM//nmod//218 att//SN//mark//224 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//224 har//VB|PRS|AKT//ccomp//212 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//226 rum//NN|NEU|SIN|IND|NOM//obj//224 .//MAD//punct//18
5.2 Barns bostadsstandard under 30 år;Vi//PN|UTR|PLU|DEF|SUB//nsubj//231 har//VB|PRS|AKT//aux//231 istället//AB//advmod//231 valt//VB|SUP|AKT//parataxis//18 att//IE//mark//233 använda//VB|INF|AKT//xcomp//231 en//DT|UTR|SIN|IND//det//235 definition//NN|UTR|SIN|IND|NOM//obj//233 av//PP//case//237 trångboddhet//NN|UTR|SIN|IND|NOM//nmod//235 som//HP|-|-|-//nsubj//239 utgår//VB|PRS|AKT//acl:relcl//237 från//PP//case//242 detta//DT|NEU|SIN|DEF//det//242 faktum//NN|NEU|SIN|IND|NOM//obl//239 .//MAD//punct//233
5.2 Barns bostadsstandard under 30 år;Som//HP|-|-|-//case//245 trångbodda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//246 räknar//VB|PRS|AKT//conj//231 vi//PN|UTR|PLU|DEF|SUB//nsubj//246 därför//AB//advmod//246 de//DT|UTR/NEU|PLU|DEF//det//250 hushåll//NN|NEU|PLU|IND|NOM//obj//246 där//HA//advmod//253 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//253 finns//VB|PRS|SFO//acl:relcl//250 mer//AB|KOM//advmod//253 än//KN//case//257 ett//DT|NEU|SIN|IND//det//257 barn//NN|NEU|SIN|IND|NOM//obl//253 per//PP//case//259 rum//NN|NEU|SIN|IND|NOM//nmod//257 ,//MID//punct//261 vardagsrum//NN|NEU|SIN|IND|NOM//conj//259 och//KN//cc//265 ett//DT|NEU|SIN|IND//det//264 “//PAD//nmod//265 föräldrarum//NN|NEU|SIN|IND|NOM//conj//259 ”//PAD//punct//269 samt//KN//cc//268 kök//NN|NEU|SIN|IND|NOM//obl//269 oräknade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//246 .//MAD//punct//246
5.2 Barns bostadsstandard under 30 år;För//PP//mark//273 att//IE//mark//273 ta//VB|INF|AKT//advcl//246 hänsyn//NN|UTR|SIN|IND|NOM//obj//273 till//PP//mark//281 att//SN//mark//281 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//281 inte//AB//advmod//281 är//VB|PRS|AKT//cop//281 så//AB//advmod//281 problematiskt//JJ|POS|NEU|SIN|IND|NOM//advcl//273 för//PP//case//284 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//284 barn//NN|NEU|PLU|IND|NOM//obl//281 att//IE//mark//286 dela//VB|INF|AKT//acl//284 rum//NN|NEU|SIN|IND|NOM//compound:prt//286 ,//MID//punct//246 har//VB|PRS|AKT//dep//18 vi//PN|UTR|PLU|DEF|SUB//nsubj//289 halverat//VB|SUP|AKT//amod//292 antalet//NN|NEU|SIN|DEF|NOM//nmod//294 0//RG|NOM//nummod//294 6-åringar//NN|UTR|PLU|IND|NOM//obj//289 –//PAD//punct//294 dvs.//AB|AN//advmod//299 om//SN//mark//299 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//299 finns//VB|PRS|SFO//acl:relcl//294 två//RG|NOM//nummod//301 barn//NN|NEU|PLU|IND|NOM//nsubj//299 som//HP|-|-|-//nsubj//304 är//VB|PRS|AKT//cop//304 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//301 än//KN//case//307 sju//RG|NOM//nummod//307 år//NN|NEU|PLU|IND|NOM//nmod//304 är//VB|PRS|AKT//cop//311 hushållet//NN|NEU|SIN|DEF|NOM//nsubj//311 inte//AB//advmod//311 trångbott//JJ|POS|NEU|SIN|IND|NOM//conj//18 om//SN//mark//315 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//315 får//VB|PRS|AKT//aux//315 dela//VB|INF|AKT//advcl//311 rum//NN|NEU|SIN|IND|NOM//obj//315 ,//MID//punct//323 däremot//AB//advmod//323 om//SN//mark//323 ett//DT|NEU|SIN|IND//det//321 barn//NN|NEU|SIN|IND|NOM//nsubj//323 är//VB|PRS|AKT//cop//323 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//311 än//KN//case//325 sju//RG|NOM//obl//323 och//KN//cc//329 det//DT|NEU|SIN|DEF//det//329 andra//RO|NOM//amod//329 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//325 .//MAD//punct//18
5.2 Barns bostadsstandard under 30 år;Som//HA//mark//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 kan//VB|PRS|AKT//aux//3 se//VB|INF|AKT//advcl//7 av//PP//case//5 Figur//NN|UTR|SIN|IND|NOM//obl//3 5:1//RG|NOM//nsubj//7 genererar//VB|PRS|AKT//ROOT//7 vår//PS|UTR|SIN|DEF//nmod:poss//9 definition//NN|UTR|SIN|IND|NOM//nsubj//7 en//DT|UTR|SIN|IND//det//13 ganska//AB//advmod//12 hög//JJ|POS|UTR|SIN|IND|NOM//amod//13 andel//NN|UTR|SIN|IND|NOM//nmod//14 trångbodda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//7 ,//MID//punct//17 vilket//HP|NEU|SIN|IND//nsubj//17 understryker//VB|PRS|AKT//conj//7 att//SN//mark//20 vi//PN|UTR|PLU|DEF|SUB//nsubj//20 sätter//VB|PRS|AKT//ccomp//17 kravet//NN|NEU|SIN|DEF|NOM//obj//20 på//PP//case//23 utrymme//NN|NEU|SIN|IND|NOM//obl//20 högt//AB|POS//advmod//20 .//MAD//punct//17
5.2 Barns bostadsstandard under 30 år;Knappast//AB|SUV//advmod//36 i//PP//case//30 något//DT|NEU|SIN|IND//det//30 annat//JJ|POS|NEU|SIN|IND|NOM//amod//30 land//NN|NEU|SIN|IND|NOM//nmod//26 i//PP//case//32 världen//NN|UTR|SIN|DEF|NOM//nmod//30 är//VB|PRS|AKT//cop//36 trångboddheten//NN|UTR|SIN|DEF|NOM//nsubj//36 så//AB//advmod//36 låg//JJ|POS|UTR|SIN|IND|NOM//parataxis//17 som//KN//case//39 i//PP//case//39 Sverige//PM|NOM//obl//36 och//KN//cc//46 ändå//AB//advmod//46 är//VB|PRS|AKT//cop//46 ungefär//AB//advmod//46 vart//DT|NEU|SIN|IND//det//46 femte//RO|NOM//amod//46 barn//NN|NEU|SIN|IND|NOM//conj//36 i//PP//case//49 vår//PS|UTR|SIN|DEF//nmod:poss//49 mening//NN|UTR|SIN|IND|NOM//obl//50 trångbott//VB|SUP|AKT//amod//46 under//PP//case//52 1990-talet//NN|NEU|SIN|DEF|NOM//obl//50 .//MID//punct//7
5.2 Barns bostadsstandard under 30 år;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 är//VB|PRS|AKT//cop//58 sannerligen//AB//advmod//58 inga//DT|UTR/NEU|PLU|IND//det//58 siffror//NN|UTR|PLU|IND|NOM//parataxis//7 på//PP//case//60 basis//NN|UTR|SIN|IND|NOM//nmod//58 av//PP//case//62 vilka//HP|UTR/NEU|PLU|IND//obl//65 man//PN|UTR|SIN|IND|SUB//nsubj//65 kan//VB|PRS|AKT//aux//65 slå//VB|INF|AKT//acl:relcl//58 larm//NN|NEU|SIN|IND|NOM//obj//65 –//PAD//punct//69 det//DT|NEU|SIN|DEF//det//69 intressanta//JJ|POS|UTR/NEU|SIN|DEF|NOM//appos//58 är//VB|PRS|AKT//cop//72 snarare//AB|KOM//advmod//72 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//69 över//PP//case//74 tid//NN|UTR|SIN|IND|NOM//nmod//72 och//KN//cc//76 skillnaden//NN|UTR|SIN|DEF|NOM//conj//74 mellan//PP//case//79 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 grupper//NN|UTR|PLU|IND|NOM//nmod//76 .//MAD//punct//72
5.2 Barns bostadsstandard under 30 år;I//PP//case//82 Figur//NN|UTR|SIN|IND|NOM//obl//86 5:1//RG|NOM//nmod//82 kan//VB|PRS|AKT//aux//86 vi//PN|UTR|PLU|DEF|SUB//nsubj//86 se//VB|INF|AKT//conj//58 att//SN//mark//92 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//92 är//VB|PRS|AKT//cop//92 en//DT|UTR|SIN|IND//det//92 kraftig//JJ|POS|UTR|SIN|IND|NOM//amod//92 förbättring//NN|UTR|SIN|IND|NOM//ccomp//86 av//PP//case//94 bostadsutrymmet//NN|NEU|SIN|DEF|NOM//nmod//92 mellan//PP//case//96 1968//RG|NOM//nmod//94 och//KN//cc//96 1991//RG|NOM//nummod//96 .//MAD//punct//58
5.2 Barns bostadsstandard under 30 år;Förändringen//NN|UTR|SIN|DEF|NOM//nmod//58 mellan//PP//case//102 1991//RG|NOM//nmod//100 och//KN//cc//102 år//NN|NEU|SIN|IND|NOM//nmod//105 2000//RG|NOM//nummod//102 går//VB|PRS|AKT//conj//58 dock//AB//advmod//106 åt//PP//case//110 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//110 hållet//NN|NEU|SIN|DEF|NOM//obl//106 ,//MID//punct//58 trångboddheten//NN|UTR|SIN|DEF|NOM//nsubj//113 blir//VB|PRS|AKT//parataxis//58 något//AB//advmod//115 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//113 .//MAD//punct//58
5.2 Barns bostadsstandard under 30 år;Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//127 mellan//PP//case//119 1981//RG|NOM//nmod//117 ,//MID//punct//119 1991//RG|NOM//nummod//119 och//KN//cc//119 2000//RG|NOM//nummod//119 är//VB|PRS|AKT//cop//127 dock//AB//advmod//127 relativt//AB|POS//advmod//127 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//58 och//KN//cc//131 den//DT|UTR|SIN|DEF//det//131 rimliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//131 slutsatsen//NN|UTR|SIN|DEF|NOM//conj//127 är//VB|PRS|AKT//cop//58 att//SN//mark//137 trångboddheten//NN|UTR|SIN|DEF|NOM//nsubj//137 varit//VB|SUP|AKT//cop//137 ungefär//AB//advmod//137 densamma//PN|UTR|SIN|DEF|SUB/OBJ//csubj//58 under//PP//case//142 de//DT|UTR/NEU|PLU|DEF//det//142 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//142 20//RG|NOM//nummod//142 åren//NN|NEU|PLU|DEF|NOM//obl//137 .//MAD//punct//58
5.2 Barns bostadsstandard under 30 år;Den//DT|UTR|SIN|DEF//det//146 lilla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//146 försämringen//NN|UTR|SIN|DEF|NOM//appos//58 under//PP//case//148 1990-talet//NN|NEU|SIN|DEF|NOM//nmod//146 är//VB|PRS|AKT//cop//146 ,//MID//punct//58 kan//VB|PRS|AKT//aux//155 vi//PN|UTR|PLU|DEF|SUB//nsubj//155 alla//DT|UTR/NEU|PLU|IND/DEF//det//154 fall//NN|NEU|PLU|IND|NOM//obl//155 notera//VB|INF|AKT//conj//7 ,//MID//punct//157 fullt//AB|POS//advmod//155 i//PP//case//159 linje//NN|UTR|SIN|IND|NOM//obl//157 med//PP//case//161 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//159 på//PP//case//165 vår//PS|UTR|SIN|DEF//nmod:poss//165 tredje//RO|NOM//amod//165 indikator//NN|UTR|SIN|IND|NOM//nmod//161 på//PP//case//167 bostadsstandard//NN|UTR|SIN|IND|NOM//nmod//165 ,//MID//punct//170 nämligen//AB//advmod//170 boende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//155 i//PP//case//173 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//173 hus//NN|NEU|SIN|IND|NOM//nmod//170 .//MAD//punct//7
5.2 Barns bostadsstandard under 30 år;Andelen//NN|UTR|SIN|DEF|NOM//nsubj//180 barn//NN|NEU|PLU|IND|NOM//nsubj//180 i//PP//case//179 denna//DT|UTR|SIN|DEF//det//179 boendeform//NN|UTR|SIN|IND|NOM//nmod//176 ökade//VB|PRT|AKT//conj//7 kraftigt//AB|POS//advmod//180 mellan//PP//case//183 1968//RG|NOM//obl//180 och//KN//cc//183 1981//RG|NOM//nummod//183 ,//MID//punct//7 ligger//VB|PRS|AKT//conj//7 i//PP//advmod//187 stort//AB//fixed//188 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//188 stilla//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//187 till//PP//case//193 1991//RG|NOM//obl//191 och//KN//cc//195 går//VB|PRS|AKT//conj//7 därefter//AB//advmod//195 ner//PL//advmod//195 något//PN|NEU|SIN|IND|SUB/OBJ//obj//195 .//MAD//punct//7
5.2 Barns bostadsstandard under 30 år;En//DT|UTR|SIN|IND//det//202 möjlig//JJ|POS|UTR|SIN|IND|NOM//amod//202 tolkning//NN|UTR|SIN|IND|NOM//obj//7 av//PP//case//204 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//202 ,//MID//punct//202 på//PP//case//207 basis//NN|UTR|SIN|IND|NOM//nmod//202 av//PP//case//209 Figur//NN|UTR|SIN|IND|NOM//nmod//207 5:1//RG|NOM//nmod//207 och//KN//cc//213 på//PP//case//213 förändringen//NN|UTR|SIN|DEF|NOM//conj//207 i//PP//case//215 hushållsinkomster//NN|UTR|PLU|IND|NOM//nmod//213 som//HP|-|-|-//nsubj:pass//217 refererades//VB|PRT|SFO//acl:relcl//215 i//PP//case//220 Kapitel//NN|NEU|SIN|IND|NOM//nmod//220 3//RG|NOM//obl//217 ,//MID//punct//7 är//VB|PRS|AKT//punct//7 att//SN//mark//227 barnfamiljernas//NN|UTR|PLU|DEF|GEN//nmod:poss//225 ekonomi//NN|UTR|SIN|IND|NOM//nsubj:pass//227 har//VB|PRS|AKT//aux//227 försämrats//VB|SUP|SFO//ccomp//222 under//PP//case//229 1990-talet//NN|NEU|SIN|DEF|NOM//obl//227 vilket//HP|NEU|SIN|IND//det//231 försenat//PC|PRF|NEU|SIN|IND|NOM//acl//229 (//PAD//punct//231 eller//KN//cc//238 för//PP//case//235 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//fixed//233 ,//MID//punct//238 kanske//AB//advmod//238 omöjliggjort//VB|SUP|AKT//conj//231 )//PAD//punct//231 flytt//PC|PRF|UTR|SIN|IND|NOM//advmod//227 från//PP//case//242 lägenheter//NN|UTR|PLU|IND|NOM//obl//240 till//PP//case//247 ett//DT|NEU|SIN|IND//det//247 mer//AB|KOM//advmod//246 rymligt//JJ|POS|NEU|SIN|IND|NOM//amod//247 boende//NN|NEU|SIN|IND|NOM//obl//240 i//PP//case//250 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//250 hus//NN|NEU|SIN|IND|NOM//nmod//247 .//MAD//punct//7
5.2 Barns bostadsstandard under 30 år;I//PP//case//1 Tabell//NN|UTR|SIN|IND|NOM//obl//3 5:1//RG|NOM//nmod//1 visar//VB|PRS|AKT//advcl//48 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 hur//HA//advmod//9 boendestandardens//NN|UTR|SIN|DEF|GEN//case//7 fördelning//NN|UTR|SIN|IND|NOM//nsubj:pass//9 har//VB|PRS|AKT//aux//9 förändrats//VB|SUP|SFO//ccomp//3 .//MID//punct//3
5.2 Barns bostadsstandard under 30 år;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 finns//VB|PRS|SFO//parataxis//3 klara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 skillnader//NN|UTR|PLU|IND|NOM//nsubj//12 i//PP//case//18 den//DT|UTR|SIN|DEF//det//18 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 strukturen//NN|UTR|SIN|DEF|NOM//nmod//14 –//RO|NOM//punct//24 boendet//NN|NEU|SIN|DEF|NOM//nsubj//24 är//VB|PRS|AKT//cop//24 naturligtvis//AB//advmod//24 starkt//AB|POS//advmod//24 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//12 av//PP//case//26 hushållsekonomin//NN|UTR|SIN|DEF|NOM//obl:agent//24 .//MAD//punct//12
5.2 Barns bostadsstandard under 30 år;Husägande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//31 är//VB|PRS|AKT//cop//31 betydligt//AB//advmod//31 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//12 bland//PP//case//34 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 tjänstemän//NN|UTR|PLU|IND|NOM//obl//31 än//KN//mark//37 bland//PP//case//37 arbetare//NN|UTR|PLU|IND|NOM//nmod//34 och//KN//cc//39 trångboddheten//NN|UTR|SIN|DEF|NOM//conj//37 klart//AB|POS//advmod//41 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//39 .//MAD//punct//31
5.2 Barns bostadsstandard under 30 år;Däremot//AB//advmod//31 har//VB|PRS|AKT//aux//48 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//48 för//PP//case//47 utrustningsstandarden//NN|UTR|SIN|DEF|NOM//nmod//45 gått//VB|SUP|AKT//advcl//242 så//AB//advmod//50 långt//AB|POS//advmod//48 att//SN//mark//55 vi//PN|UTR|PLU|DEF|SUB//nsubj//55 inte//AB//advmod//54 längre//AB|KOM//advmod//55 finner//VB|PRS|AKT//advcl//48 några//DT|UTR/NEU|PLU|IND//det//57 skillnader//NN|UTR|PLU|IND|NOM//obj//55 mellan//PP//case//59 grupper//NN|UTR|PLU|IND|NOM//nmod//57 .//MAD//punct//48
5.2 Barns bostadsstandard under 30 år;I//PP//advmod//66 stort//AB//fixed//61 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//61 alla//DT|UTR/NEU|PLU|IND/DEF//det//65 barn//NN|NEU|PLU|IND|NOM//nsubj//66 bor//VB|PRS|AKT//conj//48 i//PP//case//69 moderna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 bostäder//NN|UTR|PLU|IND|NOM//obl//66 .//MAD//punct//48
5.2 Barns bostadsstandard under 30 år;Ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//75 har//VB|PRS|AKT//aux//75 dock//AB//advmod//75 sällan//AB//advmod//75 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//89 att//IE//mark//77 bo//VB|INF|AKT//acl//75 i//PP//case//79 hus//NN|NEU|PLU|IND|NOM//obl//77 och//KN//cc//81 barn//NN|NEU|PLU|IND|NOM//conj//79 till//PP//case//84 ensamboende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 föräldrar//NN|UTR|PLU|IND|NOM//nmod//81 är//VB|PRS|AKT//cop//89 dubbelt//AB|POS//advmod//87 så//AB//advmod//88 ofta//AB|POS//advmod//89 trångbodda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//48 som//KN//mark//92 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 barn//NN|NEU|PLU|IND|NOM//obl//89 .//MAD//punct//48
5.2 Barns bostadsstandard under 30 år;I//PP//advmod//48 linje//NN|UTR|SIN|IND|NOM//fixed//94 med//PP//case//97 resultaten//NN|NEU|PLU|DEF|NOM//obl//48 för//PP//case//100 hushållsekonomins//NN|UTR|SIN|DEF|GEN//nmod:poss//100 utveckling//NN|UTR|SIN|IND|NOM//nmod//97 (//PAD//punct//48 men//KN//cc//106 till//PP//case//106 skillnad//NN|UTR|SIN|IND|NOM//fixed//103 från//PP//case//106 förändringen//NN|UTR|SIN|DEF|NOM//obl//48 i//PP//case//108 kontantmarginal//NN|UTR|SIN|IND|NOM//nmod//106 och//KN//cc//111 materiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//111 tillgångar//NN|UTR|PLU|IND|NOM//conj//108 )//PAD//punct//48 ser//VB|PRS|AKT//parataxis//48 vi//PN|UTR|PLU|DEF|SUB//nsubj//113 också//AB//advmod//113 i//PP//case//117 Tabell//NN|UTR|SIN|IND|NOM//obl//113 5:1//RG|NOM//mark//123 att//SN//mark//123 barn//NN|NEU|PLU|IND|NOM//nsubj//123 i//PP//case//122 enföräldershushåll//NN|NEU|SIN|IND|NOM//nmod//120 erfarit//VB|SUP|AKT//advcl//113 en//DT|UTR|SIN|IND//det//126 påtaglig//JJ|POS|UTR|SIN|IND|NOM//amod//126 försämring//NN|UTR|SIN|IND|NOM//obj//123 av//PP//case//129 sin//PS|UTR|SIN|DEF//nmod:poss//129 utrymmesstandard//NN|UTR|SIN|IND|NOM//nmod//126 under//PP//case//131 1990-talet//NN|NEU|SIN|DEF|NOM//obl//123 .//MID//punct//48
5.2 Barns bostadsstandard under 30 år;När//HA//case//137 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//133 gäller//VB|PRS|AKT//fixed//133 ensamföräldrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//137 trångboddhet//NN|UTR|SIN|IND|NOM//obl//140 måste//VB|PRS|AKT//aux//140 vi//PN|UTR|PLU|DEF|SUB//nsubj//140 betona//VB|INF|AKT//advcl//48 igen//PL//compound:prt//140 ,//MID//punct//140 att//SN//mark//149 varje//DT|UTR/NEU|SIN|IND//det//145 definition//NN|UTR|SIN|IND|NOM//nsubj//149 av//PP//case//147 trångboddhet//NN|UTR|SIN|IND|NOM//nmod//145 är//VB|PRS|AKT//cop//149 godtycklig//JJ|POS|UTR|SIN|IND|NOM//ccomp//140 och//KN//cc//153 de//DT|UTR/NEU|PLU|DEF//det//153 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//153 mått//NN|NEU|PLU|IND|NOM//conj//149 som//HP|-|-|-//nsubj:pass//155 används//VB|PRS|SFO//acl:relcl//153 har//VB|PRS|AKT//conj//149 någon//DT|UTR|SIN|IND//det//158 nackdel//NN|UTR|SIN|IND|NOM//obj//156 .//MAD//punct//48
5.2 Barns bostadsstandard under 30 år;En//DT|UTR|SIN|IND//det//161 nackdel//NN|UTR|SIN|IND|NOM//parataxis//48 med//PP//case//164 vårt//PS|NEU|SIN|DEF//nmod:poss//164 mått//NN|NEU|SIN|IND|NOM//nmod//161 är//VB|PRS|AKT//cop//161 att//SN//mark//169 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//169 inte//AB//advmod//169 gör//VB|PRS|AKT//csubj//161 skillnad//NN|UTR|SIN|IND|NOM//obj//169 på//PP//case//172 en-//NN|UTR|-|-|SMS//nmod//170 och//KN//cc//174 tvåföräldershushåll//NN|NEU|SIN|IND|NOM//conj//172 ,//MID//punct//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//177 är//VB|PRS|AKT//cop//178 barnen//NN|NEU|PLU|DEF|NOM//nsubj//182 som//HP|-|-|-//nsubj//180 är//VB|PRS|AKT//cop//182 i//PP//case//182 fokus//NN|NEU|SIN|IND|NOM//conj//48 .//MID//punct//48
5.2 Barns bostadsstandard under 30 år;Ändå//AB//advmod//192 är//VB|PRS|AKT//cop//192 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//192 förstås//AB//advmod//192 så//AB//advmod//192 att//IE//fixed//188 vara//VB|INF|AKT//cop//192 exempelvis//AB//advmod//192 ett//RG|NEU|SIN|IND|NOM//parataxis//48 av//PP//case//195 två//RG|NOM//nummod//195 barn//NN|NEU|PLU|IND|NOM//nmod//192 till//PP//case//199 en//DT|UTR|SIN|IND//det//199 ensam//JJ|POS|UTR|SIN|IND|NOM//amod//199 förälder//NN|UTR|SIN|IND|NOM//nmod//195 i//PP//case//202 en//DT|UTR|SIN|IND//det//202 trerumslägenhet//NN|UTR|SIN|IND|NOM//nmod//199 ger//VB|PRS|AKT//xcomp//48 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//205 utrymme//NN|NEU|SIN|IND|NOM//obj//203 än//KN//mark//207 att//IE//advcl//203 vara//VB|INF|AKT//cop//209 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//207 till//PP//case//212 två//RG|NOM//nummod//212 föräldrar//NN|UTR|PLU|IND|NOM//nmod//209 .//MAD//punct//48
5.2 Barns bostadsstandard under 30 år;grad//NN|UTR|SIN|IND|NOM//punct//48 har//VB|PRS|AKT//advcl//48 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//217 rum//NN|NEU|SIN|IND|NOM//obj//215 medan//SN//mark//221 7-9-åringarna//NN|UTR|PLU|DEF|NOM//nsubj//221 inte//AB//advmod//221 har//VB|PRS|AKT//advcl//215 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//221 .//MAD//punct//48
