Reservation;av//PP//case//2 ledamöterna//NN|UTR|PLU|DEF|NOM//nmod//2 Henrik//PM|NOM//ROOT//2 S.//PM|NOM//flat:name//2 Järrel//PM|NOM//flat:name//2 (//PAD//punct//4 m//PM|NOM//nummod//2 )//PAD//punct//2 Ulf//PM|NOM//conj//2 Isaksson//PM|NOM//flat:name//8 (//PAD//punct//8 fp//PM|NOM//flat:name//2 )//PAD//punct//11 Marcela//PM|NOM//conj//2 Arosenius//PM|NOM//flat//13 (//PAD//punct//14 c//NN|NEU|SIN|IND|NOM//appos//14 )//PAD//punct//13 ,//MID//punct//2 och//KN//cc//21 Peter//PM|NOM//nmod//21 Flensburg//PM|NOM//conj//2 (//PAD//punct//21 kd//PM|NOM//appos//21 )//PAD//punct//21 samt//KN//cc//27 fr.o.m.//AB|AN//case//27 punkt//NN|UTR|SIN|IND|NOM//conj//2 3//RG|NOM//nummod//27 även//AB//advmod//33 av//PP//case//33 ledamoten//NN|UTR|SIN|DEF|NOM//nmod//32 Anders//PM|NOM//nmod//33 Drejare//PM|NOM//flat:name//2 (//PAD//punct//35 mp//NN|AN//appos//33 )//PAD//punct//2
2.1 Normativ ekonomisk analys;En//DT|UTR|SIN|IND//det//8 förutsättning//NN|UTR|SIN|IND|NOM//parataxis//2 för//PP//case//10 kostnadseffektivitet//NN|UTR|SIN|IND|NOM//nmod//8 är//VB|PRS|AKT//cop//8 t.ex.//AB|AN//advmod//8 att//SN//mark//15 priserna//NN|NEU|PLU|DEF|NOM//nsubj//15 avspeglar//VB|PRS|AKT//csubj//8 den//DT|UTR|SIN|DEF//det//18 reella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 resursförbrukningen//NN|UTR|SIN|DEF|NOM//obj//15 .//MAD//punct//2
2.1 Normativ ekonomisk analys;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 kan//VB|PRS|AKT//aux//23 dock//AB//advmod//23 föreligga//VB|INF|AKT//parataxis//2 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 effekter//NN|UTR|PLU|IND|NOM//obj//23  //_SP////25 som//HP|-|-|-//nsubj:pass//29 inte//AB//advmod//29 avspeglas//VB|PRS|SFO//acl:relcl//25 i//PP//case//31 priserna//NN|NEU|PLU|DEF|NOM//obl//29 .//MAD//punct//23
2.1 Normativ ekonomisk analys;Priserna//NN|NEU|PLU|DEF|NOM//nsubj//35 kan//VB|PRS|AKT//aux//35 vara//VB|INF|AKT//parataxis//23 för//AB//case//37 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//35 (//PAD//punct//35 t.ex.//AB|AN//advmod//44 när//HA//advmod//44 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//42 miljöpåverkan//NN|UTR|SIN|IND|NOM//nsubj//44 inte//AB//advmod//44 ingår//VB|PRS|AKT//parataxis//35 i//PP//case//46 priset//NN|NEU|SIN|DEF|NOM//obl//44 )//PAD//punct//35 eller//KN//cc//50 för//PP//case//50 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//35 (//PAD//punct//50 t.ex.//AB|AN//advmod//56 när//HA//mark//56 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//55 kunskapsöverföring//NN|UTR|SIN|IND|NOM//nsubj//56 föreligger//VB|PRS|AKT//appos//50 utan//PP//mark//60 att//SN//mark//60 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//60 beaktas//VB|PRS|SFO//advcl//56 )//PAD//punct//60 .//MAD//punct//35
2.1 Normativ ekonomisk analys;I//PP//case//65 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//65 fall//NN|NEU|PLU|IND|NOM//obl//66 återspeglar//VB|PRS|AKT//parataxis//35 inte//AB//advmod//66 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//66 den//DT|UTR|SIN|DEF//det//71 reella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 resursförbrukningen//NN|UTR|SIN|DEF|NOM//obj//66 .//MAD//punct//23
2.1 Normativ ekonomisk analys;Det//DT|NEU|SIN|DEF//det//75 fria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//75 bytet//NN|NEU|SIN|DEF|NOM//nsubj//78 som//KN//mark//77 norm//NN|UTR|SIN|IND|NOM//acl:relcl//75 förutsätter//VB|PRS|AKT//parataxis//23 dessutom//AB//advmod//78 att//SN//mark//83 individen//NN|UTR|SIN|DEF|NOM//nsubj//83 inte//AB//advmod//83 handlar//VB|PRS|AKT//ccomp//78 under//PP//case//88 monopol//NN|NEU|SIN|IND|NOM//amod//88 eller//KN//cc//87 annat//JJ|POS|NEU|SIN|IND|NOM//conj//85 tvång//NN|NEU|SIN|IND|NOM//obl//83 ,//MID//punct//96 och//KN//cc//96 att//SN//mark//96 transaktionskostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//96 inte//AB//advmod//96 är//VB|PRS|AKT//cop//96 för//AB//advmod//96 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//23 .//MAD//punct//23
2.1 Normativ ekonomisk analys;Transaktionskostnader//NN|UTR|PLU|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 ett//DT|NEU|SIN|IND//det//4 centralt//JJ|POS|NEU|SIN|IND|NOM//amod//4 koncept//NN|NEU|SIN|IND|NOM//ROOT//4 i//PP//case//8 den//DT|UTR|SIN|DEF//det//8 rättsekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 analysen//NN|UTR|SIN|DEF|NOM//obl//4 .//MAD//punct//4
2.1 Normativ ekonomisk analys;Med//PP//case//11 transaktionskostnader//NN|UTR|PLU|IND|NOM//obl//13  //_SP////11 avses//VB|PRS|SFO//conj//4 kostnader//NN|UTR|PLU|IND|NOM//obj//13 för//PP//mark//17 att//IE//mark//17 söka//VB|INF|AKT//advcl//13 motpart//NN|UTR|SIN|IND|NOM//obj//17 ,//MID//punct//20 förhandla//VB|INF|AKT//conj//17 och//KN//cc//22 sluta//VB|INF|AKT//conj//17 kontrakt//NN|NEU|SIN|IND|NOM//obj//22 ,//MID//punct//26 samt//KN//cc//26 kostnader//NN|UTR|PLU|IND|NOM//conj//13 för//PP//mark//30 att//SN//mark//30 kontrakten//NN|NEU|PLU|DEF|NOM//nsubj:pass//30 upprätthålls//VB|PRS|SFO//acl//26 .//MAD//punct//4
2.1 Normativ ekonomisk analys;En//DT|UTR|SIN|IND//det//33 metod//NN|UTR|SIN|IND|NOM//appos//4 som//HP|-|-|-//nsubj:pass//35 tillämpas//VB|PRS|SFO//acl:relcl//33 nedan//AB//advmod//35 är//VB|PRS|AKT//cop//33 att//IE//mark//39 analysera//VB|INF|AKT//acl//33 ideala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 tillstånd//NN|NEU|PLU|IND|NOM//obj//39 i//PP//case//43 vilka//HP|UTR/NEU|PLU|IND//obl//46 transaktionskostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//46 är//VB|PRS|AKT//cop//46 försumbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//33 ,//MID//punct//51 varför//HA//advmod//51 parterna//NN|UTR|PLU|DEF|NOM//nsubj//51 kan//VB|PRS|AKT//aux//51 komma//VB|INF|AKT//acl:relcl//33 överens//PL//compound:prt//51 och//KN//cc//54 sluta//VB|INF|AKT//conj//51 ömsesidigt//AB|POS//advmod//56 fördelaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 avtal//NN|NEU|PLU|IND|NOM//obj//54 utan//PP//case//59 inskränkningar//NN|UTR|PLU|IND|NOM//nmod//57 .//MAD//punct//33
2.1 Normativ ekonomisk analys;En//DT|UTR|SIN|IND//det//63 annan//JJ|POS|UTR|SIN|IND|NOM//amod//63 ytterlighet//NN|UTR|SIN|IND|NOM//nsubj//64 föreligger//VB|PRS|AKT//conj//33 när//HA//mark//69 transaktionskostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//69 är//VB|PRS|AKT//cop//69 så//AB//advmod//69 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//33 att//SN//mark//74 avtal//NN|NEU|PLU|IND|NOM//nsubj//74 inte//AB//advmod//74 kan//VB|PRS|AKT//aux//74 komma//VB|INF|AKT//acl//69 till//PP//compound:prt//74 stånd//NN|NEU|SIN|IND|NOM//fixed//75 (//PAD//punct//74 utomobligatoriskt//JJ|POS|NEU|SIN|IND|NOM//amod//79 förhållande//NN|NEU|SIN|IND|NOM//appos//74  //_SP////79 i//PP//case//83 juridisk//JJ|POS|UTR|SIN|IND|NOM//amod//83 terminologi//NN|UTR|SIN|IND|NOM//obl//74 )//PAD//punct//33 .//MAD//punct//4
2.1 Normativ ekonomisk analys;I//PP//case//88 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//88 situationer//NN|UTR|PLU|IND|NOM//obl//91 kan//VB|PRS|AKT//aux//91 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 föreligga//VB|INF|AKT//parataxis//4 ett//DT|NEU|SIN|IND//det//93 behov//NN|NEU|SIN|IND|NOM//nsubj//91 av//PP//case//97 en//DT|UTR|SIN|IND//det//97 extern//JJ|POS|UTR|SIN|IND|NOM//amod//97 part//NN|UTR|SIN|IND|NOM//nmod//93 som//HP|-|-|-//mark//99 fördelar//VB|PRS|AKT//acl:relcl//93 ansvaret//NN|NEU|SIN|DEF|NOM//obj//99 mellan//PP//case//102 parterna//NN|UTR|PLU|DEF|NOM//nmod//100 .//MAD//punct//4
2.1 Normativ ekonomisk analys;Nedan//AB//advmod//1 skiljer//VB|PRS|AKT//ROOT//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//1 på//PP//case//4 transaktionskostnader//NN|UTR|PLU|IND|NOM//obl//1 som//HP|-|-|-//nsubj//6 avser//VB|PRS|AKT//acl:relcl//4 kostnader//NN|UTR|PLU|IND|NOM//obj//6 för//PP//case//9 transaktioner//NN|UTR|PLU|IND|NOM//nmod//7 mellan//PP//case//12 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 parter//NN|UTR|PLU|IND|NOM//nmod//9 och//KN//cc//14 kostnader//NN|UTR|PLU|IND|NOM//conj//12 för//PP//case//16 administration//NN|UTR|SIN|IND|NOM//nmod//14 i//PP//case//18 anslutning//NN|UTR|SIN|IND|NOM//nmod//16 till//PP//case//20 regressförfarande//NN|NEU|SIN|IND|NOM//obl//6 och//KN//cc//22 kostnader//NN|UTR|PLU|IND|NOM//conj//20 för//PP//case//25 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//25 prövning//NN|UTR|SIN|IND|NOM//obl//6 som//HP|-|-|-//nsubj//27 förekommer//VB|PRS|AKT//acl:relcl//25 i//PP//case//29 skaderegleringsprocessen//NN|UTR|SIN|DEF|NOM//obl//27 ,//MID//punct//33 både//KN//cc//33 i//PP//case//33 försäkringsbolag//NN|NEU|PLU|IND|NOM//obl//6 och//KN//cc//36 i//PP//case//36 domstolar//NN|UTR|PLU|IND|NOM//conj//33 .//MAD//punct//1

2.2 Preventiva effekter i kontraktsförhållanden;Med//PP//case//6 hjälp//NN|UTR|SIN|IND|NOM//fixed//0 av//PP//fixed//0 en//DT|UTR|SIN|IND//det//6 enkel//JJ|POS|UTR|SIN|IND|NOM//amod//6 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//6 modell//NN|UTR|SIN|IND|NOM//obl//9 kan//VB|PRS|AKT//aux//9 vi//PN|UTR|PLU|DEF|SUB//nsubj//9 definiera//VB|INF|AKT//ROOT//9 ”//PAD//punct//12 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//12 ansvar//NN|NEU|SIN|IND|NOM//obj//9 ”//PAD//punct//9 och//KN//cc//15 analysera//VB|INF|AKT//conj//9 den//DT|UTR|SIN|DEF//det//18 preventiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 effekten//NN|UTR|SIN|DEF|NOM//obj//15 vid//PP//case//21 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 ansvarsfördelning//NN|UTR|SIN|IND|NOM//nmod//18 ,//MID//punct//18 i//PP//case//30 första//RO|NOM//fixed//23 hand//NN|UTR|SIN|IND|NOM//fixed//23 vid//PP//fixed//23 culpa//UO//amod//30 och//KN//cc//30 strikt//JJ|POS|NEU|SIN|IND|NOM//amod//30 ansvar//NN|NEU|SIN|IND|NOM//obl//15 .//MAD//punct//15
2.2 Preventiva effekter i kontraktsförhållanden;Med//PP//case//34 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//34 ansvar//NN|NEU|SIN|IND|NOM//obl//35 avses//VB|PRS|SFO//conj//9 plikten//NN|UTR|SIN|DEF|NOM//nsubj:pass//35 att//IE//mark//39 ekonomiskt//AB|POS//advmod//39 kompensera//VB|INF|AKT//advcl//35 motparten//NN|UTR|SIN|DEF|NOM//obj//39 (//PAD//punct//43 den//DT|UTR|SIN|DEF//det//43 skadelidande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//appos//40 )//PAD//punct//43 .//MAD//punct//9
2.2 Preventiva effekter i kontraktsförhållanden;Ansvaret//NN|NEU|SIN|DEF|NOM//nsubj:pass//52 kan//VB|PRS|AKT//aux//52 ,//MID//punct//52 enligt//PP//case//50 modellen//NN|UTR|SIN|DEF|NOM//obl//52 ,//MID//punct//52 läggas//VB|INF|SFO//conj//9 antingen//KN//cc//56 på//PP//case//56 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 parten//NN|UTR|SIN|DEF|NOM//obl//52 eller//KN//cc//60 på//PP//case//60 den//DT|UTR|SIN|DEF//det//60 andra//RO|NOM//conj//56 ,//MID//punct//63 eller//KN//cc//63 delas//VB|PRS|SFO//conj//52 mellan//PP//case//65 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//63 .//MAD//punct//9

2.2.1 Antaganden;Modellen//NN|UTR|SIN|DEF|NOM//nsubj//2 nedan//AB//nmod//0 bygger//VB|PRS|AKT//ROOT//2 på//PP//case//6 synnerligen//AB//advmod//5 förenklade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//6 antaganden//NN|NEU|PLU|IND|NOM//obl//2 .//MAD//punct//2
2.2.1 Antaganden;Antagandena//NN|NEU|PLU|DEF|NOM//nsubj:pass//9 modifieras//VB|PRS|SFO//parataxis//2 efter//PP//case//11 hand//NN|UTR|SIN|IND|NOM//obl//9 varvid//HA//advmod//16 mer//AB|KOM//advmod//14 komplexa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 situationer//NN|UTR|PLU|IND|NOM//nsubj:pass//16 undersöks//VB|PRS|SFO//advcl//9 .//MAD//punct//2
2.2.1 Antaganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 två//RG|NOM//nummod//3 aktörer//NN|UTR|PLU|IND|NOM//nsubj//1 –//RG|NOM//punct//6 en//DT|UTR|SIN|IND//det//6 köpare//NN|UTR|SIN|IND|NOM//appos//3 och//KN//cc//9 en//DT|UTR|SIN|IND//det//9 säljare//NN|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//1
2.2.1 Antaganden;Den//DT|UTR|SIN|DEF//det//12 handel//NN|UTR|SIN|IND|NOM//nsubj:pass//18 som//HP|-|-|-//obj//16 aktörerna//NN|UTR|PLU|DEF|NOM//nsubj//16 är//VB|PRS|AKT//cop//16 delaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//12 i//PP//case//18 antas//VB|INF|SFO//punct//1 ske//VB|INF|AKT//xcomp//18 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//23 av//PP//case//23 den//DT|UTR|SIN|DEF//det//23 risk//NN|UTR|SIN|IND|NOM//obl//19 till//PP//case//25 olycka//NN|UTR|SIN|IND|NOM//nmod//23 som//HP|-|-|-//nsubj:pass//27 antas//VB|PRS|SFO//acl:relcl//25 föreligga//VB|INF|AKT//xcomp//27 .//MAD//punct//1
2.2.1 Antaganden;För//PP//mark//33 att//IE//mark//33 kunna//VB|INF|AKT//aux//33 räkna//VB|INF|AKT//advcl//47 med//PP//case//35 beslut//NN|NEU|SIN|IND|NOM//obl//33 under//PP//case//37 risk//NN|UTR|SIN|IND|NOM//obl//33 måste//VB|PRS|AKT//aux//47 ett//DT|NEU|SIN|IND//det//40 antagande//NN|NEU|SIN|IND|NOM//nsubj:pass//47 om//PP//case//43 individernas//NN|UTR|PLU|DEF|GEN//nmod:poss//43 värdering//NN|UTR|SIN|IND|NOM//nmod//40 av//PP//case//46 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 utfall//NN|NEU|PLU|IND|NOM//nmod//43 göras//VB|INF|SFO//conj//1 .//MAD//punct//47
2.2.1 Antaganden;I//PP//case//52 det//DT|NEU|SIN|DEF//det//52 enklaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//52 fallet//NN|NEU|SIN|DEF|NOM//obl//55 är//VB|PRS|AKT//cop//55 aktörerna//NN|UTR|PLU|DEF|NOM//nsubj//55 riskneutrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//47 ,//MID//punct//55 dvs.//AB|AN//mark//60 att//SN//mark//60 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//60 värderar//VB|PRS|AKT//advcl//47 en//DT|UTR|SIN|IND//det//63 möjlig//JJ|POS|UTR|SIN|IND|NOM//amod//63 kostnad//NN|UTR|SIN|IND|NOM//obj//60 (//PAD//punct//65 olycka//NN|UTR|SIN|IND|NOM//appos//63 )//PAD//punct//65 som//KN//mark//68 likvärdig//JJ|POS|UTR|SIN|IND|NOM//advcl//60 med//PP//case//73 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//73 matematiskt//AB|POS//advmod//72 förväntade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//73 värde//NN|NEU|SIN|IND|NOM//nmod//68 .//MAD//punct//1
2.2.1 Antaganden;En//DT|UTR|SIN|IND//det//76 skada//NN|UTR|SIN|IND|NOM//nsubj:pass//86 av//PP//case//78 storleken//NN|UTR|SIN|DEF|NOM//nmod//76 100//RG|NOM//nummod//76 ,//MID//punct//79 som//HP|-|-|-//nsubj//82 utfaller//VB|PRS|AKT//acl:relcl//79 med//PP//case//84 sannolikheten//NN|UTR|SIN|DEF|NOM//obl//82 0,02//RG|NOM//nummod//84 värderas//VB|PRS|SFO//parataxis//1 då//AB//advmod//86 som//KN//mark//89 likvärdig//JJ|POS|UTR|SIN|IND|NOM//xcomp//86 med//PP//case//93 en//DT|UTR|SIN|IND//det//93 säker//JJ|POS|UTR|SIN|IND|NOM//amod//93 kostnad//NN|UTR|SIN|IND|NOM//obl//86 på//PP//case//95 2//RG|NOM//nmod//93 .//MAD//punct//86
2.2.1 Antaganden;Vinstmaximerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//98 aktörer//NN|UTR|PLU|IND|NOM//nsubj:pass//112 som//HP|-|-|-//nsubj//101 kan//VB|PRS|AKT//aux//101 bära//VB|INF|AKT//acl:relcl//98 förluster//NN|UTR|PLU|IND|NOM//obj//101 utan//PP//case//104 konkursrisk//JJ|POS|UTR|SIN|IND|NOM//obl//101 och//KN//cc//107 som//HP|-|-|-//nsubj//107 agerar//VB|PRS|AKT//conj//98 upprepat//AB//xcomp//107 på//PP//case//110 marknaden//NN|UTR|SIN|DEF|NOM//obl//108 kan//VB|PRS|AKT//aux//112 förutsättas//VB|INF|SFO//parataxis//86 vara//VB|INF|AKT//cop//114 riskneutrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//112 .//MAD//punct//86
2.2.1 Antaganden;Vid//PP//case//1 riskaversion//NN|UTR|SIN|IND|NOM//obl//3  //_SP////1 värderas//VB|PRS|SFO//ROOT//3 den//DT|UTR|SIN|DEF//det//6 osäkra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 förlusten//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 som//KN//mark//8 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//6 än//KN//case//10 2//RG|NOM//nmod//8 .//MAD//punct//3
2.2.1 Antaganden;Riskaversion//NN|UTR|SIN|IND|NOM//nsubj//14 kan//VB|PRS|AKT//aux//14 gälla//VB|INF|AKT//parataxis//3 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 individer//NN|UTR|PLU|IND|NOM//obj//14 som//HP|-|-|-//nsubj//18 befarar//VB|PRS|AKT//acl:relcl//16 en//DT|UTR|SIN|IND//det//21 stor//JJ|POS|UTR|SIN|IND|NOM//amod//21 förlust//NN|UTR|SIN|IND|NOM//obj//18 i//PP//case//23 förhållande//NN|NEU|SIN|IND|NOM//obl//18 till//PP//case//25 förmögenheten//NN|UTR|SIN|DEF|NOM//obl//18 .//MAD//punct//14
2.2.1 Antaganden;Vid//PP//case//28 riskaversion//NN|UTR|SIN|IND|NOM//obl//29 finns//VB|PRS|SFO//conj//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//29 för//PP//mark//34 att//IE//mark//34 upprätta//VB|INF|AKT//advcl//29 ömsesidigt//AB|POS//advmod//36 fördelaktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 försäkringsarrangemang//NN|NEU|SIN|IND|NOM//obj//34 med//PP//case//41 en//DT|UTR|SIN|IND//det//41 riskneutral//JJ|POS|UTR|SIN|IND|NOM//amod//41 försäkringsgivare//NN|UTR|SIN|IND|NOM//obl//34 .//MAD//punct//29
2.2.1 Antaganden;Försäkringsbolag//NN|NEU|PLU|IND|NOM//nsubj//44 kan//VB|PRS|AKT//conj//14 ,//MID//punct//51 p.g.a.//PP|AN//case//51 de//DT|UTR/NEU|PLU|DEF//det//51 ”//PAD//punct//51 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 talens//NN|NEU|PLU|DEF|GEN//nmod:poss//51 lag//NN|UTR|SIN|IND|NOM//obl//44 ”//RG|NOM//punct//51 ,//MID//punct//54 agera//VB|INF|AKT//conj//14 som//KN//mark//57 riskneutral//JJ|POS|UTR|SIN|IND|NOM//amod//57 part//NN|UTR|SIN|IND|NOM//obl//54 .//MAD//punct//14
2.2.1 Antaganden;Bolaget//NN|NEU|SIN|DEF|NOM//nsubj//61 kan//VB|PRS|AKT//aux//61 täcka//VB|INF|AKT//parataxis//14 en//DT|UTR|SIN|IND//det//64 stor//JJ|POS|UTR|SIN|IND|NOM//amod//64 mängd//NN|UTR|SIN|IND|NOM//nmod//66 likartade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 risker//NN|UTR|PLU|IND|NOM//obj//61 ,//MID//punct//74 varvid//HA//advmod//74 det//DT|NEU|SIN|DEF//det//71 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 utfallet//NN|NEU|SIN|DEF|NOM//nsubj//74 i//PP//advmod//74 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//72 sammanfaller//VB|PRS|AKT//advcl//61 med//PP//case//77 det//DT|NEU|SIN|DEF//det//77 genomsnittliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//obl//74 ,//MID//punct//74 dvs.//AB|AN//advmod//81 med//PP//case//81 2//RG|NOM//advmod//74 i//PP//case//84 vårt//PS|NEU|SIN|DEF//nmod:poss//84 exempel//NN|NEU|SIN|IND|NOM//obl//74 .//MAD//punct//14
2.2.1 Antaganden;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 antar//VB|PRS|AKT//ROOT//1 inledningsvis//AB//advmod//1 att//SN//mark//6 parterna//NN|UTR|PLU|DEF|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 riskneutrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//1 ,//MID//punct//9 vinstmaximerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 företag//NN|NEU|PLU|IND|NOM//conj//6 ,//MID//punct//15 och//KN//cc//15 att//SN//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 inte//AB//advmod//15 föreligger//VB|PRS|AKT//conj//6 konkursrisk//JJ|POS|UTR|SIN|IND|NOM//obj//15 .//MAD//punct//1
2.2.1 Antaganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 bortses//VB|PRS|SFO//parataxis//1 m.a.o.//AB|AN//nsubj:pass//19 ifrån//PP//mark//28 att//SN//mark//28 den//DT|UTR|SIN|DEF//det//24 ansvarige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//28 eventuellt//AB|POS//advmod//28 inte//AB//advmod//28 kan//VB|PRS|AKT//aux//28 betala//VB|INF|AKT//advcl//19 .//MAD//punct//19
2.2.1 Antaganden;Skadan//NN|UTR|SIN|DEF|NOM//nsubj:pass//31 antas//VB|PRS|SFO//parataxis//19 kalkylerbar//NN|UTR|PLU|IND|NOM//nsubj:pass//31 i//PP//case//35 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 termer//NN|UTR|PLU|IND|NOM//nmod//32 och//KN//cc//41 sannolikheten//NN|UTR|SIN|DEF|NOM//nsubj//41 för//PP//case//39 olycka//NN|UTR|SIN|IND|NOM//nmod//37 kan//VB|PRS|AKT//aux//41 tilldelas//VB|INF|SFO//conj//31 ett//DT|NEU|SIN|IND//det//43 värde//NN|NEU|SIN|IND|NOM//obj//41 .//MAD//punct//19
2.2.1 Antaganden;Transaktionskostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//46 antas//VB|PRS|SFO//conj//19 också//AB//advmod//46 vara//VB|INF|AKT//cop//49 försumbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//46 .//MAD//punct//1

2.2.2 Ansvarsplacering och preventionsincitament;Vilken//HD|UTR|SIN|IND//det//1 betydelse//NN|UTR|SIN|IND|NOM//nsubj//2 har//VB|PRS|AKT//ROOT//2 ansvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 placering//NN|UTR|SIN|IND|NOM//obj//2 för//PP//case//6 preventionen//NN|UTR|SIN|DEF|NOM//nmod//4 och//KN//cc//10 därmed//AB//advmod//10 olyckornas//NN|UTR|PLU|DEF|GEN//nmod:poss//10 antal//NN|NEU|SIN|IND|NOM//conj//4 ?//MAD//punct//2
