5 Förslagets konsekvenser ;Vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//15 som//HP|-|-|-//nsubj//5 kan//VB|PRS|AKT//aux//5 komma//VB|INF|AKT//aux//5 att//IE//mark//5 träffas//VB|INF|SFO//acl:relcl//0 av//PP//case//7 de//DT|UTR/NEU|PLU|DEF//obl//5 i//PP//case//11 enlighet//NN|UTR|SIN|IND|NOM//fixed//8 med//PP//fixed//8 direktivet//NN|NEU|SIN|DEF|NOM//obl//12 införda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//15 har//VB|PRS|AKT//aux//15 behandlats//VB|SUP|SFO//advcl//34 i//PP//case//18 avsnitt//NN|NEU|SIN|IND|NOM//nmod//18 3//RG|NOM//obl//15 med//PP//case//20 utgångspunkt//NN|UTR|SIN|IND|NOM//obl//15 i//PP//case//24 den//DT|UTR|SIN|DEF//det//24 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//24 kartläggningen//NN|UTR|SIN|DEF|NOM//nmod//20 som//HP|-|-|-//nsubj//26 finns//VB|PRS|SFO//acl:relcl//24 i//PP//case//29 bilaga//NN|UTR|SIN|IND|NOM//nmod//29 4//RG|NOM//obl//26 .//MAD//punct//15
6.1 Förslaget till transparenslag;Utformningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 av//PP//case//2 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//0 har//VB|PRS|AKT//aux//5 också//AB//advmod//5 behandlats//VB|SUP|SFO//ROOT//5 i//PP//case//9 den//DT|UTR|SIN|DEF//det//9 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 motiveringen//NN|UTR|SIN|DEF|NOM//obl//5 (//PAD//punct//9 avsnitt//NN|NEU|SIN|IND|NOM//nmod//12 4.6.1//RG|NOM//appos//9 )//PAD//punct//9 .//MAD//punct//5
6.1 Förslaget till transparenslag;7//RG|NOM//nummod//16 §//NN|AN//appos//5 (//PAD//punct//16 Jfr//VB|AN//appos//16 artikel//NN|UTR|SIN|IND|NOM//nmod//20 5a//RG|NOM//obj//18 i//PP//case//22 transparensdirektivet//NN|NEU|SIN|DEF|NOM//obl//18 )//PAD//punct//16
6.1 Förslaget till transparenslag;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//10 av//PP//case//4 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 krav//NN|NEU|SIN|IND|NOM//nmod//1 i//PP//case//7 artikel//NN|UTR|SIN|IND|NOM//nmod//7 5a.1//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//9 5a.3//NN|UTR|SIN|IND|NOM//conj//7 föreslås//VB|PRS|SFO//ROOT//10 i//PP//case//13 första//RO|NOM//amod//13 stycket//NN|NEU|SIN|DEF|NOM//obl//10  //_SP////13 att//SN//mark//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 företag//NN|NEU|PLU|IND|NOM//nsubj//23 inom//PP//case//20 tillverkningsindustrin//NN|UTR|SIN|DEF|NOM//nmod//18 årligen//AB//advmod//23 skall//VB|PRS|AKT//aux//23 sända//VB|INF|AKT//acl//13 in//PL//compound:prt//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 redovisningshandlingar//NN|UTR|PLU|IND|NOM//obj//23 till//PP//case//28 regeringen//NN|UTR|SIN|DEF|NOM//obl//23 eller//KN//cc//31 den//DT|UTR|SIN|DEF//det//31 myndighet//NN|UTR|SIN|IND|NOM//conj//28 som//HP|-|-|-//obj//34 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//34 bestämmer//VB|PRS|AKT//acl:relcl//31 .//MAD//punct//10
6.1 Förslaget till transparenslag;Enligt//PP//case//37 förslaget//NN|NEU|SIN|DEF|NOM//obl//45 till//PP//case//42 9//RG|NOM//nummod//40 §//NN|AN//nmod//42 andra//RO|NOM//amod//42 stycket//NN|NEU|SIN|DEF|NOM//nmod//37 skall//VB|PRS|AKT//aux//45 Konkurrensverket//NN|NEU|SIN|DEF|NOM//nsubj//45 sända//VB|INF|AKT//parataxis//10 handlingarna//NN|UTR|PLU|DEF|NOM//obj//45 vidare//AB|KOM//advmod//45 till//PP//case//49 kommissionen//NN|UTR|SIN|DEF|NOM//obl//45 .//MAD//punct//10
6.1 Förslaget till transparenslag;När//HA//mark//3 ett//DT|NEU|SIN|IND//det//2 företag//NN|NEU|SIN|IND|NOM//nsubj//3 hör//VB|PRS|AKT//advcl//10 till//PP//case//7 kretsen//NN|UTR|SIN|DEF|NOM//amod//7 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 företag//NN|NEU|PLU|IND|NOM//obl//3 inom//PP//case//9 tillverkningsindustrin//NN|UTR|SIN|DEF|NOM//obl//3 framgår//VB|PRS|AKT//ROOT//10 av//PP//case//13 2//RG|NOM//nummod//13 §//NN|AN//obl//10 2//RG|NOM//nummod//13 och//KN//cc//14 3//RG|NOM//nummod//10 .//MAD//punct//10
6.1 Förslaget till transparenslag;En//DT|UTR|SIN|IND//det//1 förutsättning//NN|UTR|SIN|IND|NOM//ROOT//1 för//PP//case//3 rapporteringen//NN|UTR|SIN|DEF|NOM//nmod//1 är//VB|PRS|AKT//cop//1 dock//AB//advmod//1 att//SN//mark//10 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 nettoomsättning//NN|UTR|SIN|IND|NOM//nsubj//10 överstiger//VB|PRS|AKT//csubj//1 250//RG|NOM//nummod//12 miljoner//NN|UTR|PLU|IND|NOM//nmod//13 euro//NN|UTR|PLU|IND|NOM//obj//10 .//MAD//punct//1
6.1 Förslaget till transparenslag;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//11 om//PP//mark//6 vilka//HD|UTR/NEU|PLU|IND//det//3 handlingar//NN|UTR|PLU|IND|NOM//dislocated//6 som//HP|-|-|-//nsubj:pass//6 skall//VB|PRS|AKT//aux//6 ges//VB|INF|SFO//acl//0 in//PL//compound:prt//6 till//PP//case//9 myndigheten//NN|UTR|SIN|DEF|NOM//obl//6 har//VB|PRS|AKT//aux//11 utformats//VB|SUP|SFO//ROOT//11 mot//PP//case//13 bakgrund//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//15 föreskrifterna//NN|UTR|PLU|DEF|NOM//nmod//13 i//PP//case//18 artikel//NN|UTR|SIN|IND|NOM//nmod//18 5a.2//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//11
6.1 Förslaget till transparenslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//21 gäller//VB|PRS|AKT//parataxis//11 enligt//PP//case//24 första//RO|NOM//amod//24 stycket//NN|NEU|SIN|DEF|NOM//obl//21 första//RO|NOM//amod//26 punkten//NN|UTR|SIN|DEF|NOM//nmod//24 ,//MID//punct//30 i//PP//case//30 första//RO|NOM//amod//30 hand//NN|UTR|SIN|IND|NOM//obl//21 ,//MID//punct//32 årsredovisningen//NN|UTR|SIN|DEF|NOM//conj//30 .//MAD//punct//21
6.1 Förslaget till transparenslag;Enligt//PP//case//2 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 punkten//NN|UTR|SIN|DEF|NOM//obl//7  //_SP////2 skall//VB|PRS|AKT//aux//7 också//AB//advmod//7 de//DT|UTR/NEU|PLU|DEF//det//7 koncernredovisningar//NN|UTR|PLU|IND|NOM//nsubj:pass//14 som//HP|-|-|-//obl//12 det//DT|NEU|SIN|DEF//det//11 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 tillverkningsföretaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//12 omfattas//VB|PRS|SFO//acl:relcl//7 av//PP//case//12 ges//VB|INF|SFO//ROOT//14 in//PL//compound:prt//14 .//MAD//punct//14
6.1 Förslaget till transparenslag;Begreppet//NN|NEU|SIN|DEF|NOM//nsubj//18 täcker//VB|PRS|AKT//parataxis//14 både//KN//cc//20 fallet//NN|NEU|SIN|DEF|NOM//obj//18 att//SN//mark//31 tillverkningsföretaget//NN|NEU|SIN|DEF|NOM//nsubj//31 såsom//KN//mark//25 moderföretag//NN|NEU|SIN|IND|NOM//nsubj//25 upprättar//VB|PRS|AKT//acl//22 koncernredovisningen//NN|UTR|SIN|DEF|NOM//obj//25 och//KN//cc//28 fallet//NN|NEU|SIN|DEF|NOM//conj//26 att//SN//mark//31 tillverkningsföretaget//NN|NEU|SIN|DEF|NOM//nsubj//31 ingår//VB|PRS|AKT//acl//20 i//PP//case//36 ett//DT|NEU|SIN|IND//det//35 annat//JJ|POS|NEU|SIN|IND|NOM//amod//35 företags//NN|NEU|SIN|IND|GEN//nmod:poss//36 koncernredovisning//NN|UTR|SIN|IND|NOM//obl//31 ,//MID//punct//36 t.ex.//AB|AN//advmod//40 såsom//KN//mark//40 dotterföretag//NN|NEU|SIN|IND|NOM//appos//36 .//MAD//punct//18
6.1 Förslaget till transparenslag;I//PP//case//44 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 fall//NN|NEU|PLU|IND|NOM//obl//49 skall//VB|PRS|AKT//aux//49 alltså//AB//advmod//49 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//48 koncernredovisningar//NN|UTR|PLU|IND|NOM//nsubj:pass//49 ges//VB|PRS|SFO//parataxis//18 in//PL//compound:prt//49 .//MAD//punct//49
6.1 Förslaget till transparenslag;Med//PP//case//56 en//DT|UTR|SIN|IND//det//54 koncernredovisning//NN|UTR|SIN|IND|NOM//nmod//56 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 sammanställning//NN|UTR|SIN|IND|NOM//obl//57 avses//VB|PRS|SFO//conj//49 fall//NN|NEU|PLU|IND|NOM//obj//57 när//HA//mark//61 företaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//61 omfattas//VB|PRS|SFO//advcl//57 av//PP//case//64 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 gruppsammanställningar//NN|UTR|PLU|IND|NOM//obl:agent//61 som//HP|-|-|-//nsubj//67 inte//AB//advmod//67 utgör//VB|PRS|AKT//acl:relcl//64 en//DT|UTR|SIN|IND//det//69 koncernredovisning//NN|UTR|SIN|IND|NOM//obj//67 i//PP//case//72 formell//JJ|POS|UTR|SIN|IND|NOM//amod//72 mening//NN|UTR|SIN|IND|NOM//nmod//69 (//PAD//punct//18 jfr//VB|AN//parataxis//18 t.ex.//AB|AN//advmod//74 8//RG|NOM//nummod//77 kap.//NN|AN//nmod//78 kommunalredovisningslagen//NN|UTR|SIN|DEF|NOM//obj//74 som//HP|-|-|-//nsubj//80 anger//VB|PRS|AKT//acl:relcl//78 att//SN//mark//86 en//DT|UTR|SIN|IND//det//84 sammanställd//PC|PRF|UTR|SIN|IND|NOM//amod//84 redovisning//NN|UTR|SIN|IND|NOM//nsubj:pass//86 skall//VB|PRS|AKT//aux//86 upprättas//VB|INF|SFO//ccomp//80 för//PP//case//89 en//DT|UTR|SIN|IND//det//89 företagsgrupp//NN|UTR|SIN|IND|NOM//obl//86 )//PAD//punct//18 .//MAD//punct//18
6.1 Förslaget till transparenslag;Enligt//PP//case//2 tredje//RO|NOM//amod//2 punkten//NN|UTR|SIN|DEF|NOM//obl//6  //_SP////2 skall//VB|PRS|AKT//aux//6 revisionsberättelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//6 bifogas//VB|INF|SFO//ROOT//6 de//DT|UTR/NEU|PLU|DEF//det//8 redovisningar//NN|UTR|PLU|IND|NOM//nsubj:pass//6 som//HP|-|-|-//nsubj:pass//10 ges//VB|PRS|SFO//acl:relcl//8 in//PL//compound:prt//10 till//PP//case//13 myndigheten//NN|UTR|SIN|DEF|NOM//obl//10 .//MAD//punct//6
6.1 Förslaget till transparenslag;Fjärde//RO|NOM//amod//1 punkten//NN|UTR|SIN|DEF|NOM//nsubj:pass//3  //_SP////1 föranleds//VB|PRS|SFO//ROOT//3 av//PP//case//6 artikel//NN|UTR|SIN|IND|NOM//nmod//6 5a.2//NN|UTR|SIN|IND|NOM//obl:agent//3 i//PP//advmod//3 )//PAD//punct//3 som//HP|-|-|-//nsubj//10 anger//VB|PRS|AKT//advcl//3 att//SN//mark//16 meddelanden//NN|NEU|PLU|IND|NOM//nsubj:pass//16 om//PP//case//14 bolagsstämma//NN|UTR|SIN|IND|NOM//nmod//12 skall//VB|PRS|AKT//aux//16 ges//VB|INF|SFO//ccomp//10 in//PL//compound:prt//16 ,//MID//punct//3 men//KN//cc//21 har//VB|PRS|AKT//aux//21 anpassats//VB|SUP|SFO//conj//3 till//PP//mark//30 att//SN//mark//30 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 företag//NN|NEU|PLU|IND|NOM//nsubj//30 än//KN//mark//27 bolag//NN|NEU|PLU|IND|NOM//acl//25 skulle//VB|PRT|AKT//aux//30 kunna//VB|INF|AKT//aux//30 bli//VB|INF|AKT//advcl//21 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//30 .//MAD//punct//35
6.1 Förslaget till transparenslag;Utöver//PP//case//34 direktivet//NN|NEU|SIN|DEF|NOM//obl//35 föreskrivs//VB|PRS|SFO//conj//3 att//SN//mark//47 protokoll//NN|NEU|PLU|IND|NOM//nsubj:pass//47 från//PP//case//42 stämma//NN|UTR|SIN|IND|NOM//amod//42 eller//KN//cc//41 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//39 tillfälle//NN|NEU|SIN|IND|NOM//nmod//37 då//HA//mark//45 redovisningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//45 fastställts//VB|SUP|SFO//acl:relcl//37 skall//VB|PRS|AKT//aux//47 ges//VB|INF|SFO//ccomp//35 in//PL//compound:prt//47 .//MAD//punct//3
6.1 Förslaget till transparenslag;Femte//RO|NOM//amod//1 punkten//NN|UTR|SIN|DEF|NOM//nsubj//5  //_SP////1 är//VB|PRS|AKT//cop//5 också//AB//advmod//5 motiverad//PC|PRF|UTR|SIN|IND|NOM//ROOT//5 av//PP//case//7 föreskrifterna//NN|UTR|PLU|DEF|NOM//obl:agent//5 i//PP//case//10 artikel//NN|UTR|SIN|IND|NOM//nmod//10 5.2//RG|NOM//nmod//7 och//KN//cc//12 anger//VB|PRS|AKT//conj//5 att//SN//mark//17 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 upplysningar//NN|UTR|PLU|IND|NOM//nsubj:pass//17 skall//VB|PRS|AKT//aux//17 lämnas//VB|INF|SFO//ccomp//12 om//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 inte//AB//advmod//22 redan//AB//advmod//22 framgår//VB|PRS|AKT//advcl//17 av//PP//case//24 årsredovisningen//NN|UTR|SIN|DEF|NOM//obl//22 för//PP//case//26 företaget//NN|NEU|SIN|DEF|NOM//nmod//24 .//MAD//punct//5
6.1 Förslaget till transparenslag;Andra//RO|NOM//amod//1 stycket//NN|NEU|SIN|DEF|NOM//nsubj:pass//4  //_SP////1 har//VB|PRS|AKT//aux//4 utformats//VB|SUP|SFO//ROOT//4 för//PP//mark//10 att//SN//mark//10 handlingarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//10 skall//VB|PRS|AKT//aux//10 kunna//VB|INF|AKT//aux//10 ges//VB|INF|SFO//advcl//4 in//PL//compound:prt//10 till//PP//case//14 en//DT|UTR|SIN|IND//det//14 myndighet//NN|UTR|SIN|IND|NOM//obl//10 enligt//PP//case//17 denna//DT|UTR|SIN|DEF//det//17 lag//NN|UTR|SIN|IND|NOM//nmod//14 samtidigt//AB//mark//22 som//HA//fixed//18 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 redovisningshandlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//22 sänds//VB|PRS|SFO//advcl//10 in//PL//compound:prt//22 till//PP//case//26 en//DT|UTR|SIN|IND//det//26 myndighet//NN|UTR|SIN|IND|NOM//obl//22 enligt//PP//case//29 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 redovisningsregler//NN|UTR|PLU|IND|NOM//nmod//26 .//MAD//punct//4
6.1 Förslaget till transparenslag;Bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//7 om//PP//case//2 information//NN|UTR|SIN|IND|NOM//nmod//0 från//PP//case//5 s.k.//AB|AN//amod//5 holdingföretag//NN|NEU|PLU|IND|NOM//nmod//2 har//VB|PRS|AKT//aux//7 tagits//VB|SUP|SFO//ROOT//7 in//PL//compound:prt//7 i//PP//case//12 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//12 tredje//RO|NOM//amod//12 stycket//NN|NEU|SIN|DEF|NOM//obl//7 .//MAD//punct//7
6.1 Förslaget till transparenslag;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj//15 motsvarar//VB|PRS|AKT//conj//7 föreskrifter//NN|UTR|PLU|IND|NOM//obj//15 i//PP//case//20 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//19 artikel//NN|UTR|SIN|IND|NOM//nmod//20 5a.3//RG|NOM//obl//15 .//MAD//punct//15
6.1 Förslaget till transparenslag;8//RG|NOM//nummod//23 §//NN|AN//obl//15
6.1 Förslaget till transparenslag;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 innehåller//VB|PRS|AKT//ROOT//1 bemyndiganden//NN|NEU|PLU|IND|NOM//obj//1 att//IE//mark//4 meddela//VB|INF|AKT//acl//2 föreskrifter//NN|UTR|PLU|IND|NOM//obj//4 till//PP//case//7 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//4 av//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 reglerna//NN|UTR|PLU|DEF|NOM//nmod//7 .//MAD//punct//1
6.1 Förslaget till transparenslag;Motiven//NN|NEU|PLU|DEF|NOM//nsubj:pass//18 för//PP//case//16 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 bemyndiganden//NN|NEU|PLU|IND|NOM//nmod//13 har//VB|PRS|AKT//aux//18 behandlats//VB|SUP|SFO//parataxis//1 i//PP//case//22 den//DT|UTR|SIN|DEF//det//22 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 motiveringen//NN|UTR|SIN|DEF|NOM//obl//18 (//PAD//punct//24 se//VB|IMP|AKT//parataxis//18 avsnitt//NN|NEU|SIN|IND|NOM//nmod//26 4.2.3//RG|NOM//obj//24 ,//MID//punct//28 4.3.3//RG|NOM//conj//26 och//KN//cc//30 4.6.1//RG|NOM//conj//26 )//PAD//punct//24 .//MAD//punct//18
6.1 Förslaget till transparenslag;Genom//PP//case//3 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//3 första//RO|NOM//amod//3 punkten//NN|UTR|SIN|DEF|NOM//obl//5  //_SP////3 ges//VB|PRS|SFO//ROOT//5 en//DT|UTR|SIN|IND//det//7 möjlighet//NN|UTR|SIN|IND|NOM//obj//5 att//IE//mark//9 utfärda//VB|INF|AKT//acl//7 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//9 föreskrifter//NN|UTR|PLU|IND|NOM//obj//9 om//PP//case//17 företags//NN|NEU|PLU|IND|GEN//nmod:poss//17 öppna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 eller//KN//cc//16 separata//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//14 redovisning//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//5
6.1 Förslaget till transparenslag;Föreskriftsrätten//NN|UTR|SIN|DEF|NOM//nsubj//20 omfattar//VB|PRS|AKT//parataxis//5 även//AB//advmod//20 den//DT|UTR|SIN|DEF//det//24 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 redovisningen//NN|UTR|SIN|DEF|NOM//obj//20 av//PP//case//26 händelser//NN|UTR|PLU|IND|NOM//nmod//24 av//PP//case//29 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//29 art//NN|UTR|SIN|IND|NOM//nmod//26 .//MID//punct//20
6.1 Förslaget till transparenslag;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 följer//VB|PRS|AKT//parataxis//20 av//PP//compound:prt//32 att//SN//mark//40 den//DT|UTR|SIN|DEF//det//37 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 redovisningen//NN|UTR|SIN|DEF|NOM//nsubj//40 enligt//PP//case//39 lagförslaget//NN|NEU|SIN|DEF|NOM//nmod//37 ingår//VB|PRS|AKT//ccomp//32 som//KN//case//43 en//DT|UTR|SIN|IND//det//43 del//NN|UTR|SIN|IND|NOM//obl//40 av//PP//case//47 den//DT|UTR|SIN|DEF//det//47 separata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 redovisningen//NN|UTR|SIN|DEF|NOM//nmod//43 .//MAD//punct//20
6.1 Förslaget till transparenslag;Bemyndigandet//NN|NEU|SIN|DEF|NOM//nsubj//7 som//HP|-|-|-//nsubj:pass//2 föreslås//VB|PRS|SFO//acl:relcl//0 i//PP//case//5 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 punkten//NN|UTR|SIN|DEF|NOM//obl//2  //_SP////5 gör//VB|PRS|AKT//ROOT//7 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//7 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//7 att//IE//mark//11 kräva//VB|INF|AKT//acl//9 en//DT|UTR|SIN|IND//det//14 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 rapportering//NN|UTR|SIN|IND|NOM//obj//11 av//PP//case//17 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//17 intyg//NN|NEU|PLU|IND|NOM//nmod//14 som//HP|-|-|-//nsubj:pass//20 skall//VB|PRS|AKT//aux//20 upprättas//VB|INF|SFO//acl:relcl//17 vid//PP//case//22 revidering//NN|UTR|SIN|IND|NOM//obl//20 av//PP//case//24 företag//NN|NEU|PLU|IND|NOM//nmod//22 enligt//PP//case//27 6//RG|NOM//nummod//27 §//NN|AN//nmod//22 .//MAD//punct//7
6.1 Förslaget till transparenslag;9//RG|NOM//nummod//30 §//NN|AN//obl//7
6.1 Förslaget till transparenslag;I//PP//case//2 första//RO|NOM//amod//2 stycket//NN|NEU|SIN|DEF|NOM//obl//4  //_SP////2 anges//VB|PRS|SFO//ROOT//4 att//SN//mark//7 Konkurrensverket//NN|NEU|SIN|DEF|NOM//nsubj//7 utövar//VB|PRS|AKT//ccomp//4 tillsynen//NN|UTR|SIN|DEF|NOM//obj//7 över//PP//case//10 efterlevnaden//NN|UTR|SIN|DEF|NOM//obl//7 av//PP//case//14 den//DT|UTR|SIN|DEF//det//14 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//14 lagen//NN|UTR|SIN|DEF|NOM//nmod//10 och//KN//cc//17 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 föreskrifter//NN|UTR|PLU|IND|NOM//conj//14 som//HP|-|-|-//nsubj//21 kommer//VB|PRS|AKT//aux//21 att//IE//mark//21 meddelas//VB|INF|SFO//acl:relcl//17 till//PP//case//23 lagen//NN|UTR|SIN|DEF|NOM//obl//21 .//MAD//punct//4
6.1 Förslaget till transparenslag;Motivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//29 för//PP//case//27 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//25 har//VB|PRS|AKT//aux//29 behandlats//VB|SUP|SFO//parataxis//4 i//PP//case//33 den//DT|UTR|SIN|DEF//det//33 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 motiveringen//NN|UTR|SIN|DEF|NOM//obl//29 (//PAD//punct//33 avsnitt//NN|NEU|SIN|IND|NOM//nmod//36 4.6.2//RG|NOM//appos//33 och//KN//cc//38 4.7.1//RG|NOM//conj//36 )//PAD//punct//29 .//MAD//punct//29
6.1 Förslaget till transparenslag;I//PP//advmod//10 fall//NN|NEU|PLU|IND|NOM//fixed//0 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 efter//PP//case//5 en//DT|UTR|SIN|IND//det//5 anmälan//NN|UTR|SIN|IND|NOM//obl//0 eller//KN//cc//9 på//PP//case//9 annat//JJ|POS|NEU|SIN|IND|NOM//amod//9 sätt//NN|NEU|SIN|IND|NOM//conj//5 konstateras//VB|INF|SFO//ROOT//10 att//SN//mark//17 ett//DT|NEU|SIN|IND//det//13 företag//NN|NEU|SIN|IND|NOM//nsubj//17 eller//KN//cc//16 en//DT|UTR|SIN|IND//det//16 myndighet//NN|UTR|SIN|IND|NOM//conj//13 bryter//VB|PRS|AKT//dep//10 mot//PP//case//19 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//17 har//VB|PRS|AKT//parataxis//10 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//20 möjlighet//NN|UTR|SIN|IND|NOM//obj//20 att//IE//mark//24 använda//VB|INF|AKT//acl//22 vitesförelägganden//NN|NEU|PLU|IND|NOM//obj//24 för//PP//mark//28 att//IE//mark//28 se//VB|INF|AKT//advcl//24 till//PL//compound:prt//28 att//SN//mark//32 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//32 efterlevs//VB|PRS|SFO//ccomp//28 (//PAD//punct//34 se//VB|IMP|AKT//parataxis//20 förslaget//NN|NEU|SIN|DEF|NOM//obj//34 till//PP//case//37 ändring//NN|UTR|SIN|IND|NOM//obl//34 i//PP//case//41 45//RG|NOM//nummod//40 §//NN|AN//nmod//41 KL//PM|NOM//nmod//37 )//PAD//punct//34 .//MAD//punct//10
6.1 Förslaget till transparenslag;Motivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//50 för//PP//case//46 val//NN|NEU|SIN|IND|NOM//nmod//44 av//PP//case//48 sanktion//NN|UTR|SIN|IND|NOM//nmod//46 har//VB|PRS|AKT//aux//50 behandlats//VB|SUP|SFO//parataxis//10 i//PP//case//53 avsnitt//NN|NEU|SIN|IND|NOM//nmod//53 4.6.2//RG|NOM//obl//50 .//MAD//punct//10
6.1 Förslaget till transparenslag;Det//DT|NEU|SIN|DEF//det//3 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//3 andra//RO|NOM//amod//3 stycket//NN|NEU|SIN|DEF|NOM//nsubj//5  //_SP////3 innebär//VB|PRS|AKT//ROOT//5 att//SN//mark//9 Konkurrensverket//NN|NEU|SIN|DEF|NOM//nsubj//9 skall//VB|PRS|AKT//aux//9 fullgöra//VB|INF|AKT//ccomp//5 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 uppgifter//NN|UTR|PLU|IND|NOM//obj//9 som//HP|-|-|-//obj//14 transparensdirektivet//NN|NEU|SIN|DEF|NOM//nsubj//14 förutsätter//VB|PRS|AKT//acl:relcl//11 .//MAD//punct//5
