Civilsamhället;Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 forskarvolym//NN|NEU|SIN|IND|NOM//amod//2 VIII//RG|NOM//ROOT//2
Demokratiskt medborgarskap 1;Också//AB//advmod//29 här//AB//advmod//19 är//VB|PRS|AKT//cop//32 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 anledning//NN|UTR|SIN|IND|NOM//ROOT//32 att//IE//mark//34 skilja//VB|INF|AKT//acl//32 mellan//PP//case//36 attityder//NN|UTR|PLU|IND|NOM//obl//34 och//KN//cc//39 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 resurser//NN|UTR|PLU|IND|NOM//conj//36 .//MAD//punct//32
Demokratiskt medborgarskap 1;I//PP//case//44 det//DT|NEU|SIN|DEF//det//44 förra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 fallet//NN|NEU|SIN|DEF|NOM//obl//45 handlar//VB|PRS|AKT//parataxis//32 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//45 om//PP//case//49 vår//PS|UTR|SIN|DEF//nmod:poss//49 känsla//NN|UTR|SIN|IND|NOM//obl//45 av//PP//case//51 förtroende//NN|NEU|SIN|IND|NOM//nmod//49 och//KN//cc//53 samhörighet//NN|UTR|SIN|IND|NOM//conj//51 med//PP//case//57 en//DT|UTR|SIN|IND//det//57 viss//JJ|POS|UTR|SIN|IND|NOM//amod//57 cirkel//NN|UTR|SIN|IND|NOM//nmod//53 av//PP//case//59 människor//NN|UTR|PLU|IND|NOM//nmod//57 .//MAD//punct//32
Demokratiskt medborgarskap 1;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//64 är//VB|PRS|AKT//cop//64 en//DT|UTR|SIN|IND//det//64 fråga//NN|UTR|SIN|IND|NOM//parataxis//32 om//PP//case//67 känslomässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 band//NN|NEU|PLU|IND|NOM//nmod//64 ,//MID//punct//64 om//PP//case//70 identifikation//NN|UTR|SIN|IND|NOM//nmod//64 med//PP//case//74 en//DT|UTR|SIN|IND//det//74 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 enhet//NN|UTR|SIN|IND|NOM//nmod//70 och//KN//cc//77 en//DT|UTR|SIN|IND//det//77 känsla//NN|UTR|SIN|IND|NOM//conj//70 av//PP//case//79 solidaritet//NN|UTR|SIN|IND|NOM//nmod//77 och//KN//cc//81 ansvar//NN|NEU|SIN|IND|NOM//conj//79 gentemot//PP//case//83 densamma//PN|UTR|SIN|DEF|SUB/OBJ//nmod//77 .//MID//punct//64
Demokratiskt medborgarskap 1;Då//HA//advmod//90 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//87 gäller//VB|PRS|AKT//fixed//85 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 resurser//NN|UTR|PLU|IND|NOM//obj//87 är//VB|PRS|AKT//cop//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 frågan//NN|UTR|SIN|DEF|NOM//nsubj//32 om//PP//case//95 de//DT|UTR/NEU|PLU|DEF//det//95 medel//NN|NEU|PLU|IND|NOM//nmod//92 som//HP|-|-|-//nsubj:pass//97 utvecklats//VB|SUP|SFO//acl:relcl//95 för//PP//mark//100 att//IE//mark//100 utöva//VB|INF|AKT//advcl//97 koordinerat//PC|PRF|NEU|SIN|IND|NOM//xcomp//100 kollektivt//JJ|POS|NEU|SIN|IND|NOM//advmod//103 handlande//NN|NEU|SIN|IND|NOM//obj//101 .//MAD//punct//32
Demokratiskt medborgarskap 1;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//106 handlar//VB|PRS|AKT//parataxis//32 om//PP//case//108 existensen//NN|UTR|SIN|DEF|NOM//obl//106 av//PP//case//111 rutiniserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//111 mönster//NN|NEU|PLU|IND|NOM//nmod//108 av//PP//case//113 samverkan//NN|UTR|SIN|IND|NOM//nmod//111 mellan//PP//case//115 människor//NN|UTR|PLU|IND|NOM//nmod//113 .//MAD//punct//106
Demokratiskt medborgarskap 1;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//119 kan//VB|PRS|AKT//aux//119 vara//VB|INF|AKT//conj//106 av//PP//case//122 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//122 slag//NN|NEU|PLU|IND|NOM//obl//119 .//MAD//punct//119
Demokratiskt medborgarskap 1;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//126 kan//VB|PRS|AKT//aux//126 handla//VB|INF|AKT//conj//119 om//PP//mark//128 lösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//126 ,//MID//punct//131 informella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//131 nätverk//NN|NEU|PLU|IND|NOM//conj//128 ,//MID//punct//138 men//KN//cc//138 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//138 kan//VB|PRS|AKT//aux//138 också//AB//advmod//138 vara//VB|INF|AKT//cop//138 fråga//NN|UTR|SIN|IND|NOM//conj//126 om//PP//case//140 fasta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//144 ,//MID//punct//140 väl//AB|POS//advmod//143 uppbyggda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//144 organisationer//NN|UTR|PLU|IND|NOM//obl//138 .//MAD//punct//126
Demokratiskt medborgarskap 1;Vidare//AB|KOM//advmod//163 kan//VB|PRS|AKT//aux//163 den//DT|UTR|SIN|DEF//det//150 interna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//150 strukturen//NN|UTR|SIN|DEF|NOM//nsubj//163 liksom//PP//mark//158 de//DT|UTR/NEU|PLU|DEF//det//154 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//154 kontakterna//NN|UTR|PLU|DEF|NOM//nsubj//158 vara//VB|INF|AKT//cop//158 av//PP//case//158 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//158 natur//NN|UTR|SIN|IND|NOM//nmod//150 .//MID//punct//150
Demokratiskt medborgarskap 1;Hur//HA//advmod//163 dessa//DT|UTR/NEU|PLU|DEF//det//162 mönster//NN|NEU|PLU|IND|NOM//nsubj//163 skiftar//VB|PRS|AKT//conj//126 –//RG|NOM//punct//163 inom//PP//case//167 ett//DT|NEU|SIN|IND//det//167 samhälle//NN|NEU|SIN|IND|NOM//obl//163 ,//MID//punct//170 mellan//PP//case//170 samhällen//NN|NEU|PLU|IND|NOM//nmod//167 och//KN//cc//173 över//PP//case//173 tid//NN|UTR|SIN|IND|NOM//conj//170 –//RG|NOM//punct//163 har//VB|PRS|AKT//conj//126 stor//JJ|POS|UTR|SIN|IND|NOM//amod//177 betydelse//NN|UTR|SIN|IND|NOM//obj//175 för//PP//case//180 demokratins//NN|UTR|SIN|DEF|GEN//nmod:poss//180 sätt//NN|NEU|SIN|IND|NOM//obl//175 att//IE//mark//182 fungera//VB|INF|AKT//acl//180 .//MAD//punct//126
Demokratiskt medborgarskap 1;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//187 är//VB|PRS|AKT//cop//187 därför//AB//advmod//187 skäl//NN|NEU|PLU|IND|NOM//parataxis//126 att//IE//mark//189 göra//VB|INF|AKT//csubj//187 en//DT|UTR|SIN|IND//det//192 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//192 inventering//NN|UTR|SIN|IND|NOM//obj//189 i//PP//case//194 ämnet//NN|NEU|SIN|DEF|NOM//obl//189 .//MAD//punct//32
Demokratiskt medborgarskap 1;Att//SN//mark//4 sammanhållning//NN|UTR|SIN|IND|NOM//nsubj//4 och//KN//cc//3 organisering//NN|UTR|SIN|IND|NOM//conj//1 spelar//VB|PRS|AKT//csubj//7 roll//NN|UTR|SIN|IND|NOM//obj//4 är//VB|PRS|AKT//cop//7 uppenbart//JJ|POS|NEU|SIN|IND|NOM//ROOT//7 .//MAD//punct//7
Demokratiskt medborgarskap 1;Kollektivt//JJ|POS|NEU|SIN|IND|NOM//amod//10 agerande//NN|NEU|SIN|IND|NOM//nsubj//11 ger//VB|PRS|AKT//parataxis//7 en//DT|UTR|SIN|IND//det//13 styrka//NN|UTR|SIN|IND|NOM//obj//11 ,//MID//punct//13 som//HP|-|-|-//obj//21 den//DT|UTR|SIN|DEF//det//18 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//18 individen//NN|UTR|SIN|DEF|NOM//nsubj//21 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 gånger//NN|UTR|PLU|IND|NOM//nmod//18 har//VB|PRS|AKT//acl:relcl//13 svårt//AB|POS//obj//21 att//IE//mark//24 uppnå//VB|INF|AKT//advcl//21 .//MAD//punct//11
Demokratiskt medborgarskap 1;Organisering//NN|UTR|SIN|IND|NOM//nsubj//33 har//VB|PRS|AKT//aux//33 traditionellt//AB|POS//advmod//33 varit//VB|SUP|AKT//cop//33 det//DT|NEU|SIN|DEF//det//33 främsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//33 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 vapnet//NN|NEU|SIN|DEF|NOM//parataxis//11 för//PP//case//38 underpriviligierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//38 och//KN//cc//37 marginaliserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//35 samhällsgrupper//NN|UTR|PLU|IND|NOM//nmod//33 .//MAD//punct//11
Demokratiskt medborgarskap 1;Organisering//NN|UTR|SIN|IND|NOM//nsubj//46 är//VB|PRS|AKT//cop//46 emellertid//AB//advmod//46 inte//AB//advmod//46 bara//AB//advmod//46 ett//DT|NEU|SIN|IND//det//46 medel//NN|NEU|SIN|IND|NOM//conj//11 för//PP//case//49 kollektivt//JJ|POS|NEU|SIN|IND|NOM//amod//49 handlande//NN|NEU|SIN|IND|NOM//nmod//46 inom//PP//case//52 en//DT|UTR|SIN|IND//det//52 grupp//NN|UTR|SIN|IND|NOM//nmod//46 (//PAD//punct//52 med//PP//case//58 en//DT|UTR|SIN|IND//det//58 viss//JJ|POS|UTR|SIN|IND|NOM//amod//58 given//PC|PRF|UTR|SIN|IND|NOM//amod//58 identitet//NN|UTR|SIN|IND|NOM//nmod//52 )//PAD//punct//46 .//MAD//punct//11
Demokratiskt medborgarskap 1;Genom//PP//case//62 organisering//NN|UTR|SIN|IND|NOM//obl//11 ,//MID//punct//68 och//KN//cc//68 därmed//AB//advmod//68 en//DT|UTR|SIN|IND//det//68 reguljär//JJ|POS|UTR|SIN|IND|NOM//amod//68 samverkan//NN|UTR|SIN|IND|NOM//conj//62 med//PP//case//71 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 människor//NN|UTR|PLU|IND|NOM//nmod//68 ,//MID//punct//62 förstärks//VB|PRS|SFO//conj//11 ofta//AB|POS//advmod//73 identiteten//NN|UTR|SIN|DEF|NOM//obj//73 och//KN//cc//77 sammanhållningen//NN|UTR|SIN|DEF|NOM//conj//75 inom//PP//case//79 kretsen//NN|UTR|SIN|DEF|NOM//nmod//77 ifråga//AB//advmod//73 .//MAD//punct//11
Demokratiskt medborgarskap 1;"Organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//83 samverkan//NN|UTR|SIN|IND|NOM//nsubj//84 ger//VB|PRS|AKT//parataxis//11 oss//PN|UTR|PLU|DEF|OBJ//iobj//84 inte//AB//advmod//84 bara//AB//advmod//84 möjlighet//NN|UTR|SIN|IND|NOM//obj//84 till//PP//case//92 en//DT|UTR|SIN|IND//det//92 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 påverkan//NN|UTR|SIN|IND|NOM//nmod//88 utåt//AB//advmod//92 för//PP//case//96 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 ändamål//NN|NEU|PLU|IND|NOM//nmod//92 ;//MID//punct//84"
Demokratiskt medborgarskap 1;den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//99 bidrar//VB|PRS|AKT//conj//11 också//AB//advmod//99 till//PP//mark//105 att//SN//mark//105 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//104 ”//PAD//nsubj//105 konstruera//VB|INF|AKT//advcl//99 ”//PM|NOM//punct//105 de//DT|UTR/NEU|PLU|DEF//det//108 band//NN|NEU|PLU|IND|NOM//obj//105 av//PP//case//110 solidaritet//NN|UTR|SIN|IND|NOM//nmod//108 och//KN//cc//112 förtroende//NN|NEU|SIN|IND|NOM//conj//110 som//HP|-|-|-//nsubj//114 hör//VB|PRS|AKT//acl:relcl//112 till//PP//case//120 det//DT|NEU|SIN|DEF//det//118 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//118 kapitalets//NN|NEU|SIN|DEF|GEN//nmod:poss//120 känslomässiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//120 sida//NN|UTR|SIN|IND|NOM//obl//114 .//MAD//punct//99
Demokratiskt medborgarskap 1;Ju//KN//advmod//123 mer//AB|KOM//mark//125 vi//PN|UTR|PLU|DEF|SUB//nsubj//125 rör//VB|PRS|AKT//advcl//99 oss//PN|UTR|PLU|DEF|OBJ//obj//125 inom//PP//case//131 en//DT|UTR|SIN|IND//nummod//131 och//KN//fixed//128 samma//DT|UTR/NEU|SIN/PLU|IND//conj//128 grupp//NN|UTR|SIN|IND|NOM//obl//134 desto//AB//advmod//133 mer//AB|KOM//advmod//134 identifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//99 och//KN//cc//136 lojala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//134 blir//VB|PRS|AKT//conj//11 vi//PN|UTR|PLU|DEF|SUB//nsubj//137 som//KN//advmod//137 regel//NN|UTR|SIN|IND|NOM//advmod//137 med//PP//case//142 densamma//PN|UTR|SIN|DEF|SUB/OBJ//obl//11 .//MAD//punct//11
Demokratiskt medborgarskap 1;Mer//AB|KOM//advmod//145 fasta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//149 och//KN//cc//148 mer//AB|KOM//advmod//148 välordnade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//149 nätverk//NN|NEU|PLU|IND|NOM//nsubj:pass//152 kan//VB|PRS|AKT//aux//152 då//AB//advmod//152 byggas//VB|INF|SFO//conj//11 upp//PL//compound:prt//152 .//MAD//punct//11
Demokratiskt medborgarskap 1;Förmågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//7 att//IE//mark//2 bygga//VB|INF|AKT//acl//0 varaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 och//KN//cc//6 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 organisationer//NN|UTR|PLU|IND|NOM//obj//2 påverkas//VB|PRS|SFO//ROOT//7 också//AB//advmod//7 av//PP//case//11 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 förhållanden//NN|NEU|PLU|IND|NOM//obl//7 .//MAD//punct//7
Demokratiskt medborgarskap 1;Bland//PP//advmod//15 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//13 vet//VB|PRS|AKT//parataxis//7 vi//PN|UTR|PLU|DEF|SUB//nsubj//15 (//PAD//punct//15 för//PP//mark//20 att//IE//mark//20 nämna//VB|INF|AKT//advcl//15 några//DT|UTR/NEU|PLU|IND//det//23 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 faktorer//NN|UTR|PLU|IND|NOM//obj//20 )//PAD//punct//23 att//SN//mark//28 samverkan//NN|UTR|SIN|IND|NOM//nsubj//28 lättast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//28 uppstår//VB|PRS|AKT//ccomp//15 inom//PP//case//33 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 ,//MID//punct//30 stabila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 grupperingar//NN|UTR|PLU|IND|NOM//obl//28 ,//MID//punct//33 där//HA//advmod//37 interaktionen//NN|UTR|SIN|DEF|NOM//nsubj//37 blir//VB|PRS|AKT//acl:relcl//33 tät//JJ|POS|UTR|SIN|IND|NOM//xcomp//37 och//KN//cc//40 långvarig//JJ|POS|UTR|SIN|IND|NOM//conj//38 .//MAD//punct//15
Demokratiskt medborgarskap 1;Tillgången//NN|UTR|SIN|DEF|NOM//appos//15 till//PP//case//44 mötesplatser//NN|UTR|PLU|IND|NOM//nmod//42 (//PAD//punct//44 arenor//NN|UTR|PLU|IND|NOM//appos//44 för//PP//case//49 reguljär//PC|PRF|UTR|SIN|IND|NOM//amod//49 kontakt//NN|UTR|SIN|IND|NOM//nmod//46 )//PAD//punct//15 spelar//VB|PRS|AKT//conj//7 vidare//AB|KOM//advmod//51 en//DT|UTR|SIN|IND//det//55 stor//JJ|POS|UTR|SIN|IND|NOM//amod//55 roll//NN|UTR|SIN|IND|NOM//obj//51 .//MAD//punct//7
Demokratiskt medborgarskap 1;Sålunda//AB//advmod//58 har//VB|PRS|AKT//parataxis//7 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//58 inom//PP//case//61 arbetslivet//NN|NEU|SIN|DEF|NOM//obl//58 i//PP//advmod//66 regel//NN|UTR|SIN|IND|NOM//fixed//62 varit//VB|SUP|AKT//cop//66 betydligt//AB//advmod//66 lättare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//58 att//IE//mark//68 organisera//VB|INF|AKT//acl//66 arbetare//NN|UTR|PLU|IND|NOM//obj//68 i//PP//case//71 gruvor//NN|UTR|PLU|IND|NOM//obl//68 och//KN//cc//73 fabriker//NN|UTR|PLU|IND|NOM//conj//71 än//KN//mark//75 arbetare//NN|UTR|PLU|IND|NOM//nmod//73 inom//PP//case//77 jordbruket//NN|NEU|SIN|DEF|NOM//nmod//75 (//PAD//punct//81 vilka//HP|UTR/NEU|PLU|IND//nsubj//81 ofta//AB|POS//advmod//81 bor//VB|PRS|AKT//appos//66 och//KN//cc//83 arbetar//VB|PRS|AKT//conj//81 mera//AB|KOM//advmod//85 utspritt//AB//advmod//83 och//KN//cc//88 därmed//AB//advmod//88 kommer//VB|PRS|AKT//conj//81 samman//PL//compound:prt//88 mera//AB|KOM//advmod//91 sällan//AB//advmod//88 )//PAD//punct//81 .//MAD//punct//7
Demokratiskt medborgarskap 1;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 parametrar//NN|UTR|PLU|IND|NOM//nsubj//98 kommer//VB|PRS|AKT//parataxis//7 också//AB//advmod//98 in//PL//advmod//102 i//PP//case//102 bilden//NN|UTR|SIN|DEF|NOM//obl//98 .//MAD//punct//7
Demokratiskt medborgarskap 1;Till//PP//mark//106 att//IE//mark//106 börja//VB|INF|AKT//advcl//108 med//PP//compound:prt//106 underlättas//VB|PRS|SFO//conj//7 organiseringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//108 om//SN//mark//114 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//114 är//VB|PRS|AKT//cop//114 politiskt//AB|POS//advmod//114 accepterad//PC|PRF|UTR|SIN|IND|NOM//acl//109 och//KN//cc//117 effektivt//AB|POS//advmod//117 skyddad//PC|PRF|UTR|SIN|IND|NOM//conj//114 i//PP//case//119 lag//NN|UTR|SIN|IND|NOM//obl//117 .//MAD//punct//7
Demokratiskt medborgarskap 1;Om//SN//mark//126 så//AB//advmod//125 inte//AB//advmod//125 är//VB|PRS|AKT//cop//125 fallet//NN|NEU|SIN|DEF|NOM//advcl//126 blir//VB|PRS|AKT//advcl//7 den//DT|UTR|SIN|DEF//det//129 organisatoriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//129 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//126 normalt//AB|POS//advmod//131 påtagligt//AB|POS//advmod//132 handikappad//PC|PRF|UTR|SIN|IND|NOM//xcomp//126 (//PAD//punct//138 Frankrike//PM|NOM//nsubj//138 är//VB|PRS|AKT//cop//138 här//AB//advmod//135 ett//DT|NEU|SIN|IND//det//138 exempel//NN|NEU|SIN|IND|NOM//conj//132 ://MID//punct//138
Demokratiskt medborgarskap 1;där//AB//advmod//141 rådde//VB|PRT|AKT//parataxis//138 under//PP//case//144 hundra//RG|NOM//nummod//144 år//NN|NEU|PLU|IND|NOM//obl//141 ,//MID//punct//141 fram//AB//advmod//148 till//PP//case//148 början//NN|UTR|SIN|DEF|NOM//obl//141 av//PP//case//150 1900-talet//NN|NEU|SIN|DEF|NOM//nmod//148 ,//MID//punct//148 organisationsförbud//NN|NEU|SIN|IND|NOM//conj//148 inom//PP//case//156 en//DT|UTR|SIN|IND//det//156 stor//JJ|POS|UTR|SIN|IND|NOM//amod//156 del//NN|UTR|SIN|IND|NOM//nmod//148 av//PP//case//158 samhällslivet//NN|NEU|SIN|DEF|NOM//nmod//156 .//MAD//punct//138
Demokratiskt medborgarskap 1;Spåren//NN|NEU|PLU|DEF|NOM//obj//162 därav//AB//advmod//160 ser//VB|PRS|AKT//conj//7 vi//PN|UTR|PLU|DEF|SUB//nsubj//162 ännu//AB//advmod//162 i//PP//advmod//162 dag//NN|UTR|SIN|IND|NOM//fixed//165 –//RO|NOM//punct//162 landet//NN|NEU|SIN|DEF|NOM//nsubj//169 utmärks//VB|PRS|SFO//parataxis//162 av//PP//case//174 en//DT|UTR|SIN|IND//det//174 påfallande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//173 låg//JJ|POS|UTR|SIN|IND|NOM//amod//174 organisering//NN|UTR|SIN|IND|NOM//obl:agent//169 )//PAD//punct//162 .//MAD//punct//177
Demokratiskt medborgarskap 1;Givet//PC|PRF|NEU|SIN|IND|NOM//parataxis//7 en//DT|UTR|SIN|IND//det//180 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//180 organisationsrätt//NN|UTR|SIN|IND|NOM//nsubj//177 är//VB|PRS|AKT//conj//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//181 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//181 av//PP//case//185 betydelse//NN|UTR|SIN|IND|NOM//obl//181 om//PP//mark//192 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//192 i//PP//case//191 den//DT|UTR|SIN|DEF//det//191 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//191 sfären//NN|UTR|SIN|DEF|NOM//obl//192 erbjuds//VB|PRS|SFO//advcl//7 arenor//NN|UTR|PLU|IND|NOM//obj//192 ,//MID//punct//193 som//HP|-|-|-//nsubj//196 uppmuntrar//VB|PRS|AKT//acl:relcl//193 till//PP//case//199 organisatorisk//JJ|POS|UTR|SIN|IND|NOM//amod//199 uppbyggnad//NN|UTR|SIN|IND|NOM//obl//196 .//MAD//punct//7
Demokratiskt medborgarskap 1;Existensen//NN|UTR|SIN|DEF|NOM//obj//7 av//PP//case//203 parlament//NN|NEU|SIN|IND|NOM//nmod//201 ,//MID//punct//216 och//KN//cc//216 genomförandet//NN|NEU|SIN|DEF|NOM//nsubj//216 av//PP//case//208 val//NN|NEU|SIN|IND|NOM//nmod//206 till//PP//case//210 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//206 ,//MID//punct//216 har//VB|PRS|AKT//aux//216 i//PP//case//215 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//215 länder//NN|NEU|PLU|IND|NOM//obl//216 givit//VB|SUP|AKT//conj//7 stark//JJ|POS|UTR|SIN|IND|NOM//amod//218 stimulans//NN|UTR|SIN|IND|NOM//obj//216 till//PP//case//220 partiorganisering//NN|UTR|SIN|IND|NOM//obl//216 .//MAD//punct//216
Demokratiskt medborgarskap 1;På//PP//case//224 samma//DT|UTR/NEU|SIN/PLU|IND//det//224 sätt//NN|NEU|SIN|IND|NOM//obl//225 har//VB|PRS|AKT//advcl//216 (//PAD//punct//225 som//KN//case//228 Alexis//PM|NOM//nsubj//231 de//PM|NOM//flat//228 Tocqueville//PM|NOM//nsubj//231 framhåller//VB|PRS|AKT//ccomp//225 i//PP//case//234 sin//PS|UTR|SIN|DEF//nmod:poss//234 studie//NN|UTR|SIN|IND|NOM//obl//231 av//PP//case//238 det//DT|NEU|SIN|DEF//det//238 unga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//238 USA//PM|NOM//obl//231 )//PAD//punct//225 ett//DT|NEU|SIN|IND//det//243 starkt//JJ|POS|NEU|SIN|IND|NOM//advmod//242 lokalt//JJ|POS|NEU|SIN|IND|NOM//amod//243 självstyre//NN|NEU|SIN|IND|NOM//nsubj//244 brukat//VB|SUP|AKT//conj//225 bidra//VB|INF|AKT//xcomp//244 till//PP//case//250 en//DT|UTR|SIN|IND//det//249 utvecklad//PC|PRF|UTR|SIN|IND|NOM//amod//249 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//250 organisering//NN|UTR|SIN|IND|NOM//obl//245 .//MAD//punct//7
Demokratiskt medborgarskap 1;En//DT|UTR|SIN|IND//det//2 stark//JJ|POS|UTR|SIN|IND|NOM//amod//2 organisering//NN|UTR|SIN|IND|NOM//nsubj//3 förutsätter//VB|PRS|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//6 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 medlemsanslutning//NN|UTR|SIN|IND|NOM//obj//3 (//PAD//punct//6 av//PP//case//11 någorlunda//AB//advmod//10 stabilt//JJ|POS|NEU|SIN|IND|NOM//amod//11 slag//NN|NEU|SIN|IND|NOM//appos//6 )//PAD//punct//6 och//KN//cc//14 vidare//AB|KOM//conj//6 ,//MID//punct//18 för//PP//mark//18 att//IE//mark//18 ge//VB|INF|AKT//advcl//3 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 möjligheter//NN|UTR|PLU|IND|NOM//obj//18 till//PP//case//22 inflytande//NN|NEU|SIN|IND|NOM//obl//18 ,//MID//punct//18 att//SN//mark//26 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 finns//VB|PRS|SFO//ccomp//18 organisatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 strukturer//NN|UTR|PLU|IND|NOM//nsubj//26 som//HP|-|-|-//mark//30 sammanbinder//VB|PRS|AKT//acl:relcl//28 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 ,//MID//punct//34 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 grupper//NN|UTR|PLU|IND|NOM//obj//30 till//PP//case//36 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//34 (//PAD//punct//34 och//KN//cc//41 kanske//AB//advmod//41 även//AB//advmod//41 övernationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 )//PAD//punct//43 nätverk//NN|NEU|PLU|IND|NOM//xcomp//26 .//MAD//punct//3
