5 UTÖ-modellen ;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 beskrivs//VB|PRS|SFO//ROOT//3 den//DT|UTR|SIN|DEF//det//5 simuleringsmodell//NN|UTR|SIN|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj:pass//7 utvecklats//VB|SUP|SFO//acl:relcl//5 av//PP//case//9 UTÖ-utredningen//NN|UTR|SIN|DEF|NOM//obl:agent//7 .//MAD//punct//3
6 Balanstalsgräns för utdelning;Med//PP//case//75 en//DT|UTR|SIN|IND//det//75 balanstalsgräns//NN|UTR|SIN|IND|NOM//obl//78 om//PP//case//77 1,10//RG|NOM//nmod//75 hamnar//VB|PRS|AKT//parataxis//8 90//RG|NOM//nummod//80 procent//NN|UTR|PLU|IND|NOM//nsubj//78 av//PP//case//84 de//DT|UTR/NEU|PLU|DEF//det//84 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 observationerna//NN|UTR|PLU|DEF|NOM//nmod//80 i//PP//case//87 ett//DT|NEU|SIN|IND//det//87 spann//NN|NEU|SIN|IND|NOM//obl//78 som//HP|-|-|-//nsubj//89 omfattar//VB|PRS|AKT//acl:relcl//87 0–7//RG|NOM//nummod//91 procent//NN|UTR|PLU|IND|NOM//obj//89 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//93 utbetalning//NN|UTR|SIN|IND|NOM//obj//89 jämfört//PC|PRF|NEU|SIN|IND|NOM//mark//99 med//PP//fixed//94 om//SN//mark//99 systemet//NN|NEU|SIN|DEF|NOM//nsubj//99 inte//AB//advmod//99 utdelat//PC|PRF|NEU|SIN|IND|NOM//advcl//89 överskott//NN|NEU|SIN|IND|NOM//obj//99 .//MAD//punct//8
6 Balanstalsgräns för utdelning;Scenario//NN|UTR|SIN|IND|NOM//ROOT//0 med//PP//case//3 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 aktieavkastning//NN|UTR|SIN|IND|NOM//nmod//0
6 Balanstalsgräns för utdelning;I//PP//case//2 avsnitt//NN|NEU|SIN|IND|NOM//nmod//2 6.2.2//RG|NOM//obl//3 ovan//AB//advmod//4 redovisades//VB|PRT|SFO//ROOT//4 hur//HA//advmod//11 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//11 till//PP//case//8 utdelning//NN|UTR|SIN|IND|NOM//nmod//6 i//PP//case//10 systemet//NN|NEU|SIN|DEF|NOM//nmod//8 påverkar//VB|PRS|AKT//dep//4 de//DT|UTR/NEU|PLU|DEF//det//14 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 pensionsutbetalningarna//NN|UTR|PLU|DEF|NOM//obj//11 med//PP//case//18 en//DT|UTR|SIN|IND//det//18 viss//JJ|POS|UTR|SIN|IND|NOM//amod//18 balanstalsregel//NN|UTR|SIN|IND|NOM//obl//11 givet//VB|SUP|AKT//obj//11 de//DT|UTR/NEU|PLU|DEF//det//21 antaganden//NN|NEU|PLU|IND|NOM//obj//11 om//PP//case//23 sysselsättning//NN|UTR|SIN|IND|NOM//nmod//21 och//KN//cc//25 avkastning//NN|UTR|SIN|IND|NOM//conj//23 som//HP|-|-|-//nsubj:pass//27 görs//VB|PRS|SFO//acl:relcl//25 i//PP//case//30 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 basscenario//NN|NEU|SIN|IND|NOM//obl//27 .//MAD//punct//4
6 Balanstalsgräns för utdelning;I//PP//case//33 diagram//NN|NEU|SIN|IND|NOM//nmod//34 6.12//RG|NOM//dep//4 visas//VB|PRS|SFO//conj//4 hur//HA//advmod//51 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//51 mellan//PP//case//40 ett//DT|NEU|SIN|IND//det//40 system//NN|NEU|SIN|IND|NOM//nmod//37 med//PP//case//43 en//DT|UTR|SIN|IND//det//43 utdelningsregel//NN|UTR|SIN|IND|NOM//nmod//40 om//PP//case//45 1,10//RG|NOM//nmod//43 och//KN//cc//48 ett//DT|NEU|SIN|IND//det//48 system//NN|NEU|SIN|IND|NOM//conj//45 utan//PP//case//50 utdelning//NN|UTR|SIN|IND|NOM//nmod//43 ter//VB|PRS|AKT//ccomp//35 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//51 i//PP//case//56 det//DT|NEU|SIN|DEF//det//56 alternativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 scenariot//NN|NEU|SIN|DEF|NOM//obl//51 med//PP//case//59 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 aktieavkastning//NN|UTR|SIN|IND|NOM//nmod//56 .//MAD//punct//4
6 Balanstalsgräns för utdelning;Diagram//NN|NEU|SIN|IND|NOM//nmod//1 6.12//RG|NOM//ROOT//1 .//MAD//punct//1
6 Balanstalsgräns för utdelning;Procentuell//JJ|POS|UTR|SIN|IND|NOM//amod//4 skillnad//NN|UTR|SIN|IND|NOM//conj//1 i//PP//case//7 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 pensionsutbetalningar//NN|UTR|PLU|IND|NOM//nmod//4 mellan//PP//case//9 utdelningsgräns//NN|UTR|PLU|IND|GEN//advmod//10 1,10//RG|NOM//nmod//4 och//KN//cc//13 ett//DT|NEU|SIN|IND//det//13 system//NN|NEU|SIN|IND|NOM//conj//10 utan//PP//case//15 utdelning//NN|UTR|SIN|IND|NOM//nmod//13
6 Balanstalsgräns för utdelning;Procentuell//JJ|POS|UTR|SIN|IND|NOM//amod//1 andel//NN|UTR|SIN|IND|NOM//nmod//2 år//NN|NEU|PLU|IND|NOM//ROOT//2 i//PP//case//5 respektive//AB//amod//5 intervall//NN|NEU|SIN|IND|NOM//obl//2 ,//MID//punct//7 scenario//NN|NEU|SIN|IND|NOM//conj//2 med//PP//case//10 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 aktieavkastning//NN|UTR|SIN|IND|NOM//nmod//7 .//MAD//punct//2
6 Balanstalsgräns för utdelning;Diagram//NN|NEU|SIN|IND|NOM//nmod//1 6.12//RG|NOM//nsubj//2 visar//VB|PRS|AKT//ROOT//2 simuleringsutfallet//NN|NEU|SIN|DEF|NOM//obj//2 av//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 pensionsutbetalningarna//NN|UTR|PLU|DEF|NOM//nmod//3 med//PP//case//10 ett//DT|NEU|SIN|IND//det//10 system//NN|NEU|SIN|IND|NOM//obl//2 med//PP//case//13 en//DT|UTR|SIN|IND//det//13 balanstalsgräns//NN|UTR|SIN|IND|NOM//nmod//10 för//PP//case//15 utdelning//NN|UTR|SIN|IND|NOM//nmod//13 om//PP//case//17 1,10//RG|NOM//nmod//13 jämfört//PC|PRF|NEU|SIN|IND|NOM//mark//22 om//PP//fixed//18 ingen//DT|UTR|SIN|IND//det//21 utdelningsbestämmelse//NN|UTR|SIN|IND|NOM//nsubj//22 förekommit//VB|SUP|AKT//advcl//2 .//MAD//punct//2
6 Balanstalsgräns för utdelning;Den//DT|UTR|SIN|DEF//det//26 vågräta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 axeln//NN|UTR|SIN|DEF|NOM//nsubj//27 anger//VB|PRS|AKT//parataxis//2 den//DT|UTR|SIN|DEF//det//30 procentuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 skillnaden//NN|UTR|SIN|DEF|NOM//obj//27 mellan//PP//case//34 de//DT|UTR/NEU|PLU|DEF//det//34 två//RG|NOM//nummod//34 fallen//NN|NEU|PLU|DEF|NOM//nmod//30 .//MAD//punct//2
6 Balanstalsgräns för utdelning;Den//DT|UTR|SIN|DEF//det//38 lodräta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 axeln//NN|UTR|SIN|DEF|NOM//nsubj//39 anger//VB|PRS|AKT//parataxis//2 andel//NN|UTR|SIN|IND|NOM//nmod//41 år//NN|NEU|SIN|IND|NOM//obj//39 med//PP//case//44 respektive//AB//amod//44 skillnad//NN|UTR|SIN|IND|NOM//obl//39 .//MAD//punct//2
6 Balanstalsgräns för utdelning;Jämfört//PC|PRF|NEU|SIN|IND|NOM//advmod//3 med//PP//fixed//0 diagram//NN|NEU|SIN|IND|NOM//nmod//3 6.9//RG|NOM//nummod//12 som//HP|-|-|-//nsubj//5 visade//VB|PRT|AKT//acl:relcl//3 basscenariot//NN|NEU|SIN|DEF|NOM//obj//5 med//PP//case//9 samma//DT|UTR/NEU|SIN/PLU|IND//det//9 balanstalsgräns//NN|UTR|SIN|IND|NOM//obl//5 är//VB|PRS|AKT//cop//12 andelen//NN|UTR|SIN|DEF|NOM//nmod//12 år//NN|NEU|PLU|IND|NOM//obl//23 med//PP//case//15 oförändrad//PC|PRF|UTR|SIN|IND|NOM//amod//15 årsutbetalning//NN|UTR|SIN|IND|NOM//nmod//12 klart//AB//advmod//17 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//12 ,//MID//punct//12 71//RG|NOM//nummod//20 procent//NN|UTR|PLU|IND|NOM//parataxis//12 .//MAD//punct//12
6 Balanstalsgräns för utdelning;Överskott//NN|NEU|SIN|IND|NOM//conj//12 byggs//VB|PRS|SFO//ROOT//23 inte//AB//advmod//23 upp//PL//compound:prt//23 lika//AB//advmod//27 ofta//AB|POS//advmod//23 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//30 med//PP//fixed//28 basscenariot//NN|NEU|SIN|DEF|NOM//obl//23 .//MAD//punct//23
6 Balanstalsgräns för utdelning;En//DT|UTR|SIN|IND//det//34 annan//JJ|POS|UTR|SIN|IND|NOM//amod//34 skillnad//NN|UTR|SIN|IND|NOM//nsubj//55 är//VB|PRS|AKT//cop//34 att//SN//mark//38 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 finns//VB|PRS|SFO//csubj//34 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//40 år//NN|NEU|PLU|IND|NOM//nsubj//38 av//PP//case//43 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 pensionsutbetalningar//NN|UTR|PLU|IND|NOM//nmod//40 i//PP//case//45 systemet//NN|NEU|SIN|DEF|NOM//nmod//43 med//PP//case//47 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//45 .//MAD//punct//34
6 Balanstalsgräns för utdelning;I//PP//case//50 diagram//NN|NEU|SIN|IND|NOM//nmod//51 6.12//RG|NOM//conj//34 är//VB|PRS|AKT//cop//55 andelen//NN|UTR|SIN|DEF|NOM//nsubj//55 12//RG|NOM//nummod//55 procent//NN|UTR|PLU|IND|NOM//nsubj//94 .//MAD//punct//55
6 Balanstalsgräns för utdelning;I//PP//case//60 resterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 17//RG|NOM//nummod//60 procent//NN|UTR|PLU|IND|NOM//appos//55 är//VB|PRS|AKT//cop//60 de//DT|UTR/NEU|PLU|DEF//det//64 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 utbetalningarna//NN|UTR|PLU|DEF|NOM//nsubj//60 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//55 .//MAD//punct//55
6 Balanstalsgräns för utdelning;Buffertfondens//NN|UTR|SIN|DEF|GEN//nmod:poss//69 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 aktieavkastning//NN|UTR|SIN|IND|NOM//nsubj//70 ökar//VB|PRS|AKT//parataxis//55 risken//NN|UTR|SIN|DEF|NOM//obj//70 för//PP//case//74 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 förlopp//NN|NEU|PLU|IND|NOM//nmod//71 efter//PP//case//76 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//70 att//SN//mark//79 utdelning//NN|UTR|SIN|IND|NOM//nsubj//79 skett//VB|SUP|AKT//ccomp//70 .//MAD//punct//55
6 Balanstalsgräns för utdelning;Den//DT|UTR|SIN|DEF//det//83 genomsnittliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//83 ökningen//NN|UTR|SIN|DEF|NOM//nsubj//91 av//PP//case//86 årlig//JJ|POS|UTR|SIN|IND|NOM//amod//86 pensionsutbetalning//NN|UTR|SIN|IND|NOM//nmod//83 på//PP//case//90 grund//NN|UTR|SIN|IND|NOM//fixed//87 av//PP//fixed//87 utdelningregeln//NN|UTR|SIN|DEF|NOM//nmod//86 1,10//RG|NOM//parataxis//55 är//VB|PRS|AKT//cop//94 0,25//RG|NOM//nummod//94 procent//NN|UTR|PLU|IND|NOM//parataxis//23 i//PP//case//96 diagram//NN|NEU|SIN|IND|NOM//nmod//97 6.12//RG|NOM//nmod//94 ,//MID//punct//94 vilket//HP|NEU|SIN|IND//nsubj:pass//101 kan//VB|PRS|AKT//aux//101 jämföras//VB|INF|SFO//acl:relcl//94 med//PP//case//105 basscenariots//NN|UTR|SIN|IND|GEN//nummod//105 2//RG|NOM//nummod//105 procent//NN|UTR|PLU|IND|NOM//obl//101 .//MAD//punct//23
6 Balanstalsgräns för utdelning;I//PP//case//2 diagram//NN|NEU|SIN|IND|NOM//nmod//2 6.13//RG|NOM//obl//3 sammanfattas//VB|PRS|SFO//ROOT//3 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 utdelningsreglers//NN|UTR|PLU|IND|GEN//nmod:poss//6 effekt//NN|UTR|SIN|IND|NOM//nsubj:pass//3 på//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 årsvisa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 pensionsutbetalningarna//NN|UTR|PLU|DEF|NOM//obl//3 givet//VB|SUP|AKT//xcomp//3 scenariot//NN|NEU|SIN|DEF|NOM//xcomp//3 med//PP//case//15 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 aktieavkastning//NN|UTR|SIN|IND|NOM//nmod//12 .//MAD//punct//3
6 Balanstalsgräns för utdelning;Även//AB//advmod//18 här//AB//advmod//22 har//VB|PRS|AKT//aux//22 varje//DT|UTR/NEU|SIN|IND//det//21 regelalternativ//NN|NEU|SIN|IND|NOM//nsubj:pass//22 simulerats//VB|SUP|SFO//parataxis//3 i//PP//case//25 500//RG|NOM//nummod//25 75årsperioder//NN|UTR|PLU|IND|NOM//obl//22 .//MAD//punct//3
6 Balanstalsgräns för utdelning;För//PP//case//29 varje//DT|UTR/NEU|SIN|IND//det//29 simulering//NN|UTR|SIN|IND|NOM//obl//30 har//VB|PRS|AKT//conj//3 ett//DT|NEU|SIN|IND//det//33 parallellt//JJ|POS|NEU|SIN|IND|NOM//amod//33 förlopp//NN|NEU|SIN|IND|NOM//obj//30 med//PP//case//36 ett//DT|NEU|SIN|IND//det//36 fördelningssystem//NN|NEU|SIN|IND|NOM//nmod//33 utan//PP//case//38 utdelningsmekanism//NN|UTR|SIN|IND|NOM//nmod//36 jämförts//VB|SUP|SFO//conj//30 i//PP//case//41 termer//NN|UTR|PLU|IND|NOM//obl//39 av//PP//case//44 utbetalad//PC|PRF|UTR|SIN|IND|NOM//amod//44 pensionssumma//NN|UTR|SIN|IND|NOM//nmod//41 för//PP//case//47 varje//DT|UTR/NEU|SIN|IND//det//47 år//NN|NEU|SIN|IND|NOM//obl//44 .//MAD//punct//3
6 Balanstalsgräns för utdelning;Diagram//NN|NEU|SIN|IND|NOM//nmod//1 6.13//RG|NOM//ROOT//1 .//MAD//punct//1
6 Balanstalsgräns för utdelning;Procentuell//JJ|POS|UTR|SIN|IND|NOM//amod//4 skillnad//NN|UTR|SIN|IND|NOM//parataxis//1 i//PP//case//7 årlig//JJ|POS|UTR|SIN|IND|NOM//amod//7 pensionsutbetalning//NN|UTR|SIN|IND|NOM//nmod//4 mellan//PP//case//9 system//NN|NEU|PLU|IND|NOM//nmod//7 med//PP//case//11 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//13 system//NN|NEU|SIN|IND|NOM//conj//11 utan//PP//case//15 utdelning//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//17 balanstalsgräns//NN|UTR|SIN|IND|NOM//conj//15 för//PP//case//19 utdelning//NN|UTR|SIN|IND|NOM//nmod//17 1,00–1,20//NN|NEU|SIN|IND|NOM//conj//4
6 Balanstalsgräns för utdelning;Genomsnittlig//JJ|POS|UTR|SIN|IND|NOM//amod//2 årlig//JJ|POS|UTR|SIN|IND|NOM//amod//2 skillnad//NN|UTR|SIN|IND|NOM//ROOT//2 i//PP//case//4 procent//NN|UTR|SIN|IND|NOM//nmod//2 ,//MID//punct//2 percentil//NN|UTR|SIN|IND|NOM//nmod//7 5//RG|NOM//conj//2 och//KN//cc//9 95//RG|NOM//nummod//7 .//MAD//punct//2
6 Balanstalsgräns för utdelning;Scenario//NN|UTR|SIN|IND|NOM//parataxis//2 med//PP//case//14 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 aktieavkastning//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//11
6 Balanstalsgräns för utdelning;-5//RG|NOM//punct//2
6 Balanstalsgräns för utdelning;På//PP//case//5 grund//NN|UTR|SIN|IND|NOM//fixed//0 av//PP//fixed//0 den//DT|UTR|SIN|DEF//det//5 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 avkastningen//NN|UTR|SIN|DEF|NOM//obl//8 i//PP//case//7 buffertfonden//NN|UTR|SIN|DEF|NOM//nmod//5 erhålls//VB|PRS|SFO//ROOT//8 inte//AB//advmod//8 en//DT|UTR|SIN|IND//det//14 lika//AB//advmod//12 hög//JJ|POS|UTR|SIN|IND|NOM//amod//14 genomsnittlig//JJ|POS|UTR|SIN|IND|NOM//amod//14 ökning//NN|UTR|SIN|IND|NOM//nsubj:pass//8 av//PP//case//16 pensionsutbetalningarna//NN|UTR|PLU|DEF|NOM//nmod//14 till//PP//case//20 följd//NN|UTR|SIN|IND|NOM//fixed//17 av//PP//fixed//17 utdelningsmöjligheten//NN|UTR|SIN|DEF|NOM//obl//8 som//KN//mark//23 i//PP//case//23 basscenariot//NN|NEU|SIN|DEF|NOM//nmod//20 .//MID//punct//8
6 Balanstalsgräns för utdelning;Även//AB//advmod//26 frekvensen//NN|UTR|SIN|DEF|NOM//nsubj//35 av//PP//case//29 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 utfall//NN|NEU|PLU|IND|NOM//nmod//26 på//PP//case//32 årsvisa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//29 är//VB|PRS|AKT//cop//35 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//35 jämfört//PC|PRF|NEU|SIN|IND|NOM//parataxis//8 med//PP//fixed//35 basscenariot//NN|NEU|SIN|DEF|NOM//obl//35 .//MAD//punct//35
6 Balanstalsgräns för utdelning;Vid//PP//case//40 utdelningsgräns//NN|UTR|SIN|IND|NOM//obl//49 om//PP//case//42 1,14//RG|NOM//nmod//40 och//KN//cc//45 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//45 uppkommer//VB|PRS|AKT//conj//42 i//PP//case//47 princip//NN|UTR|SIN|IND|NOM//nmod//45 inga//DT|UTR/NEU|PLU|IND//det//49 skillnader//NN|UTR|PLU|IND|NOM//appos//35 i//PP//case//51 utbetalning//NN|UTR|SIN|IND|NOM//nmod//49 mellan//PP//case//54 ett//DT|NEU|SIN|IND//det//54 system//NN|NEU|SIN|IND|NOM//nmod//51 med//PP//case//56 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//54 och//KN//cc//58 ett//PN|NEU|SIN|IND|SUB/OBJ//conj//49 utan//PP//fixed//58 .//MAD//punct//8
6 Balanstalsgräns för utdelning;Fortfarande//AB//advmod//62 gäller//VB|PRS|AKT//parataxis//8 ,//MID//punct//62 liksom//PP//mark//67 i//PP//case//66 diagram//NN|NEU|SIN|IND|NOM//nmod//67 6.11//RG|NOM//obl//8 ,//MID//punct//8 att//SN//mark//76 utdelning//NN|UTR|SIN|IND|NOM//nsubj//76 av//PP//case//72 överskott//NN|NEU|SIN|IND|NOM//nmod//70 genomsnittligt//AB|POS//advmod//74 sett//PC|PRF|NEU|SIN|IND|NOM//amod//70 inte//AB//advmod//76 har//VB|PRS|AKT//dep//8 en//DT|UTR|SIN|IND//det//79 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//79 påverkan//NN|UTR|SIN|IND|NOM//obj//76 på//PP//case//81 pensionsutbetalningarna//NN|UTR|PLU|DEF|NOM//nmod//79 .//MAD//punct//8
6 Balanstalsgräns för utdelning;För//PP//case//85 balanstalsgräns//NN|UTR|SIN|IND|NOM//amod//85 1,13//RG|NOM//obl//8 och//KN//cc//88 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//88 finns//VB|PRS|SFO//conj//85 i//PP//case//90 genomsnitt//NN|NEU|SIN|IND|NOM//obl//88 en//DT|UTR|SIN|IND//det//93 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//93 inverkan//NN|UTR|SIN|IND|NOM//conj//85 på//PP//case//95 utbetalningarna//NN|UTR|PLU|DEF|NOM//nmod//93 till//PP//case//99 följd//NN|UTR|SIN|IND|NOM//fixed//96 av//PP//fixed//96 införande//NN|NEU|SIN|IND|NOM//conj//85 av//PP//case//101 regler//NN|UTR|PLU|IND|NOM//nmod//99 för//PP//case//103 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//85 .//MAD//punct//8
6 Balanstalsgräns för utdelning;Den//DT|UTR|SIN|DEF//det//2 lägsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//2 regel//NN|UTR|SIN|IND|NOM//obl//12 där//HA//advmod//6 percentil//NN|UTR|SIN|IND|NOM//nmod//5 5//RG|NOM//nsubj//6 överstiger//VB|PRS|AKT//acl:relcl//2 ett//DT|NEU|SIN|IND//det//9 negativt//JJ|POS|NEU|SIN|IND|NOM//amod//9 värde//NN|NEU|SIN|IND|NOM//obj//6 är//VB|PRS|AKT//cop//12 regeln//NN|UTR|SIN|DEF|NOM//nsubj//12 1,13//RG|NOM//nsubj//26 .//MAD//punct//12
6 Balanstalsgräns för utdelning;I//PP//case//15 simuleringarna//NN|UTR|PLU|DEF|NOM//obl//19 av//PP//case//18 den//DT|UTR|SIN|DEF//det//18 påverkan//NN|UTR|SIN|IND|NOM//nmod//15 utdelningsbestämmelser//NN|UTR|PLU|IND|NOM//conj//12 med//PP//case//22 en//DT|UTR|SIN|IND//det//22 balanstalsgräns//NN|UTR|SIN|IND|NOM//obl//19 om//PP//case//24 1,10//RG|NOM//nmod//22 skulle//VB|PRT|AKT//aux//26 ge//VB|INF|AKT//ROOT//26 upphov//NN|NEU|SIN|IND|NOM//obj//26 till//PP//case//32 på//PP//case//32 de//DT|UTR/NEU|PLU|DEF//det//32 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 pensionsutbetalningarna//NN|UTR|PLU|DEF|NOM//obl//26 ,//MID//punct//26 hamnar//VB|PRS|AKT//conj//26 90//RG|NOM//nummod//36 procent//NN|UTR|PLU|IND|NOM//nsubj//34 av//PP//case//38 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//36 i//PP//case//40 spannet//NN|NEU|SIN|DEF|NOM//nmod//38 –//PAD//punct//34 1//RG|NOM//nummod//46 till//PP//case//46 +2//RG|NOM//amod//45 procents//NN|UTR|PLU|IND|GEN//nmod:poss//46 skillnad//NN|UTR|SIN|IND|NOM//conj//26 .//MAD//punct//46
6 Balanstalsgräns för utdelning;Som//HA//mark//49 framgick//VB|PRT|AKT//advcl//26 av//PP//case//51 diagram//NN|NEU|SIN|IND|NOM//nmod//52 6.12//RG|NOM//obl//49 var//VB|PRT|AKT//cop//56 de//DT|UTR/NEU|PLU|DEF//det//56 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 pensionsutbetalningarna//NN|UTR|PLU|DEF|NOM//nsubj//62 genom//PP//case//58 införandet//NN|NEU|SIN|DEF|NOM//nmod//56 av//PP//case//60 utdelningsregeln//NN|UTR|SIN|DEF|NOM//nmod//58 1,10//RG|NOM//amod//62 opåverkade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//49 i//PP//case//66 drygt//AB|POS//advmod//65 70//RG|NOM//nummod//66 procent//NN|UTR|PLU|IND|NOM//obl//62 av//PP//case//70 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//70 simulerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//70 år//NN|NEU|PLU|IND|NOM//nmod//66 .//MAD//punct//26
6 Balanstalsgräns för utdelning;Scenario//NN|UTR|SIN|IND|NOM//ROOT//0 med//PP//case//3 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 sysselsättningsvariation//NN|UTR|SIN|IND|NOM//nmod//0
6 Balanstalsgräns för utdelning;En//PN|UTR|SIN|IND|SUB/OBJ//det//4 för//PP//case//2 avgiftsunderlaget//NN|NEU|SIN|DEF|NOM//nmod//4 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//4 variabel//NN|UTR|SIN|IND|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 antalet//NN|NEU|SIN|DEF|NOM//nsubj//7 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//7 .//MAD//punct//7
6 Balanstalsgräns för utdelning;Nedan//AB//advmod//10 presenteras//VB|PRS|SFO//parataxis//7 simuleringsresultat//NN|NEU|PLU|IND|NOM//nsubj:pass//10 för//PP//case//13 alternativscenariot//NN|NEU|SIN|IND|NOM//obl//10 där//HA//advmod//18 sysselsättningens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 slumpmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 avvikelser//NN|UTR|PLU|IND|NOM//nsubj:pass//18 halverats//VB|SUP|SFO//acl:relcl//10 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//21 med//PP//case//21 basscenariot//NN|NEU|SIN|DEF|NOM//obl//18 .//MAD//punct//7
6 Balanstalsgräns för utdelning;Diagram//NN|NEU|SIN|IND|NOM//nmod//1 6.14//RG|NOM//ROOT//1 .//MAD//punct//1
6 Balanstalsgräns för utdelning;Procentuell//JJ|POS|UTR|SIN|IND|NOM//amod//4 skillnad//NN|UTR|SIN|IND|NOM//appos//1 i//PP//case//7 årlig//JJ|POS|UTR|SIN|IND|NOM//amod//7 pensionsutbetalning//NN|UTR|SIN|IND|NOM//nmod//4 mellan//PP//case//9 system//NN|NEU|PLU|IND|NOM//nmod//7 med//PP//case//11 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//13 system//NN|NEU|SIN|IND|NOM//conj//11 utan//PP//case//15 utdelning//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//17 balanstalsgräns//NN|UTR|SIN|IND|NOM//conj//15 för//PP//case//19 utdelning//NN|UTR|SIN|IND|NOM//nmod//17 1,00–1,20//NN|NEU|SIN|IND|NOM//conj//4
