
INNEHÅLL;Referenser//NN|UTR|PLU|IND|NOM//ROOT//0
4 MÅLUPPFYLLELSE;Vidare//AB|KOM//advmod//129 uppmättes//VB|PRT|SFO//parataxis//26 på//PP//case//131 deltesten//NN|NEU|PLU|DEF|NOM//obl//129 i//PP//case//133 matematik//NN|UTR|SIN|IND|NOM//nmod//131 och//KN//cc//135 naturkunskap//NN|UTR|SIN|IND|NOM//conj//133 signifikant//AB|POS//advmod//129 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//138 resultat//NN|NEU|PLU|IND|NOM//nsubj:pass//129 för//PP//case//141 de//DT|UTR/NEU|PLU|DEF//det//141 barn//NN|NEU|PLU|IND|NOM//obl//129 som//HP|-|-|-//nsubj:pass//144 hade//VB|PRT|AKT//aux//144 undervisats//VB|SUP|SFO//acl:relcl//141 integrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//144 i//PP//case//148 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//148 skolklass//NN|UTR|SIN|IND|NOM//obl//145 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//151 med//PP//case//151 barnen//NN|NEU|PLU|DEF|NOM//obl//144 som//HP|-|-|-//nsubj//154 hade//VB|PRT|AKT//aux//154 fått//VB|SUP|AKT//acl:relcl//151 specialundervisning//NN|UTR|SIN|IND|NOM//obj//154 i//PP//case//158 segregerad//PC|PRF|UTR|SIN|IND|NOM//amod//158 verksamhet//NN|UTR|SIN|IND|NOM//obl//154 .//MAD//punct//129
4 MÅLUPPFYLLELSE;Av//PP//case//161 resultaten//NN|NEU|PLU|DEF|NOM//obl//162 förefaller//VB|PRS|AKT//parataxis//129 integrerad//PC|PRF|UTR|SIN|IND|NOM//amod//164 undervisning//NN|UTR|SIN|IND|NOM//obj//162 leda//VB|INF|AKT//xcomp//162 till//PP//case//168 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//168 skolprestationer//NN|UTR|PLU|IND|NOM//obl//165 för//PP//case//170 elever//NN|UTR|PLU|IND|NOM//obl//165 med//PP//case//172 språkstörning//NN|UTR|SIN|IND|NOM//nmod//170 ,//MID//punct//175 en//DT|UTR|SIN|IND//det//175 slutsats//NN|UTR|SIN|IND|NOM//conj//129 som//HP|-|-|-//nsubj:pass//180 dock//AB//advmod//180 inte//AB//advmod//180 bör//VB|PRS|AKT//aux//180 dras//VB|INF|SFO//acl:relcl//175 utan//PP//case//183 nogsamt//JJ|POS|NEU|SIN|IND|NOM//advmod//183 beaktande//NN|NEU|SIN|IND|NOM//obl//180 av//PP//mark//192 att//SN//mark//192 elever//NN|UTR|PLU|IND|NOM//nsubj:pass//192 med//PP//case//188 gravare//NN|UTR|PLU|IND|NOM//amod//190 språklig//JJ|POS|UTR|SIN|IND|NOM//amod//190 problematik//NN|UTR|SIN|IND|NOM//nsubj:pass//192 ofta//AB|POS//advmod//192 placeras//VB|PRS|SFO//acl//183 i//PP//case//195 segregerad//PC|PRF|UTR|SIN|IND|NOM//amod//195 verksamhet//NN|UTR|SIN|IND|NOM//obl//192 .//MAD//punct//26
4 MÅLUPPFYLLELSE;Även//AB//advmod//206 om//SN//fixed//197 grupperna//NN|UTR|PLU|DEF|NOM//fixed//197 i//PP//case//201 Knox//PM|NOM//nmod//199 (//PAD//punct//199 2002//RG|NOM//nmod//199 )//PAD//punct//199 endast//AB//advmod//206 skilde//VB|PRT|AKT//advcl//26 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//206 icke-signifikant//JJ|POS|NEU|SIN|IND|NOM//amod//209 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//213 kognitiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//213 och//KN//cc//212 språkliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//210 förmågor//NN|UTR|PLU|IND|NOM//obj//206 noterades//VB|PRT|SFO//conj//26 genomgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//216 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//217 värden//NN|NEU|PLU|IND|NOM//obj//214 för//PP//case//219 gruppen//NN|UTR|SIN|DEF|NOM//nmod//217 som//HP|-|-|-//nsubj:pass//221 undervisats//VB|SUP|SFO//acl:relcl//219 segregerat//PC|PRF|NEU|SIN|IND|NOM//xcomp//221 ,//MID//punct//26 och//KN//cc//226 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//226 går//VB|PRS|AKT//conj//26 inte//AB//advmod//226 att//IE//mark//229 utesluta//VB|INF|AKT//csubj//226 att//SN//mark//235 en//DT|UTR|SIN|IND//det//233 signifikant//JJ|POS|UTR|SIN|IND|NOM//amod//233 skillnad//NN|UTR|SIN|IND|NOM//nsubj//235 hade//VB|PRT|AKT//aux//235 uppträtt//VB|SUP|AKT//ccomp//229 med//PP//case//238 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//238 undersökningsgrupp//NN|UTR|SIN|IND|NOM//obl//235 .//MAD//punct//26
4 MÅLUPPFYLLELSE;En//DT|UTR|SIN|IND//det//242 säkrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//242 slutsats//NN|UTR|SIN|IND|NOM//appos//26 är//VB|PRS|AKT//cop//242 att//SN//mark//257 svårigheterna//NN|UTR|PLU|DEF|NOM//nsubj//257 hos//PP//case//247 barn//NN|NEU|PLU|IND|NOM//nmod//245 med//PP//case//249 språkstörning//NN|UTR|SIN|IND|NOM//nmod//247 ,//MID//punct//252 trots//PP//case//252 specialundervisning//NN|UTR|SIN|IND|NOM//nmod//247 ,//MID//punct//245 är//VB|PRS|AKT//cop//257 av//PP//case//257 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//257 omfattning//NN|UTR|SIN|IND|NOM//csubj//242 att//SN//mark//260 skolprestationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//260 påverkas//VB|PRS|SFO//acl//257 ,//MID//punct//265 med//PP//case//265 mest//AB|SUV//advmod//264 märkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//265 svårigheter//NN|UTR|PLU|IND|NOM//obl//260 i//PP//case//267 språkämnet//NN|NEU|SIN|DEF|NOM//nmod//265 (//PAD//punct//265 Knox//PM|NOM//appos//265 ,//MID//punct//269 2002//RG|NOM//nummod//269 )//PAD//punct//265 .//MAD//punct//26
4 MÅLUPPFYLLELSE;Conti-Ramsden//NN|UTR|SIN|DEF|NOM//nsubj//33 ,//MID//punct//0 Durkin//PM|NOM//conj//0 ,//MID//punct//4 Simkin//PM|NOM//conj//0 och//KN//cc//6 Knox//PM|NOM//conj//0 (//PAD//punct//6 2009//RG|NOM//nummod//0 )//PAD//punct//0 studerade//VB|PRT|AKT//amod//11 måluppfyllelsen//NN|UTR|SIN|DEF|NOM//conj//0 hos//PP//case//14 samma//DT|UTR/NEU|SIN/PLU|IND//det//14 barn//NN|NEU|SIN|IND|NOM//nmod//11 sex//RG|NOM//nummod//16 år//NN|NEU|PLU|IND|NOM//obl//17 senare//AB|KOM//advmod//11 ,//MID//punct//11 då//HA//advmod//23 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//22 obligatoriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 skolgång//NN|UTR|SIN|IND|NOM//nsubj:pass//23 avslutades//VB|PRT|SFO//acl:relcl//11 (//PAD//punct//11 medelålder//NN|UTR|SIN|IND|NOM//punct//0 17//RG|NOM//nummod//27 år//NN|NEU|PLU|IND|NOM//nmod//25 )//PAD//punct//25 .//MAD//punct//0
4 MÅLUPPFYLLELSE;Vid//PP//case//32 denna//DT|UTR|SIN|DEF//det//32 tidpunkt//NN|UTR|SIN|IND|NOM//obl//33 klarade//VB|PRT|AKT//ROOT//33 44//RG|NOM//nummod//35 procent//NN|UTR|PLU|IND|NOM//obj//33 av//PP//case//38 gruppen//NN|UTR|SIN|DEF|NOM//nmod//38 examensprovet//NN|NEU|SIN|DEF|NOM//nmod//35 i//PP//case//42 åtminstone//AB//advmod//42 ett//DT|NEU|SIN|IND//det//42 skolämne//NN|NEU|SIN|IND|NOM//obl//33 ,//MID//punct//42 att//IE//mark//45 jämföra//VB|INF|AKT//acl//42 med//PP//case//48 88//RG|NOM//nummod//48 procent//NN|UTR|PLU|IND|NOM//obl//45 av//PP//case//50 jämförelsegruppen//NN|UTR|SIN|DEF|NOM//nmod//48 med//PP//case//53 typisk//JJ|POS|UTR|SIN|IND|NOM//amod//53 språkutveckling//NN|UTR|SIN|IND|NOM//nmod//50 .//MAD//punct//33
4 MÅLUPPFYLLELSE;Resultatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//62 på//PP//case//57 examensprovet//NN|NEU|SIN|DEF|NOM//nmod//55 kunde//VB|PRT|AKT//aux//62 till//PP//case//61 stor//JJ|POS|UTR|SIN|IND|NOM//amod//61 del//NN|UTR|SIN|IND|NOM//obl//62 förklaras//VB|INF|SFO//parataxis//33 av//PP//case//66 elevens//NN|UTR|SIN|DEF|GEN//nmod:poss//66 icke-verbala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 intelligens//NN|UTR|SIN|IND|NOM//obl:agent//62 ,//MID//punct//68 läs-//VB|SMS//conj//66 och//KN//cc//70 skrivförmåga//NN|UTR|SIN|IND|NOM//conj//68 ,//MID//punct//74 muntliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 språkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 förmåga//NN|UTR|SIN|IND|NOM//conj//66 samt//KN//cc//76 resultat//NN|NEU|SIN|IND|NOM//conj//66 på//PP//case//80 det//DT|NEU|SIN|DEF//det//80 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 prov//NN|NEU|SIN|IND|NOM//nmod//76 som//HP|-|-|-//nsubj:pass//82 gjordes//VB|PRT|SFO//acl:relcl//80 i//PP//case//85 skolår//NN|NEU|SIN|IND|NOM//nmod//85 6//RG|NOM//obl//82 .//MAD//punct//33
4 MÅLUPPFYLLELSE;Utifrån//PP//case//88 kopplingen//NN|UTR|SIN|DEF|NOM//obl//95 till//PP//case//91 underliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//91 förmågor//NN|UTR|PLU|IND|NOM//nmod//88 och//KN//cc//94 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//94 resultat//NN|NEU|PLU|IND|NOM//conj//91 framhåller//VB|PRS|AKT//conj//33 artikelförfattarna//NN|UTR|PLU|DEF|NOM//nsubj//95 behovet//NN|NEU|SIN|DEF|NOM//obj//95 av//PP//case//101 grundlig//JJ|POS|UTR|SIN|IND|NOM//amod//101 språklig//JJ|POS|UTR|SIN|IND|NOM//amod//101 utredning//NN|UTR|SIN|IND|NOM//nmod//97 redan//AB//advmod//106 under//PP//case//106 de//DT|UTR/NEU|PLU|DEF//det//106 tidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 skolåren//NN|NEU|PLU|DEF|NOM//obl//95 ,//MID//punct//108 följt//PC|PRF|NEU|SIN|IND|NOM//conj//33 av//PP//case//112 riktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//112 språkliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//112 insatser//NN|UTR|PLU|IND|NOM//obl:agent//108 ,//MID//punct//108 för//PP//mark//116 att//IE//mark//116 möta//VB|INF|AKT//advcl//108 de//DT|UTR/NEU|PLU|DEF//det//119 akademiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 utmaningarna//NN|UTR|PLU|DEF|NOM//obj//116 .//MAD//punct//33
4 MÅLUPPFYLLELSE;"Trots//PP//advmod//122 låg//JJ|POS|UTR|SIN|IND|NOM//amod//123 måluppfyllelse//NN|UTR|SIN|IND|NOM//obl//33 skiljer//VB|PRS|AKT//xcomp//33 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//124 resultaten//NN|NEU|PLU|DEF|NOM//obj//124 från//PP//case//129 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//129 undersökningar//NN|UTR|PLU|IND|NOM//nmod//126 ,//MID//punct//129 där//HA//advmod//136 elever//NN|UTR|PLU|IND|NOM//nsubj//136 med//PP//case//134 språkstörning//NN|UTR|SIN|IND|NOM//nmod//132 har//VB|PRS|AKT//aux//136 lämnat//VB|SUP|AKT//acl:relcl//129 skolan//NN|UTR|SIN|DEF|NOM//obj//136 utan//PP//mark//141 att//IE//mark//141 ha//VB|INF|AKT//aux//141 genomfört//VB|SUP|AKT//advcl//136 examensproven//NN|NEU|PLU|DEF|NOM//obj//141 (//PAD//punct//142 Howlin//PM|NOM//appos//142 ,//MID//punct//146 Mawhood//PM|NOM//conj//144 &//KN|AN//cc//148 Rutter//PM|NOM//conj//144 ,//MID//punct//144 2000//RG|NOM//conj//142 ;//MID//punct//142"
4 MÅLUPPFYLLELSE;Mawhood//PM|NOM//obl//124 ,//MID//punct//152 Howlin//PM|NOM//conj//152 &//KN|AN//cc//156 Rutter//PM|NOM//conj//154 ,//MID//punct//158 2000//RG|NOM//conj//152 )//PAD//punct//152 ,//MID//punct//163 vilket//HP|NEU|SIN|IND//nsubj:pass//163 kan//VB|PRS|AKT//aux//163 tolkas//VB|INF|SFO//conj//33 både//KN//cc//167 som//KN//case//167 en//DT|UTR|SIN|IND//det//167 effekt//NN|UTR|SIN|IND|NOM//obj//163 av//PP//case//171 en//DT|UTR|SIN|IND//det//171 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//171 förståelse//NN|UTR|SIN|IND|NOM//nmod//167 för//PP//case//173 svårigheterna//NN|UTR|PLU|DEF|NOM//nmod//171 och//KN//cc//176 bättre//AB|KOM//advmod//176 utformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//33 pedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//178 insatser//NN|UTR|PLU|IND|NOM//obj//176 .//MAD//punct//33
4 MÅLUPPFYLLELSE;De//DT|UTR/NEU|PLU|DEF//det//182 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//182 resultaten//NN|NEU|PLU|DEF|NOM//parataxis//33 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//186 med//PP//fixed//183 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//186 undersökningar//NN|UTR|PLU|IND|NOM//nsubj//191 kan//VB|PRS|AKT//aux//191 också//AB//advmod//191 vara//VB|INF|AKT//cop//191 ett//DT|NEU|SIN|IND//det//191 uttryck//NN|NEU|SIN|IND|NOM//acl:relcl//182 för//PP//case//194 stor//JJ|POS|UTR|SIN|IND|NOM//amod//194 spridning//NN|UTR|SIN|IND|NOM//nmod//191 inom//PP//case//196 gruppen//NN|UTR|SIN|DEF|NOM//nmod//194 med//PP//case//198 språkstörning//NN|UTR|SIN|IND|NOM//nmod//196 ,//MID//punct//191 där//HA//advmod//203 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//202 elever//NN|UTR|PLU|IND|NOM//nsubj//203 har//VB|PRS|AKT//acl:relcl//191 lättare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//203 än//KN//mark//206 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//advcl//203 att//IE//mark//208 nå//VB|INF|AKT//advcl//203 upp//PL//compound:prt//208 till//PP//case//212 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//212 mål//NN|NEU|SIN|IND|NOM//obl//208 (//PAD//punct//212 Conti-Ramsden//PM|NOM//appos//212 ,//MID//punct//214 Durkin//PM|NOM//conj//214 ,//MID//punct//218 Simkin//PM|NOM//conj//214 &//KN|AN//conj//214 Knox//PM|NOM//conj//214 ,//MID//punct//222 2009//RG|NOM//conj//214 )//PAD//punct//191 .//MAD//punct//33
4 MÅLUPPFYLLELSE;Johnson//PM|NOM//nsubj//8 ,//MID//punct//2 Beitchman//PM|NOM//conj//0 och//KN//cc//4 Brownlie//PM|NOM//conj//0 (//PAD//punct//4 2010//RG|NOM//nummod//0 )//PAD//punct//0 intervjuade//VB|PRT|AKT//advcl//71 112//RG|NOM//nummod//11 kanadensiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 25-åringar//NN|UTR|PLU|IND|NOM//obj//8 som//HP|-|-|-//nsubj//16 i//PP//case//14 förskoleåldern//NN|UTR|SIN|DEF|NOM//obl//16 hade//VB|PRT|AKT//aux//16 konstaterad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//11 språkstörning//NN|UTR|SIN|IND|NOM//obj//16 som//HP|-|-|-//nsubj//19 omfattade//VB|PRT|AKT//acl:relcl//17 antingen//KN//cc//21 uttalsavvikelser//NN|UTR|PLU|IND|NOM//conj//19 eller//KN//cc//26 mer//AB|KOM//advmod//24 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 språkliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 svårigheter//NN|UTR|PLU|IND|NOM//conj//21 .//MAD//punct//8
4 MÅLUPPFYLLELSE;I//PP//case//29 jämförelse//NN|UTR|SIN|IND|NOM//obl//8 med//PP//case//32 en//DT|UTR|SIN|IND//det//32 kontrollgrupp//NN|UTR|SIN|IND|NOM//nmod//29 hade//VB|PRT|AKT//conj//8 gruppen//NN|UTR|SIN|DEF|NOM//nsubj//33 med//PP//case//38 tidigare//AB|KOM//advmod//37 generell//JJ|POS|UTR|SIN|IND|NOM//amod//38 språkstörning//NN|UTR|SIN|IND|NOM//obl//33 signifikant//AB|POS//advmod//41 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 utbildningsnivå//NN|UTR|SIN|IND|NOM//xcomp//33 .//MAD//punct//8
4 MÅLUPPFYLLELSE;I//PP//case//45 denna//DT|UTR|SIN|DEF//det//45 grupp//NN|UTR|SIN|IND|NOM//obl//49 hade//VB|PRT|AKT//aux//49 75//RG|NOM//nummod//48 procent//NN|UTR|PLU|IND|NOM//nsubj//49 fullföljt//VB|SUP|AKT//conj//8 high//UO//amod//51 school//UO//obj//49  //_SP////51 och//KN//cc//58 endast//AB//advmod//56 3//RG|NOM//nummod//56 procent//NN|UTR|PLU|IND|NOM//nsubj//58 hade//VB|PRT|AKT//aux//58 gått//VB|SUP|AKT//conj//8 vidare//AB|KOM//compound:prt//58 till//PP//case//61 högskoleutbildning//NN|UTR|SIN|IND|NOM//obl//58 .//MAD//punct//8
4 MÅLUPPFYLLELSE;I//PP//case//64 gruppen//NN|UTR|SIN|DEF|NOM//obl//8 med//PP//case//67 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 uttalsavvikelser//NN|UTR|PLU|IND|NOM//nmod//64 hade//VB|PRT|AKT//aux//71 92//RG|NOM//nummod//70 procent//NN|UTR|PLU|IND|NOM//nsubj//71 gått//VB|SUP|AKT//ROOT//71 high//UO//amod//73 school//UO//nsubj//71  //_SP////73 och//KN//cc//79 ca//AB|AN//advmod//77 30//RG|NOM//nummod//78 procent//NN|UTR|PLU|IND|NOM//nsubj//79 gick//VB|PRT|AKT//conj//71 vidare//AB|KOM//advmod//79 till//PP//case//82 högskoleutbildning//NN|UTR|SIN|IND|NOM//obl//79 ,//MID//punct//84 värden//NN|NEU|PLU|IND|NOM//parataxis//71 som//HP|-|-|-//nsubj//87 inte//AB//advmod//87 skilde//VB|PRT|AKT//acl:relcl//84 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//87 från//PP//case//90 ungdomar//NN|UTR|PLU|IND|NOM//obl//87 med//PP//case//93 typisk//JJ|POS|UTR|SIN|IND|NOM//amod//93 språkutveckling//NN|UTR|SIN|IND|NOM//nmod//90 (//PAD//punct//93 Johnson//PM|NOM//appos//93 et//PM|NOM//flat//95 al//PM|NOM//nummod//95 .//MAD//punct//71 ,//MID//punct//100
4 MÅLUPPFYLLELSE;2010//RG|NOM//dep//71 )//PAD//punct//100 .//MAD//punct//71
4 MÅLUPPFYLLELSE;Relaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//104 resultat//NN|NEU|PLU|IND|NOM//nsubj:pass//105 beskrivs//VB|PRS|SFO//parataxis//71 av//PP//case//107 ContiRamsden//PM|NOM//obl:agent//105 ,//MID//punct//107 Durkin//PM|NOM//conj//107 ,//MID//punct//111 Nippold//PM|NOM//conj//107 och//KN//cc//113 Fujiki//PM|NOM//conj//107 (//PAD//punct//105 2012//RG|NOM//appos//105 )//PAD//punct//105 som//HP|-|-|-//nsubj//118 undersökte//VB|PRT|AKT//conj//71 val//NN|NEU|SIN|IND|NOM//obj//118 av//PP//case//122 eftergymnasial//NN|UTR|SIN|IND|NOM//amod//122 utbildningar//NN|UTR|PLU|IND|NOM//nmod//119 hos//PP//case//124 individer//NN|UTR|PLU|IND|NOM//nmod//122 med//PP//compound:prt//118 och//KN//cc//128 utan//PP//case//128 språkstörning//NN|UTR|SIN|IND|NOM//obl//118 .//MAD//punct//71
4 MÅLUPPFYLLELSE;Medan//SN//mark//134 jämförelsegruppen//NN|UTR|SIN|DEF|NOM//nsubj//134 i//PP//advmod//134 allmänhet//NN|UTR|SIN|IND|NOM//fixed//132 inleder//VB|PRS|AKT//advcl//137 akademiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//136 utbildningar//NN|UTR|PLU|IND|NOM//obj//134 valde//VB|PRT|AKT//parataxis//71 93//RG|NOM//nummod//139 procent//NN|UTR|PLU|IND|NOM//obj//137 av//PP//case//143 de//DT|UTR/NEU|PLU|DEF//det//143 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//143 eleverna//NN|UTR|PLU|DEF|NOM//nmod//139 med//PP//case//145 språkstörning//NN|UTR|SIN|IND|NOM//nmod//143 yrkesförberedande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//147 utbildningar//NN|UTR|PLU|IND|NOM//obj//137 (//PAD//punct//147 Conti-Ramsden//PM|NOM//appos//147 et//PM|NOM//nummod//149 al//PM|NOM//nummod//149 .//MAD//punct//147 ,//MID//punct//154
4 MÅLUPPFYLLELSE;2012//RG|NOM//conj//147 )//PAD//punct//147 ,//MID//punct//158 en//DT|UTR|SIN|IND//det//158 tendens//NN|UTR|SIN|IND|NOM//conj//137 som//HP|-|-|-//nsubj//161 även//AB//advmod//161 syns//VB|PRS|SFO//acl:relcl//158 i//PP//case//163 val//NN|NEU|SIN|IND|NOM//obl//161 av//PP//case//165 praktikplatser//NN|UTR|PLU|IND|NOM//nmod//163 och//KN//cc//167 feriejobb//NN|NEU|PLU|IND|NOM//conj//165 (//PAD//punct//158 Durkin//PM|NOM//appos//158 ,//MID//punct//171 Fraser//PM|NOM//conj//169 &//KN|AN//cc//173 Conti-Ramsden//PM|NOM//conj//169 ,//MID//punct//175 2012//RG|NOM//conj//169 )//PAD//punct//158 .//MAD//punct//71
4 MÅLUPPFYLLELSE;Artikelförfattarna//NN|UTR|PLU|DEF|NOM//nsubj//179 tolkar//VB|PRS|AKT//parataxis//71 resultaten//NN|NEU|PLU|DEF|NOM//obj//179 som//KN//mark//187 att//SN//fixed//181 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//187 med//PP//case//185 språkstörning//NN|UTR|SIN|IND|NOM//nmod//183 har//VB|PRS|AKT//aux//187 accepterat//VB|SUP|AKT//acl//180 konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//187 av//PP//case//191 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//191 svårigheter//NN|UTR|PLU|IND|NOM//nmod//188 och//KN//cc//193 väljer//VB|PRS|AKT//conj//187 en//DT|UTR|SIN|IND//det//196 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//196 utbildning//NN|UTR|SIN|IND|NOM//obj//193 som//HP|-|-|-//nsubj//198 passar//VB|PRS|AKT//acl:relcl//196 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//200 inlärningssätt//NN|NEU|SIN|IND|NOM//obj//198 (//PAD//punct//202 Conti-Ramsden//PM|NOM//appos//193 et//PM|NOM//nummod//202 al//PM|NOM//nummod//202 .//MAD//punct//202 ,//MID//punct//207
4 MÅLUPPFYLLELSE;2012//RG|NOM//nummod//202 )//PAD//punct//202 .//MAD//punct//71
4 MÅLUPPFYLLELSE;Dockrell//PM|NOM//nsubj//8 ,//MID//punct//2 Lindsay//PM|NOM//conj//0 och//KN//cc//4 Palikara//PM|NOM//conj//0 (//PAD//punct//4 2011//RG|NOM//nummod//4 )//PAD//punct//0 undersökte//VB|PRT|AKT//ROOT//8 hur//HA//advmod//18 språk-//NN|NEU|-|-|SMS//nsubj//18 ,//MID//punct//12 läs-//VB|SMS//conj//10 och//KN//cc//14 skrivförmåga//NN|UTR|SIN|IND|NOM//conj//10 samt//KN//cc//17 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 skolprestationer//NN|UTR|PLU|IND|NOM//conj//10 påverkade//VB|PRT|AKT//ccomp//8 slutbetyg//NN|NEU|PLU|IND|NOM//obj//18 hos//PP//case//22 62//RG|NOM//nummod//22 ungdomar//NN|UTR|PLU|IND|NOM//nmod//19 som//HP|-|-|-//nsubj:pass//29 vid//PP//case//27 åtta//RG|NOM//nummod//26 års//NN|NEU|PLU|IND|GEN//nmod:poss//27 ålder//NN|UTR|SIN|IND|NOM//obl//29 hade//VB|PRT|AKT//aux//29 konstaterats//VB|SUP|SFO//acl:relcl//22 ha//VB|INF|AKT//xcomp//29 språkstörning//NN|UTR|SIN|IND|NOM//obj//30 .//MAD//punct//8
4 MÅLUPPFYLLELSE;Under//PP//case//36 det//DT|NEU|SIN|DEF//det//36 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//36 skolåret//NN|NEU|SIN|DEF|NOM//obl//47 hade//VB|PRT|AKT//aux//47 64//RG|NOM//nummod//39 procent//NN|UTR|PLU|IND|NOM//nmod//40 åtgärdsprogram//NN|NEU|SIN|IND|NOM//obj//37 i//PP//case//43 vilket//HD|NEU|SIN|IND//det//43 behov//NN|NEU|SIN|IND|NOM//obl//47 av//PP//case//46 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 stöd//NN|NEU|SIN|IND|NOM//nmod//43 specificerades//VB|PRT|SFO//parataxis//8 och//KN//cc//53 11//RG|NOM//nummod//50 procent//NN|UTR|PLU|IND|NOM//nsubj//53 av//PP//case//52 ungdomarna//NN|UTR|PLU|DEF|NOM//nmod//50 hade//VB|PRT|AKT//conj//47 stöd//NN|NEU|SIN|IND|NOM//obj//53 från//PP//case//56 yrkeskategorier//NN|UTR|PLU|IND|NOM//obl//53 som//HP|-|-|-//nsubj//59 inte//AB//advmod//59 ingick//VB|PRT|AKT//acl:relcl//56 i//PP//case//62 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//62 resurser//NN|UTR|PLU|IND|NOM//obl//59 ,//MID//punct//65 främst//AB|SUV//advmod//65 logoped//NN|UTR|SIN|IND|NOM//conj//47 .//MAD//punct//47
