4 1983 års Ubåtsskyddskommission ;Den//DT|UTR|SIN|DEF//det//2 21//RG|NOM//nummod//2 oktober//NN|UTR|SIN|IND|NOM//obl//4 1982//RG|NOM//nummod//2 tillkallades//VB|PRT|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//6 kommission//NN|UTR|SIN|IND|NOM//nsubj:pass//4 med//PP//case//8 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//6 att//IE//mark//10 undersöka//VB|INF|AKT//acl//6 ubåtskränkningarna//NN|UTR|PLU|DEF|NOM//obj//10 av//PP//case//14 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//14 territorium//NN|NEU|SIN|IND|NOM//nmod//11 .//MAD//punct//4
5.2 Fortsatta kränkningar;Därtill//AB//advmod//51 kom//VB|PRT|AKT//conj//7 ytterligare//AB|KOM//advmod//53 ett//DT|NEU|SIN|IND//det//54 antal//NN|NEU|SIN|IND|NOM//nmod//55 fall//NN|NEU|PLU|IND|NOM//nsubj//51 som//HP|-|-|-//nsubj:pass//57 betecknades//VB|PRT|SFO//acl:relcl//55 som//KN//case//60 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 kränkningar//NN|UTR|PLU|IND|NOM//obl//57 .//MAD//punct//51
5.2 Fortsatta kränkningar;Antalet//NN|NEU|SIN|DEF|NOM//nmod//63 observationer//NN|UTR|PLU|IND|NOM//nsubj:pass//81 av//PP//case//65 ubåtar//NN|UTR|PLU|IND|NOM//nmod//63 ,//MID//punct//68 ubåtsliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//68 föremål//NN|NEU|PLU|IND|NOM//conj//65 och//KN//cc//72 av//PP//case//72 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//72 havsfenomen//NN|UTR|SIN|DEF|NOM//conj//65 som//HP|-|-|-//nsubj//75 kunde//VB|PRT|AKT//aux//75 tyda//VB|INF|AKT//acl:relcl//72 på//PP//case//77 närvaro//NN|UTR|SIN|IND|NOM//obl//75 av//PP//case//79 ubåtar//NN|UTR|PLU|IND|NOM//nmod//77 ,//MID//punct//63 angavs//VB|PRT|SFO//parataxis//51 av//PP//case//83 ÖB//NN|AN//obl:agent//81 vara//VB|INF|AKT//cop//85 stort//JJ|POS|NEU|SIN|IND|NOM//xcomp//81 .//MAD//punct//51
5.2 Fortsatta kränkningar;Den//DT|UTR|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 politiken//NN|UTR|SIN|DEF|NOM//nsubj//6 hade//VB|PRT|AKT//aux//6 alltså//AB//advmod//6 inte//AB//advmod//6 givit//VB|SUP|AKT//ROOT//6 det//DT|NEU|SIN|DEF//det//9 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//9 resultatet//NN|NEU|SIN|DEF|NOM//obj//6 ,//MID//punct//6 dvs.//AB|AN//advmod//15 att//SN//mark//15 kränkningarna//NN|UTR|PLU|DEF|NOM//nsubj//15 skulle//VB|PRT|AKT//aux//15 upphöra//VB|INF|AKT//advcl//6 .//MAD//punct//6
5.2 Fortsatta kränkningar;Varken//KN//cc//24 de//DT|UTR/NEU|PLU|DEF//det//22 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 eller//KN//cc//21 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//19 åtgärderna//NN|UTR|PLU|DEF|NOM//nsubj//24 hade//VB|PRT|AKT//aux//24 visat//VB|SUP|AKT//conj//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//24 verkningsfulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//24 .//MID//punct//24
5.2 Fortsatta kränkningar;Politiskt//AB|POS//advmod//32 hade//VB|PRT|AKT//aux//32 grundtanken//NN|UTR|SIN|DEF|NOM//nsubj//32 varit//VB|SUP|AKT//cop//32 den//PN|UTR|SIN|DEF|SUB/OBJ//parataxis//24 ,//MID//punct//32 att//SN//mark//37 protesterna//NN|UTR|PLU|DEF|NOM//nsubj//37 skulle//VB|PRT|AKT//aux//37 få//VB|INF|AKT//ccomp//32 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//37 eller//KN//cc//42 de//DT|UTR/NEU|PLU|DEF//det//42 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 nationerna//NN|UTR|PLU|DEF|NOM//conj//38 ,//MID//punct//42 dvs.//AB|AN//advmod//45 Sovjetunionen//PM|NOM//appos//42 och//KN//cc//49 möjligen//AB//advmod//48 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 Warszawa-paktstater//NN|UTR|PLU|IND|NOM//conj//45 ,//MID//punct//45 att//IE//mark//52 göra//VB|INF|AKT//xcomp//37 bedömningen//NN|UTR|SIN|DEF|NOM//obj//52 att//SN//mark//67 det//DT|NEU|SIN|DEF//det//57 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 priset//NN|NEU|SIN|DEF|NOM//nsubj//67 i//PP//case//62 form//NN|UTR|SIN|IND|NOM//fixed//58 av//PP//fixed//58 försämrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//62 förbindelser//NN|UTR|PLU|IND|NOM//nmod//57 med//PP//case//64 Sverige//PM|NOM//nmod//62 inte//AB//advmod//67 var//VB|PRT|AKT//cop//67 värt//JJ|POS|NEU|SIN|IND|NOM//acl//53 den//DT|UTR|SIN|DEF//det//70 förmodade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//70 nyttan//NN|UTR|SIN|DEF|NOM//obj//67 av//PP//case//73 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//73 kränkningar//NN|UTR|PLU|IND|NOM//nmod//70 .//MAD//punct//24
5.2 Fortsatta kränkningar;Antingen//KN//cc//76 överskattade//VB|PRT|AKT//conj//6 man//PN|UTR|SIN|IND|SUB//nsubj//76 på//PP//case//81 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//80 sida//NN|UTR|SIN|IND|NOM//nmod//81 betydelsen//NN|UTR|SIN|DEF|NOM//obl//76 av//PP//case//87 de//DT|UTR/NEU|PLU|DEF//det//87 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 skarpa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 reaktionerna//NN|UTR|PLU|DEF|NOM//nmod//81 ,//MID//punct//76 eller//KN//cc//91 så//AB//advmod//91 underskattade//VB|PRT|AKT//conj//76 man//PN|UTR|SIN|IND|SUB//nsubj//91 den//DT|UTR|SIN|DEF//det//95 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//95 nyttan//NN|UTR|SIN|DEF|NOM//obj//91 av//PP//case//98 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//98 kränkningar//NN|UTR|PLU|IND|NOM//nmod//95 .//MID//punct//76
5.2 Fortsatta kränkningar;Allt//PN|NEU|SIN|IND|SUB/OBJ//advmod//101 givetvis//AB//advmod//76 under//PP//case//103 förutsättning//NN|UTR|SIN|IND|NOM//obl//101 att//SN//mark//110 Sovjetunionen//PM|NOM//nsubj//110 verkligen//AB//advmod//110 var//VB|PRT|AKT//cop//110 den//DT|UTR|SIN|DEF//det//110 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//110 parten//NN|UTR|SIN|DEF|NOM//acl//103 .//MAD//punct//6
5.2 Fortsatta kränkningar;Militärt//AB|POS//nsubj//2 var//VB|PRT|AKT//cop//2 målsättningen//NN|UTR|SIN|DEF|NOM//ROOT//2 att//SN//mark//8 de//DT|UTR/NEU|PLU|DEF//det//6 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 motåtgärderna//NN|UTR|PLU|DEF|NOM//nsubj//8 skulle//VB|PRT|AKT//aux//8 göra//VB|INF|AKT//csubj//2 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kränkningar//NN|UTR|PLU|IND|NOM//obj//8 för//PP//case//12 riskfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//8 .//MAD//punct//2
5.2 Fortsatta kränkningar;Ursprungligen//AB//advmod//16 var//VB|PRT|AKT//cop//16 förhoppningarna//NN|UTR|PLU|DEF|NOM//parataxis//2 på//PP//case//19 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//19 sida//NN|UTR|SIN|IND|NOM//nmod//16 att//SN//mark//24 om//SN//mark//24 en//DT|UTR|SIN|IND//det//23 ubåt//NN|UTR|SIN|IND|NOM//nsubj:pass//24 tvingades//VB|PRT|SFO//acl//16 upp//PL//compound:prt//24 till//PP//case//27 ytan//NN|UTR|SIN|DEF|NOM//obl//24 och//KN//cc//29 identifierades//VB|PRT|SFO//conj//24 ,//MID//punct//33 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//33 skulle//VB|PRT|AKT//aux//33 innebära//VB|INF|AKT//conj//16 en//DT|UTR|SIN|IND//det//38 så//AB//advmod//36 stor//JJ|POS|UTR|SIN|IND|NOM//amod//38 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//38 nesa//NN|UTR|SIN|IND|NOM//obj//33 för//PP//case//42 den//DT|UTR|SIN|DEF//det//42 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 makten//NN|UTR|SIN|DEF|NOM//obl//33 att//SN//mark//46 kränkningarna//NN|UTR|PLU|DEF|NOM//nsubj//46 skulle//VB|PRT|AKT//aux//46 upphöra//VB|INF|AKT//acl//42 .//MAD//punct//16
5.2 Fortsatta kränkningar;Med//PP//case//50 denna//DT|UTR|SIN|DEF//det//50 logik//NN|UTR|SIN|IND|NOM//obl//58 borde//VB|PRT|AKT//aux//58 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//58 som//KN//nsubj:pass//55 tidigare//AB|KOM//advmod//55 påpekats//VB|SUP|SFO//acl:relcl//52 alltså//AB//advmod//55 ha//VB|INF|AKT//aux//58 upphört//VB|SUP|AKT//parataxis//16 redan//AB//advmod//64 i//PP//case//64 och//KN//fixed//60 med//PP//fixed//60 U//PM|NOM//nmod//64 137//RG|NOM//obl//58 ,//MID//punct//16 återigen//AB//advmod//68 under//PP//case//68 förutsättning//NN|UTR|SIN|IND|NOM//conj//16 att//SN//mark//72 förövaren//NN|UTR|SIN|DEF|NOM//nsubj//72 var//VB|PRT|AKT//cop//72 densamma//PN|UTR|SIN|DEF|SUB/OBJ//csubj//16 .//MAD//punct//16
5.2 Fortsatta kränkningar;Likväl//AB//advmod//75 fortsatte//VB|PRT|AKT//conj//2 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//75 att//IE//mark//82 vara//VB|INF|AKT//cop//82 den//DT|UTR|SIN|DEF//det//82 huvudsakliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 målsättningen//NN|UTR|SIN|DEF|NOM//xcomp//75 ,//MID//punct//82 som//HP|-|-|-//nsubj//85 präglade//VB|PRT|AKT//acl:relcl//82 tänkandet//NN|NEU|SIN|DEF|NOM//obj//85 bakom//PP//case//88 Notvarps-operationen//NN|UTR|SIN|DEF|NOM//nmod//86 och//KN//cc//90 hanteringen//NN|UTR|SIN|DEF|NOM//conj//88 av//PP//case//92 Hårsfjärden//PM|NOM//nmod//90 .//MAD//punct//82
5.2 Fortsatta kränkningar;På//PP//case//96 det//DT|NEU|SIN|DEF//det//96 stadiet//NN|NEU|SIN|DEF|NOM//obl//97 hade//VB|PRT|AKT//aux//101 man//PN|UTR|SIN|IND|SUB//nsubj//101 heller//AB//advmod//101 inte//AB//advmod//101 blivit//VB|SUP|AKT//conj//2 helt//AB|POS//advmod//103 varse//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//101 svårigheterna//NN|UTR|PLU|DEF|NOM//xcomp//101 att//IE//mark//106 tvinga//VB|INF|AKT//acl//104 en//DT|UTR|SIN|IND//det//109 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//109 ubåt//NN|UTR|SIN|IND|NOM//obj//106 till//PP//case//111 ytan//NN|UTR|SIN|DEF|NOM//obl//106 .//MAD//punct//2
5.2 Fortsatta kränkningar;Notvarps-operationen//NN|UTR|SIN|DEF|NOM//nmod//2 präglades//VB|PRT|SFO//parataxis//2 uppenbarligen//AB//nsubj:pass//114 av//PP//case//119 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//118 förväntningar//NN|UTR|PLU|IND|NOM//nmod//119 härvidlag//AB//obl:agent//114 ,//MID//punct//121 förväntningar//NN|UTR|PLU|IND|NOM//conj//119 som//HP|-|-|-//case//125 i//PP//case//124 Hårsfjärden//PM|NOM//nmod//125 dagarna//NN|UTR|PLU|DEF|NOM//conj//119 efter//AB//advmod//114 visade//VB|PRT|AKT//conj//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//127 inte//AB//advmod//127 ha//VB|INF|AKT//xcomp//127 grund//NN|UTR|SIN|IND|NOM//obj//130 i//PP//case//133 verkligheten//NN|UTR|SIN|DEF|NOM//obl//130 .//MID//punct//127
5.2 Fortsatta kränkningar;När//HA//mark//138 sedan//SN//advmod//138 kränkningarna//NN|UTR|PLU|DEF|NOM//nsubj//138 fortsatte//VB|PRT|AKT//advcl//139 fick//VB|PRT|AKT//parataxis//2 dessa//DT|UTR/NEU|PLU|DEF//det//141 förväntningar//NN|UTR|PLU|IND|NOM//nsubj:pass//143 ytterligare//AB|KOM//advmod//143 skruvas//VB|PRS|SFO//xcomp//139 ned//PL//advmod//143 .//MAD//punct//139
5.2 Fortsatta kränkningar;Målsättningen//NN|UTR|SIN|DEF|NOM//nsubj//1 förblev//VB|PRT|AKT//ROOT//1 dock//AB//advmod//1 att//IE//advmod//1 med//PP//case//10 s.k.//AB|AN//amod//6 agerandeoperationer//NN|UTR|PLU|IND|NOM//nmod//7 typ//NN|UTR|SIN|IND|NOM//nmod//10 Notvarp//PM|NOM//amod//10 förbättra//VB|INF|AKT//amod//10 möjligheterna//NN|UTR|PLU|DEF|NOM//obl//1 till//PP//case//12 resultat//NN|NEU|SIN|IND|NOM//nmod//10 .//MAD//punct//10
5.2 Fortsatta kränkningar;Termen//NN|UTR|SIN|DEF|NOM//nsubj//18 agerandeoperationer//NN|UTR|PLU|IND|NOM//fixed//14 är//VB|PRS|AKT//cop//18 egentligen//AB//advmod//18 missvisande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//appos//10 .//MAD//punct//18
5.2 Fortsatta kränkningar;Ubåtsjakt//NN|UTR|SIN|IND|NOM//nsubj//24 är//VB|PRS|AKT//cop//24 en//DT|UTR|SIN|IND//det//24 reaktiv//JJ|POS|UTR|SIN|IND|NOM//amod//24 verksamhet//NN|UTR|SIN|IND|NOM//conj//18 .//MAD//punct//24
5.2 Fortsatta kränkningar;Vad//HP|NEU|SIN|IND//obj//30 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//30 egentligen//AB//advmod//30 var//VB|PRT|AKT//cop//30 fråga//NN|UTR|SIN|IND|NOM//conj//18 om//PP//case//37 var//HA//cc//30 att//SN//mark//38 man//PN|UTR|SIN|IND|SUB//nsubj//38 på//PP//case//37 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//37 sida//NN|UTR|SIN|IND|NOM//obl//38 skärpte//VB|PRT|AKT//csubj//30 beredskapen//NN|UTR|SIN|DEF|NOM//obj//38 vid//PP//case//42 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 platser//NN|UTR|PLU|IND|NOM//nmod//39 och//KN//cc//46 vid//PP//case//46 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 tidpunkter//NN|UTR|PLU|IND|NOM//conj//39 ,//MID//punct//38 då//HA//mark//50 man//PN|UTR|SIN|IND|SUB//nsubj//50 bedömde//VB|PRT|AKT//advcl//38 att//SN//mark//58 sannolikheten//NN|UTR|SIN|DEF|NOM//nsubj//58 för//PP//case//54 kränkningar//NN|UTR|PLU|IND|NOM//obl//58 skulle//VB|PRT|AKT//aux//58 vara//VB|INF|AKT//cop//58 särskilt//AB//advmod//58 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//50 .//MAD//punct//58
5.2 Fortsatta kränkningar;Som//KN//case//64 grund//NN|UTR|SIN|IND|NOM//fixed//60 för//PP//case//64 dessa//DT|UTR/NEU|PLU|DEF//det//64 bedömningar//NN|UTR|PLU|IND|NOM//obl//65 låg//VB|PRT|AKT//conj//58 vad//HP|NEU|SIN|IND//obj//68 man//PN|UTR|SIN|IND|SUB//nsubj//68 uppfattat//VB|SUP|AKT//ccomp//65 som//KN//case//70 mönster//NN|NEU|SIN|IND|NOM//obl//68 i//PP//case//73 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 kränkningar//NN|UTR|PLU|IND|NOM//nmod//70 ,//MID//punct//77 samt//KN//cc//77 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 övnings-//NN|UTR|-|-|SMS//conj//68 och//KN//cc//79 operationsmönster//NN|UTR|PLU|IND|NOM//conj//77 som//HP|-|-|-//nsubj:pass//81 ansågs//VB|PRT|SFO//acl:relcl//79 kunna//VB|INF|AKT//aux//83 vara//VB|INF|AKT//cop//85 av//PP//case//85 intresse//NN|NEU|SIN|IND|NOM//xcomp//81 för//PP//case//89 den//DT|UTR|SIN|DEF//det//89 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 parten//NN|UTR|SIN|DEF|NOM//nmod//85 .//MAD//punct//65
5.2 Fortsatta kränkningar;En//DT|UTR|SIN|IND//det//93 detaljerad//PC|PRF|UTR|SIN|IND|NOM//amod//93 redovisning//NN|UTR|SIN|IND|NOM//nsubj:pass//99 för//PP//nmod//93 och//KN//cc//96 granskning//NN|UTR|SIN|IND|NOM//conj//93 av//PP//case//98 agerandeoperationer//NN|UTR|PLU|IND|NOM//nmod//96 lämnas//VB|PRS|SFO//parataxis//65 under//PP//case//101 avsnittet//NN|NEU|SIN|DEF|NOM//obl//99 nedan//AB//advmod//99 om//PP//case//106 1987//RG|NOM//nummod//105 års//NN|NEU|SIN|IND|GEN//nmod:poss//106 ÖB-rapport//NN|UTR|SIN|IND|NOM//nmod//102 .//MAD//punct//18
5.2 Fortsatta kränkningar;Under//PP//case//2 första//RO|NOM//amod//2 kvartalet//NN|NEU|SIN|DEF|NOM//obl//5 1983//RG|NOM//nummod//2  //_SP////3 bedömde//VB|PRT|AKT//advcl//38 Överbefälhavaren//NN|UTR|SIN|DEF|NOM//nsubj//5 att//SN//mark//10 kränkningar//NN|UTR|PLU|IND|NOM//nsubj//10 hade//VB|PRT|AKT//aux//10 ägt//VB|SUP|AKT//ccomp//5 rum//NN|NEU|SIN|IND|NOM//compound:prt//10 vid//PP//case//13 Mälsten//PM|NOM//obl//10 och//KN//cc//16 möjligen//AB//advmod//16 också//AB//advmod//18 i//PP//case//18 Hanöbukten//PM|NOM//obl//10 .//MAD//punct//5
5.2 Fortsatta kränkningar;Under//PP//case//22 andra//RO|NOM//amod//22 kvartalet//NN|NEU|SIN|DEF|NOM//obl//23 ansågs//VB|PRT|SFO//parataxis//5 tre//RG|NOM//nummod//26 säkerställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//26 kränkningar//NN|UTR|PLU|IND|NOM//nsubj:pass//28 ha//VB|INF|AKT//aux//28 inträffat//VB|SUP|AKT//xcomp//23 ,//MID//punct//31 varav//HA//advmod//31 två//RG|NOM//conj//28 i//PP//case//33 Sundsvallsområdet//NN|NEU|SIN|DEF|NOM//nmod//31 .//MAD//punct//5
5.2 Fortsatta kränkningar;För//PP//case//37 samma//DT|UTR/NEU|SIN/PLU|IND//amod//37 period//NN|UTR|SIN|IND|NOM//obl//38 bedömdes//VB|PRT|SFO//ROOT//38 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 vidare//AB|KOM//advmod//38 som//HP|-|-|-//mark//42 sannolikt//JJ|POS|NEU|SIN|IND|NOM//xcomp//38 att//SN//mark//46 ett//DT|NEU|SIN|IND//det//45 fall//NN|NEU|SIN|IND|NOM//nsubj:pass//46 inträffat//VB|SUP|AKT//acl//42 i//PP//case//46
5.2 Fortsatta kränkningar;Södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 Kvarken//PM|NOM//nsubj//15 ,//MID//punct//6 förutom//PP//case//6 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//6 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 kränkningar//NN|UTR|PLU|IND|NOM//nmod//1 i//PP//case//10 bl.a.//AB|AN//advmod//10 Stockholms//PM|GEN//nmod:poss//10 skärgård//NN|UTR|SIN|IND|NOM//nmod//6 .//MAD//punct//1
5.2 Fortsatta kränkningar;Under//PP//case//14 tredje//RO|NOM//amod//14 kvartalet//NN|NEU|SIN|DEF|NOM//obl//15 rapporterade//VB|PRT|AKT//ROOT//15 ÖB//PM|NOM//obj//15 att//SN//mark//19 kränkningar//NN|UTR|PLU|IND|NOM//nsubj//19 ägt//VB|SUP|AKT//ccomp//15 rum//NN|NEU|SIN|IND|NOM//compound:prt//19 i//PP//case//23 18//RG|NOM//nummod//23 fall//NN|NEU|PLU|IND|NOM//obl//19 ,//MID//punct//19 bl.a.//AB|AN//advmod//27 i//PP//case//27 Törefjärden//PM|NOM//obl//19 ,//MID//punct//31 i//PP//case//31 Stockholms//PM|GEN//nmod:poss//31 skärgård//NN|UTR|SIN|IND|NOM//conj//27 ,//MID//punct//34 vid//PP//case//34 Blekingekusten//PM|NOM//conj//27 och//KN//cc//37 i//PP//case//37 Öresund//PM|NOM//conj//34 .//MAD//punct//15
5.2 Fortsatta kränkningar;Bara//AB//advmod//41 i//PP//case//41 september//NN|UTR|SIN|IND|NOM//obl//45 skulle//VB|PRT|AKT//aux//45 kränkningar//NN|UTR|PLU|IND|NOM//nsubj//45 ha//VB|INF|AKT//aux//45 ägt//VB|SUP|AKT//conj//15 rum//NN|NEU|SIN|IND|NOM//compound:prt//45 i//PP//case//49 bl.a.//AB|AN//advmod//49 Karlskronaområdet//NN|NEU|SIN|DEF|NOM//obl//45 ,//MID//punct//52 Stockholms//PM|GEN//nmod:poss//52 skärgård//NN|UTR|SIN|IND|NOM//conj//49 ,//MID//punct//49 utanför//PP//case//55 Östergötland//PM|NOM//obl//45 vid//PP//case//57 Gotland//PM|NOM//obl//45 och//KN//cc//60 vid//PP//case//60 Norrlandskusten//NN|UTR|SIN|DEF|NOM//conj//57 .//MAD//punct//15
5.2 Fortsatta kränkningar;Under//PP//case//65 det//DT|NEU|SIN|DEF//det//65 fjärde//RO|NOM//amod//65 kvartalet//NN|NEU|SIN|DEF|NOM//obl//66 redovisades//VB|PRT|SFO//conj//15 två//RG|NOM//nummod//68 rapporter//NN|UTR|PLU|IND|NOM//nsubj:pass//66 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//70 tolkats//VB|SUP|SFO//acl:relcl//68 som//KN//mark//74 att//SN//mark//74 undervattensverksamhet//NN|UTR|SIN|IND|NOM//nsubj//74 förekommit//VB|SUP|AKT//advcl//70 i//PP//case//77 Stockholms//PM|GEN//nmod:poss//77 skärgård//NN|UTR|SIN|IND|NOM//obl//74 .//MAD//punct//15
5.2 Fortsatta kränkningar;En//DT|UTR|SIN|IND//det//1 rapport//NN|UTR|SIN|IND|NOM//nsubj:pass//3 vari//HA//advmod//3 hävdades//VB|PRT|SFO//ROOT//3 att//SN//mark//7 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 dykare//NN|UTR|PLU|IND|NOM//nsubj//7 uppträtt//VB|SUP|AKT//ccomp//3 i//PP//case//9 anslutning//NN|UTR|SIN|IND|NOM//obl//7 till//PP//case//12 en//DT|UTR|SIN|IND//det//12 kustartillerianläggning//NN|UTR|SIN|IND|NOM//obl//7 i//PP//case//16 Stockholms//PM|GEN//nmod:poss//16 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 skärgård//NN|UTR|SIN|IND|NOM//nmod//12 blev//VB|PRT|AKT//conj//3 föremål//NN|NEU|SIN|IND|NOM//xcomp//17 för//PP//case//22 en//DT|UTR|SIN|IND//det//22 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//22 utredning//NN|UTR|SIN|IND|NOM//nmod//18 ,//MID//punct//3 och//KN//cc//33 incidenterna//NN|UTR|PLU|DEF|NOM//nsubj//33 utanför//PP//case//27 Sundsvall//PM|NOM//nmod//25 ,//MID//punct//30 i//PP//case//30 Törefjärden//PM|NOM//nmod//25 och//KN//cc//33 Karlskronaområdet//NN|NEU|SIN|DEF|NOM//nsubj//33 rönte//VB|PRT|AKT//conj//3 också//AB//advmod//33 stor//JJ|POS|UTR|SIN|IND|NOM//amod//36 uppmärksamhet//NN|UTR|SIN|IND|NOM//obj//33 .//MAD//punct//3


5.3 Sundsvalls-incidenten 1983 / Händelseförlopp 13;Incidenten//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 sägas//VB|INF|SFO//ROOT//2 ha//VB|INF|AKT//aux//4 börjat//VB|SUP|AKT//xcomp//2 med//PP//mark//10 att//SN//mark//10 en//DT|UTR|SIN|IND//det//9 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 ubåt//NN|UTR|SIN|IND|NOM//nsubj:pass//10 rapporterades//VB|PRT|SFO//advcl//4 ha//VB|INF|AKT//aux//12 passerat//VB|SUP|AKT//xcomp//10 Södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 Kvarken//NN|UTR|SIN|DEF|NOM//obj//12 lördagen//NN|UTR|SIN|DEF|NOM//advmod//10 den//DT|UTR|SIN|DEF//det//18 23//RG|NOM//nummod//18 april//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//2
5.3 Sundsvalls-incidenten 1983 / Händelseförlopp 13; //_SP////19 Denna//DT|UTR|SIN|DEF//det//22 passage//NN|UTR|SIN|IND|NOM//nsubj:pass//23 rapporterades//VB|PRT|SFO//advcl//2 till//PP//case//25 militärbefälhavaren//NN|UTR|SIN|DEF|NOM//obl//23 i//PP//case//29 Nedre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 Norrlands//PM|GEN//nmod:poss//29 militärområde//NN|NEU|SIN|IND|NOM//obl//23 först//AB//advmod//34 torsdagen//NN|UTR|SIN|DEF|NOM//fixed//30 den//DT|UTR|SIN|DEF//det//34 28//RG|NOM//nummod//34 april//NN|UTR|SIN|IND|NOM//obl//23 .//MAD//punct//2
