2003-11-27 N2002/4470/ESB ;Näringsdepartementet//NN|NEU|SIN|DEF|NOM//ROOT//0
2003-11-27 N2002/4470/ESB ;Delegationens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//6 ://MID//punct//1
2003-11-27 N2002/4470/ESB ; //_SP////2 Nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 deltagare//NN|UTR|PLU|IND|NOM//nsubj:pass//6 behandlas//VB|PRS|SFO//ROOT//6 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//6 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//6 på//PP//fixed//8 dels//KN//advmod//13 vid//PP//case//13 vilken//HD|UTR|SIN|IND//det//13 tidpunkt//NN|UTR|SIN|IND|NOM//fixed//8 som//HP|-|-|-//mark//15 tillstånd//NN|NEU|SIN|IND|NOM//xcomp//6 enligt//PP//case//17 handelsdirektivet//NN|NEU|SIN|DEF|NOM//nmod//15 erhålls//VB|PRS|SFO//advcl//6 ,//MID//punct//23 dels//KN//advmod//23 om//SN//mark//23 anläggningen//NN|UTR|SIN|DEF|NOM//nsubj//23 fått//VB|SUP|AKT//conj//6 ett//DT|NEU|SIN|IND//det//26 första//RO|NOM//amod//26 tillstånd//NN|NEU|SIN|IND|NOM//obj//23 att//IE//mark//28 släppa//VB|INF|AKT//acl//26 växthusgaser//NN|UTR|PLU|IND|NOM//obj//28 eller//KN//cc//31 fått//VB|SUP|AKT//conj//28 ett//DT|NEU|SIN|IND//det//34 gammalt//JJ|POS|NEU|SIN|IND|NOM//amod//34 tillstånd//NN|NEU|SIN|IND|NOM//obj//31 förnyat//VB|SUP|AKT//xcomp//31 .//MID//punct//6
2003-11-27 N2002/4470/ESB ;När//HA//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 gäller//VB|PRS|AKT//advcl//47 en//DT|UTR|SIN|IND//det//41 anläggning//NN|UTR|SIN|IND|NOM//obj//39 som//HP|-|-|-//nsubj//43 fått//VB|SUP|AKT//acl:relcl//41 ett//DT|NEU|SIN|IND//det//46 första//RO|NOM//amod//46 tillstånd//NN|NEU|SIN|IND|NOM//obj//43 bedöms//VB|PRS|SFO//parataxis//6 det//DT|NEU|SIN|DEF//det//50 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//47 av//PP//case//52 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//50 på//PP//case//61 grundval//NN|NEU|SIN|IND|NOM//fixed//53 av//PP//fixed//53 en//DT|UTR|SIN|IND//det//61 benchmarkinganalys//NN|UTR|SIN|IND|NOM//amod//61 eller//KN//cc//59 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//conj//57 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 teknik//NN|UTR|SIN|IND|NOM//nmod//52 .//MID//punct//47
2003-11-27 N2002/4470/ESB ;När//HA//mark//68 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//63 gäller//VB|PRS|AKT//fixed//63 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//63 en//DT|UTR|SIN|IND//det//68 anläggning//NN|UTR|SIN|IND|NOM//obl//82 som//HP|-|-|-//nsubj//70 fått//VB|SUP|AKT//acl:relcl//68 ett//DT|NEU|SIN|IND//det//73 gammalt//JJ|POS|NEU|SIN|IND|NOM//amod//73 tillstånd//NN|NEU|SIN|IND|NOM//obj//70 förnyat//PC|PRF|NEU|SIN|IND|NOM//amod//68 på//PP//case//79 grund//NN|UTR|SIN|IND|NOM//fixed//75 av//PP//fixed//75 en//DT|UTR|SIN|IND//det//79 utvidgning//NN|UTR|SIN|IND|NOM//obl//74 av//PP//case//81 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//79 görs//VB|PRS|SFO//conj//6 en//DT|UTR|SIN|IND//det//84 uppdelning//NN|UTR|SIN|IND|NOM//nsubj:pass//82 i//PP//case//88 icke-utbytbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 råvarurelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//88 koldioxidutsläpp//NN|NEU|PLU|IND|NOM//nmod//84 och//KN//cc//92 i//PP//case//92 bränslerelaterade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 utsläpp//NN|NEU|PLU|IND|NOM//conj//88 .//MAD//punct//82
2003-11-27 N2002/4470/ESB ;När//HA//mark//96 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//96 gäller//VB|PRS|AKT//advcl//99 bränslerelaterade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 utsläpp//NN|NEU|PLU|IND|NOM//obj//96 hänvisas//VB|PRS|SFO//parataxis//6 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//101 deltagare//NN|UTR|PLU|IND|NOM//nsubj:pass//99 som//HP|-|-|-//nsubj//103 fått//VB|SUP|AKT//acl:relcl//101 sitt//PS|NEU|SIN|DEF//nmod:poss//105 tillstånd//NN|NEU|SIN|IND|NOM//obj//103 förnyat//PC|PRF|NEU|SIN|IND|NOM//xcomp//103 på//PP//case//111 grund//NN|UTR|SIN|IND|NOM//fixed//107 av//PP//fixed//107 en//DT|UTR|SIN|IND//det//111 utvidgning//NN|UTR|SIN|IND|NOM//obl//103 av//PP//case//113 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//111 till//PP//case//115 andrahandsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//111 för//PP//case//117 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//115 .//MAD//punct//6
2003-11-27 N2002/4470/ESB ;Delegationen//NN|UTR|SIN|DEF|NOM//nsubj//120 bedömer//VB|PRS|AKT//parataxis//6 att//SN//mark//129 den//DT|UTR|SIN|DEF//det//124 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//124 marknaden//NN|UTR|SIN|DEF|NOM//nsubj//129 för//PP//case//126 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//124 kommer//VB|PRS|AKT//aux//129 att//IE//mark//129 göra//VB|INF|AKT//ccomp//120 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//129 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//129 för//PP//case//134 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//134 deltagare//NN|UTR|PLU|IND|NOM//obl//129 att//IE//mark//137 köpa//VB|INF|AKT//aux//137 bedömt//PC|PRF|NEU|SIN|IND|NOM//acl//134 behov//NN|NEU|SIN|IND|NOM//obj//137 av//PP//case//140 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//138 för//PP//mark//143 att//IE//mark//143 täcka//VB|INF|AKT//advcl//137 bränslerelaterade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//145 utsläpp//NN|NEU|PLU|IND|NOM//obj//143 .//MAD//punct//120
2003-11-27 N2002/4470/ESB ;När//HA//mark//149 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//149 gäller//VB|PRS|AKT//advcl//153 icke-utbytbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//152 råvarurelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//152 koldioxidutsläpp//NN|NEU|PLU|IND|NOM//obj//149 föreslås//VB|PRS|SFO//conj//6 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//155 deltagare//NN|UTR|PLU|IND|NOM//nsubj:pass//153 få//VB|INF|AKT//aux//157 utsläpps//NN|NEU|PLU|IND|NOM//xcomp//153 i//PP//case//162 förhållande//NN|NEU|SIN|IND|NOM//fixed//158 till//PP//fixed//158 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//162 bedömning//NN|UTR|SIN|IND|NOM//obl//157 av//PP//case//166 det//DT|NEU|SIN|DEF//det//166 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//166 behovet//NN|NEU|SIN|DEF|NOM//nmod//162 för//PP//mark//169 att//IE//mark//169 täcka//VB|INF|AKT//acl//166 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//171 anläggningars//NN|UTR|PLU|IND|GEN//nmod:poss//172 behov//NN|NEU|PLU|IND|NOM//obj//169 av//PP//case//176 icke-utbytbara//NN|NEU|PLU|IND|NOM//amod//176 råvarurelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//176 koldioidutsläpp//NN|UTR|PLU|IND|NOM//nmod//172 .//MAD//punct//6
2003-11-27 N2002/4470/ESB ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//5 i//PP//case//4 Västra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 Götalands//PM|GEN//nmod:poss//4 län//NN|NEU|SIN|IND|NOM//nmod//0 bedömer//VB|PRS|AKT//ROOT//5 att//SN//mark//12 hanteringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//12 av//PP//case//10 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 deltagare//NN|UTR|PLU|IND|NOM//nmod//7 behöver//VB|PRS|AKT//aux//12 förtydligas//VB|INF|SFO//ccomp//5 och//KN//cc//33 att//SN//mark//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 är//VB|PRS|AKT//cop//18 en//DT|UTR|SIN|IND//det//18 fördel//NN|UTR|SIN|IND|NOM//nsubj//33 om//PP//case//21 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 anläggningar//NN|UTR|PLU|IND|NOM//nmod//18 som//HP|-|-|-//nsubj:pass//23 tas//VB|PRS|SFO//acl:relcl//21 i//PP//case//25 drift//NN|UTR|SIN|IND|NOM//obl//23 före//PP//case//27 2007//RG|NOM//obl//23 och//KN//cc//30 som//HP|-|-|-//nsubj:pass//30 omfattas//VB|PRS|SFO//conj//23 av//PP//case//32 systemet//NN|NEU|SIN|DEF|NOM//obl:agent//30 ingår//VB|PRS|AKT//conj//12 redan//AB//advmod//33 i//PP//case//38 den//DT|UTR|SIN|DEF//det//38 första//RO|NOM//amod//38 fördelningsplanen//NN|UTR|SIN|DEF|NOM//obl//33 .//MAD//punct//5
2003-11-27 N2002/4470/ESB ;Juridiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 fakulteten//NN|UTR|SIN|DEF|NOM//nsubj//5 vid//PP//case//4 Uppsala//PM|GEN//nmod:poss//4 universitet//NN|NEU|SIN|IND|NOM//nmod//1 konstaterar//VB|PRS|AKT//ROOT//5 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 inte//AB//advmod//9 framgår//VB|PRS|AKT//ccomp//5 av//PP//case//11 betänkandet//NN|NEU|SIN|DEF|NOM//obl//9 hur//HA//advmod//17 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 verksamhetsutövare//NN|UTR|PLU|IND|NOM//nsubj//17 skall//VB|PRS|AKT//aux//17 kunna//VB|INF|AKT//aux//17 få//VB|INF|AKT//ccomp//9 möjlighet//NN|UTR|SIN|IND|NOM//obj//17 att//IE//mark//20 släppa//VB|INF|AKT//acl//18 ut//PL//compound:prt//20 inom//PP//case//23 bubblan//NN|UTR|SIN|DEF|NOM//obl//20 .//MAD//punct//5
2003-11-27 N2002/4470/ESB ;Kommerskollegium//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 borde//VB|PRT|AKT//aux//5 säkerställas//VB|INF|SFO//ccomp//1 att//SN//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 vid//PP//case//9 utdelningen//NN|UTR|SIN|DEF|NOM//obl//12 av//PP//case//11 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//9 används//VB|PRS|SFO//ccomp//5 kriterier//NN|NEU|PLU|IND|NOM//obj//12 som//HP|-|-|-//nsubj//16 inte//AB//advmod//16 missgynnar//VB|PRS|AKT//acl:relcl//13 nyetablering//NN|UTR|SIN|IND|NOM//obj//16 på//PP//case//21 den//DT|UTR|SIN|DEF//det//21 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 marknaden//NN|UTR|SIN|DEF|NOM//obl//16 ,//MID//punct//12 särskilt//AB//advmod//27 om//PP//mark//27 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 företag//NN|NEU|PLU|IND|NOM//nsubj//27 använder//VB|PRS|AKT//advcl//12 nyare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//27 ,//MID//punct//27 miljövänlig//JJ|POS|UTR|SIN|IND|NOM//amod//31 teknik//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Konkurrensverket//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//15 principen//NN|UTR|SIN|DEF|NOM//nsubj//15 att//IE//mark//5 basera//VB|INF|AKT//acl//3 tilldelningen//NN|UTR|SIN|DEF|NOM//obj//5 av//PP//case//8 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//6 på//PP//case//11 historiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 volymer//NN|UTR|PLU|IND|NOM//nmod//8 kan//VB|PRS|AKT//aux//15 komma//VB|INF|AKT//aux//15 att//IE//mark//15 försvåra//VB|INF|AKT//ccomp//1 eller//KN//cc//17 förhindra//VB|INF|AKT//conj//15 nyetablering//NN|UTR|SIN|IND|NOM//obj//17 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 energimyndighet//NN|UTR|SIN|IND|NOM//nsubj//2 menar//VB|PRS|AKT//ROOT//2 att//SN//mark//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 är//VB|PRS|AKT//cop//6 oklart//JJ|POS|NEU|SIN|IND|NOM//ccomp//2 om//SN//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 verk//NN|NEU|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj:pass//12 huvudsakligen//AB//advmod//12 avses//VB|PRS|SFO//acl:relcl//9 i//PP//case//14 kategorin//NN|UTR|SIN|DEF|NOM//obl//12 ”//PAD//punct//9 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 anläggningar//NN|UTR|PLU|IND|NOM//appos//9 ”//PAD//punct//2 kommer//VB|PRS|AKT//aux//21 att//IE//mark//21 få//VB|INF|AKT//conj//2 tillstånd//NN|NEU|SIN|IND|NOM//obj//21 tidigare//AB|KOM//advmod//21 än//KN//case//27 i//PP//case//27 mars//NN|UTR|SIN|IND|NOM//nmod//27 2004//RG|NOM//obl//21 och//KN//cc//30 därmed//AB//advmod//30 bli//VB|INF|AKT//conj//21 berättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//30 till//PP//case//34 en//DT|UTR|SIN|IND//det//34 tilldelning//NN|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//1 Näringsliv//NN|NEU|SIN|IND|NOM//nsubj//2 menar//VB|PRS|AKT//ROOT//2 att//SN//mark//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 är//VB|PRS|AKT//cop//6 angeläget//JJ|POS|NEU|SIN|IND|NOM//ccomp//2 att//SN//mark//12 en//DT|UTR|SIN|IND//det//10 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//10 mängd//NN|UTR|SIN|IND|NOM//nmod//11 utsläppsrätter//NN|NEU|PLU|IND|NOM//nsubj:pass//12 avsätts//VB|PRS|SFO//csubj//6 för//PP//case//15 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 deltagare//NN|UTR|PLU|IND|NOM//obl//12 ,//MID//punct//6 så//SN//advmod//6 att//SN//fixed//17 risker//NN|UTR|PLU|IND|NOM//fixed//17 för//PP//case//21 begränsning//NN|UTR|SIN|IND|NOM//nmod//19 av//PP//case//19
2003-11-27 N2002/4470/ESB ;tillväxten//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 undanröjs//VB|PRS|SFO//nsubj//18 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Företag//NN|NEU|PLU|IND|NOM//parataxis//1 som//HP|-|-|-//nsubj//6 har//VB|PRS|AKT//aux//6 fått//VB|SUP|AKT//acl:relcl//3 miljötillstånd//NN|NEU|SIN|IND|NOM//obj//6 för//PP//case//10 en//DT|UTR|SIN|IND//det//10 utvidgning//NN|UTR|SIN|IND|NOM//obl//6 eller//KN//cc//12 nyinvestering//NN|UTR|SIN|IND|NOM//conj//10 bör//VB|PRS|AKT//aux//18 således//AB//advmod//18 i//PP//case//16 princip//NN|UTR|SIN|IND|NOM//obl//18 vara//VB|INF|AKT//cop//18 garanterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//18 en//DT|UTR|SIN|IND//det//20 tilldelning//NN|UTR|SIN|IND|NOM//obj//18 av//PP//case//22 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//20 ,//MID//punct//18 oavsett//AB|POS//mark//27 när//HA//mark//27 anläggningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 tas//VB|PRS|SFO//advcl//18 i//PP//case//29 drift//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//18
2003-11-27 N2002/4470/ESB ;Denna//DT|UTR|SIN|DEF//det//32 uppfattning//NN|UTR|SIN|IND|NOM//nsubj:pass//33 delas//VB|PRS|SFO//parataxis//18 av//PP//case//35 Plast-//NN|UTR|-|-|SMS//obl:agent//33 &//KN|AN//cc//37 Kemiföretagen//NN|NEU|PLU|DEF|NOM//conj//35 .//MAD//punct//18
2003-11-27 N2002/4470/ESB ;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 petroleuminstitutet//NN|NEU|SIN|DEF|NOM//nsubj//2 föreslår//VB|PRS|AKT//ROOT//2 ett//DT|NEU|SIN|IND//det//4 antal//NN|NEU|SIN|IND|NOM//nmod//5 förtydliganden//NN|NEU|PLU|IND|NOM//obj//2 när//HA//case//10 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//6 gäller//VB|PRS|AKT//fixed//6 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 deltagare//NN|UTR|PLU|IND|NOM//obl//2 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;•//PP//punct//5 Den//DT|UTR|SIN|DEF//det//3 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 tilldelningsplanen//NN|UTR|SIN|DEF|NOM//nsubj//5 skall//VB|PRS|AKT//aux//5 inkludera//VB|INF|AKT//ROOT//5 dels//KN//advmod//7 verksamheter//NN|UTR|PLU|IND|NOM//obj//5 som//HP|-|-|-//nsubj//9 varit//VB|SUP|AKT//acl:relcl//7 i//PP//case//12 drift//NN|UTR|SIN|IND|NOM//fixed//10 1998//RG|NOM//obl//5 –//NN|AN//punct//14 2001//RG|NOM//obl//5 och//KN//cc//17 dels//KN//advmod//17 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//14 som//HP|-|-|-//nsubj:pass//20 antingen//KN//cc//20 tagits//VB|SUP|SFO//acl:relcl//17 i//PP//compound:prt//20 drift//NN|UTR|SIN|IND|NOM//fixed//21 efter//PP//case//26 den//DT|UTR|SIN|DEF//det//26 31//RG|NOM//nummod//26 december//NN|UTR|SIN|IND|NOM//obl//20 2001//RG|NOM//nummod//26 eller//KN//cc//30 som//HP|-|-|-//nsubj:pass//30 planeras//VB|PRS|SFO//conj//5 att//IE//mark//32 tas//VB|INF|SFO//xcomp//30 i//PP//advmod//32 drift//NN|UTR|SIN|IND|NOM//fixed//33 t.o.m.//AB|AN//advmod//40 den//DT|UTR|SIN|DEF//det//38 första//RO|NOM//amod//38 periodens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 utgång//NN|UTR|SIN|IND|NOM//nmod//40 2007//RG|NOM//obl//32 .//MAD//punct//5
2003-11-27 N2002/4470/ESB ;Fördelningsplanen//NN|UTR|SIN|DEF|NOM//nsubj//44 skall//VB|PRS|AKT//aux//44 bygga//VB|INF|AKT//parataxis//5 på//PP//case//46 anmälan//NN|UTR|SIN|IND|NOM//obl//44 från//PP//case//49 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 företag//NN|NEU|PLU|IND|NOM//obl//44 .//MAD//punct//44
2003-11-27 N2002/4470/ESB ;•//NN|UTR|SIN|IND|NOM//nmod//1 Anläggningar//NN|UTR|PLU|IND|NOM//nsubj:pass//15 som//HP|-|-|-//nsubj:pass//3 tagits//VB|SUP|SFO//acl:relcl//1 i//PP//case//5 drift//NN|UTR|SIN|IND|NOM//obl//3 efter//PP//case//8 31//RG|NOM//nummod//8 december//NN|UTR|SIN|IND|NOM//obl//3 2001//RG|NOM//nummod//8 och//KN//cc//12 därmed//AB//advmod//12 saknar//VB|PRS|AKT//conj//3 historiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 data//NN|NEU|PLU|IND|NOM//obj//12 tilldelas//VB|PRS|SFO//ROOT//15 utsläppsrätter//NN|NEU|PLU|IND|NOM//obj//15 baserat//PC|PRF|NEU|SIN|IND|NOM//xcomp//15 på//PP//case//19 benchmarking//NN|UTR|SIN|IND|NOM//obl//17 eller//KN//cc//22 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//22 teknik//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//15
2003-11-27 N2002/4470/ESB ;•//NN|UTR|SIN|IND|NOM//case//2 Nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 deltagare//NN|UTR|PLU|IND|NOM//nsubj//3 erhåller//VB|PRS|AKT//ROOT//3 utsläppsrätter//NN|NEU|PLU|IND|NOM//obj//3 för//PP//case//8 tillkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 råvarurelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 utsläpp//NN|NEU|PLU|IND|NOM//nmod//4 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//3 de//DT|UTR/NEU|PLU|DEF//det//11 utsläpp//NN|NEU|PLU|IND|NOM//obj//9 som//HP|-|-|-//nsubj:pass//14 kan//VB|PRS|AKT//aux//14 nås//VB|INF|SFO//acl:relcl//11 vid//PP//case//16 tillämpning//NN|UTR|SIN|IND|NOM//obl//14 av//PP//case//19 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//19 teknik//NN|UTR|SIN|IND|NOM//nmod//16 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;•//NN|UTR|SIN|IND|NOM//obl//3 Nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 deltagare//NN|UTR|PLU|IND|NOM//nsubj//3 erhåller//VB|PRS|AKT//ROOT//3 med//PP//case//7 undantag//NN|NEU|SIN|IND|NOM//fixed//4 från//PP//fixed//4 vad//HP|NEU|SIN|IND//obl//12 som//HP|-|-|-//nsubj:pass//9 stadgas//VB|PRS|SFO//acl:relcl//7 om//PP//case//11 utsläpp//NN|NEU|PLU|IND|NOM//obl//9 orsakade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//3 av//PP//case//16 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 lagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 krav//NN|NEU|PLU|IND|NOM//obl//12 inga//DT|UTR/NEU|PLU|IND//det//18 utsläppsrätter//NN|NEU|PLU|IND|NOM//obj//12 för//PP//case//22 tillkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 bränslerelaterade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 utsläpp//NN|NEU|PLU|IND|NOM//nmod//18 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;I//PP//case//3 det//DT|NEU|SIN|DEF//fixed//0 fall//NN|NEU|SIN|IND|NOM//fixed//0 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//4 innebär//VB|PRS|AKT//ROOT//4 att//SN//mark//8 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//nsubj//8 måste//VB|PRS|AKT//aux//8 ändra//VB|INF|AKT//ccomp//4 produktionsförhållanden//NN|NEU|PLU|IND|NOM//obj//8 eller//KN//cc//11 bygga//VB|INF|AKT//conj//8 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 anläggningar//NN|UTR|PLU|IND|NOM//obj//11 för//PP//mark//16 att//IE//mark//16 möta//VB|INF|AKT//advcl//11 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 lagstadgade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//19 krav//NN|NEU|PLU|IND|NOM//obj//16 som//HP|-|-|-//nsubj//21 leder//VB|PRS|AKT//acl:relcl//19 till//PP//case//24 utökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 koldioxidutsläpp//NN|NEU|PLU|IND|NOM//obl//21 skall//VB|PRS|AKT//aux//27 utövaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 tilldelas//VB|INF|SFO//conj//4 utsläppsrätter//NN|UTR|PLU|IND|NOM//obj//27 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//27 denna//DT|UTR|SIN|DEF//det//31 ökning//NN|UTR|SIN|IND|NOM//obj//29 .//MAD//punct//4
2003-11-27 N2002/4470/ESB ;Hänsyn//NN|UTR|SIN|IND|NOM//ROOT//0 till//PP//case//3 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//3 konkurrens//NN|UTR|SIN|IND|NOM//nmod//0
2003-11-27 N2002/4470/ESB ;Konjunkturinstitutet//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//8 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 om//PP//case//6 industrins//NN|UTR|SIN|DEF|GEN//nmod:poss//6 konkurrenskraft//NN|UTR|SIN|IND|NOM//nmod//3 bör//VB|PRS|AKT//aux//8 behandlas//VB|INF|SFO//ccomp//1 i//PP//case//11 ett//DT|NEU|SIN|IND//det//11 sammanhang//NN|NEU|SIN|IND|NOM//obl//8 där//HA//advmod//15 man//PN|UTR|SIN|IND|SUB//nsubj//15 också//AB//advmod//15 beaktar//VB|PRS|AKT//acl:relcl//11 de//DT|UTR/NEU|PLU|DEF//det//17 reformer//NN|UTR|PLU|IND|NOM//obj//15 av//PP//case//19 energiskattesystemet//NN|NEU|SIN|DEF|NOM//nmod//17 som//HP|-|-|-//nsubj//22 sannolikt//AB|POS//advmod//22 blir//VB|PRS|AKT//acl:relcl//19 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//22 i//PP//case//27 samband//NN|NEU|SIN|IND|NOM//fixed//24 med//PP//fixed//24 introduktionen//NN|UTR|SIN|DEF|NOM//obl//22 av//PP//case//29 handel//NN|UTR|SIN|IND|NOM//nmod//27 med//PP//case//31 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//29 .//MAD//punct//1
