4 Försäkringsskydd på transportområdet ;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 kartlägger//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 hur//HA//advmod//7 försäkringsutbudet//NN|NEU|SIN|DEF|NOM//nsubj//7 ser//VB|PRS|AKT//ccomp//3 ut//PL//compound:prt//7 på//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 transportområdena//NN|NEU|PLU|DEF|NOM//obl//7 .//MAD//punct//3
5.5.3 Svenskt intresse;Med//PP//case//40 hänsyn//NN|UTR|SIN|IND|NOM//fixed//36 till//PP//fixed//36 denna//DT|UTR|SIN|DEF//det//40 beredning//NN|UTR|SIN|IND|NOM//obl//68 och//KN//cc//47 till//PP//mark//47 att//SN//mark//47 –//RG|NOM//punct//47 som//HP|-|-|-//mark//47 tidigare//AB|KOM//advmod//47 nämnts//VB|SUP|SFO//conj//40 –//RG|NOM//punct//40 krigsutbrottsavtalen//NN|NEU|PLU|DEF|NOM//nsubj//51 är//VB|PRS|AKT//cop//51 föremål//NN|NEU|SIN|IND|NOM//conj//40 för//PP//case//54 en//DT|UTR|SIN|IND//det//54 översyn//NN|UTR|SIN|IND|NOM//nmod//51 bör//VB|PRS|AKT//aux//68 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//68 hur//HA//advmod//66 begreppet//NN|NEU|SIN|DEF|NOM//nmod//61 ”//PAD//punct//61 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//61 intresse//NN|NEU|SIN|IND|NOM//nsubj:pass//66 ”//PAD//punct//61 i//PP//case//64 avtalen//NN|NEU|PLU|DEF|NOM//nmod//61 bör//VB|PRS|AKT//aux//66 tolkas//VB|INF|SFO//acl:relcl//56 inte//AB//advmod//66 avgöras//VB|INF|SFO//conj//9 i//PP//case//71 detta//DT|NEU|SIN|DEF//det//71 sammanhang//NN|NEU|SIN|IND|NOM//obl//68 .//MAD//punct//9
5.5.3 Svenskt intresse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//74 finns//VB|PRS|SFO//parataxis//9 dock//AB//advmod//74 anledning//NN|UTR|SIN|IND|NOM//nsubj//74 att//IE//mark//78 framhålla//VB|INF|AKT//acl//76 att//SN//mark//82 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//82 inte//AB//advmod//82 finns//VB|PRS|SFO//ccomp//78 något//DT|NEU|SIN|IND//det//85 formellt//JJ|POS|NEU|SIN|IND|NOM//amod//85 hinder//NN|NEU|SIN|IND|NOM//nsubj//82 mot//PP//mark//89 att//SN//mark//89 krigsutbrottsavtal//NN|NEU|SIN|IND|NOM//nsubj//89 träffas//VB|INF|SFO//acl//85 med//PP//case//92 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 försäkringsgivare//NN|UTR|PLU|IND|NOM//obl//89 etablerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//89 i//PP//case//95 Sverige//PM|NOM//obl//93 .//MAD//punct//74
5.5.3 Svenskt intresse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//101 är//VB|PRS|AKT//cop//101 som//KN//mark//101 tidigare//AB|KOM//advmod//101 nämnts//VB|SUP|SFO//parataxis//74 också//AB//advmod//101 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//101 att//IE//mark//105 meddela//VB|INF|AKT//advcl//101 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//107 krigsförsäkring//NN|UTR|SIN|IND|NOM//obj//105 för//PP//case//110 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 transportmedel//NN|NEU|PLU|IND|NOM//obl//105 .//MAD//punct//101
5.5.3 Svenskt intresse;Som//HP|-|-|-//mark//115 kommer//VB|PRS|AKT//aux//115 att//IE//mark//115 framgå//VB|INF|AKT//advcl//119 i//PP//case//118 det//DT|NEU|SIN|DEF//det//118 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//115 föreslår//VB|PRS|AKT//conj//74 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//119 att//SN//mark//124 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//124 även//AB//advmod//124 införs//VB|PRS|SFO//ccomp//119 en//DT|UTR|SIN|IND//det//126 möjlighet//NN|UTR|SIN|IND|NOM//obj//124 att//IE//mark//128 meddela//VB|INF|AKT//acl//126 återförsäkring//NN|UTR|SIN|IND|NOM//obj//128 åt//PP//case//132 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//132 försäkringsgivare//NN|UTR|PLU|IND|NOM//obl//128 .//MAD//punct//74
5.5.3 Svenskt intresse;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 Transportförsäkringspoolen//NN|UTR|SIN|DEF|NOM//nsubj//2 hemställde//VB|PRT|AKT//ROOT//2 i//PP//case//4 skrivelser//NN|UTR|PLU|IND|NOM//obl//2 den//DT|UTR|SIN|DEF//det//7 31//RG|NOM//nummod//7 augusti//NN|UTR|SIN|IND|NOM//obl//2 2004//RG|NOM//nummod//11 och//KN//cc//10 26//RG|NOM//conj//8 september//NN|UTR|SIN|IND|NOM//obl//2 2005//RG|NOM//nummod//11 till//PP//case//14 regeringen//NN|UTR|SIN|DEF|NOM//nmod//11 att//SN//mark//17 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//17 utreder//VB|PRS|AKT//acl:relcl//11 begreppet//NN|NEU|SIN|DEF|NOM//nmod//20 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//20 intresse//NN|NEU|SIN|IND|NOM//obj//17 och//KN//cc//24 att//SN//mark//24 betydelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//24 utvidgas//VB|PRS|SFO//conj//17 för//PP//mark//28 att//IE//mark//28 bättre//AB|KOM//advmod//28 tillgodose//VB|INF|AKT//advcl//24 transportbehovet//NN|NEU|SIN|DEF|NOM//obj//28 i//PP//case//33 en//DT|UTR|SIN|IND//det//33 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//33 krissituation//NN|UTR|SIN|IND|NOM//obl//28 .//MAD//punct//11
5.5.3 Svenskt intresse;Som//KN//case//36 svar//NN|NEU|SIN|IND|NOM//obl//44 på//PP//case//40 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 Transportförsäkringspoolens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 skrivelser//NN|UTR|PLU|IND|NOM//nmod//36 2004//RG|NOM//nummod//40 och//KN//cc//41 2005//RG|NOM//nummod//41 fattade//VB|PRT|AKT//conj//2 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//44 den//DT|UTR|SIN|DEF//det//48 29//RG|NOM//amod//48 juni//NN|UTR|SIN|IND|NOM//obj//44 2006//RG|NOM//nummod//48 två//RG|NOM//nummod//51 beslut//NN|NEU|PLU|IND|NOM//obj//44 med//PP//case//57 i//PP//advmod//55 huvudsak//NN|UTR|SIN|IND|NOM//fixed//53 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 motivering//NN|UTR|SIN|IND|NOM//obl//44 .//MAD//punct//2
5.5.3 Svenskt intresse;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//13 om//PP//mark//12 hur//HA//advmod//12 krigsförsäkring//NN|UTR|SIN|IND|NOM//nsubj:pass//12 för//PP//case//6 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 handelsfartyg//NN|NEU|PLU|IND|NOM//nmod//3 i//PP//case//10 öppna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 fartygsregister//NN|UTR|PLU|IND|NOM//nmod//6 skall//VB|PRS|AKT//aux//12 lösas//VB|INF|SFO//acl//0 hänger//VB|PRS|AKT//ROOT//13 samman//PL//compound:prt//13 med//PP//case//16 frågan//NN|UTR|SIN|DEF|NOM//obl//13 om//PP//mark//23 hur//HA//advmod//23 Sverige//PM|NOM//nsubj//23 under//PP//case//21 krigstid//NN|UTR|SIN|IND|NOM//obl//23 ska//VB|PRS|AKT//aux//23 få//VB|INF|AKT//acl//16 tillgång//NN|UTR|SIN|IND|NOM//obj//23 till//PP//case//27 utlandsflaggade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 fartyg//NN|NEU|PLU|IND|NOM//nmod//24 .//MAD//punct//13
5.5.3 Svenskt intresse;Av//PP//case//31 naturliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 skäl//NN|NEU|PLU|IND|NOM//obl//35 bör//VB|PRS|AKT//aux//35 sistnämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//34 fråga//NN|UTR|SIN|IND|NOM//nsubj:pass//35 lösas//VB|INF|SFO//parataxis//13 först//AB//advmod//35 .//MAD//punct//13
5.5.3 Svenskt intresse;Regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 säkerhetspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 bedömning//NN|UTR|SIN|IND|NOM//nsubj//12 är//VB|PRS|AKT//cop//12 dock//AB//advmod//3 att//SN//mark//12 militärt//JJ|POS|NEU|SIN|IND|NOM//amod//7 angrepp//NN|NEU|SIN|IND|NOM//nsubj//12 enskilt//AB|POS//advmod//7 mot//PP//case//10 Sverige//PM|NOM//nmod//7 är//VB|PRS|AKT//cop//12 osannolikt//JJ|POS|NEU|SIN|IND|NOM//ROOT//12 under//PP//case//15 överskådlig//JJ|POS|UTR|SIN|IND|NOM//amod//15 tid//NN|UTR|SIN|IND|NOM//obl//12 ,//MID//punct//12 varmed//HA//mark//18 menas//VB|PRS|SFO//advcl//12 minst//AB|SUV//advmod//21 en//DT|UTR|SIN|IND//det//21 tioårsperiod//NN|UTR|SIN|IND|NOM//nsubj:pass//18 ,//MID//punct//23 jfr//VB|AN//parataxis//12 prop//NN|UTR|SIN|IND|NOM//obj//23 .//MAD//punct//12
5.5.3 Svenskt intresse;2004/05:5//RG|NOM//nmod//12 .//MID//punct//31
5.5.3 Svenskt intresse;Mot//PP//case//30 denna//DT|UTR|SIN|DEF//det//30 bakgrund//NN|UTR|SIN|IND|NOM//obl//31 saknas//VB|PRS|SFO//parataxis//12 för//PP//case//34 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 anledning//NN|UTR|SIN|IND|NOM//obl//31 att//IE//mark//37 ytterligare//AB|KOM//advmod//37 utreda//VB|INF|AKT//advcl//31 begreppet//NN|NEU|SIN|DEF|NOM//nmod//40 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//40 intresse//NN|NEU|SIN|IND|NOM//obj//37 .//MAD//punct//12

5.6 Beredskapsavtal för återförsäkring;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 bemyndigat//VB|SUP|AKT//ROOT//2 KFN//PM|NOM//obj//2 att//IE//mark//5 träffa//VB|INF|AKT//xcomp//2 avtal//NN|NEU|PLU|IND|NOM//obj//5 med//PP//case//8 transportförsäkringspoolen//NN|UTR|SIN|DEF|NOM//nmod//6 om//PP//case//10 återförsäkring//NN|UTR|SIN|IND|NOM//nmod//8 av//PP//case//13 civila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 försäkringar//NN|UTR|PLU|IND|NOM//nmod//10 enligt//PP//case//15 riktlinjer//NN|UTR|PLU|IND|NOM//nmod//13 som//HP|-|-|-//nsubj:pass//17 godkänts//VB|SUP|SFO//acl:relcl//8 av//PP//case//19 riksdagen//NN|UTR|SIN|DEF|NOM//obl:agent//17 .//MAD//punct//2
5.6 Beredskapsavtal för återförsäkring;KFN//PM|NOM//obj//26 och//KN//cc//24 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 Transportförsäkringspoolens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 medlemsbolag//NN|NEU|PLU|IND|NOM//nsubj//26 har//VB|PRS|AKT//aux//31 den//DT|UTR|SIN|DEF//det//29 10//RG|NOM//nummod//29 december//NN|UTR|SIN|IND|NOM//nsubj//31 1979//RG|NOM//nummod//29 träffat//VB|SUP|AKT//conj//2 nu//AB//advmod//31 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 återförsäkringsavtal//NN|NEU|SIN|IND|NOM//obj//31 angående//PP//case//37 civil//JJ|POS|UTR|SIN|IND|NOM//amod//37 sjö-//NN|UTR|-|-|SMS//nmod//34 och//KN//cc//39 transportförsäkring//NN|UTR|SIN|IND|NOM//conj//37 .//MAD//punct//31
5.6 Beredskapsavtal för återförsäkring;Återförsäkringsavtalet//NN|NEU|SIN|DEF|NOM//nsubj//1 blir//VB|PRS|AKT//ROOT//1 tillämpligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//1 vid//PP//case//4 utbrott//NN|NEU|SIN|IND|NOM//obl//1 av//PP//case//7 ett//DT|NEU|SIN|IND//det//7 krig//NN|NEU|SIN|IND|NOM//nmod//4 ,//MID//punct//7 som//HP|-|-|-//nsubj//11 är//VB|PRS|AKT//cop//11 ägnat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//7 att//IE//mark//16 i//PP//case//15 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//15 grad//NN|UTR|SIN|IND|NOM//obl//16 beröra//VB|INF|AKT//advcl//11 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//18 näringsliv//NN|NEU|SIN|IND|NOM//obj//16 och//KN//cc//20 medföra//VB|INF|AKT//conj//16 avbrott//NN|NEU|PLU|IND|NOM//obj//20 i//PP//case//23 återförsäkringsförbindelserna//NN|UTR|PLU|DEF|NOM//obl//20 med//PP//case//25 utlandet//NN|NEU|SIN|DEF|NOM//nmod//23 .//MAD//punct//1
5.6 Beredskapsavtal för återförsäkring;Kontraktet//NN|NEU|SIN|DEF|NOM//nsubj//28 blir//VB|PRS|AKT//parataxis//1 dock//AB//advmod//28 tillämpligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//28 först//AB//advmod//28 då//HA//mark//37 Transportförsäkringspoolen//NN|UTR|SIN|DEF|NOM//nsubj//37 enligt//PP//case//36 ett//DT|NEU|SIN|IND//det//36 beredskapsavtal//NN|NEU|SIN|IND|NOM//obl//37 blir//VB|PRS|AKT//advcl//28 behörigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//37 att//IE//mark//40 agera//VB|INF|AKT//xcomp//37 för//PP//case//43 medlemsbolagens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 räkning//NN|UTR|SIN|IND|NOM//obl//40 .//MAD//punct//28
5.6 Beredskapsavtal för återförsäkring;För//PP//case//46 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//47 krävs//VB|PRS|SFO//conj//28 dessutom//AB//advmod//47 att//SN//mark//51 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//51 förordnat//VB|SUP|AKT//ccomp//47 om//PP//case//54 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//54 beredskap//NN|UTR|SIN|IND|NOM//obl//51 eller//KN//cc//60 att//SN//mark//60 KFN//PM|NOM//nsubj//60 och//KN//cc//59 beredskapsorganet//NN|NEU|SIN|DEF|NOM//conj//57 träffat//VB|SUP|AKT//conj//51 överenskommelse//NN|UTR|SIN|IND|NOM//obj//60 om//PP//case//64 en//DT|UTR|SIN|IND//det//64 centralisering//NN|UTR|SIN|IND|NOM//obl//60 av//PP//case//67 den//DT|UTR|SIN|DEF//det//67 försäkringsverksamhet//NN|UTR|SIN|IND|NOM//nmod//64 som//HP|-|-|-//obj//70 beredskapsorganet//NN|NEU|SIN|DEF|NOM//nsubj//70 bedriver//VB|PRS|AKT//acl:relcl//67 .//MAD//punct//28

5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;Statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 garantier//NN|UTR|PLU|IND|NOM//nsubj:pass//8 och//KN//cc//5 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 åtaganden//NN|NEU|PLU|IND|NOM//conj//1 för//PP//case//7 staten//NN|UTR|SIN|DEF|NOM//nmod//5 regleras//VB|PRS|SFO//ROOT//8 i//PP//case//10 budgetlagen//NN|UTR|SIN|DEF|NOM//obl//8 (//PAD//punct//12 2011:203//RG|NOM//appos//10 )//PAD//punct//12 som//HP|-|-|-//nsubj//15 trädde//VB|PRT|AKT//acl:relcl//12 i//PP//advmod//15 kraft//NN|UTR|SIN|IND|NOM//fixed//16 den//DT|UTR|SIN|DEF//det//20 1//RO|NOM//nummod//20 april//NN|UTR|SIN|IND|NOM//obl//15 2011//RG|NOM//nummod//20 .//MAD//punct//12
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;Budgetlagen//NN|UTR|SIN|DEF|NOM//nsubj//24 omfattar//VB|PRS|AKT//conj//8 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 verksamhet//NN|UTR|SIN|IND|NOM//obj//24 .//MAD//punct//24
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;Med//PP//case//30 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 verksamhet//NN|UTR|SIN|IND|NOM//obl//31 avses//VB|PRS|SFO//parataxis//24 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//33 verksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//31 som//HP|-|-|-//nsubj:pass//35 sköts//VB|PRS|SFO//acl:relcl//33 av//PP//case//37 regeringen//NN|UTR|SIN|DEF|NOM//obl:agent//35 ,//MID//punct//39 domstolarna//NN|UTR|PLU|DEF|NOM//conj//37 och//KN//cc//42 de//DT|UTR/NEU|PLU|DEF//det//42 förvaltningsmyndigheter//NN|UTR|PLU|IND|NOM//conj//37 som//HP|-|-|-//nsubj//44 lyder//VB|PRS|AKT//acl:relcl//42 under//PP//case//46 regeringen//NN|UTR|SIN|DEF|NOM//obl//44 .//MAD//punct//24
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//49 gäller//VB|PRS|AKT//parataxis//24 inte//AB//advmod//49 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//53 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//53 verksamhet//NN|UTR|SIN|IND|NOM//obj//49 som//HP|-|-|-//nsubj:pass//55 bedrivs//VB|PRS|SFO//acl:relcl//53 av//PP//case//58 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 institutioner//NN|UTR|PLU|IND|NOM//obl:agent//55 vilkas//HS|DEF//nmod:poss//60 organisation//NN|UTR|SIN|IND|NOM//nsubj:pass//63 och//KN//cc//62 verksamhet//NN|UTR|SIN|IND|NOM//conj//60 regleras//VB|PRS|SFO//advcl//49 i//PP//case//66 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//66 lag//NN|UTR|SIN|IND|NOM//obl//63 ,//MID//punct//66 exempelvis//AB//advmod//69 AP-fonden//NN|UTR|SIN|DEF|NOM//appos//66 och//KN//cc//72 Sveriges//PM|GEN//nmod:poss//72 riksbank//NN|UTR|SIN|IND|NOM//conj//69 .//MAD//punct//49
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;Inte//AB//advmod//76 heller//AB//advmod//76 innefattas//VB|PRS|SFO//conj//49 i//PP//case//80 begreppet//NN|NEU|SIN|DEF|NOM//nmod//80 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//80 verksamhet//NN|UTR|SIN|IND|NOM//obl//76 som//HP|-|-|-//nsubj:pass//82 bedrivs//VB|PRS|SFO//acl:relcl//80 av//PP//case//84 aktiebolag//NN|NEU|PLU|IND|NOM//obl:agent//82 som//HP|-|-|-//nsubj:pass//86 ägs//VB|PRS|SFO//acl:relcl//84 av//PP//case//88 staten//NN|UTR|SIN|DEF|NOM//obl:agent//86 eller//KN//cc//90 stiftelser//NN|UTR|PLU|IND|NOM//conj//88 där//HA//advmod//93 staten//NN|UTR|SIN|DEF|NOM//nsubj//93 medverkat//VB|SUP|AKT//acl:relcl//90 vid//PP//case//95 bildandet//NN|NEU|SIN|DEF|NOM//obl//93 .//MAD//punct//24
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;Verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//98 drivs//VB|PRS|SFO//parataxis//24 då//AB//advmod//98 inte//AB//advmod//98 av//PP//case//105 det//DT|NEU|SIN|DEF//det//104 offentligrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//104 organet//NN|NEU|SIN|DEF|NOM//nmod//105 staten//NN|UTR|SIN|DEF|NOM//obl:agent//98 .//MAD//punct//24
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;KFN//PM|NOM//nsubj//110 är//VB|PRS|AKT//cop//110 en//DT|UTR|SIN|IND//det//110 förvaltningsmyndighet//NN|UTR|SIN|IND|NOM//parataxis//24 som//HP|-|-|-//nsubj//112 lyder//VB|PRS|AKT//acl:relcl//110 under//PP//case//114 regeringen//NN|UTR|SIN|DEF|NOM//obl//112 och//KN//cc//117 därmed//AB//advmod//117 omfattas//VB|PRS|SFO//conj//110 verksamheten//NN|UTR|SIN|DEF|NOM//obj//117 av//PP//case//121 budgetlagens//NN|UTR|SIN|DEF|GEN//nmod:poss//121 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//118 .//MAD//punct//24
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;Enligt//PP//case//2 6//RG|NOM//nummod//2 kap.//NN|AN//obl//4 3//RG|NOM//nummod//4 §//NN|AN//nmod//5 budgetlagen//NN|UTR|SIN|DEF|NOM//obl//8 får//VB|PRS|AKT//aux//8 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 besluta//VB|INF|AKT//ROOT//8 om//PP//case//10 utställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//8 av//PP//case//12 kreditgarantier//NN|NEU|PLU|IND|NOM//nmod//10 och//KN//cc//15 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 åtaganden//NN|NEU|PLU|IND|NOM//conj//12 intill//PP//case//18 det//DT|NEU|SIN|DEF//det//18 belopp//NN|NEU|SIN|IND|NOM//obl//8 och//KN//cc//22 för//PP//case//22 det//DT|NEU|SIN|DEF//det//22 ändamål//NN|NEU|SIN|IND|NOM//conj//18 som//HP|-|-|-//obl//26 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//26 har//VB|PRS|AKT//aux//26 beslutat//VB|SUP|AKT//acl:relcl//22 om//PL//compound:prt//26 för//PP//case//32 ett//RG|NEU|SIN|IND|NOM//det//32 eller//KN//cc//31 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//29 budgetår//NN|NEU|PLU|IND|NOM//obl//26 .//MAD//punct//8
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;Om//SN//mark//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 finns//VB|PRS|SFO//advcl//39 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//38 skäl//NN|NEU|PLU|IND|NOM//nsubj//36 får//VB|PRS|AKT//parataxis//8 en//DT|UTR|SIN|IND//det//41 kreditgaranti//NN|UTR|SIN|IND|NOM//obj//39 eller//KN//cc//44 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 åtagande//NN|NEU|SIN|IND|NOM//conj//41 enligt//PP//case//47 riksdagens//NN|UTR|SIN|DEF|GEN//nmod:poss//47 bestämmande//NN|NEU|SIN|IND|NOM//nmod//44 göras//VB|INF|SFO//advcl//39 utan//PP//mark//52 att//SN//mark//52 beloppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//52 begränsas//VB|PRS|SFO//advcl//48 .//MAD//punct//8
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;Krigsförsäkringslagen//NN|UTR|SIN|DEF|NOM//nsubj//55 anger//VB|PRS|AKT//parataxis//8 att//SN//mark//59 KFN//PM|NOM//nsubj//59 får//VB|PRS|AKT//aux//59 meddela//VB|INF|AKT//ccomp//55 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 försäkringar//NN|UTR|PLU|IND|NOM//obj//59 om//SN//mark//67 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//67 är//VB|PRS|AKT//cop//67 av//PP//case//67 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//67 betydelse//NN|UTR|SIN|IND|NOM//acl//61 för//PP//case//69 försvarsansträngningarna//NN|UTR|PLU|DEF|NOM//nmod//67 ,//MID//punct//71 folkförsörjningen//NN|UTR|SIN|DEF|NOM//conj//69 eller//KN//cc//73 näringslivet//NN|NEU|SIN|DEF|NOM//conj//69 .//MAD//punct//55
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;I//PP//case//76 lagen//NN|UTR|SIN|DEF|NOM//obl//80 är//VB|PRS|AKT//cop//80 ingen//DT|UTR|SIN|IND//det//79 beloppsgräns//NN|UTR|SIN|IND|NOM//nsubj//80 satt//VB|PRT|AKT//conj//55 för//PP//mark//87 hur//HA//advmod//83 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 åtaganden//NN|NEU|PLU|IND|NOM//nmod//85 KFN//NN|UTR|PLU|IND|NOM//nsubj//87 kan//VB|PRS|AKT//aux//87 ikläda//VB|INF|AKT//advcl//80 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//89 staten//NN|UTR|SIN|DEF|NOM//obj//87 under//PP//case//92 dessa//DT|UTR/NEU|PLU|DEF//det//92 förutsättningar//NN|UTR|PLU|IND|NOM//obl//87 .//MAD//punct//8
5.7 Statlig krigsförsäkring och förhållandet till budgetlagen;För//PP//case//2 ett//DT|NEU|SIN|IND//det//2 åtagande//NN|NEU|SIN|IND|NOM//obl//12 enligt//PP//case//5 6//RG|NOM//nummod//5 kap.//NN|AN//nmod//2 3//RG|NOM//nummod//7 §//NN|AN//nmod//2 ska//VB|PRS|AKT//aux//12 ränta//NN|UTR|SIN|IND|NOM//nsubj:pass//12 eller//KN//cc//11 avgift//NN|UTR|SIN|IND|NOM//conj//9 tas//VB|PRS|SFO//advcl//56 ut//PL//compound:prt//12 som//HP|-|-|-//nsubj//16 ska//VB|PRS|AKT//aux//16 motsvara//VB|INF|AKT//advcl//12 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//19 förväntade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//19 kostnad//NN|UTR|SIN|IND|NOM//obj//16 för//PP//case//21 lånet//NN|NEU|SIN|DEF|NOM//nmod//19 eller//KN//cc//23 åtagandet//NN|NEU|SIN|DEF|NOM//conj//21 ,//MID//punct//12 om//SN//mark//27 inte//AB//advmod//27 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//35 för//PP//case//31 ett//DT|NEU|SIN|IND//det//31 visst//JJ|POS|NEU|SIN|IND|NOM//amod//31 lån//NN|NEU|SIN|IND|NOM//nmod//27 eller//KN//cc//33 åtagande//NN|NEU|SIN|IND|NOM//conj//31 har//VB|PRS|AKT//aux//35 beslutat//VB|SUP|AKT//parataxis//12 annat//PN|NEU|SIN|IND|SUB/OBJ//obj//35 .//MAD//punct//12
