Uppföljning av Trafikverkets totalentreprenader – uppföljning av 11 vägprojekt;På//PP//case//1 uppdrag//NN|NEU|SIN|IND|NOM//ROOT//1 av//PP//case//5 Produktivitetskommittén//NN|UTR|SIN|DEF|NOM//nmod:poss//4 ©//PM|NOM//nmod//5 Prolog//PM|NOM//nmod//1 2011//RG|NOM//nummod//5
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 är//VB|PRS|AKT//cop//50 en//DT|UTR|SIN|IND//det//50 ledningsfilosofi//NN|UTR|SIN|IND|NOM//conj//34 för//PP//mark//53 att//IE//mark//53 skapa//VB|INF|AKT//acl//50 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//55 framgång//NN|UTR|SIN|IND|NOM//obj//53 genom//PP//case//58 nöjda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 kunder//NN|UTR|PLU|IND|NOM//obl//53 .//MAD//punct//50
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;Six//PM|NOM//nummod//64 Sigma//PM|NOM//nsubj//64 är//VB|PRS|AKT//cop//64 en//DT|UTR|SIN|IND//det//64 affärsstrategi//NN|UTR|SIN|IND|NOM//appos//50 i//PP//case//66 syfte//NN|NEU|SIN|IND|NOM//nmod//64 att//IE//mark//68 identifiera//VB|INF|AKT//acl//64 och//KN//cc//70 ta//VB|INF|AKT//conj//68 bort//PL//compound:prt//70 orsaker//NN|UTR|PLU|IND|NOM//obj//70 som//HP|-|-|-//nsubj//74 genererar//VB|PRS|AKT//acl:relcl//72 felaktigheter//NN|UTR|PLU|IND|NOM//obj//74 i//PP//case//77 produkterna//NN|UTR|PLU|DEF|NOM//obl//74 .//MAD//punct//64
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;Generellt//AB|POS//advmod//83 kan//VB|PRS|AKT//aux//83 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//83 dock//AB//advmod//83 sägas//VB|INF|SFO//conj//14 att//SN//mark//85 fokus//NN|NEU|SIN|IND|NOM//xcomp//83 i//PP//case//87 industrialiseringsprocessen//NN|UTR|SIN|DEF|NOM//nmod//85 gick//VB|PRT|AKT//conj//14 från//PP//mark//91 att//IE//mark//91 massproducera//VB|INF|AKT//advcl//88 produkter//NN|UTR|PLU|IND|NOM//obj//91 till//PP//mark//95 att//IE//mark//95 säkerställa//VB|INF|AKT//advcl//91 en//DT|UTR|SIN|IND//det//97 produktion//NN|UTR|SIN|IND|NOM//obj//95 av//PP//case//101 tillräckligt//AB|POS//advmod//100 hög//JJ|POS|UTR|SIN|IND|NOM//amod//101 kvalitet//NN|UTR|SIN|IND|NOM//nmod//97 för//PP//mark//104 att//IE//mark//104 göra//VB|INF|AKT//advcl//95 kunderna//NN|UTR|PLU|DEF|NOM//obj//104 nöjda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//104 (//PAD//punct//88 Gann//PM|NOM//appos//88 2000//RG|NOM//nummod//108 )//PAD//punct//88 .//MAD//punct//14
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;En//DT|UTR|SIN|IND//det//114 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//114 del//NN|UTR|SIN|IND|NOM//appos//14 i//PP//case//116 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//114 är//VB|PRS|AKT//cop//118 integreringen//NN|UTR|SIN|DEF|NOM//advmod//14 och//KN//cc//120 förståelsen//NN|UTR|SIN|DEF|NOM//conj//118 av//PP//mark//134 hur//HA//advmod//134 alla//DT|UTR/NEU|PLU|IND/DEF//det//124 delar//NN|UTR|PLU|IND|NOM//nsubj//134 av//PP//case//127 en//DT|UTR|SIN|IND//det//127 organisation//NN|UTR|SIN|IND|NOM//nmod//124 och//KN//cc//129 leverantörer//NN|UTR|PLU|IND|NOM//conj//127 samt//KN//cc//134 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//132 produktions//NN|UTR|SIN|IND|GEN//nmod:poss//133 processer//NN|UTR|PLU|IND|NOM//nsubj//134 samagerar//NN|UTR|PLU|IND|NOM//acl//120 för//PP//mark//137 att//IE//mark//137 uppnå//VB|INF|AKT//advcl//134 rätt//JJ|POS|UTR|SIN|IND|NOM//amod//139 kvalitet//NN|UTR|SIN|IND|NOM//obj//137 .//MAD//punct//14
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;För//PP//mark//2 att//IE//mark//2 bli//VB|INF|AKT//advcl//13 mindre//AB|KOM//advmod//4 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//2 av//PP//mark//7 att//IE//mark//7 producera//VB|INF|AKT//advcl//2 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 volymer//NN|UTR|PLU|IND|NOM//obj//7 av//PP//case//12 samma//DT|UTR/NEU|SIN/PLU|IND//det//12 produkt//NN|UTR|SIN|IND|NOM//nmod//9 utvecklades//VB|PRT|SFO//ROOT//13 konceptet//NN|NEU|SIN|DEF|NOM//nmod//16 agil//JJ|POS|UTR|SIN|IND|NOM//amod//16 tillverkning//NN|UTR|SIN|IND|NOM//nsubj:pass//13 (//PAD//punct//16 Agile//PM|NOM//compound//19 Manufacturing//PM|NOM//appos//16 )//PAD//punct//16 .//MAD//punct//13
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;Här//AB//advmod//23 tillåter//VB|PRS|AKT//parataxis//13 processen//NN|UTR|SIN|DEF|NOM//nsubj//23 en//DT|UTR|SIN|IND//det//27 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 grad//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//29 förändring//NN|UTR|SIN|IND|NOM//nmod//27 för//PP//mark//32 att//IE//mark//32 möta//VB|INF|AKT//advcl//23 kundernas//NN|UTR|PLU|DEF|GEN//nmod:poss//34 krav//NN|NEU|PLU|IND|NOM//obj//32 .//MAD//punct//13
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;Den//DT|UTR|SIN|DEF//det//38 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 orsaken//NN|UTR|SIN|DEF|NOM//nsubj:pass//13 till//PP//mark//42 att//SN//mark//42 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 blivit//VB|SUP|AKT//acl//38 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//42 att//IE//mark//45 genomföra//VB|INF|AKT//xcomp//42 är//VB|PRS|AKT//cop//49 den//DT|UTR|SIN|DEF//det//49 snabba//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//45 av//PP//case//52 de//DT|UTR/NEU|PLU|DEF//det//52 stödteknologier//NN|UTR|PLU|IND|NOM//nmod//49 som//HP|-|-|-//nsubj//55 är//VB|PRS|AKT//cop//55 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//52 för//PP//mark//58 att//IE//mark//58 lyckas//VB|INF|SFO//advcl//55 med//PP//case//62 de//DT|UTR/NEU|PLU|DEF//det//62 snabba//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 omställningar//NN|UTR|PLU|IND|NOM//obl//58 som//HP|-|-|-//nsubj//65 är//VB|PRS|AKT//cop//65 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//62 .//MAD//punct//62
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;Utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//78 av//PP//case//70 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 typer//NN|UTR|PLU|IND|NOM//nmod//67 av//PP//case//72 IT-stöd//NN|NEU|SIN|IND|NOM//nmod//70 och//KN//cc//74 verktyg//NN|NEU|PLU|IND|NOM//conj//72 har//VB|PRS|AKT//aux//78 varit//VB|SUP|AKT//cop//78 helt//AB|POS//advmod//78 nödvändig//JJ|POS|UTR|SIN|IND|NOM//appos//62 ,//MID//punct//78 exempelvis//AB//advmod//81 kopplingen//NN|UTR|SIN|DEF|NOM//conj//78 mellan//PP//case//83 CAD//PM|NOM//nmod//81 och//KN//cc//85 CAM//PM|NOM//conj//83 .//MAD//punct//13
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;En//DT|UTR|SIN|IND//det//90 annan//JJ|POS|UTR|SIN|IND|NOM//amod//90 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//90 del//NN|UTR|SIN|IND|NOM//nsubj:pass//13 i//PP//case//93 agil//JJ|POS|UTR|SIN|IND|NOM//amod//93 tillverkning//NN|UTR|SIN|IND|NOM//nmod//90 är//VB|PRS|AKT//cop//13 att//SN//mark//97 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//97 finns//VB|PRS|SFO//csubj//13 ett//DT|NEU|SIN|IND//det//99 antal//NN|NEU|SIN|IND|NOM//nmod//100 komponenter//NN|UTR|PLU|IND|NOM//nsubj//97 med//PP//case//103 standardiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//103 gränssnitt//NN|NEU|PLU|IND|NOM//nmod//100 ,//MID//punct//97 men//KN//cc//109 där//HA//advmod//109 komponenterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//109 kan//VB|PRS|AKT//aux//109 kombineras//VB|INF|SFO//conj//13 på//PP//case//112 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//112 sätt//NN|NEU|PLU|IND|NOM//obl//109 för//PP//mark//115 att//IE//mark//115 möta//VB|INF|AKT//acl//112 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//117 kunders//NN|UTR|PLU|IND|GEN//nmod:poss//118 krav//NN|NEU|PLU|IND|NOM//obj//115 .//MAD//punct//13
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;Industrialiseringen//NN|UTR|SIN|DEF|NOM//nsubj//1 började//VB|PRT|AKT//ROOT//1 således//AB//advmod//1 som//KN//case//5 ett//DT|NEU|SIN|IND//det//5 sätt//NN|NEU|SIN|IND|NOM//obl//1 att//IE//mark//7 ta//VB|INF|AKT//acl//5 tillvara//PL//compound:prt//7 stordriftens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 fördelar//NN|UTR|PLU|IND|NOM//obj//7 ,//MID//punct//1 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//13 kombinerades//VB|PRT|SFO//parataxis//1 med//PP//case//16 standardiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 produkter//NN|UTR|PLU|IND|NOM//obl//13 och//KN//cc//20 det//DT|NEU|SIN|DEF//det//20 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 bandet//NN|NEU|SIN|DEF|NOM//conj//16 .//MAD//punct//1
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 innebar//VB|PRT|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//25 utveckling//NN|UTR|SIN|IND|NOM//obj//23 från//PP//case//27 produktionen//NN|UTR|SIN|DEF|NOM//nmod//25 var//VB|PRT|AKT//cop//29 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//23 av//PP//fixed//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 fanns//VB|PRT|SFO//parataxis//29 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//34 arbetskraft//NN|UTR|SIN|IND|NOM//nsubj//32 till//PP//mark//44 att//IE//mark//44 i//PP//advmod//40 stort//AB//fixed//37 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//37 vem//HP|UTR|SIN|IND//nsubj//44 som//KN//fixed//40 helst//AB|SUV//advmod//44 kunde//VB|PRT|AKT//aux//44 göra//VB|INF|AKT//acl//34 sin//PS|UTR|SIN|DEF//nmod:poss//46 del//NN|UTR|SIN|IND|NOM//obj//44 i//PP//case//49 den//DT|UTR|SIN|DEF//det//49 tillverkningsprocess//NN|UTR|SIN|IND|NOM//obl//44 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//51 medverkade//VB|PRT|AKT//conj//29 1//RG|NOM//nummod//51 .//MAD//punct//23
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;I//PP//case//59 och//KN//fixed//54 med//PP//fixed//54 en//DT|UTR|SIN|IND//det//59 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//59 fokusering//NN|UTR|SIN|IND|NOM//obl//23 på//PP//case//61 kvalitet//NN|UTR|SIN|IND|NOM//nmod//59 som//HP|-|-|-//nsubj//63 blev//VB|PRT|AKT//acl:relcl//59 den//DT|UTR|SIN|DEF//det//66 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//66 utvecklingen//NN|UTR|SIN|DEF|NOM//xcomp//63 av//PP//case//68 industrialiseringen//NN|UTR|SIN|DEF|NOM//nmod//66 att//SN//mark//72 pendeln//NN|UTR|SIN|DEF|NOM//nsubj//72 åter//AB//advmod//72 svängde//VB|PRT|AKT//acl//66 mot//PP//mark//77 att//SN//mark//77 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//76 arbetskraft//NN|UTR|SIN|IND|NOM//nsubj:pass//77 behövdes//VB|PRT|SFO//advcl//72 ,//MID//punct//23 men//KN//cc//98 också//AB//advmod//98 att//SN//mark//98 en//DT|UTR|SIN|IND//det//84 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//84 integrering//NN|UTR|SIN|IND|NOM//nsubj//98 av//PP//case//86 design//NN|UTR|SIN|IND|NOM//nmod//84 och//KN//cc//88 produktion//NN|UTR|SIN|IND|NOM//conj//86 och//KN//cc//92 ett//DT|NEU|SIN|IND//det//92 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//92 samarbete//NN|NEU|SIN|IND|NOM//conj//86 mellan//PP//case//94 producent//NN|UTR|SIN|IND|NOM//nmod//92 och//KN//cc//96 leverantörer//NN|UTR|PLU|IND|NOM//conj//94 var//VB|PRT|AKT//cop//98 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//23 .//MAD//punct//98
Bilaga 9 / Industrialiserat anläggningsbyggande Industrialiseringens utveckling;Integrering//NN|UTR|SIN|IND|NOM//nsubj//116 av//PP//case//104 de//DT|UTR/NEU|PLU|DEF//det//104 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//104 processerna//NN|UTR|PLU|DEF|NOM//nmod//100 och//KN//cc//106 samarbetet//NN|NEU|SIN|DEF|NOM//conj//104 mellan//PP//case//108 producent//NN|UTR|SIN|IND|NOM//nmod//106 och//KN//cc//110 leverantör//NN|UTR|SIN|IND|NOM//conj//108 samt//KN//cc//112 kund//NN|UTR|SIN|IND|NOM//conj//108 är//VB|PRS|AKT//cop//116 än//AB//mark//116 mer//AB|KOM//advmod//116 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//conj//98 i//PP//case//120 och//KN//fixed//117 med//PP//fixed//117 behovet//NN|NEU|SIN|DEF|NOM//obl//116 av//PP//mark//124 att//IE//mark//124 kunna//VB|INF|AKT//aux//124 möta//VB|INF|AKT//acl//120 snabba//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//126 ändringar//NN|UTR|PLU|IND|NOM//obj//124 av//PP//case//129 kundernas//NN|UTR|PLU|DEF|GEN//nmod:poss//129 krav//NN|NEU|PLU|IND|NOM//obl//124 ,//MID//punct//116 vilket//HP|NEU|SIN|IND//nsubj//135 inte//AB//advmod//135 minst//AB|SUV//advmod//135 är//VB|PRS|AKT//cop//135 viktigt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//116 för//PP//case//137 bygg-//NN|-|-|-|SMS//obl//135 och//KN//cc//139 anläggningssektorn//NN|UTR|SIN|DEF|NOM//conj//137 .//MAD//punct//1

Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;Byggandet//NN|NEU|SIN|DEF|NOM//nsubj//10 ,//MID//punct//0 av//PP//case//4 både//KN//cc//4 hus//NN|NEU|PLU|IND|NOM//nmod//0 och//KN//cc//6 anläggningar//NN|UTR|PLU|IND|NOM//conj//4 ,//MID//punct//0 är//VB|PRS|AKT//aux:pass//10 starkt//AB|POS//advmod//10 påverkat//PC|PRF|NEU|SIN|IND|NOM//ROOT//10 av//PP//mark//32 att//SN//mark//32 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 som//HP|-|-|-//nsubj:pass//15 produceras//VB|PRS|SFO//acl:relcl//13 är//VB|PRS|AKT//fixed//13 ,//MID//punct//13 i//PP//case//19 jämförelse//NN|UTR|SIN|IND|NOM//obl//22 med//PP//case//22 mycket//AB|POS//amod//22 annat//PN|NEU|SIN|IND|SUB/OBJ//nmod//13 som//HP|-|-|-//nsubj:pass//24 produceras//VB|PRS|SFO//acl:relcl//22 ,//MID//punct//26 kostsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//24 och//KN//cc//28 långsiktigt//AB|POS//advmod//29 varaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//24 .//MAD//punct//13
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 behöver//VB|PRS|AKT//ccomp//10 i//PP//case//35 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 omfattning//NN|UTR|SIN|IND|NOM//obl//32 anpassas//VB|PRS|SFO//xcomp//32 till//PP//case//39 sin//PS|UTR|SIN|DEF//nmod:poss//39 omgivning//NN|UTR|SIN|IND|NOM//obl//36 än//KN//mark//42 annan//JJ|POS|UTR|SIN|IND|NOM//amod//42 produktion//NN|UTR|SIN|IND|NOM//nmod//39 .//MAD//punct//10
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 begränsar//VB|PRS|AKT//parataxis//10 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//47 produkt//NN|UTR|SIN|IND|NOM//obj//45 och//KN//cc//49 produktion//NN|UTR|SIN|IND|NOM//conj//47 på//PP//case//53 ett//DT|NEU|SIN|IND//det//53 annat//JJ|POS|NEU|SIN|IND|NOM//amod//53 sätt//NN|NEU|SIN|IND|NOM//obl//45 än//KN//mark//57 i//PP//case//57 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 sektorer//NN|UTR|PLU|IND|NOM//acl//53 .//MAD//punct//45
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;Dock//AB//advmod//63 kan//VB|PRS|AKT//aux//63 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 hos//PP//case//63 byggnadsmaterialtillverkare//NN|UTR|PLU|IND|NOM//obl//45 ,//MID//punct//72 och//KN//cc//72 till//PP//case//68 stor//JJ|POS|UTR|SIN|IND|NOM//amod//68 del//NN|UTR|SIN|IND|NOM//obl//72 hos//PP//case//70 komponenttillverkarna//NN|UTR|PLU|DEF|NOM//nmod//68 ,//MID//punct//68 identifieras//VB|PRS|SFO//conj//45 i//PP//case//77 stort//AB//fixed//73 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//73 samma//DT|UTR/NEU|SIN/PLU|IND//det//77 utveckling//NN|UTR|SIN|IND|NOM//obl//72 som//KN//mark//82 i//PP//case//82 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 tillverkningsindustrier//NN|UTR|PLU|IND|NOM//nmod//77 (//PAD//punct//82 Gann//PM|NOM//appos//82 2000//RG|NOM//nummod//84 )//PAD//punct//82 .//MAD//punct//45
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 dock//AB//advmod//1 en//DT|UTR|SIN|IND//det//4 del//NN|UTR|SIN|IND|NOM//nmod//5 paralleller//NN|UTR|PLU|IND|NOM//nsubj//1 som//HP|-|-|-//nsubj:pass//8 kan//VB|PRS|AKT//aux//8 dras//VB|INF|SFO//acl:relcl//5 mellan//PP//case//10 byggsektorn//NN|UTR|SIN|DEF|NOM//obl//8 och//KN//cc//15 den//DT|UTR|SIN|DEF//det//15 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 industriella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 utvecklingen//NN|UTR|SIN|DEF|NOM//conj//10 .//MAD//punct//1
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;Byggsektorn//NN|UTR|SIN|DEF|NOM//nsubj//19 har//VB|PRS|AKT//aux//19 gått//VB|SUP|AKT//parataxis//1 mot//PP//case//23 mer//AB|KOM//advmod//22 standardiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 byggmaterial//NN|NEU|PLU|IND|NOM//obl//19 och//KN//cc//25 komponenter//NN|UTR|PLU|IND|NOM//conj//23 i//PP//case//27 byggandet//NN|NEU|SIN|DEF|NOM//nmod//25 ,//MID//punct//19 dock//AB//advmod//30 gäller//VB|PRS|AKT//conj//1 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//33 framförallt//AB//amod//33 husbyggnad//NN|UTR|SIN|IND|NOM//obj//30 .//MAD//punct//1
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;En//DT|UTR|SIN|IND//det//37 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 utveckling//NN|UTR|SIN|IND|NOM//nsubj:pass//42 kan//VB|PRS|AKT//aux//42 inte//AB//advmod//42 lika//AB//advmod//41 tydligt//AB|POS//advmod//42 ses//VB|INF|SFO//parataxis//1 i//PP//case//44 anläggningsbyggandet//NN|NEU|SIN|DEF|NOM//obl//42 .//MAD//punct//1
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;Byggsektorn//NN|UTR|SIN|DEF|NOM//nsubj//50 har//VB|PRS|AKT//aux//50 även//AB//advmod//50 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//50 sett//VB|SUP|AKT//parataxis//1 ett//DT|NEU|SIN|IND//det//53 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//53 fokus//NN|NEU|SIN|IND|NOM//obj//50 på//PP//case//55 kvalitet//NN|UTR|SIN|IND|NOM//nmod//53 ,//MID//punct//57 skillnaden//NN|UTR|SIN|DEF|NOM//conj//53 mellan//PP//case//59 byggsektorn//NN|UTR|SIN|DEF|NOM//nmod//57 och//KN//cc//63 den//DT|UTR|SIN|DEF//det//63 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 utvecklingen//NN|UTR|SIN|DEF|NOM//conj//59 är//VB|PRS|AKT//cop//1 att//SN//mark//69 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//69 länge//AB|POS//advmod//69 har//VB|PRS|AKT//aux//69 fokuserat//VB|SUP|AKT//csubj//1 på//PP//case//72 den//DT|UTR|SIN|DEF//det//72 kvalitet//NN|UTR|SIN|IND|NOM//obl//69 som//HP|-|-|-//obj//77 de//DT|UTR/NEU|PLU|DEF//det//76 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 aktörerna//NN|UTR|PLU|DEF|NOM//nsubj//77 levererat//VB|SUP|AKT//acl:relcl//72 snarare//AB|KOM//advmod//77 än//KN//case//82 den//DT|UTR|SIN|DEF//det//82 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 kvaliteten//NN|UTR|SIN|DEF|NOM//obl//77 av//PP//case//86 den//DT|UTR|SIN|DEF//det//86 färdiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 byggnaden//NN|UTR|SIN|DEF|NOM//nmod//82 ///MID//cc//88 anläggningen//NN|UTR|SIN|DEF|NOM//conj//86 (//PAD//punct//1 Gann//PM|NOM//nsubj//1 2000//RG|NOM//nummod//90 )//PAD//punct//1 .//MAD//punct//1
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//99 har//VB|PRS|AKT//aux//99 i//PP//case//98 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 fall//NN|NEU|PLU|IND|NOM//obl//99 inneburit//VB|SUP|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//101 suboptimering//NN|UTR|SIN|IND|NOM//obj//99 av//PP//case//103 arbetet//NN|NEU|SIN|DEF|NOM//nmod//101 .//MAD//punct//99
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;En//DT|UTR|SIN|IND//det//106 faktor//NN|UTR|SIN|IND|NOM//nsubj//123 som//KN//case//108 bygg-//NN|-|-|-|SMS//nmod//106 och//KN//cc//110 anläggningssektorn//NN|UTR|SIN|DEF|NOM//conj//108 ,//MID//punct//106 av//PP//case//113 naturen//NN|UTR|SIN|DEF|NOM//nmod//106 ,//MID//punct//113 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//116 tiden//NN|UTR|SIN|DEF|NOM//nsubj//118 varit//VB|SUP|AKT//aux:pass//118 tvungen//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//106 att//IE//mark//120 fokusera//VB|INF|AKT//xcomp//118 på//PP//case//120 är//VB|PRS|AKT//cop//123 kundnöjdheten//NN|UTR|SIN|DEF|NOM//parataxis//99 ,//MID//punct//128 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//128 har//VB|PRS|AKT//aux//128 alltid//AB//advmod//128 funnits//VB|SUP|SFO//conj//99 en//DT|UTR|SIN|IND//det//130 grad//NN|UTR|SIN|IND|NOM//obj//128 av//PP//case//132 kundanpassning//NN|UTR|SIN|IND|NOM//obl//128 med//PP//case//137 en//DT|UTR|SIN|IND//det//137 ofta//AB|POS//advmod//136 unik//JJ|POS|UTR|SIN|IND|NOM//amod//137 projektering//NN|UTR|SIN|IND|NOM//nmod//132 av//PP//case//140 varje//DT|UTR/NEU|SIN|IND//det//140 projekt//NN|NEU|SIN|IND|NOM//nmod//137 .//MAD//punct//99
Bilaga 9 / Utvecklingen av byggsektorn i förhållande till industrialiseringens utveckling;De//DT|UTR/NEU|PLU|DEF//det//143 frihetsgrader//NN|UTR|PLU|IND|NOM//nsubj//151 som//HP|-|-|-//nsubj//145 finns//VB|PRS|SFO//acl:relcl//143 i//PP//case//147 bygg-//NN|-|-|-|SMS//obl//145 och//KN//cc//149 anläggningssektorn//NN|UTR|SIN|DEF|NOM//conj//147 är//VB|PRS|AKT//cop//151 jämfört//PC|PRF|NEU|SIN|IND|NOM//parataxis//99 med//PP//fixed//151 exempelvis//AB//advmod//154 bilindustrin//NN|UTR|SIN|DEF|NOM//obl//151 avsevärt//AB|POS//advmod//156 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//xcomp//99 .//MAD//punct//99
