Statens Institut för Kommunikationsanalys;Analyser//NN|UTR|PLU|IND|NOM//ROOT//0 för//PP//case//2 Järnvägsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
2. Begrepp och metod;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//36 har//VB|PRS|AKT//advcl//1 alltså//AB//advmod//36 betydelse//NN|UTR|SIN|IND|NOM//obj//36 för//PP//case//40 värderingen//NN|UTR|SIN|DEF|NOM//obl//36 av//PP//case//42 kollektivtrafik//NN|UTR|SIN|IND|NOM//nmod//40 vilken//HD|UTR|SIN|IND//det//44 attityd//NN|UTR|SIN|IND|NOM//obj//46 man//PN|UTR|SIN|IND|SUB//nsubj//46 har//VB|PRS|AKT//advcl//36 och//KN//cc//50 vad//HP|NEU|SIN|IND//obj//50 man//PN|UTR|SIN|IND|SUB//nsubj//50 uppfattat//VB|SUP|AKT//ccomp//46 eller//KN//cc//52 tror//VB|PRS|AKT//conj//46 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//52 veta//VB|INF|AKT//xcomp//52 om//PP//case//56 trafiken//NN|UTR|SIN|DEF|NOM//obl//54 och//KN//cc//59 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//59 egenskaper//NN|UTR|PLU|IND|NOM//conj//56 .//MAD//punct//36
2. Begrepp och metod;Fokusgrupp//NN|UTR|SIN|IND|NOM//ROOT//0

2. Begrepp och metod / Lång lista på faktorer;(//PAD//punct//1 attribut//NN|NEU|PLU|IND|NOM//ROOT//1 )//PAD//punct//1 urval//NN|NEU|SIN|IND|NOM//conj//1


2. Begrepp och metod / Värderingar;av//PP//case//1 faktorer//NN|UTR|PLU|IND|NOM//ROOT//1
2. Begrepp och metod / Värderingar;För//PP//mark//3 att//IE//mark//3 kunna//VB|INF|AKT//aux//3 använda//VB|INF|AKT//advcl//10 värderingar//NN|UTR|PLU|IND|NOM//obj//3 vettigt//JJ|POS|NEU|SIN|IND|NOM//advmod//3 vid//PP//case//7 planering//NN|UTR|SIN|IND|NOM//obl//3 bör//VB|PRS|AKT//aux//10 man//PN|UTR|SIN|IND|SUB//nsubj//10 veta//VB|INF|AKT//ROOT//10 ganska//AB//advmod//12 exakt//AB|POS//advmod//13 vad//HP|NEU|SIN|IND//dislocated//15 som//HP|-|-|-//nsubj:pass//15 värderas//VB|PRS|SFO//ccomp//10 .//MID//punct//10
2. Begrepp och metod / Värderingar;"Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 är//VB|PRS|AKT//cop//23 till//PP//advmod//23 exempel//NN|NEU|SIN|IND|NOM//fixed//19 inte//AB//advmod//23 så//AB//advmod//23 användbart//JJ|POS|NEU|SIN|IND|NOM//parataxis//10 att//IE//mark//26 bara//AB//advmod//26 veta//VB|INF|AKT//csubj//23 att//SN//mark//32 ""//PAD//punct//29 priset//NN|NEU|SIN|DEF|NOM//nsubj//32 ""//PAD//punct//29 är//VB|PRS|AKT//cop//32 viktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//26 än//KN//case//35 ""//PAD//punct//35 restiden//NN|UTR|SIN|DEF|NOM//obl//32 ""//PAD//punct//35 .//MAD//punct//32"
2. Begrepp och metod / Värderingar;Vilken//HD|UTR|SIN|IND//det//39 restid//NN|UTR|SIN|IND|NOM//nsubj//49 och//KN//cc//42 vilket//HD|NEU|SIN|IND//det//42 pris//NN|NEU|SIN|IND|NOM//conj//39 ?//MID//punct//39
2. Begrepp och metod / Värderingar;Är//VB|PRS|AKT//cop//49 t.ex.//AB|AN//advmod//47 en//DT|UTR|SIN|IND//det//47 krona//NN|UTR|SIN|IND|NOM//nmod//49 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 pris//NN|NEU|SIN|IND|NOM//conj//32 en//DT|UTR|SIN|IND//det//52 viktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 åtgärd//NN|UTR|SIN|IND|NOM//obl//32 än//KN//mark//55 att//IE//mark//55 förkorta//VB|INF|AKT//acl//52 restiden//NN|UTR|SIN|DEF|NOM//obj//55 en//DT|UTR|SIN|IND//det//58 timme//NN|UTR|SIN|IND|NOM//obl//55 ?//MAD//punct//23
2. Begrepp och metod / Värderingar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 är//VB|PRS|AKT//cop//5 inte//AB//advmod//5 heller//AB//advmod//5 så//AB//advmod//5 användbart//JJ|POS|NEU|SIN|IND|NOM//ROOT//5 att//IE//mark//8 bara//AB//advmod//8 få//VB|INF|AKT//csubj//5 vikten//NN|UTR|SIN|DEF|NOM//obj//8 uttryckt//PC|PRF|NEU|SIN|IND|NOM//xcomp//8 på//PP//case//13 en//DT|UTR|SIN|IND//det//13 poängskala//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//5
2. Begrepp och metod / Värderingar;Betyder//VB|PRS|AKT//parataxis//5 i//PP//advmod//15 så//AB//fixed//16 fall//NN|NEU|SIN|IND|NOM//obl//15 fyra//RG|NOM//nummod//20 poäng//NN|UTR|PLU|IND|NOM//obj//15 att//SN//mark//25 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 är//VB|PRS|AKT//cop//25 lite//AB|POS//advmod//25 viktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//15 än//KN//case//28 tre//RG|NOM//nummod//28 poäng//NN|UTR|PLU|IND|NOM//obl//25 eller//KN//cc//31 är//VB|PRS|AKT//cop//31 det//PN|NEU|SIN|DEF|SUB/OBJ//conj//25 som//HP|-|-|-//nsubj//33 gavs//VB|PRT|SFO//acl:relcl//31 fyra//RG|NOM//nummod//35 poäng//NN|UTR|PLU|IND|NOM//obj//33 dubbelt//AB|POS//advmod//37 så//AB//advmod//38 viktigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//33 ?//MAD//punct//5
2. Begrepp och metod / Värderingar;Nedan//AB//advmod//1 visas//VB|PRS|SFO//ROOT//1 ett//DT|NEU|SIN|IND//det//4 påhittat//PC|PRF|NEU|SIN|IND|NOM//amod//4 resultat//NN|NEU|SIN|IND|NOM//nsubj:pass//1 av//PP//case//8 en//DT|UTR|SIN|IND//det//8 stated//UO//amod//8 preference//UO//nmod//4 (//PAD//punct//11 eller//KN//cc//11 conjoint//UO//conj//4 )//PAD//punct//11 undersökning//NN|UTR|SIN|IND|NOM//nsubj:pass//1 (//PAD//punct//13 Kottenhoff//PM|NOM//appos//13 ,//MID//punct//17 1999//RG|NOM//conj//15 )//PAD//punct//13 .//MAD//punct//13
2. Begrepp och metod / Värderingar;Som//HA//advmod//21 framgår//VB|PRS|AKT//advcl//26 har//VB|PRS|AKT//aux//26 10//RG|NOM//nummod//24 kr//NN|AN//nmod//25 prissänkning//NN|UTR|SIN|IND|NOM//nsubj//26 fått//VB|SUP|AKT//parataxis//1 vikten//NN|UTR|SIN|DEF|NOM//obj//26 0,10//RG|NOM//xcomp//26 och//KN//cc//36 då//AB//advmod//36 kan//VB|PRS|AKT//aux//36 ju//AB//advmod//36 de//DT|UTR/NEU|PLU|DEF//det//35 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 faktorerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//36 relateras//VB|PRS|SFO//conj//26 till//PP//case//38 denna//DT|UTR|SIN|DEF//obl//36 (//PAD//punct//41 relativ//JJ|POS|UTR|SIN|IND|NOM//amod//41 skala//NN|UTR|SIN|IND|NOM//appos//38 )//PAD//punct//26 .//MAD//punct//1
2. Begrepp och metod / Värderingar;I//PP//case//46 högra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 kolumnen//NN|UTR|SIN|DEF|NOM//obl//47 visas//VB|PRS|SFO//conj//1 värdet//NN|NEU|SIN|DEF|NOM//nsubj:pass//47 av//PP//case//50 restid//NN|UTR|SIN|IND|NOM//nmod//48 och//KN//cc//52 benutrymme//NN|NEU|SIN|IND|NOM//conj//50 uttryckt//PC|PRF|NEU|SIN|IND|NOM//xcomp//47 i//PP//case//55 kronor//NN|UTR|PLU|IND|NOM//obl//53 .//MAD//punct//1
2. Begrepp och metod / Värderingar;Ett//DT|NEU|SIN|IND//det//2 annat//JJ|POS|NEU|SIN|IND|NOM//amod//2 sätt//NN|NEU|SIN|IND|NOM//nsubj//22 att//IE//mark//4 ta//VB|INF|AKT//acl//2 reda//PL//compound:prt//4 på//PP//case//9 människors//NN|UTR|PLU|IND|GEN//nmod:poss//9 monetära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 värderingar//NN|UTR|PLU|IND|NOM//obl//4 ,//MID//punct//4 vilket//HP|NEU|SIN|IND//nsubj//13 inte//AB//advmod//13 bygger//VB|PRS|AKT//acl:relcl//4 på//PP//case//15 nyttomaximering//NN|UTR|SIN|IND|NOM//obl//13 och//KN//cc//17 val//NN|NEU|SIN|IND|NOM//conj//15 ,//MID//punct//2 är//VB|PRS|AKT//cop//22 att//IE//mark//22 direkt//AB|POS//advmod//22 fråga//VB|INF|AKT//ROOT//22 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//22 ://MID//punct//22 ”//PAD//punct//28
2. Begrepp och metod / Värderingar;Hur//HA//advmod//27 mycket//AB|POS//advmod//28 tycker//VB|PRS|AKT//parataxis//22 du//PN|UTR|SIN|DEF|SUB//nsubj//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 är//VB|PRS|AKT//cop//32 värt//JJ|POS|NEU|SIN|IND|NOM//ccomp//28 att//SN//mark//40 …//NN|AN//discourse//40 .//MAD//punct//34 ?//MID//discourse//40 ”//PAD//discourse//40
2. Begrepp och metod / Värderingar;Denna//DT|UTR|SIN|DEF//det//39 metod//NN|UTR|SIN|IND|NOM//nsubj:pass//40 kallas//VB|PRS|SFO//csubj//32 continguent//UO//amod//42 valuation//UO//xcomp//40 .//MAD//punct//28
2. Begrepp och metod / Värderingar;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//46 är//VB|PRS|AKT//cop//46 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//28 i//PP//case//49 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 branscher//NN|UTR|PLU|IND|NOM//obl//46 än//KN//case//52 i//PP//case//52 transportsektorn//NN|UTR|SIN|DEF|NOM//nmod//49 .//MAD//punct//28
2. Begrepp och metod / Värderingar;Logitmodellen//NN|UTR|SIN|DEF|NOM//nsubj//2 kan//VB|PRS|AKT//aux//2 avslöja//VB|INF|AKT//ROOT//2 värderingar//NN|UTR|PLU|IND|NOM//obj//2 och//KN//cc//5 förutsäga//VB|INF|AKT//conj//2 val//NN|NEU|PLU|IND|NOM//obj//5
2. Begrepp och metod / Värderingar;Logitmodellen//NN|UTR|SIN|DEF|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 den//DT|UTR|SIN|DEF//det//5 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//5 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 metoden//NN|UTR|SIN|DEF|NOM//ROOT//5 för//PP//mark//8 att//IE//mark//8 beskriva//VB|INF|AKT//advcl//5 hur//HA//advmod//11 individer//NN|UTR|PLU|IND|NOM//nsubj//11 väljer//VB|PRS|AKT//ccomp//8 mellan//PP//case//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 alternativ//NN|NEU|PLU|IND|NOM//obl//11 .//MAD//punct//5
2. Begrepp och metod / Värderingar;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//17 säger//VB|PRS|AKT//parataxis//5 att//SN//mark//24 sannolikheten//NN|UTR|SIN|DEF|NOM//nsubj//24 för//PP//case//22 en//DT|UTR|SIN|IND//det//22 individ//NN|UTR|SIN|IND|NOM//nmod//19 att//IE//mark//24 välja//VB|INF|AKT//ccomp//17 ett//DT|NEU|SIN|IND//det//27 visst//JJ|POS|NEU|SIN|IND|NOM//amod//27 alternativ//NN|NEU|SIN|IND|NOM//obj//24 beror//VB|PRS|AKT//conj//17 av//PP//case//31 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//31 nytta//NN|UTR|SIN|IND|NOM//obl//28 i//PP//case//33 förhållandet//NN|NEU|SIN|DEF|NOM//nmod//31 till//PP//case//35 nyttan//NN|UTR|SIN|DEF|NOM//nmod//33 av//PP//case//39 alla//DT|UTR/NEU|PLU|IND/DEF//det//39 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 alternativ//NN|NEU|PLU|IND|NOM//nmod//35 .//MAD//punct//17
2. Begrepp och metod / Värderingar;Logitmodellen//NN|UTR|SIN|DEF|NOM//nsubj//42 bygger//VB|PRS|AKT//conj//17 på//PP//mark//47 att//SN//mark//47 alla//DT|UTR/NEU|PLU|IND/DEF//det//46 individer//NN|UTR|PLU|IND|NOM//nsubj//47 väljer//VB|PRS|AKT//advcl//42 det//DT|NEU|SIN|DEF//det//49 alternativ//NN|NEU|SIN|IND|NOM//obj//47 som//HP|-|-|-//nsubj//51 ger//VB|PRS|AKT//acl:relcl//49 dem//PN|UTR/NEU|PLU|DEF|OBJ//iobj//51 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//54 nytta//NN|UTR|SIN|IND|NOM//obj//51 .//MAD//punct//42
2. Begrepp och metod / Värderingar;Genom//PP//case//57 modellen//NN|UTR|SIN|DEF|NOM//obl//58 får//VB|PRS|AKT//conj//17 man//PN|UTR|SIN|IND|SUB//nsubj//58 reda//PL//compound:prt//58 på//PP//mark//64 hur//HA//advmod//64 faktorer//NN|UTR|PLU|IND|NOM//nsubj//64 hänger//VB|PRS|AKT//advcl//58 ihop//PL//compound:prt//64 ,//MID//punct//64 vilka//HD|UTR/NEU|PLU|IND//det//68 samband//NN|NEU|PLU|IND|NOM//dislocated//70 som//HP|-|-|-//nsubj//70 finns//VB|PRS|SFO//advcl//64 mellan//PP//case//72 faktorerna//NN|UTR|PLU|DEF|NOM//obl//70 och//KN//cc//77 hur//HA//advmod//75 starkt//AB|POS//advmod//77 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//77 påverkar//VB|PRS|AKT//conj//70 valet//NN|NEU|SIN|DEF|NOM//obj//77 av//PP//case//80 färdmedel//NN|NEU|PLU|IND|NOM//nmod//78 (//PAD//punct//82 Beser//PM|NOM//appos//77 1996//RG|NOM//nummod//82 )//PAD//punct//82 .//MAD//punct//17
2. Begrepp och metod / Värderingar;Nyttan//NN|UTR|SIN|DEF|NOM//nsubj//3 av//PP//case//2 alternativen//NN|NEU|PLU|DEF|NOM//nmod//0 beror//VB|PRS|AKT//ROOT//3 av//PP//case//7 resalternativens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 egenskaper//NN|UTR|PLU|IND|NOM//obl//3 ,//MID//punct//10 transportsystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//10 utformning//NN|UTR|SIN|IND|NOM//conj//7 och//KN//cc//12 individen//NN|UTR|SIN|DEF|NOM//conj//7 .//MAD//punct//3
2. Begrepp och metod / Värderingar;Nyttan//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 beskrivs//VB|PRS|SFO//parataxis//3 som//KN//mark//18 en//DT|UTR|SIN|IND//det//18 funktion//NN|UTR|SIN|IND|NOM//obl//15 av//PP//case//21 dessa//DT|UTR/NEU|PLU|DEF//det//21 faktorer//NN|UTR|PLU|IND|NOM//nmod//18 (//PAD//punct//23 kallas//VB|PRS|SFO//parataxis//15 här//AB//advmod//23 för//PP//case//26 variabler//NN|UTR|PLU|IND|NOM//obl//23 )//PAD//punct//15 .//MAD//punct//3
2. Begrepp och metod / Värderingar;Nyttan//NN|UTR|SIN|DEF|NOM//nsubj//1 består//VB|PRS|AKT//ROOT//1 av//PP//case//5 en//DT|UTR|SIN|IND//det//5 mätbar//JJ|POS|UTR|SIN|IND|NOM//amod//5 del//NN|UTR|SIN|IND|NOM//obl//1 och//KN//cc//10 en//DT|UTR|SIN|IND//det//10 icke//AB//advmod//9 mätbar//JJ|POS|UTR|SIN|IND|NOM//amod//10 del//NN|UTR|SIN|IND|NOM//conj//5 som//HP|-|-|-//nsubj:pass//12 kallas//VB|PRS|SFO//acl:relcl//10 för//PP//case//14 slumpdel//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//1
2. Begrepp och metod / Värderingar;Nyttan//NN|UTR|SIN|DEF|NOM//ROOT//0 för//PP//case//2 alternativ//NN|NEU|PLU|IND|NOM//nmod//0 i//PP//case//5 ://MID//punct//5
2. Begrepp och metod / Värderingar;Ui//PM|NOM//nmod//0 =//MID//punct//7 V//NN|NEU|SIN|IND|NOM//conj//5 (//PAD//punct//7 Xi)+//NN|NEU|SIN|IND|NOM//conj//5 i//PP//case//12 där//HA//advmod//12 V//RG|NOM//nmod//9 (//PAD//punct//12 Xi)=//RG|NOM//nmod//15 1*Xi1//RG|NOM//appos//12 +//MID//cc//17 2*Xi2//RG|NOM//conj//15 +//MID//conj//12 …//RG|NOM//conj//12 .//MID//punct//5
2. Begrepp och metod / Värderingar;och//KN//cc//24 i//PP//case//24 =//MID//punct//24 parameter//NN|UTR|SIN|IND|NOM//conj//5 (//PAD//punct//24 ”//PAD//punct//27 smakvikt//NN|UTR|SIN|IND|NOM//appos//24 ”//PM|NOM//punct//27 )//PAD//punct//27 som//HP|-|-|-//nsubj:pass//31 skattas//VB|PRS|SFO//acl:relcl//24
2. Begrepp och metod / Värderingar;Xi1//RG|NOM//nsubj//2 =//MID//punct//2 egenskap//NN|UTR|SIN|IND|NOM//ROOT//2 hos//PP//case//4 resalternativet//NN|NEU|SIN|DEF|NOM//nmod//2 i//PP//advmod//2 ,//MID//punct//2 t.ex.//AB|AN//advmod//8 restid//NN|UTR|SIN|IND|NOM//appos//2 och//KN//cc//13 respris=//PM|NOM//advmod//13 icke//AB//advmod//12 mätbar//JJ|POS|UTR|SIN|IND|NOM//amod//13 del//NN|UTR|SIN|IND|NOM//conj//8 ,//MID//punct//13 slumpdel//NN|UTR|SIN|IND|NOM//conj//8
2. Begrepp och metod / Värderingar;Uttrycket//NN|NEU|SIN|DEF|NOM//nmod//1 V//RG|NOM//nsubj//5 (//PAD//punct//1 Xi//PM|NOM//appos//1 )//PAD//punct//1 benämns//VB|PRS|SFO//advcl//69 nyttofunktionen//NN|UTR|SIN|DEF|NOM//obj//5 och//KN//cc//10 är//VB|PRS|AKT//cop//10 en//DT|UTR|SIN|IND//det//10 funktion//NN|UTR|SIN|IND|NOM//conj//5 där//HA//advmod//14 varje//DT|UTR/NEU|SIN|IND//det//13 alternativ//NN|NEU|SIN|IND|NOM//nsubj:pass//14 beskrivs//VB|PRS|SFO//acl:relcl//10 med//PP//case//20 hjälp//NN|UTR|SIN|IND|NOM//fixed//15 av//PP//fixed//15 ett//DT|NEU|SIN|IND//det//19 antal//NN|NEU|SIN|IND|NOM//nmod//20 variabler//NN|UTR|PLU|IND|NOM//obl//14 (//PAD//punct//22 faktorer//NN|UTR|PLU|IND|NOM//appos//20 )//PAD//punct//22 som//HP|-|-|-//nsubj//25 beskriver//VB|PRS|AKT//acl:relcl//20 individen//NN|UTR|SIN|DEF|NOM//obj//25 ,//MID//punct//28 egenskaper//NN|UTR|PLU|IND|NOM//conj//20 hos//PP//case//30 färdmedlen//NN|NEU|PLU|DEF|NOM//nmod//28 och//KN//cc//32 transportsystemet//NN|NEU|SIN|DEF|NOM//conj//30 .//MID//punct//5
2. Begrepp och metod / Värderingar;X-variablerna//NN|UTR|PLU|DEF|NOM//conj//5 är//VB|PRS|AKT//cop//36 mätbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//5 och//KN//cc//38 uttrycker//VB|PRS|AKT//conj//36 åktid//NN|UTR|SIN|IND|NOM//obj//38 ,//MID//punct//41 väntetid//NN|UTR|SIN|IND|NOM//conj//39 ,//MID//punct//43 kostnad//NN|UTR|SIN|IND|NOM//conj//39 ,//MID//punct//45 hushållsstorlek//NN|UTR|SIN|IND|NOM//conj//39 ,//MID//punct//47 inkomst//NN|UTR|SIN|IND|NOM//conj//39 etc.//AB|AN//conj//39 är//VB|PRS|AKT//cop//52 en//DT|UTR|SIN|IND//det//52 viktad//PC|PRF|UTR|SIN|IND|NOM//amod//52 parameter//NN|UTR|SIN|IND|NOM//conj//5 som//HP|-|-|-//nsubj:pass//54 antas//VB|PRS|SFO//acl:relcl//52 vara//VB|INF|AKT//cop//56 slumpmässig//JJ|POS|UTR|SIN|IND|NOM//xcomp//54 .//MID//punct//5
2. Begrepp och metod / Värderingar;Eftersom//SN//mark//66 inte//AB//advmod//61 alla//DT|UTR/NEU|PLU|IND/DEF//det//61 egenskaper//NN|UTR|PLU|IND|NOM//nsubj:pass//66 (//PAD//punct//63 faktorer//NN|UTR|PLU|IND|NOM//appos//61 )//PAD//punct//63 kan//VB|PRS|AKT//aux//66 mätas//VB|INF|SFO//advcl//69 eller//KN//cc//68 observeras//VB|INF|SFO//conj//66 finns//VB|PRS|SFO//ROOT//69 en//DT|UTR|SIN|IND//det//71 slumpdel//NN|UTR|SIN|IND|NOM//nsubj//69 med//PP//compound:prt//69 i//PP//case//74 funktionen//NN|UTR|SIN|DEF|NOM//obl//69 .//MAD//punct//69

2. Begrepp och metod / P(tåg);0,9//RG|NOM//nummod//1 0,8//RG|NOM//obl//2 0,7//RG|NOM//nummod//3 0,6//RG|NOM//obl//4 0,5//RG|NOM//obl//6 0,4//RG|NOM//nummod//4 0,3//RG|NOM//obl//7 0,2//RG|NOM//ROOT//7 0,1//RG|NOM//nummod//7
2. Begrepp och metod / P(tåg);Logitmodellen//NN|UTR|SIN|DEF|NOM//nsubj//1 visar//VB|PRS|AKT//ROOT//1 sannolikheten//NN|UTR|SIN|DEF|NOM//obj//1 (//PAD//punct//2 P//NN|NEU|SIN|IND|NOM//appos//2 )//PAD//punct//4 att//SN//mark//9 man//PN|UTR|SIN|IND|SUB//nsubj//9 ska//VB|PRS|AKT//aux//9 välja//VB|INF|AKT//ccomp//1 t.ex.//AB|AN//advmod//9 tåg//NN|NEU|SIN|IND|NOM//obj//9 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//mark//16 på//PP//fixed//12 hur//HA//advmod//15 högt//AB|POS//advmod//16 de//PN|UTR/NEU|PLU|DEF|SUB//obl//9 som//HP|-|-|-//nsubj//18 väljer//VB|PRS|AKT//acl:relcl//16 värderar//VB|PRS|AKT//xcomp//18 tåg//NN|NEU|SIN|IND|NOM//obj//19 i//PP//case//22 jämförelse//NN|UTR|SIN|IND|NOM//obl//19 med//PP//case//25 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 alternativ//NN|NEU|PLU|IND|NOM//nmod//22 .//MAD//punct//1


2. Begrepp och metod / Steg 4;Generering//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 resor//NN|UTR|PLU|IND|NOM//nmod//0
2. Begrepp och metod / Steg 4;Fördelning//NN|UTR|SIN|IND|NOM//ROOT//0 på//PP//case//2 målpunkter//NN|UTR|PLU|IND|NOM//nmod//0
2. Begrepp och metod / Steg 4;Val//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 färdmedel//NN|NEU|PLU|IND|NOM//nmod//0
2. Begrepp och metod / Steg 4;Val//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//3 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 färdvägar//NN|UTR|PLU|IND|NOM//nmod//0
2. Begrepp och metod / Steg 4;Modellen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 skattas//VB|PRS|SFO//ROOT//1 med//PP//case//5 hjälp//NN|UTR|SIN|IND|NOM//fixed//2 av//PP//fixed//2 datamaterial//NN|NEU|SIN|IND|NOM//obl//1 som//HP|-|-|-//nsubj//7 visar//VB|PRS|AKT//acl:relcl//5 hur//HA//advmod//11 individer//NN|UTR|PLU|IND|NOM//nsubj//11 har//VB|PRS|AKT//aux//11 valt//VB|SUP|AKT//ccomp//7 mellan//PP//case//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 alternativ//NN|NEU|PLU|IND|NOM//obl//11 .//MAD//punct//1
2. Begrepp och metod / Steg 4;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//19 kan//VB|PRS|AKT//aux//18 vara//VB|INF|AKT//cop//19 datamaterial//NN|NEU|SIN|IND|NOM//parataxis//1 från//PP//case//21 resvaneundersökningar//NN|UTR|PLU|IND|NOM//nmod//19 (//PAD//punct//21 RP-data//NN|NEU|PLU|IND|NOM//appos//21 )//PAD//punct//19 med//PP//case//28 individers//NN|UTR|PLU|IND|GEN//nmod:poss//28 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 val//NN|NEU|PLU|IND|NOM//obl//19 och//KN//cc//34 ///MID//cc//29 eller//KN//cc//34 från//PP//case//34 Stated//PM|NOM//amod//34 Preference-data//UO//conj//28 (//PAD//punct//34 SP//PM|NOM//appos//34 )//PAD//punct//36 där//HA//advmod//40 individer//NN|UTR|PLU|IND|NOM//nsubj//40 gör//VB|PRS|AKT//acl:relcl//34 hypotetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 val//NN|NEU|PLU|IND|NOM//obj//40 .//MAD//punct//19
2. Begrepp och metod / Steg 4;Logitmodellen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 kan//VB|PRS|AKT//aux//6 i//PP//case//4 viss//JJ|POS|UTR|SIN|IND|NOM//amod//4 mån//NN|UTR|SIN|IND|NOM//obl//6 även//AB//advmod//6 användas//VB|INF|SFO//ROOT//6 till//PP//mark//9 att//IE//mark//9 identifiera//VB|INF|AKT//advcl//6 skillnader//NN|UTR|PLU|IND|NOM//obj//9 mellan//PP//case//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 gruppers//NN|UTR|PLU|IND|GEN//nmod:poss//14 värderingar//NN|UTR|PLU|IND|NOM//nmod//10 .//MID//punct//6
2. Begrepp och metod / Steg 4;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//17 görs//VB|PRS|SFO//parataxis//6 då//AB//advmod//17 genom//PP//mark//21 att//IE//mark//21 skatta//VB|INF|AKT//advcl//17 modellernas//NN|UTR|PLU|DEF|GEN//nmod:poss//23 parameter//NN|UTR|SIN|IND|NOM//obj//21 (//PAD//punct//23 -värdena//UO//appos//23 )//PAD//punct//23 för//PP//case//29 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 segment//NN|NEU|PLU|IND|NOM//obl//21 (//PAD//punct//31 grupperingar//NN|UTR|PLU|IND|NOM//appos//29 )//PAD//punct//31 .//MAD//punct//6
2. Begrepp och metod / Steg 4;Användning//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 värderingar//NN|UTR|PLU|IND|NOM//nmod//0 för//PP//mark//5 att//IE//mark//5 göra//VB|INF|AKT//acl//0 prognoser//NN|UTR|PLU|IND|NOM//obj//5 av//PP//case//8 resandet//NN|NEU|SIN|DEF|NOM//obl//5
