IT i demokratins tjänst (1);Demokratiutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 forskarvolym//NN|NEU|SIN|IND|NOM//amod//2 VII//RG|NOM//ROOT//2
Försörjningsmöjligheter på landsbygden;Människor//NN|UTR|PLU|IND|NOM//nsubj//3 på//PP//case//2 landsbygden//NN|UTR|SIN|DEF|NOM//nmod//0 har//VB|PRS|AKT//ROOT//3 ,//MID//punct//3 i//PP//case//6 likhet//NN|UTR|SIN|IND|NOM//obl//3 med//PP//case//10 alla//DT|UTR/NEU|PLU|IND/DEF//det//10 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 människor//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//13 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förutsättningar//NN|UTR|PLU|IND|NOM//conj//6 och//KN//cc//15 intressen//NN|NEU|PLU|IND|NOM//conj//13 som//HP|-|-|-//nsubj//17 formar//VB|PRS|AKT//acl:relcl//15 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//19 vardag//NN|UTR|SIN|IND|NOM//obj//17 .//MAD//punct//3
Försörjningsmöjligheter på landsbygden;En//DT|UTR|SIN|IND//det//23 stor//JJ|POS|UTR|SIN|IND|NOM//amod//23 del//NN|UTR|SIN|IND|NOM//nsubj//26 av//PP//case//25 vardagen//NN|UTR|SIN|DEF|NOM//nmod//23 består//VB|PRS|AKT//parataxis//3 av//PP//mark//29 att//IE//mark//29 skapa//VB|INF|AKT//advcl//26 försörjning//NN|UTR|SIN|IND|NOM//obj//29 ,//MID//punct//33 genom//PP//case//33 förvärvsarbete//NN|NEU|SIN|IND|NOM//obl//29 eller//KN//cc//36 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//36 företagande//NN|NEU|SIN|IND|NOM//conj//33 .//MAD//punct//3
Försörjningsmöjligheter på landsbygden;Möjligheter//NN|UTR|PLU|IND|NOM//nsubj//47 att//IE//mark//40 skapa//VB|INF|AKT//acl//38 försörjning//NN|UTR|SIN|IND|NOM//obj//40 på//PP//case//43 platser//NN|UTR|PLU|IND|NOM//obl//40 på//PP//case//45 landsbygden//NN|UTR|SIN|DEF|NOM//nmod//43 är//VB|PRS|AKT//cop//47 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//3 av//PP//case//50 de//DT|UTR/NEU|PLU|DEF//det//50 resurser//NN|UTR|PLU|IND|NOM//obl//47 och//KN//cc//52 restriktioner//NN|UTR|PLU|IND|NOM//conj//50 som//HP|-|-|-//nsubj//54 finns//VB|PRS|SFO//acl:relcl//52 på//PP//case//56 platsen//NN|UTR|SIN|DEF|NOM//obl//54 och//KN//cc//59 är//VB|PRS|AKT//cop//59 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//54 för//PP//case//62 den//DT|UTR|SIN|DEF//det//62 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nmod//59 .//MAD//punct//47
Försörjningsmöjligheter på landsbygden;Försörjningsmöjligheter//NN|UTR|PLU|IND|NOM//nsubj//67 är//VB|PRS|AKT//cop//67 en//DT|UTR|SIN|IND//det//67 grundförutsättning//NN|UTR|SIN|IND|NOM//conj//3 för//PP//mark//73 att//SN//mark//73 människor//NN|UTR|PLU|IND|NOM//nsubj//73 skall//VB|PRS|AKT//aux//73 kunna//VB|INF|AKT//aux//73 bo//VB|INF|AKT//acl//67 på//PP//case//76 en//DT|UTR|SIN|IND//det//76 plats//NN|UTR|SIN|IND|NOM//obl//73 .//MAD//punct//67
Försörjningsmöjligheter på landsbygden;Genom//PP//case//79 historien//NN|UTR|SIN|DEF|NOM//obl//84 har//VB|PRS|AKT//aux//84 människor//NN|UTR|PLU|IND|NOM//nsubj//84 varit//VB|SUP|AKT//cop//84 mycket//AB|POS//advmod//84 uppfinningsrika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//67 för//PP//mark//87 att//IE//mark//87 skapa//VB|INF|AKT//acl//84 försörjning//NN|UTR|SIN|IND|NOM//obj//87 på//PP//case//90 platser//NN|UTR|PLU|IND|NOM//obl//87 som//HP|-|-|-//nsubj//95 med//PP//case//94 traditionellt//JJ|POS|NEU|SIN|IND|NOM//amod//94 mått//NN|NEU|SIN|IND|NOM//obl//95 haft//VB|SUP|AKT//acl:relcl//90 de//DT|UTR/NEU|PLU|DEF//det//99 mest//AB|SUV//advmod//98 oattraktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 förutsättningar//NN|UTR|PLU|IND|NOM//obj//95 .//MAD//punct//67
Försörjningsmöjligheter på landsbygden;E//PM|NOM//ROOT//0 LIN//PM|NOM//nsubj//0 W//PM|NOM//conj//0 IHLBORG//PM|NOM//conj//0
Försörjningsmöjligheter på landsbygden;IT//NN|AN//nsubj//5 kan//VB|PRS|AKT//aux//5 vara//VB|INF|AKT//cop//5 en//DT|UTR|SIN|IND//det//5 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//5 resurs//NN|UTR|SIN|IND|NOM//ROOT//5 som//HP|-|-|-//nsubj//7 ökar//VB|PRS|AKT//acl:cleft//5 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//7 för//PP//case//11 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//11 uppfinningsrikedom//NN|UTR|SIN|IND|NOM//nmod//8 .//MAD//punct//5
Försörjningsmöjligheter på landsbygden;På//PP//case//14 landsbygden//NN|UTR|SIN|DEF|NOM//obl//31 ,//MID//punct//19 som//HP|-|-|-//nsubj//19 per//PP//case//18 definition//NN|UTR|SIN|IND|NOM//obl//19 ligger//VB|PRS|AKT//acl:relcl//14 på//PP//case//21 distans//NN|UTR|SIN|IND|NOM//obl//19 från//PP//case//24 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 orter//NN|UTR|PLU|IND|NOM//obl//19 och//KN//cc//26 service//NN|UTR|SIN|IND|NOM//conj//24 ,//MID//punct//14 skulle//VB|PRT|AKT//aux//31 IT//NN|AN//nsubj:pass//31 kunna//VB|INF|AKT//aux//31 användas//VB|INF|SFO//conj//5 för//PP//mark//34 att//IE//mark//34 minska//VB|INF|AKT//advcl//31 de//DT|UTR/NEU|PLU|DEF//det//37 upplevda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 avstånden//NN|NEU|PLU|DEF|NOM//obj//34 .//MAD//punct//5
Försörjningsmöjligheter på landsbygden;IT//NN|AN//conj//5 kan//VB|PRS|AKT//advcl//5 på//PP//advmod//46 så//AB//fixed//41 sätt//NN|NEU|SIN|IND|NOM//fixed//41 vara//VB|INF|AKT//cop//46 en//DT|UTR|SIN|IND//det//46 resurs//NN|UTR|SIN|IND|NOM//obl//40 på//PP//case//48 landsbygden//NN|UTR|SIN|DEF|NOM//nmod//46 ,//MID//punct//54 men//KN//cc//54 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 är//VB|PRS|AKT//cop//54 inte//AB//advmod//54 säkert//JJ|POS|NEU|SIN|IND|NOM//conj//5 att//SN//mark//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 är//VB|PRS|AKT//cop//58 det//PN|NEU|SIN|DEF|SUB/OBJ//ccomp//54 för//PP//case//60 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//58 .//MAD//punct//5

Reichs arbetskategorier;För//PP//mark//2 att//IE//mark//2 kategorisera//VB|INF|AKT//advcl//11 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 typer//NN|UTR|PLU|IND|NOM//obj//2 av//PP//case//6 försörjning//NN|UTR|SIN|IND|NOM//nmod//4 med//PP//case//10 hjälp//NN|UTR|SIN|IND|NOM//fixed//7 av//PP//fixed//7 IT//NN|AN//nmod//6 utgår//VB|PRS|AKT//ROOT//11 jag//PN|UTR|SIN|DEF|SUB//nsubj//11 från//PP//case//14 Robert//PM|NOM//obl//11 E.//PM|NOM//flat//14 Reichs//PM|GEN//nmod:poss//17 diskussion//NN|UTR|SIN|IND|NOM//obj//11 om//PP//case//21 en//DT|UTR|SIN|IND//det//21 post-industriell//JJ|POS|UTR|SIN|IND|NOM//amod//21 arbetsmarknad//NN|UTR|SIN|IND|NOM//nmod//17 i//PP//case//23 boken//NN|UTR|SIN|DEF|NOM//nmod//21 The//PM|NOM//det//25 work//PM|NOM//nmod//21 of//UO//case//27 Nations//UO//nmod//25  //_SP////27 (//PAD//punct//30 1991/94//RG|NOM//appos//27 )//PAD//punct//30 .//MID//punct//11
Reichs arbetskategorier;Reich//PM|NOM//nsubj//34 intresserar//VB|PRS|AKT//conj//11 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//34 för//PP//case//37 förändringar//NN|UTR|PLU|IND|NOM//obl//34 av//PP//case//41 den//DT|UTR|SIN|DEF//det//41 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//37 i//PP//case//43 relation//NN|UTR|SIN|IND|NOM//nmod//41 till//PP//case//47 en//DT|UTR|SIN|IND//det//47 global//JJ|POS|UTR|SIN|IND|NOM//amod//47 ekonomi//NN|UTR|SIN|IND|NOM//nmod//37 .//MID//punct//34
Reichs arbetskategorier;Han//PN|UTR|SIN|DEF|SUB//nsubj//50 relaterar//VB|PRS|AKT//parataxis//34 inte//AB//advmod//50 direkt//AB|POS//advmod//50 till//PP//case//54 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//50 av//PP//case//56 IT//NN|AN//nmod//54 inom//PP//case//58 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//56 ,//MID//punct//64 men//KN//cc//64 implicit//AB|POS//nsubj:pass//64 kan//VB|PRS|AKT//aux//64 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//64 utläsas//VB|INF|SFO//conj//50 ur//PP//case//67 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//67 framställning//NN|UTR|SIN|IND|NOM//obl//64 .//MID//punct//50
Reichs arbetskategorier;Han//PN|UTR|SIN|DEF|SUB//nsubj//71 har//VB|PRS|AKT//aux//71 iakttagit//VB|SUP|AKT//conj//50 ,//MID//punct//75 vad//HP|NEU|SIN|IND//obj//75 han//PN|UTR|SIN|DEF|SUB//nsubj//75 kallar//VB|PRS|AKT//ccomp//71 ,//MID//punct//79 tre//RG|NOM//nummod//79 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 arbetskategorier//NN|UTR|PLU|IND|NOM//obj//75 ,//MID//punct//79 där//HA//advmod//85 den//DT|UTR|SIN|DEF//det//84 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 arbetskraften//NN|UTR|SIN|DEF|NOM//nsubj//85 agerar//VB|PRS|AKT//acl:relcl//79 i//PP//case//88 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//88 konkurrens//NN|UTR|SIN|IND|NOM//obl//85 .//MID//punct//50
Reichs arbetskategorier;Reich//PM|NOM//nsubj//91 kallar//VB|PRS|AKT//conj//50 dessa//DT|UTR/NEU|PLU|DEF//det//93 tre//RG|NOM//obj//91 är//VB|PRS|AKT//cop//127 ://MID//punct//94
Reichs arbetskategorier;symbolanalytiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 tjänster//NN|UTR|PLU|IND|NOM//nsubj//127 ,//MID//punct//97 rutinmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 produktionstjänster//NN|UTR|PLU|IND|NOM//conj//97  //_SP////100 och//KN//cc//103 persontjänster//NN|UTR|PLU|IND|NOM//conj//100 .//MAD//punct//97
Reichs arbetskategorier;Förutom//PP//case//107 dessa//DT|UTR/NEU|PLU|DEF//det//107 tre//RG|NOM//nummod//108 finns//VB|PRS|SFO//parataxis//97 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//108 en//DT|UTR|SIN|IND//det//111 restpost//NN|UTR|SIN|IND|NOM//nsubj//108 som//HP|-|-|-//nsubj//117 ,//MID//punct//115 enligt//PP//case//115 Reich//PM|NOM//obl//117 ,//MID//punct//117 utgör//VB|PRS|AKT//acl:relcl//111 omkring//AB//advmod//117 en//DT|UTR|SIN|IND//det//120 fjärdedel//NN|UTR|SIN|IND|NOM//obj//117 av//PP//case//124 den//DT|UTR|SIN|DEF//det//124 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//124 arbetskraften//NN|UTR|SIN|DEF|NOM//nmod//120 ,//MID//punct//108 här//AB//advmod//127 återfinns//VB|PRS|SFO//conj//50 bland//PP//case//130 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//130 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//127 som//HP|-|-|-//nsubj//132 utvinner//VB|PRS|AKT//acl:relcl//130 naturresurser//NN|UTR|PLU|IND|NOM//obj//132 ,//MID//punct//136 exempelvis//AB//advmod//136 jordbrukare//NN|UTR|PLU|IND|NOM//appos//130 (//PAD//punct//136 Reich//PM|NOM//appos//136 1994:159//RG|NOM//flat:name//138 )//PAD//punct//136 .//MAD//punct//50
Reichs arbetskategorier;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//143 utvinner//VB|PRS|AKT//conj//50 naturresurser//NN|UTR|PLU|IND|NOM//obj//143 ,//MID//punct//143 till//PP//case//147 skillnad//NN|UTR|SIN|IND|NOM//obl//152 från//PP//case//150 de//DT|UTR/NEU|PLU|DEF//det//150 arbetsroller//NN|UTR|PLU|IND|NOM//nmod//151 Reich//PM|NOM//nsubj//152 intresserar//VB|PRS|AKT//conj//143 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//152 för//PP//mark//156 som//HP|-|-|-//nsubj//156 hanterar//VB|PRS|AKT//advcl//152 information//NN|UTR|SIN|IND|NOM//obj//156 för//PP//mark//160 att//IE//mark//160 skapa//VB|INF|AKT//advcl//156 försörjning//NN|UTR|SIN|IND|NOM//obj//160 .//MAD//punct//50
Reichs arbetskategorier;Symbolanalytiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 tjänster//NN|UTR|PLU|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//ROOT//3 där//HA//advmod//6 personer//NN|UTR|PLU|IND|NOM//nsubj//6 identifierar//VB|PRS|AKT//acl:relcl//3 och//KN//cc//8 löser//VB|PRS|AKT//conj//6 problem//NN|NEU|PLU|IND|NOM//obj//8 samt//KN//cc//11 samordnar//VB|PRS|AKT//conj//6 resultaten//NN|NEU|PLU|DEF|NOM//obj//11 .//MAD//punct//3
Reichs arbetskategorier;Dessa//DT|UTR/NEU|PLU|DEF//det//15 tjänster//NN|UTR|PLU|IND|NOM//nsubj:pass//16 utförs//VB|PRS|SFO//parataxis//3 i//PP//case//18 konkurrens//NN|UTR|SIN|IND|NOM//obl//16 på//PP//case//22 en//DT|UTR|SIN|IND//det//22 global//JJ|POS|UTR|SIN|IND|NOM//amod//22 marknad//NN|UTR|SIN|IND|NOM//obl//16 .//MAD//punct//16
Reichs arbetskategorier;I//PP//case//26 Reich//PM|GEN//nmod//26 tolkning//NN|UTR|SIN|IND|NOM//obl//27 lämnar//VB|PRS|AKT//conj//16 dessa//DT|UTR/NEU|PLU|DEF//det//29 personer//NN|UTR|PLU|IND|NOM//iobj//27 sin//PS|UTR|SIN|DEF//nmod:poss//32 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 förankring//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//27
Reichs arbetskategorier;Företagsledaren//NN|UTR|SIN|DEF|NOM//nsubj//35 lever//VB|PRS|AKT//parataxis//27 inte//AB//advmod//35 längre//AB|KOM//advmod//38 dagligen//AB//advmod//35 på//PP//case//40 fabriken//NN|UTR|SIN|DEF|NOM//obl//35 där//HA//advmod//44 han//PN|UTR|SIN|DEF|SUB//nsubj//44 tidigare//AB|KOM//advmod//44 mötte//VB|PRT|AKT//acl:relcl//40 arbetarna//NN|UTR|PLU|DEF|NOM//obj//44 .//MAD//punct//3
Reichs arbetskategorier;Vardagen//NN|UTR|SIN|DEF|NOM//nsubj//48 utspelar//VB|PRS|AKT//parataxis//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//48 för//PP//case//51 företagsledaren//NN|UTR|SIN|DEF|NOM//obl//48 på//PP//case//53 flygplatser//NN|UTR|PLU|IND|NOM//nmod//51 och//KN//cc//55 konferenshotell//NN|NEU|PLU|IND|NOM//conj//53 där//HA//advmod//58 han//PN|UTR|SIN|DEF|SUB//nsubj//58 möter//VB|PRS|AKT//acl:relcl//51 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 företagsledare//NN|UTR|PLU|IND|NOM//obj//58 ,//MID//punct//62 finansiärer//NN|UTR|PLU|IND|NOM//conj//60 och//KN//cc//64 konsulter//NN|UTR|PLU|IND|NOM//conj//60 .//MAD//punct//48
Reichs arbetskategorier;Rutinmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 produktionstjänster//NN|UTR|PLU|IND|NOM//nsubj//68 finns//VB|PRS|SFO//conj//48 ,//MID//punct//68 enligt//PP//case//71 Reich//PM|NOM//obl//68 ,//MID//punct//71 för//PP//mark//75 att//IE//mark//75 ta//VB|INF|AKT//advcl//68 hand//NN|UTR|SIN|IND|NOM//compound:prt//75 om//PP//case//81 den//DT|UTR|SIN|DEF//det//80 enorma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 mängd//NN|UTR|SIN|IND|NOM//nmod//81 rådata//NN|NEU|PLU|IND|NOM//obl//75 ”//PAD//punct//68 ...//MID//punct//86 som//HP|-|-|-//nsubj:pass//86 måste//VB|PRS|AKT//aux//86 behandlas//VB|INF|SFO//conj//48 på//PP//case//91 ungefär//AB//advmod//89 samma//DT|UTR/NEU|SIN/PLU|IND//det//91 enformiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//91 sätt//NN|NEU|SIN|IND|NOM//obl//86 som//HP|-|-|-//mark//93 arbetarna//NN|UTR|PLU|DEF|NOM//acl//91 vid//PP//case//97 de//DT|UTR/NEU|PLU|DEF//det//97 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//97 banden//NN|NEU|PLU|DEF|NOM//nmod//93 ...//MID//punct//93 ”//PM|NOM//punct//48 (//PAD//punct//101 Reich//PM|NOM//appos//48 1994:155//RG|NOM//flat//101 )//PAD//punct//101 .//MAD//punct//48
Reichs arbetskategorier;Persontjänster//NN|UTR|PLU|IND|NOM//nsubj//106 handlar//VB|PRS|AKT//conj//48 om//PP//mark//113 att//SN//mark//113 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//110 service//NN|UTR|SIN|IND|NOM//nsubj:pass//113 ”//PM|NOM//punct//110 måste//VB|PRS|AKT//aux//113 utföras//VB|INF|SFO//advcl//106 av//PP//case//116 en//DT|UTR|SIN|IND//det//116 individ//NN|UTR|SIN|IND|NOM//obl:agent//113 för//PP//case//119 en//DT|UTR|SIN|IND//det//119 annan//JJ|POS|UTR|SIN|IND|NOM//nmod//116 och//KN//cc//123 därmed//AB//advmod//123 inte//AB//advmod//123 säljs//VB|PRS|SFO//conj//113 på//PP//case//125 världsmarknaden//NN|UTR|SIN|DEF|NOM//obl//123 ”//PM|NOM//punct//48 (//PAD//punct//128 Reich//PM|NOM//appos//3 1994:156//RG|NOM//nummod//128 )//PAD//punct//128 .//MAD//punct//3
Reichs arbetskategorier;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//133 innebär//VB|PRS|AKT//parataxis//3 att//SN//mark//136 tjänsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//136 utförs//VB|PRS|SFO//ccomp//133 i//PP//case//141 ett//DT|NEU|SIN|IND//det//140 personligt//JJ|POS|NEU|SIN|IND|NOM//amod//140 möte//NN|NEU|SIN|IND|NOM//nmod//141 ansikte//NN|NEU|SIN|IND|NOM//obl//136 mot//PP//case//143 ansikte//NN|NEU|SIN|IND|NOM//nmod//141 mellan//PP//case//145 kunden//NN|UTR|SIN|DEF|NOM//nmod//143 och//KN//cc//147 den//PN|UTR|SIN|DEF|SUB/OBJ//conj//141 som//HP|-|-|-//nsubj//149 utför//VB|PRS|AKT//acl:relcl//147 servicen//NN|UTR|SIN|DEF|NOM//obj//149 .//MAD//punct//133
Reichs arbetskategorier;Exempel//NN|NEU|PLU|IND|NOM//appos//133 på//PP//case//155 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//155 tjänster//NN|UTR|PLU|IND|NOM//nmod//152 är//VB|PRS|AKT//cop//152 vad//HP|NEU|SIN|IND//dislocated//159 som//HP|-|-|-//nsubj:pass//159 utförs//VB|PRS|SFO//acl:relcl//152 av//PP//case//162 exempelvis//AB//advmod//162 daghemspersonal//NN|UTR|SIN|IND|NOM//obl:agent//159 ,//MID//punct//164 busschaufförer//NN|UTR|PLU|IND|NOM//conj//162 och//KN//cc//166 hotellanställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//162 .//MAD//punct//133
Reichs arbetskategorier;Reichs//PM|GEN//nmod:poss//1 arbetskategorier//NN|UTR|PLU|IND|NOM//nsubj//2 fokuserar//VB|PRS|AKT//ROOT//2 på//PP//case//4 försörjningen//NN|UTR|SIN|DEF|NOM//obl//2 ,//MID//punct//4 som//HP|-|-|-//nsubj//7 påverkar//VB|PRS|AKT//acl:relcl//4 vardagslivet//NN|NEU|SIN|DEF|NOM//obj//7 på//PP//case//11 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//11 sätt//NN|NEU|PLU|IND|NOM//obl//7 .//MAD//punct//2
Reichs arbetskategorier;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 försörjningsstrategier//NN|UTR|PLU|IND|NOM//nsubj//15 ger//VB|PRS|AKT//parataxis//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 möjligheter//NN|UTR|PLU|IND|NOM//obj//15 till//PP//mark//20 att//IE//mark//20 välja//VB|INF|AKT//acl//17 bostadsort//NN|UTR|SIN|IND|NOM//obj//20 ,//MID//punct//15 att//IE//mark//24 styra//VB|INF|AKT//advcl//15 sin//PS|UTR|SIN|DEF//nmod:poss//26 arbetstid//NN|UTR|SIN|IND|NOM//obj//24 och//KN//cc//28 tillgången//NN|UTR|SIN|DEF|NOM//conj//24 till//PP//case//31 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 resurser//NN|UTR|PLU|IND|NOM//nmod//28 .//MAD//punct//15
Reichs arbetskategorier;Vardagslivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//34 formas//VB|PRS|SFO//parataxis//15 kring//PP//case//36 arbetet//NN|NEU|SIN|DEF|NOM//obl//34 ,//MID//punct//34 därför//AB//advmod//39 väljer//VB|PRS|AKT//conj//15 jag//PN|UTR|SIN|DEF|SUB//nsubj//39 att//IE//mark//42 kalla//VB|INF|AKT//xcomp//39 de//DT|UTR/NEU|PLU|DEF//det//45 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 grupperna//NN|UTR|PLU|DEF|NOM//nmod//46 symbolanalytiker//NN|UTR|PLU|IND|NOM//obj//42 ,//MID//punct//48 rutinarbetare//NN|UTR|PLU|IND|NOM//conj//46 och//KN//cc//50 servicearbetare//NN|UTR|PLU|IND|NOM//conj//46 .//MAD//punct//2
Reichs arbetskategorier;Därmed//AB//advmod//55 dock//AB//advmod//55 inte//AB//advmod//55 sagt//PC|PRF|NEU|SIN|IND|NOM//conj//2 att//SN//mark//61 alla//DT|UTR/NEU|PLU|IND/DEF//det//58 symbolanalytiker//NN|UTR|PLU|IND|NOM//nsubj//61 eller//KN//cc//60 servicearbetare//NN|UTR|PLU|IND|NOM//conj//58 lever//VB|PRS|AKT//ccomp//55 på//PP//case//64 samma//DT|UTR/NEU|SIN/PLU|IND//det//64 sätt//NN|NEU|SIN|IND|NOM//obl//61 och//KN//cc//66 har//VB|PRS|AKT//conj//61 samma//DT|UTR/NEU|SIN/PLU|IND//det//68 värderingar//NN|UTR|PLU|IND|NOM//obj//66 ,//MID//punct//71 snarare//AB|KOM//advmod//71 långt//AB|POS//advmod//72 ifrån//PP//advmod//66 .//MAD//punct//55
Reichs arbetskategorier;Men//KN//cc//76 arbetsformerna//NN|UTR|PLU|DEF|NOM//nsubj//76 visar//VB|PRS|AKT//conj//2 på//PP//case//78 logiken//NN|UTR|SIN|DEF|NOM//obl//76 i//PP//case//81 det//DT|NEU|SIN|DEF//det//81 arbete//NN|NEU|SIN|IND|NOM//nmod//78 som//HP|-|-|-//obj//84 personerna//NN|UTR|PLU|DEF|NOM//nsubj//84 utför//VB|PRS|AKT//acl:relcl//81 och//KN//cc//89 kring//PP//case//87 vilket//HP|NEU|SIN|IND//obl//89 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//89 skapar//VB|PRS|AKT//conj//84 sitt//PS|NEU|SIN|DEF//nmod:poss//91 vardagsliv//NN|NEU|SIN|IND|NOM//obj//89 .//MAD//punct//76
Reichs arbetskategorier;De//DT|UTR/NEU|PLU|DEF//det//94 symbolanalytiker//NN|UTR|PLU|IND|NOM//nsubj//102 ,//MID//punct//94 som//HP|-|-|-//obl//98 jag//PN|UTR|SIN|DEF|SUB//nsubj//98 anser//VB|PRS|AKT//acl:relcl//94 mig//PN|UTR|SIN|DEF|OBJ//obj//98 mött//VB|SUP|AKT//xcomp//98 ,//MID//punct//102 har//VB|PRS|AKT//parataxis//76 en//DT|UTR|SIN|IND//det//107 stark//JJ|POS|UTR|SIN|IND|NOM//amod//107 och//KN//cc//106 jordnära//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//104 förankring//NN|UTR|SIN|IND|NOM//obj//102 på//PP//case//111 den//DT|UTR|SIN|DEF//det//111 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//111 platsen//NN|UTR|SIN|DEF|NOM//nmod//107 till//PP//case//113 skillnad//NN|UTR|SIN|IND|NOM//nmod//111 från//PP//case//118 Reichs//PM|GEN//nmod:poss//118 rotlösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//118 kostymklädda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//118 symbolanalytiker//NN|UTR|PLU|IND|NOM//nmod//113 som//HP|-|-|-//nsubj//121 ständigt//AB|POS//advmod//121 är//VB|PRS|AKT//cop//123 på//PP//case//123 språng//NN|NEU|PLU|IND|NOM//conj//102 .//MAD//punct//76
Reichs arbetskategorier;Mina//PS|UTR/NEU|PLU|DEF//nmod:poss//126 symbolanalytiker//NN|UTR|PLU|IND|NOM//nsubj:pass//128 kan//VB|PRS|AKT//aux//128 sägas//VB|INF|SFO//parataxis//76 ta//VB|INF|AKT//xcomp//128 med//PL//case//131 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//129 världen//NN|UTR|SIN|DEF|NOM//obj//129 till//PP//case//134 lokalsamhället//NN|NEU|SIN|DEF|NOM//obl//129 till//PP//case//139 skillnad//NN|UTR|SIN|IND|NOM//fixed//135 från//PP//case//139 Reichs//PM|GEN//nmod:poss//139 begreppsvärld//NN|UTR|SIN|IND|NOM//obl//129 där//HA//advmod//143 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//143 helt//AB|POS//advmod//143 lämnar//VB|PRS|AKT//acl:relcl//139 lokalsamhället//NN|NEU|SIN|DEF|NOM//obj//143 .//MAD//punct//2
