11 Regleringar och regleringsmyndigheter ;Branscher//NN|UTR|PLU|IND|NOM//nsubj//5 och//KN//cc//3 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 företag//NN|NEU|PLU|IND|NOM//conj//0 är//VB|PRS|AKT//cop//5 föremål//NN|NEU|PLU|IND|NOM//ROOT//5 för//PP//case//10 en//DT|UTR|SIN|IND//det//8 mängd//NN|UTR|SIN|IND|NOM//nmod//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 regleringar//NN|UTR|PLU|IND|NOM//nmod//5 .//MAD//punct//5
12 Den statliga ägarstyrningen;Där//AB//advmod//18 lyfter//VB|PRS|AKT//parataxis//5 man//PN|UTR|SIN|IND|SUB//nsubj//18 fram//PL//compound:prt//18 förslag//NN|NEU|PLU|IND|NOM//obj//18 på//PP//mark//26 hur//HA//advmod//26 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//26 kan//VB|PRS|AKT//aux//26 arbeta//VB|INF|AKT//acl//21 för//PP//mark//29 att//IE//mark//29 uppnå//VB|INF|AKT//advcl//26 en//DT|UTR|SIN|IND//det//32 konkurrensneutral//JJ|POS|UTR|SIN|IND|NOM//amod//32 ägarpolicy//NN|UTR|SIN|IND|NOM//obj//29 för//PP//case//34 företag//NN|NEU|PLU|IND|NOM//nmod//32 med//PP//case//37 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 samhällsintressen//NN|NEU|PLU|IND|NOM//obl//29 .//MAD//punct//5
12 Den statliga ägarstyrningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 ,//MID//punct//1 enligt//PP//case//4 Statskontoret//NN|NEU|SIN|DEF|NOM//obl//1 ,//MID//punct//4 ett//DT|NEU|SIN|IND//det//7 antal//NN|NEU|SIN|IND|NOM//nmod//8 faktorer//NN|UTR|PLU|IND|NOM//appos//4 som//HP|-|-|-//nsubj//10 gör//VB|PRS|AKT//acl:relcl//8 att//SN//mark//16 verksamhetsförutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//16 för//PP//case//15 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 företag//NN|NEU|PLU|IND|NOM//nmod//12 skiljer//VB|PRS|AKT//ccomp//10 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//16 från//PP//case//20 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 företag//NN|NEU|PLU|IND|NOM//obl//16 .//MAD//punct//1
12 Den statliga ägarstyrningen;Förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//24 kan//VB|PRS|AKT//aux//24 skilja//VB|INF|AKT//parataxis//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//24 exempelvis//AB//advmod//24 genom//PP//case//31 att//SN//fixed//27 de//DT|UTR/NEU|PLU|DEF//det//31 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 företagen//NN|NEU|PLU|DEF|NOM//obl//24 ://MAD//punct//31
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 finansieringsvillkor//NN|UTR|PLU|IND|NOM//obj//1 och//KN//cc//5 avkastningskrav//NN|NEU|PLU|IND|NOM//conj//3 för//PP//case//7 verk//NN|NEU|PLU|IND|NOM//nmod//5 –//RG|NOM//punct//9 samheten//NN|UTR|SIN|DEF|NOM//conj//7
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 tillgång//NN|UTR|SIN|IND|NOM//obj//1 till//PP//case//5 billigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 riskkapital//NN|NEU|SIN|IND|NOM//nmod//2 med//PP//case//7 staten//NN|UTR|SIN|DEF|NOM//nmod//5 som//KN//mark//9 upplånare//NN|UTR|SIN|IND|NOM//xcomp//1
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 tillgång//NN|UTR|SIN|IND|NOM//obj//1 till//PP//case//5 strategisk//JJ|POS|UTR|SIN|IND|NOM//amod//5 infrastruktur//NN|UTR|SIN|IND|NOM//nmod//2
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 bedriver//VB|PRS|AKT//ROOT//1 monopolverksamhet//NN|UTR|SIN|IND|NOM//obj//1 vid//PP//case//4 sidan//NN|UTR|SIN|DEF|NOM//obl//1 av//PP//case//7 konkurrensutsatt//PC|PRF|UTR|SIN|IND|NOM//amod//7 verksamhet//NN|UTR|SIN|IND|NOM//nmod//4
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 innehar//VB|PRS|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//4 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//4 marknadsställning//NN|UTR|SIN|IND|NOM//obj//1 till//PP//mark//12 följd//NN|UTR|SIN|IND|NOM//fixed//5 av//PP//fixed//5 att//SN//mark//12 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//12 tidigare//AB|KOM//advmod//12 har//VB|PRS|AKT//aux//12 haft//VB|SUP|AKT//advcl//1 ett//DT|NEU|SIN|IND//det//15 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//15 monopol//NN|NEU|SIN|IND|NOM//obj//12
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 till//PP//case//3 uppgift//NN|UTR|SIN|IND|NOM//obl//1 att//IE//mark//5 uppfylla//VB|INF|AKT//acl//3 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 samhällsmål//NN|NEU|PLU|IND|NOM//obj//5 .//MAD//punct//1
12 Den statliga ägarstyrningen;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 delar//VB|PRS|AKT//ROOT//1 ,//MID//punct//1 som//HP|-|-|-//nsubj//5 tidigare//AB|KOM//advmod//5 framgått//VB|SUP|AKT//acl:relcl//1 ,//MID//punct//1 in//PL//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 företagen//NN|NEU|PLU|DEF|NOM//appos//1 i//PP//case//13 två//RG|NOM//nummod//13 kategorier//NN|UTR|PLU|IND|NOM//nmod//10 –//RG|NOM//punct//1 företag//NN|NEU|PLU|IND|NOM//conj//1 med//PP//case//18 marknadsmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 krav//NN|NEU|PLU|IND|NOM//nmod//15 och//KN//cc//20 företag//NN|NEU|PLU|IND|NOM//conj//18 med//PP//case//23 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 samhällsintressen//NN|NEU|PLU|IND|NOM//nmod//20 .//MAD//punct//15
12 Den statliga ägarstyrningen;De//DT|UTR/NEU|PLU|DEF//det//27 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 verksamhetsförutsättningar//NN|UTR|PLU|IND|NOM//nsubj//32 som//HP|-|-|-//nsubj//29 möter//VB|PRS|AKT//acl:relcl//27 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 företag//NN|NEU|PLU|IND|NOM//obj//29 gäller//VB|PRS|AKT//conj//1 i//PP//advmod//32 synnerhet//NN|UTR|SIN|IND|NOM//fixed//33 för//PP//case//36 kategorin//NN|UTR|SIN|DEF|NOM//nmod//37 företag//NN|NEU|PLU|IND|NOM//obl//32 med//PP//case//40 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//40 samhällsintressen//NN|NEU|PLU|IND|NOM//obl//32 .//MAD//punct//32
12 Den statliga ägarstyrningen;Detta//DT|NEU|SIN|DEF//det//43 förhållande//NN|NEU|SIN|IND|NOM//nsubj//44 riskerar//VB|PRS|AKT//parataxis//32 i//PP//case//47 sin//PS|UTR|SIN|DEF//nmod:poss//47 tur//NN|UTR|SIN|IND|NOM//obl//44 att//IE//mark//49 leda//VB|INF|AKT//advcl//44 till//PP//mark//53 att//SN//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 uppstår//VB|PRS|AKT//advcl//49 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 typer//NN|UTR|PLU|IND|NOM//nsubj//53 av//PP//case//57 problem//NN|NEU|PLU|IND|NOM//nmod//55 ://MAD//punct//32
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 minskat//PC|PRF|NEU|SIN|IND|NOM//ROOT//1 effektiviseringstryck//NN|NEU|SIN|IND|NOM//obj//1 i//PP//case//4 företagen//NN|NEU|PLU|DEF|NOM//obl//1
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//case//1 målkonflikter//NN|UTR|PLU|IND|NOM//ROOT//1 och//KN//cc//3 styrningsproblem//NN|NEU|PLU|IND|NOM//conj//1 i//PP//case//5 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//3
12 Den statliga ägarstyrningen;•//PP//case//2 ojämlika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 konkurrensförhållanden//NN|NEU|PLU|IND|NOM//ROOT//2 på//PP//case//4 marknaden//NN|UTR|SIN|DEF|NOM//nmod//2 .//MAD//punct//2
12 Den statliga ägarstyrningen;Genom//PP//mark//3 att//SN//mark//3 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//3 utarbetar//VB|PRS|AKT//advcl//15 och//KN//cc//5 upprättar//VB|PRS|AKT//conj//3 en//DT|UTR|SIN|IND//det//8 konkurrensneutral//JJ|POS|UTR|SIN|IND|NOM//amod//8 ägarpolicy//NN|UTR|SIN|IND|NOM//obj//5 för//PP//case//10 företag//NN|NEU|PLU|IND|NOM//obl//5 med//PP//case//13 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 samhällsintressen//NN|NEU|PLU|IND|NOM//nmod//10 ,//MID//punct//15 förbättras//VB|INF|SFO//ROOT//15 ,//MID//punct//18 enligt//PP//case//18 Statskontoret//NN|NEU|SIN|DEF|NOM//obl//15 ,//MID//punct//20 möjligheterna//NN|UTR|PLU|DEF|NOM//conj//15 att//SN//mark//23 man//PN|UTR|SIN|IND|SUB//nsubj//23 kommer//VB|PRS|AKT//acl//20 till//PP//compound:prt//23 rätta//NN|UTR|-|-|-//fixed//24 med//PP//case//28 dessa//DT|UTR/NEU|PLU|DEF//det//28 problem//NN|NEU|PLU|IND|NOM//obl//23 .//MAD//punct//15
12 Den statliga ägarstyrningen;I//PP//case//1 förstudien//NN|UTR|SIN|DEF|NOM//obl//4 har//VB|PRS|AKT//aux//4 man//PN|UTR|SIN|IND|SUB//nsubj//4 kartlagt//VB|SUP|AKT//ROOT//4 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//6 områden//NN|NEU|PLU|IND|NOM//obj//4 som//HP|-|-|-//nsubj//11 på//PP//case//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 sätt//NN|NEU|PLU|IND|NOM//obl//11 berör//VB|PRS|AKT//acl:relcl//6 frågorna//NN|UTR|PLU|DEF|NOM//obj//11 om//PP//case//15 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//15 ägarpolitik//NN|UTR|SIN|IND|NOM//obl//11 och//KN//cc//17 företagen//NN|NEU|PLU|DEF|NOM//conj//15 med//PP//case//20 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 samhällsintressen//NN|NEU|PLU|IND|NOM//nmod//17 .//MAD//punct//4
12 Den statliga ägarstyrningen;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//25 har//VB|PRS|AKT//aux//25 bl.a.//AB|AN//advmod//25 studerat//VB|SUP|AKT//parataxis//4 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 ägarpolitik//NN|UTR|SIN|IND|NOM//obj//25 ,//MID//punct//30 bolagsordningar//NN|UTR|PLU|IND|NOM//conj//28 och//KN//cc//33 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 styrdokument//NN|NEU|PLU|IND|NOM//conj//28 för//PP//case//36 sex//RG|NOM//nummod//36 företag//NN|NEU|PLU|IND|NOM//nmod//33 med//PP//case//39 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//39 samhällsintressen//NN|NEU|PLU|IND|NOM//nmod//36 ,//MID//punct//41 studier//NN|UTR|PLU|IND|NOM//conj//39 och//KN//cc//43 rapporter//NN|UTR|PLU|IND|NOM//conj//39 från//PP//case//45 myndigheter//NN|UTR|PLU|IND|NOM//nmod//43 samt//KN//cc//47 gjort//VB|SUP|AKT//conj//25 en//DT|UTR|SIN|IND//det//50 översiktlig//JJ|POS|UTR|SIN|IND|NOM//amod//50 genomgång//NN|UTR|SIN|IND|NOM//obj//47 av//PP//case//52 forsk//JJ|POS|UTR|SIN|IND|NOM//nmod//50 –//RG|NOM//punct//54 ningslitteraturen//NN|UTR|SIN|DEF|NOM//conj//52 .//MAD//punct//25
12 Den statliga ägarstyrningen;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//59 har//VB|PRS|AKT//aux//59 också//AB//advmod//59 studerat//VB|SUP|AKT//parataxis//25 på//PP//case//62 vilket//HD|NEU|SIN|IND//det//62 sätt//NN|NEU|SIN|IND|NOM//obl//67 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//64 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//66 s.k.//AB|AN//amod//66 transparensdirektiv//NN|NEU|SIN|IND|NOM//nsubj//67 berör//VB|PRS|AKT//advcl//59 företag//NN|NEU|PLU|IND|NOM//obj//67 med//PP//case//71 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//71 samhällsintressen//NN|NEU|PLU|IND|NOM//obl//67 .//MAD//punct//25
12 Den statliga ägarstyrningen;Med//PP//case//3 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//0 i//PP//fixed//0 kartläggningen//NN|UTR|SIN|DEF|NOM//obl//6 har//VB|PRS|AKT//aux//6 Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//6 kommit//VB|SUP|AKT//ROOT//6 fram//PL//advmod//6 till//PP//case//10 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 slutsatser//NN|UTR|PLU|IND|NOM//obl//6 ://MAD//punct//6
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj:pass//4 Regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 ägarpolitik//NN|UTR|SIN|IND|NOM//nsubj:pass//4 har//VB|PRS|AKT//aux//4 utvecklats//VB|SUP|SFO//ROOT//4 under//PP//case//7 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 år//NN|NEU|PLU|IND|NOM//obl//4 .//MAD//punct//4
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//punct//3 Offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 aktörer//NN|UTR|PLU|IND|NOM//nsubj//3 riskerar//VB|PRS|AKT//ROOT//3 att//IE//mark//5 snedvrida//VB|INF|AKT//advcl//3 konkurrensen//NN|UTR|SIN|DEF|NOM//obj//5 .//MAD//punct//3
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//punct//9 En//DT|UTR|SIN|IND//det//2 konkurrensneutral//JJ|POS|UTR|SIN|IND|NOM//nmod//3 ägarpolicy//NN|UTR|SIN|IND|NOM//nsubj//9 för//PP//case//5 företag//NN|NEU|PLU|IND|NOM//nmod//3 med//PP//case//8 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 samhällsintressen//NN|NEU|PLU|IND|NOM//nmod//5 gynnar//VB|PRS|AKT//ROOT//9 ägaren//NN|UTR|SIN|DEF|NOM//obj//9 samt//KN//cc//12 skapar//VB|PRS|AKT//conj//9 förutsättningar//NN|UTR|PLU|IND|NOM//obj//12 för//PP//case//15 tillväxt//NN|UTR|SIN|IND|NOM//nmod//13 .//MAD//punct//9
12 Den statliga ägarstyrningen;Vidare//AB|KOM//advmod//3 har//VB|PRS|AKT//aux//3 Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//3 identifierat//VB|SUP|AKT//ROOT//3 ett//DT|NEU|SIN|IND//det//5 antal//NN|NEU|SIN|IND|NOM//nmod//6 förslag//NN|NEU|PLU|IND|NOM//obj//3 till//PP//mark//13 hur//HA//advmod//13 det//DT|NEU|SIN|DEF//det//11 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//11 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//13 bör//VB|PRS|AKT//aux//13 bedrivas//VB|INF|SFO//acl//6 för//PP//mark//25 att//SN//mark//25 en//DT|UTR|SIN|IND//det//17 konkurrensneutral//JJ|POS|UTR|SIN|IND|NOM//nmod//18 ägarpolicy//NN|UTR|SIN|IND|NOM//nsubj:pass//25 för//PP//case//20 företag//NN|NEU|PLU|IND|NOM//nmod//18 med//PP//case//23 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 samhällsintressen//NN|NEU|PLU|IND|NOM//nmod//20 ska//VB|PRS|AKT//aux//25 åstadkommas//VB|INF|SFO//advcl//13 .//MAD//punct//27
12 Den statliga ägarstyrningen;Förslagen//NN|NEU|PLU|DEF|NOM//obl//25 ,//MID//punct//27 som//HP|-|-|-//nsubj:pass//31 ska//VB|PRS|AKT//aux//31 ses//VB|INF|SFO//acl:relcl//27 som//KN//mark//33 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//31 och//KN//cc//37 som//HP|-|-|-//nsubj:pass//37 kan//VB|PRS|AKT//aux//37 sägas//VB|INF|SFO//conj//25 utgöra//VB|INF|AKT//xcomp//37 delar//NN|UTR|PLU|IND|NOM//obj//38 i//PP//case//43 en//DT|UTR|SIN|IND//det//43 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//43 konkurrensneutralitetsstrategi//NN|UTR|SIN|IND|NOM//nmod//39 ,//MID//punct//3 är//VB|PRS|AKT//cop//46 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//3 ://MAD//punct//3
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 Studera//VB|IMP|AKT//ROOT//1 hur//HA//advmod//5 konkurrensneutralitetsperspektivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//5 kan//VB|PRS|AKT//aux//5 integreras//VB|INF|SFO//ccomp//1 i//PP//case//8 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 styrning//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//11 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 företag//NN|NEU|PLU|IND|NOM//nmod//8 med//PP//case//14 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 samhällsintressen//NN|NEU|PLU|IND|NOM//obl//5 .//MAD//punct//1
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 Analysera//VB|IMP|AKT//ROOT//1 om//PP//case//3 avkastningskraven//NN|NEU|PLU|DEF|NOM//obl//1 i//PP//case//5 företag//NN|NEU|PLU|IND|NOM//nmod//3 med//PP//case//8 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 samhällsintressen//NN|NEU|PLU|IND|NOM//obl//1 påverkar//VB|PRS|AKT//conj//1 konkurrensen//NN|UTR|SIN|DEF|NOM//obj//9 och//KN//cc//12 kostnadseffektiviteten//NN|UTR|SIN|DEF|NOM//conj//10 .//MAD//punct//1
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//obl//1 Studera//VB|IMP|AKT//ROOT//1 om//SN//compound:prt//1 och//KN//cc//7 hur//HA//advmod//7 transparensdirektivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//7 ska//VB|PRS|AKT//aux//7 tillämpas//VB|INF|SFO//conj//1 på//PP//case//9 företag//NN|NEU|PLU|IND|NOM//obl//7 med//PP//case//12 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 samhällsintressen//NN|NEU|PLU|IND|NOM//obl//7 .//MAD//punct//1
12 Den statliga ägarstyrningen;Statkontoret//NN|NEU|SIN|DEF|NOM//nsubj//1 redovisar//VB|PRS|AKT//ROOT//1 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 förslag//NN|NEU|PLU|IND|NOM//obj//1 som//HP|-|-|-//nsubj:pass//6 lämpligen//AB//advmod//6 hanteras//VB|PRS|SFO//acl:relcl//3 inom//PP//case//12 ramen//NN|UTR|SIN|DEF|NOM//fixed//7 för//PP//fixed//7 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 förvaltning//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 företagen//NN|NEU|PLU|DEF|NOM//nmod//12 ://MAD//punct//1
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 Studera//VB|IMP|AKT//ROOT//1 hur//HA//advmod//7 en//DT|UTR|SIN|IND//det//5 generell//JJ|POS|UTR|SIN|IND|NOM//amod//5 konkurrensneutralitetspolicy//NN|UTR|SIN|IND|NOM//nsubj:pass//7 kan//VB|PRS|AKT//aux//7 införas//VB|INF|SFO//ccomp//1 i//PP//case//11 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 ägarpolicy//NN|UTR|SIN|IND|NOM//obl//7 för//PP//case//14 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 företag//NN|NEU|PLU|IND|NOM//nmod//11 .//MAD//punct//1
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 Studera//VB|IMP|AKT//ROOT//1 hur//HA//advmod//5 konkurrensneutralitetsperspektivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//5 kan//VB|PRS|AKT//aux//5 integreras//VB|INF|SFO//ccomp//1 i//PP//case//8 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 riktlinjer//NN|UTR|PLU|IND|NOM//obl//5 för//PP//case//13 den//DT|UTR|SIN|DEF//det//11 externa//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod:poss//13 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 rapporteringen//NN|UTR|SIN|DEF|NOM//nmod//8 .//MAD//punct//1
12 Den statliga ägarstyrningen;•//NN|UTR|SIN|IND|NOM//case//1 Sammanställ//VB|IMP|AKT//ROOT//1 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 ägarpolicy//NN|UTR|SIN|IND|NOM//nsubj//1 i//PP//case//7 ett//DT|NEU|SIN|IND//det//7 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//7 dokument//NN|NEU|SIN|IND|NOM//obl//1 .//MAD//punct//7
12 Den statliga ägarstyrningen;12.6//RG|NOM//nummod//10 Bedömningar//NN|UTR|PLU|IND|NOM//appos//7 och//KN//cc//12 förslag//NN|NEU|SIN|IND|NOM//nmod//14 12.6.1//RG|NOM//nummod//14 Bedömningar//NN|UTR|PLU|IND|NOM//conj//10
12 Den statliga ägarstyrningen;Inledning//NN|UTR|SIN|IND|NOM//ROOT//0
12 Den statliga ägarstyrningen;Liberaliseringarna//NN|UTR|PLU|DEF|NOM//nsubj//1 innebär//VB|PRS|AKT//ROOT//1 regelförändringar//NN|UTR|PLU|IND|NOM//obj//1 som//HP|-|-|-//nsubj:pass//4 beslutas//VB|PRS|SFO//acl:relcl//2 av//PP//case//6 riksdag//NN|UTR|SIN|IND|NOM//obl:agent//4 och//KN//cc//8 regering//NN|UTR|SIN|IND|NOM//conj//6 .//MID//punct//1
12 Den statliga ägarstyrningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 kan//VB|PRS|AKT//aux//13 därför//AB//advmod//13 hävdas//VB|INF|SFO//conj//1 att//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 är//VB|PRS|AKT//cop//17 statsmakterna//NN|UTR|PLU|DEF|NOM//ccomp//13 som//HP|-|-|-//nsubj//19 bär//VB|PRS|AKT//acl:cleft//17 det//DT|NEU|SIN|DEF//det//22 yttersta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//22 ansvaret//NN|NEU|SIN|DEF|NOM//obj//19 för//PP//mark//27 att//SN//mark//27 en//DT|UTR|SIN|IND//det//26 liberalisering//NN|UTR|SIN|IND|NOM//nsubj//27 blir//VB|PRS|AKT//advcl//19 framgångsrik//JJ|POS|UTR|SIN|IND|NOM//xcomp//27 .//MAD//punct//17
12 Den statliga ägarstyrningen;I//PP//case//32 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//32 fall//NN|NEU|PLU|IND|NOM//obl//33 utmärks//VB|PRS|SFO//conj//17 också//AB//advmod//33 marknadssituationen//NN|UTR|SIN|DEF|NOM//obj//33 på//PP//case//38 liberaliserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//38 marknader//NN|UTR|PLU|IND|NOM//nmod//35 av//PP//mark//44 att//SN//mark//44 ett//DT|NEU|SIN|IND//det//43 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//43 företag//NN|NEU|SIN|IND|NOM//nsubj//44 har//VB|PRS|AKT//acl//38 en//DT|UTR|SIN|IND//det//48 mycket//AB|POS//advmod//47 stark//JJ|POS|UTR|SIN|IND|NOM//amod//48 ställning//NN|UTR|SIN|IND|NOM//obj//44 på//PP//case//50 marknaden//NN|UTR|SIN|DEF|NOM//nmod//48 .//MAD//punct//1
