4 Författningskommentar till balken ;4.1//RG|NOM//nmod//1 Inledning//NN|UTR|SIN|IND|NOM//ROOT//1
4 Författningskommentar till balken ;Denna//DT|UTR|SIN|DEF//det//1 underavdelning//NN|UTR|SIN|IND|NOM//nsubj//2 innehåller//VB|PRS|AKT//ROOT//2 bestämmelser//NN|UTR|PLU|IND|NOM//obj//2 som//HP|-|-|-//nsubj//6 dels//KN//advmod//6 förklarar//VB|PRS|AKT//acl:relcl//3 innehållet//NN|NEU|SIN|DEF|NOM//obj//6 i//PP//case//9 avdelningen//NN|UTR|SIN|DEF|NOM//nmod//7 ,//MID//punct//12 dels//KN//advmod//12 ger//VB|PRS|AKT//conj//2 en//DT|UTR|SIN|IND//det//15 allmänspråklig//JJ|POS|UTR|SIN|IND|NOM//amod//15 beskrivning//NN|UTR|SIN|IND|NOM//obj//12 av//PP//case//17 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//15 .//MAD//punct//12
4 Författningskommentar till balken ;4.8.3//RG|NOM//amod//20 Underavdelning//NN|UTR|SIN|IND|NOM//appos//12 II//RG|NOM//nummod//20 Bostadsbidrag//NN|NEU|SIN|IND|NOM//appos//20 3//RG|NOM//nummod//24 kap.//NN|AN//nmod//20 2//RG|NOM//nummod//26 §//NN|AN//nmod//20
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//ROOT//1 närmast//AB|SUV//advmod//1 1//RG|NOM//nummod//4 §//NN|AN//nmod//6 första//RO|NOM//amod//6 stycket//NN|NEU|SIN|DEF|NOM//nmod//7 BoL//PM|NOM//nsubj:pass//10 ,//MID//punct//7 dock//AB//advmod//10 anges//VB|PRS|SFO//advcl//1 inte//AB//advmod//10 längre//AB|KOM//advmod//10 att//SN//mark//15 bidrag//NN|NEU|PLU|IND|NOM//nsubj:pass//15 lämnas//VB|PRS|SFO//advcl//10 av//PP//case//18 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 medel//NN|NEU|PLU|IND|NOM//obl:agent//15 (//PAD//punct//10 jfr//VB|AN//parataxis//10 A//PM|NOM//compound:prt//20 2//RG|NOM//nummod//23 kap.//NN|AN//nmod//25 4//RG|NOM//nummod//25 §//NN|AN//obl//20 )//PAD//punct//20 .//MAD//punct//10
4 Författningskommentar till balken ;3//RG|NOM//nummod//29 kap.//NN|AN//nmod//31 7//RG|NOM//nummod//31 §//NN|AN//obl//10
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//ROOT//1 3//RG|NOM//nummod//3 §//NN|AN//obj//1 första//RO|NOM//amod//5 stycket//NN|NEU|SIN|DEF|NOM//nmod//3 BoL.//PM|NOM//conj//1 Uttrycket//NN|NEU|SIN|DEF|NOM//nsubj//6 ”//PAD//punct//6 man//NN|UTR|SIN|IND|NOM//appos//6 och//KN//cc//11 kvinna//NN|UTR|SIN|IND|NOM//conj//9 som//HP|-|-|-//nsubj//14 är//VB|PRS|AKT//cop//14 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//11 med//PP//case//16 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//14 ”//RG|NOM//punct//1 har//VB|PRS|AKT//aux//20 dock//AB//advmod//20 bytts//VB|SUP|SFO//conj//1 ut//PL//compound:prt//20 mot//PP//case//24 ”//PAD//punct//24 personer//NN|UTR|PLU|IND|NOM//obl//20 som//HP|-|-|-//nsubj//27 är//VB|PRS|AKT//cop//27 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//24 med//PP//case//29 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//27 ”//RG|NOM//punct//1 .//MAD//punct//1
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//33 förtydligar//VB|PRS|AKT//parataxis//1 därigenom//AB//advmod//33 att//SN//mark//38 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//38 skall//VB|PRS|AKT//aux//38 tillämpas//VB|INF|SFO//ccomp//33 även//AB//advmod//38 på//PP//case//41 personer//NN|UTR|PLU|IND|NOM//obl//38 som//HP|-|-|-//nsubj//44 har//VB|PRS|AKT//aux//44 ingått//VB|SUP|AKT//acl:relcl//41 registrerat//PC|PRF|NEU|SIN|IND|NOM//amod//46 partnerskap//NN|NEU|SIN|IND|NOM//obj//44 ,//MID//punct//51 vilket//HP|NEU|SIN|IND//nsubj//51 dock//AB//advmod//51 redan//AB//advmod//51 följer//VB|PRS|AKT//advcl//44 av//PP//compound:prt//51 lagen//NN|UTR|SIN|DEF|NOM//obj//51 (//PAD//punct//55 1994:1117//RG|NOM//appos//53 )//PAD//punct//55 om//PP//case//59 registrerat//PC|PRF|NEU|SIN|IND|NOM//amod//59 partnerskap//NN|NEU|SIN|IND|NOM//nmod//53 .//MAD//punct//51
4 Författningskommentar till balken ;5//RG|NOM//nummod//62 kap.//NN|AN//nmod//64 7//RG|NOM//nummod//64 §//NN|AN//obl//51
4 Författningskommentar till balken ;Enligt//PP//case//2 5//RG|NOM//nummod//2 §//NN|AN//nmod//4 andra//RO|NOM//amod//4 stycket//NN|NEU|SIN|DEF|NOM//nmod//5 BoL//PM|NOM//nsubj//6 skall//VB|PRS|AKT//aux//11 tillägg//NN|NEU|SIN|IND|NOM//nsubj:pass//11 för//PP//case//10 barns//NN|NEU|PLU|IND|GEN//nmod:poss//10 förmögenhet//NN|UTR|SIN|IND|NOM//nmod//7 fördelas//VB|PRS|SFO//advcl//82 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//11 mellan//PP//case//14 makar//NN|UTR|PLU|IND|NOM//obl//11 .//MID//punct//11
4 Författningskommentar till balken ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 saknas//VB|PRS|SFO//parataxis//11 en//DT|UTR|SIN|IND//det//20 uttrycklig//JJ|POS|UTR|SIN|IND|NOM//amod//20 regel//NN|UTR|SIN|IND|NOM//nsubj:pass//17 som//HP|-|-|-//nsubj//22 anger//VB|PRS|AKT//acl:relcl//20 hur//HA//advmod//37 tillägget//NN|NEU|SIN|DEF|NOM//nsubj:pass//37 för//PP//case//27 den//DT|UTR|SIN|DEF//det//27 del//NN|UTR|SIN|IND|NOM//nmod//24 av//PP//case//30 makarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//30 förmögenhet//NN|UTR|SIN|IND|NOM//nmod//27 som//HP|-|-|-//nsubj//32 överstiger//VB|PRS|AKT//acl:relcl//24 100//RG|NOM//nummod//34 000//RG|NOM//nummod//35 kr//NN|AN//obj//32 skall//VB|PRS|AKT//aux//37 fördelas//VB|INF|SFO//ccomp//22 på//PP//case//39 makarna//NN|UTR|PLU|DEF|NOM//obl//37 .//MAD//punct//11
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//42 anser//VB|PRS|AKT//parataxis//11 att//SN//mark//48 en//DT|UTR|SIN|IND//det//46 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//46 regel//NN|UTR|SIN|IND|NOM//nsubj:pass//48 bör//VB|PRS|AKT//aux//48 införas//VB|INF|SFO//ccomp//42 .//MAD//punct//42
4 Författningskommentar till balken ;Av//PP//case//52 första//RO|NOM//amod//52 stycket//NN|NEU|SIN|DEF|NOM//obl//54  //_SP////52 framgår//VB|PRS|AKT//conj//42 därför//AB//advmod//54 att//SN//mark//62 tillägg//NN|NEU|PLU|IND|NOM//nsubj:pass//62 för//PP//case//60 makars//NN|UTR|PLU|IND|GEN//nmod:poss//60 förmögenhet//NN|UTR|SIN|IND|NOM//nmod//57 skall//VB|PRS|AKT//aux//62 fördelas//VB|INF|SFO//advcl//54 på//PP//case//64 makarna//NN|UTR|PLU|DEF|NOM//obl//62 i//PP//case//70 förhållande//NN|NEU|SIN|IND|NOM//fixed//65 till//PP//fixed//65 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//70 respektive//AB//amod//70 andel//NN|UTR|SIN|IND|NOM//obl//62 av//PP//case//74 den//DT|UTR|SIN|DEF//det//74 sammanlagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//74 förmögenheten//NN|UTR|SIN|DEF|NOM//nmod//70 .//MAD//punct//11
4 Författningskommentar till balken ;Enligt//PP//case//78 Försäkringskassans//PM|GEN//nmod:poss//78 vägledning//NN|UTR|SIN|IND|NOM//obl//11 2004:10//RG|NOM//obl//11 bör//VB|PRS|AKT//aux//82 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//82 tillämpas//VB|INF|SFO//ROOT//82 så//AB//advmod//82 redan//AB//advmod//82 i//PP//advmod//82 dag//NN|UTR|SIN|IND|NOM//fixed//85 (//PAD//punct//82 a.a//AB|AN//appos//82 .//MAD//punct//82
4 Författningskommentar till balken ;s.//NN|AN//nmod//91 49//RG|NOM//nummod//92 50//RG|NOM//obl//82 )//PAD//punct//82 .//MAD//punct//82
4 Författningskommentar till balken ;5//RG|NOM//nummod//96 kap.//NN|AN//nmod//98 13//RG|NOM//nummod//98 §//NN|AN//obl//82
4 Författningskommentar till balken ;Första//RO|NOM//amod//1 stycket//NN|NEU|SIN|DEF|NOM//nsubj//3  //_SP////1 motsvarar//VB|PRS|AKT//ROOT//3 4//RG|NOM//nummod//5 §//NN|AN//nmod//7 tredje//RO|NOM//amod//7 stycket//NN|NEU|SIN|DEF|NOM//obl//8 BoL.//PM|NOM//xcomp//3 I//PP//case//11 RÅ//PM|NOM//nmod//11 2003//RG|NOM//obl//8 ref.//NN|AN//nmod//13 41//RG|NOM//appos//8 har//VB|PRS|AKT//aux//24 studiebidrag//NN|NEU|PLU|IND|NOM//nsubj//24 som//HP|-|-|-//nsubj:pass//17 utbetalats//VB|SUP|SFO//acl:relcl//15 i//PP//case//19 slutet//NN|NEU|SIN|DEF|NOM//obl//17 av//PP//case//22 ett//DT|NEU|SIN|IND//det//22 år//NN|NEU|SIN|IND|NOM//nmod//19 inte//AB//advmod//24 ansetts//VB|SUP|SFO//conj//3 ingå//VB|INF|AKT//xcomp//24 i//PP//case//29 den//DT|UTR|SIN|DEF//det//29 bidragsgrundande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 inkomsten//NN|UTR|SIN|DEF|NOM//obl//25 vid//PP//case//31 bestämmandet//NN|NEU|SIN|DEF|NOM//nmod//29 av//PP//case//35 det//DT|NEU|SIN|DEF//det//35 slutliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 bostadsbidraget//NN|NEU|SIN|DEF|NOM//nmod//31 för//PP//case//38 samma//DT|UTR/NEU|SIN/PLU|IND//det//38 år//NN|NEU|SIN|IND|NOM//nmod//35 ,//MID//punct//24 när//HA//mark//43 studiebidraget//NN|NEU|SIN|DEF|NOM//nsubj//43 varit//VB|SUP|AKT//cop//43 avsett//PC|PRF|NEU|SIN|IND|NOM//advcl//24 för//PP//case//45 studier//NN|UTR|PLU|IND|NOM//obl//43 utomlands//AB//advmod//48 nästföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 år//NN|NEU|PLU|IND|NOM//obl//43 .//MAD//punct//3
4 Författningskommentar till balken ;I//PP//case//52 andra//RO|NOM//amod//52 stycket//NN|NEU|SIN|DEF|NOM//obl//54  //_SP////52 kodifieras//VB|PRS|SFO//parataxis//3 denna//DT|UTR|SIN|DEF//det//56 praxis//NN|UTR|SIN|IND|NOM//nsubj:pass//54 .//MAD//punct//54
4 Författningskommentar till balken ;6//RG|NOM//nummod//59 kap.//NN|AN//nmod//61 12//RG|NOM//nummod//61 §//NN|AN//obl//54
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//ROOT//1 23//RG|NOM//nummod//3 §//NN|AN//nmod//5 andra//RO|NOM//amod//5 stycket//NN|NEU|SIN|DEF|NOM//nmod//6 BoL//PM|NOM//dep//9 ,//MID//punct//6 dock//AB//advmod//9 anges//VB|PRS|SFO//advcl//1 inte//AB//advmod//9 längre//AB|KOM//advmod//9 att//SN//mark//19 bidraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//19 i//PP//case//17 nu//AB//advmod//16 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 fall//NN|NEU|PLU|IND|NOM//obl//19 skall//VB|PRS|AKT//aux//19 användas//VB|INF|SFO//ccomp//9 för//PP//case//24 ”//PAD//punct//23 hushållets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//24 ”//PM|NOM//obl//19 .//MAD//punct//1
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//27 anser//VB|PRS|AKT//parataxis//1 att//SN//mark//34 denna//DT|UTR|SIN|DEF//det//30 typ//NN|UTR|SIN|IND|NOM//nsubj:pass//34 av//PP//case//32 ändamålsbestämmelser//NN|UTR|PLU|IND|NOM//nmod//30 bör//VB|PRS|AKT//aux//34 tas//VB|INF|SFO//ccomp//27 bort//PL//compound:prt//34 .//MAD//punct//27
4 Författningskommentar till balken ;Övrigt//JJ|POS|NEU|SIN|IND|NOM//nmod//3 19//RG|NOM//nummod//2 §//NN|AN//nmod//3 BoL//PM|NOM//nsubj//10 som//HP|-|-|-//nsubj//5 reglerar//VB|PRS|AKT//acl:cleft//3 hur//HA//advmod//8 den//DT|UTR|SIN|DEF//det//8 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//ccomp//5 skall//VB|PRS|AKT//aux//10 ansöka//VB|INF|AKT//ROOT//10 om//SN//mark//13 bostadsbidrag//NN|NEU|PLU|IND|NOM//nsubj//13 har//VB|PRS|AKT//aux//17 i//PP//case//16 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 delar//NN|UTR|PLU|IND|NOM//obl//17 förts//VB|SUP|SFO//conj//10 över//PL//compound:prt//17 till//PP//case//20 H//NN|AN//obl//17 7//RG|NOM//nummod//22 kap.//NN|AN//nmod//23 Vidare//AB|KOM//obl//17 följer//VB|PRS|AKT//conj//10 av//PP//compound:prt//24 H//NN|AN//obl//24 7//RG|NOM//nummod//28 kap.//NN|AN//nmod//30 7//RG|NOM//nummod//30 §//NN|AN//nmod//26 bl.a.//AB|AN//advmod//24 att//SN//mark//40 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//40 eller//KN//cc//36 den//DT|UTR|SIN|DEF//det//36 myndighet//NN|UTR|SIN|IND|NOM//conj//33 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//38 bestämmer//VB|PRS|AKT//acl:relcl//36 får//VB|PRS|AKT//aux//40 meddela//VB|INF|AKT//ccomp//24 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//40 föreskrifter//NN|UTR|PLU|IND|NOM//obj//40 om//PP//case//44 uppgifter//NN|UTR|PLU|IND|NOM//nmod//42 i//PP//case//46 ansökan//NN|UTR|SIN|IND|NOM//nmod//44 .//MAD//punct//10
4 Författningskommentar till balken ;Med//PP//case//51 hänsyn//NN|UTR|SIN|IND|NOM//fixed//48 till//PP//fixed//48 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//52 har//VB|PRS|AKT//conj//10 19//RG|NOM//nummod//54 §//NN|AN//nmod//56 andra//RO|NOM//amod//56 stycket//NN|NEU|SIN|DEF|NOM//nmod//59 första//RO|NOM//amod//58 meningen//NN|UTR|SIN|DEF|NOM//nmod//59 BoL//PM|NOM//obj//52 ,//MID//punct//59 enligt//PP//case//62 vilken//HP|UTR|SIN|IND//obl//64 en//DT|UTR|SIN|IND//det//64 ansökan//NN|UTR|SIN|IND|NOM//nsubj//71 som//HP|-|-|-//nsubj//66 avser//VB|PRS|AKT//acl:relcl//64 makars//NN|UTR|PLU|IND|GEN//nmod:poss//68 bostad//NN|UTR|SIN|IND|NOM//obj//66 skall//VB|PRS|AKT//aux//71 vara//VB|INF|AKT//cop//71 gemensam//JJ|POS|UTR|SIN|IND|NOM//advcl//52 om//SN//mark//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 inte//AB//advmod//75 finns//VB|PRS|SFO//advcl//71 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//77 skäl//NN|NEU|PLU|IND|NOM//nsubj//75 att//SN//mark//80 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//80 görs//VB|PRS|SFO//advcl//75 av//PP//case//83 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 maken//NN|UTR|SIN|DEF|NOM//obl:agent//80 ,//MID//punct//52 ansetts//VB|SUP|SFO//aux//87 kunna//VB|INF|AKT//aux//87 föras//VB|INF|SFO//conj//52 över//PL//compound:prt//87 till//PP//case//90 förordning//NN|UTR|SIN|IND|NOM//obl//87 .//MAD//punct//10
4 Författningskommentar till balken ;4.8.4//RG|NOM//amod//93 Underavdelning//NN|UTR|SIN|IND|NOM//appos//10 III//RG|NOM//nummod//93 Bostadstillägg//NN|NEU|SIN|IND|NOM//conj//93 10//RG|NOM//nummod//93 kap.//NN|AN//conj//93 15//RG|NOM//nummod//99 §//NN|AN//obl//93
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//ROOT//1 15//RG|NOM//nummod//3 §//NN|AN//nmod//4 BTPL//PM|NOM//obj//1 .//MAD//punct//1
4 Författningskommentar till balken ;I//PP//mark//10 stället//NN|NEU|SIN|DEF|NOM//fixed//6 för//PP//fixed//6 att//IE//mark//10 återge//VB|INF|AKT//advcl//13 punkterna//NN|UTR|PLU|DEF|NOM//nmod//12 1–3//RG|NOM//obj//10 hänvisas//VB|PRS|SFO//parataxis//1 dock//AB//advmod//13 till//PP//case//20 5//RG|NOM//nummod//17 kap.//NN|AN//nmod//18 13//RG|NOM//nummod//19 §//NN|AN//nmod//20 1–3//RG|NOM//obl//13 som//HP|-|-|-//nsubj//22 innehåller//VB|PRS|AKT//acl:relcl//20 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 regler//NN|UTR|PLU|IND|NOM//obj//22 .//MAD//punct//1
4 Författningskommentar till balken ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 kan//VB|PRS|AKT//aux//28 anmärkas//VB|INF|SFO//parataxis//1 att//SN//mark//33 15//RG|NOM//nummod//31 §//NN|AN//nmod//32 BTPL//PM|NOM//nsubj//33 innehåller//VB|PRS|AKT//advcl//28 en//DT|UTR|SIN|IND//det//36 felaktig//JJ|POS|UTR|SIN|IND|NOM//amod//36 hänvisning//NN|UTR|SIN|IND|NOM//obj//33 till//PP//mark//40 den//DT|UTR|SIN|DEF//nsubj//40 numera//AB//advmod//40 upphävda//PC|PRF|UTR/NEU|SIN|DEF|NOM//acl//36 3//RG|NOM//nummod//42 kap.//NN|AN//nmod//44 14//RG|NOM//nummod//44 §//NN|AN//nmod//45 IL//PM|NOM//obl//40 .//MAD//punct//28
4 Författningskommentar till balken ;11//RG|NOM//nummod//48 kap.//NN|AN//nmod//50 4//RG|NOM//nummod//50 §//NN|AN//obl//28
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//ROOT//1 närmast//AB|SUV//advmod//1 28//RG|NOM//nummod//4 §//NN|AN//nmod//5 BTPL//PM|NOM//obj//1 .//MAD//punct//1
4 Författningskommentar till balken ;I//PP//case//9 RÅ//PM|NOM//nmod//9 2003//RG|NOM//obl//1 ref.//NN|AN//nmod//11 3//RG|NOM//nummod//9 har//VB|PRS|AKT//aux//22 utgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 bostadstillägg//NN|NEU|SIN|IND|NOM//obj//12 till//PP//case//16 pensionärer//NN|UTR|PLU|IND|NOM//nmod//14 i//PP//case//18 avsaknad//NN|UTR|SIN|IND|NOM//nmod//16 av//PP//case//20 ansökan//NN|UTR|SIN|IND|NOM//nmod//18 inte//AB//advmod//22 ansetts//VB|SUP|SFO//conj//1 kunna//VB|INF|AKT//aux//24 höjas//VB|INF|SFO//xcomp//22 för//PP//case//27 förfluten//PC|PRF|UTR|SIN|IND|NOM//amod//27 tid//NN|UTR|SIN|IND|NOM//obl//24 .//MID//punct//1
4 Författningskommentar till balken ;Ett//DT|NEU|SIN|IND//det//30 tillägg//NN|NEU|SIN|IND|NOM//nsubj:pass//31 görs//VB|PRS|SFO//parataxis//1 i//PP//case//33 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//31 som//HP|-|-|-//nsubj//35 kodifierar//VB|PRS|AKT//acl:relcl//33 denna//DT|UTR|SIN|DEF//det//37 praxis//NN|UTR|SIN|IND|NOM//obj//35 .//MAD//punct//1
4 Författningskommentar till balken ;Övrigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//0
4 Författningskommentar till balken ;I//PP//case//2 16//RG|NOM//nummod//2 §//NN|AN//nmod//4 tredje//RO|NOM//amod//4 stycket//NN|NEU|SIN|DEF|NOM//nmod//5 BTPL//PM|NOM//nsubj//6 finns//VB|PRS|SFO//ROOT//6 en//DT|UTR|SIN|IND//det//8 upplysning//NN|UTR|SIN|IND|NOM//nsubj//6 om//PP//mark//24 att//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 i//PP//case//13 lagen//NN|UTR|SIN|DEF|NOM//obl//24 (//PAD//punct//15 1999:332//RG|NOM//nmod//13 )//PAD//punct//15 om//PP//case//18 ersättning//NN|UTR|SIN|IND|NOM//nmod//13 till//PP//case//20 steriliserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 i//PP//case//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 fall//NN|NEU|PLU|IND|NOM//obl//20 finns//VB|PRS|SFO//acl//8 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//24 om//PP//case//27 beräkning//NN|UTR|SIN|IND|NOM//nmod//25 av//PP//case//29 förmögenhet//NN|UTR|SIN|IND|NOM//nmod//27 för//PP//case//31 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//27 som//HP|-|-|-//nsubj//34 har//VB|PRS|AKT//aux//34 fått//VB|SUP|AKT//acl:relcl//31 ersättning//NN|UTR|SIN|IND|NOM//obj//34 enligt//PP//case//38 den//DT|UTR|SIN|DEF//det//38 lagen//NN|UTR|SIN|DEF|NOM//obl//34 .//MAD//punct//6
4 Författningskommentar till balken ;Någon//DT|UTR|SIN|IND//det//42 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//43 finns//VB|PRS|SFO//conj//6 inte//AB//advmod//43 införd//PC|PRF|UTR|SIN|IND|NOM//xcomp//43 i//PP//case//48 t.ex.//AB|AN//advmod//48 ÄfsL//NN|AN//obl//45 eller//KN//cc//50 BoL.//MID//conj//43 Inte//AB//advmod//50 heller//AB//advmod//50 har//VB|PRS|AKT//advcl//43 i//PP//case//55 BTPL//PM|NOM//obl//43 införts//VB|SUP|SFO//advcl//43 någon//DT|UTR|SIN|IND//det//59 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 upplysning//NN|UTR|SIN|IND|NOM//nsubj:pass//56 om//PP//case//61 lagen//NN|UTR|SIN|DEF|NOM//obl//56 (//PAD//punct//63 2005:466//RG|NOM//appos//61 )//PAD//punct//63 om//PP//case//66 beräkning//NN|UTR|SIN|IND|NOM//nmod//61 av//PP//case//69 inkomstprövade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//69 socialförsäkringsförmåner//NN|UTR|PLU|IND|NOM//nmod//66 m.m.//AB|AN//conj//66 för//PP//case//72 neurosedynskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//66 .//MAD//punct//6
4 Författningskommentar till balken ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//77 kan//VB|PRS|AKT//aux//77 alltså//AB//advmod//77 konstateras//VB|INF|SFO//parataxis//6 att//SN//mark//84 den//DT|UTR|SIN|DEF//det//81 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//84 inte//AB//advmod//84 är//VB|PRS|AKT//cop//84 konsekvent//JJ|POS|UTR|SIN|IND|NOM//advcl//77 i//PP//case//87 detta//DT|NEU|SIN|DEF//det//87 avseende//NN|NEU|SIN|IND|NOM//obl//84 .//MAD//punct//77
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//90 anser//VB|PRS|AKT//parataxis//77 dock//AB//advmod//90 att//SN//mark//95 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//95 inte//AB//advmod//95 finns//VB|PRS|SFO//ccomp//90 anledning//NN|UTR|SIN|IND|NOM//nsubj//95 att//IE//mark//98 belasta//VB|INF|AKT//csubj//95 lagtexten//NN|UTR|SIN|DEF|NOM//obj//98 med//PP//case//101 hänvisningar//NN|UTR|PLU|IND|NOM//obl//98 till//PP//case//103 någon//PN|UTR|SIN|IND|SUB/OBJ//nmod//101 av//PP//case//108 de//DT|UTR/NEU|PLU|DEF//det//108 nu//AB//advmod//107 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//108 lagarna//NN|UTR|PLU|DEF|NOM//nmod//103 ,//MID//punct//108 vilka//HP|UTR/NEU|PLU|IND//nsubj//116 i//PP//case//113 annat//JJ|POS|NEU|SIN|IND|NOM//amod//113 fall//NN|NEU|SIN|IND|NOM//obl//116 hade//VB|PRT|AKT//aux//116 fått//VB|SUP|AKT//aux//116 anmärkas//VB|INF|SFO//acl:relcl//108 på//PP//case//120 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//120 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 ställen//NN|NEU|PLU|IND|NOM//obl//116 i//PP//case//122 balken//NN|UTR|SIN|DEF|NOM//nmod//120 .//MAD//punct//90
4 Författningskommentar till balken ;4.9//RG|NOM//nummod//125 Avdelning//NN|UTR|SIN|IND|NOM//nmod//131 H//PM|NOM//nummod//125 Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//129 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//129 bestämmelser//NN|UTR|PLU|IND|NOM//conj//125 4.9.1//RG|NOM//amod//131 Inledning//NN|UTR|SIN|IND|NOM//obl//90
