Till statsrådet Maj-Inger Klingvall ;"Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 18//RG|NOM//nummod//4 december//NN|UTR|SIN|IND|NOM//obl//6 1997//RG|NOM//nummod//4 bemyndigade//VB|PRT|AKT//ROOT//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 statsrådet//NN|NEU|SIN|DEF|NOM//obj//6 Maj-Inger//PM|NOM//nsubj//6 Klingvall//PM|NOM//flat:name//9 att//IE//mark//12 utse//VB|INF|AKT//acl//9 en//DT|UTR|SIN|IND//det//15 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//15 utredare//NN|UTR|SIN|IND|NOM//obj//12 med//PP//case//17 uppdrag//NN|NEU|SIN|IND|NOM//obl//12 att//IE//mark//19 lämna//VB|INF|AKT//acl//17 förslag//NN|NEU|SIN|IND|NOM//obj//19 till//PP//case//22 konstruktion//NN|UTR|SIN|IND|NOM//nmod//20 av//PP//case//25 övergångsvis//AB//amod//25 garantipension//NN|UTR|SIN|IND|NOM//nmod//22 för//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 ålderspensionärer//NN|UTR|PLU|IND|NOM//obl//19 som//HP|-|-|-//nsubj:pass//33 inte//AB//advmod//33 kommer//VB|PRS|AKT//aux//33 att//IE//mark//33 omfattas//VB|INF|SFO//acl:relcl//28 av//PP//case//35 regelsystemet//NN|NEU|SIN|DEF|NOM//obl//33 för//PP//case//37 garantipension//NN|UTR|SIN|IND|NOM//nmod//35 inom//PP//case//41 den//DT|UTR|SIN|DEF//det//41 reformerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//41 ålderspensioneringen//NN|UTR|SIN|DEF|NOM//nmod//37 ;//MID//punct//6"
7.1 Inledning;I//PP//case//15 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//obl//18 skall//VB|PRS|AKT//aux//18 därför//AB//advmod//18 ingå//VB|INF|AKT//ROOT//18 ett//DT|NEU|SIN|IND//det//20 belopp//NN|NEU|SIN|IND|NOM//obj//18 som//HP|-|-|-//nsubj//22 motsvarar//VB|PRS|AKT//acl:relcl//20 det//DT|NEU|SIN|DEF//det//24 pensionstillskott//NN|NEU|SIN|IND|NOM//obj//22 som//HP|-|-|-//nsubj:pass//28 vid//PP//case//27 omläggningen//NN|UTR|SIN|DEF|NOM//obl//28 utges//VB|PRS|SFO//acl:relcl//24 till//PP//case//31 den//DT|UTR|SIN|DEF//det//31 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//obl//28 eller//KN//cc//38 som//HP|-|-|-//obj//38 han//PN|UTR|SIN|DEF|SUB//nsubj//38 eller//KN//cc//36 hon//PN|UTR|SIN|DEF|SUB//conj//34 skulle//VB|PRT|AKT//aux//38 haft//VB|SUP|AKT//conj//28 rätt//NN|UTR|SIN|IND|NOM//obj//38 till//PP//case//43 enligt//PP//case//43 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 regler//NN|UTR|PLU|IND|NOM//obl//38 .//MAD//punct//18
7.1 Inledning;Eftersom//SN//mark//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 inte//AB//advmod//3 avser//VB|PRS|AKT//advcl//22 att//IE//mark//5 ändra//VB|INF|AKT//xcomp//3 beräkningsreglerna//NN|UTR|PLU|DEF|NOM//obj//5 för//PP//case//9 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 pensionsförmåner//NN|UTR|PLU|IND|NOM//obl//5 skall//VB|PRS|AKT//aux//22 de//DT|UTR/NEU|PLU|DEF//det//12 samordnings-//NN|UTR|-|-|SMS//nsubj:pass//22 och//KN//cc//14 reduceringsregler//NN|UTR|PLU|IND|NOM//conj//12 som//HP|-|-|-//nsubj//18 i//PP//advmod//18 dag//NN|UTR|SIN|IND|NOM//fixed//16 finns//VB|PRS|SFO//acl:relcl//14 för//PP//case//20 pensionsförmånerna//NN|UTR|PLU|DEF|NOM//obl//18 alltjämt//AB//advmod//22 tillämpas//VB|PRS|SFO//ROOT//22 .//MAD//punct//22
7.1 Inledning;Samordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 och///RG|NOM//acl//24 eller//KN//cc//27 reduceringen//NN|UTR|SIN|DEF|NOM//conj//25 av//PP//case//30 respektive//AB//amod//30 pensionsförmån//NN|UTR|SIN|IND|NOM//nmod//27 skall//VB|PRS|AKT//aux//32 göras//VB|INF|SFO//parataxis//22 innan//SN//mark//35 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//35 fastställs//VB|PRS|SFO//advcl//43 .//MAD//punct//43
7.1 Inledning;Omräkningen//NN|UTR|SIN|DEF|NOM//nsubj//43 av//PP//case//39 pensionen//NN|UTR|SIN|DEF|NOM//nmod//37 kommer//VB|PRS|AKT//aux//43 således//AB//advmod//43 att//IE//mark//43 ske//VB|INF|AKT//conj//22 på//PP//case//47 faktiskt//AB|POS//advmod//46 utbetald//PC|PRF|UTR|SIN|IND|NOM//amod//47 pensionsförmån//NN|UTR|SIN|IND|NOM//obl//43 .//MAD//punct//22
7.1 Inledning;Till//PP//advmod//7 skillnad//NN|UTR|SIN|IND|NOM//fixed//0 från//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 i//PP//case//5 princippropositionen//NN|UTR|SIN|DEF|NOM//obl//6 föreslagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 samordningsreglerna//NN|UTR|PLU|DEF|NOM//obl//9 ,//MID//punct//7 innebär//VB|PRS|AKT//ROOT//9 vårt//PS|NEU|SIN|DEF//nmod:poss//11 förslag//NN|NEU|SIN|IND|NOM//obj//9 till//PP//case//13 samordning//NN|UTR|SIN|IND|NOM//nmod//11 med//PP//case//15 tjänstepension//NN|UTR|SIN|IND|NOM//nmod//13 att//SN//mark//23 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj//23 av//PP//case//19 tjänstepension//NN|UTR|SIN|IND|NOM//nmod//17 inte//AB//advmod//23 kommer//VB|PRS|AKT//aux//23 att//IE//mark//23 påverka//VB|INF|AKT//xcomp//9 den//DT|UTR|SIN|DEF//det//25 del//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//29 den//DT|UTR|SIN|DEF//det//29 övergångsvisa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 garantipensionen//NN|UTR|SIN|DEF|NOM//nmod//25 som//HP|-|-|-//nsubj:pass//32 kan//VB|PRS|AKT//aux//32 sägas//VB|INF|SFO//acl:relcl//29 utgöra//VB|INF|AKT//xcomp//32 ersättning//NN|UTR|SIN|IND|NOM//obj//33 för//PP//case//37 folkpensionens//NN|UTR|SIN|DEF|GEN//nmod:poss//37 grundförmåner//NN|UTR|PLU|IND|NOM//obl//33 i//PP//case//42 form//NN|UTR|SIN|IND|NOM//fixed//38 av//PP//fixed//38 bosättningsbaserad//PC|PRF|UTR|SIN|IND|NOM//amod//42 folkpension//NN|UTR|SIN|IND|NOM//nmod//37 och//KN//cc//44 pensionstillskott//NN|NEU|SIN|IND|NOM//conj//42 .//MAD//punct//9
7.1 Inledning;I//PP//case//48 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//48 system//NN|NEU|SIN|IND|NOM//nmod//50 är//VB|PRS|AKT//cop//50 SGA//PM|NOM//parataxis//9 men//KN//cc//55 inte//AB//advmod//54 dessa//DT|UTR/NEU|PLU|DEF//det//54 grundförmåner//NN|UTR|PLU|IND|NOM//nsubj//55 samordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//50 med//PP//case//57 tjänstepension//NN|UTR|SIN|IND|NOM//obl//55 .//MAD//punct//60
7.1 Inledning;De//DT|UTR/NEU|PLU|DEF//det//60 ålderspensionärer//NN|UTR|PLU|IND|NOM//conj//50 som//HP|-|-|-//nsubj//65 i//PP//case//64 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 system//NN|NEU|SIN|IND|NOM//obl//65 har//VB|PRS|AKT//acl:relcl//60 rätt//NN|UTR|SIN|IND|NOM//obj//65 till//PP//case//69 folkpensionens//NN|UTR|SIN|DEF|GEN//nmod:poss//69 grundförmåner//NN|UTR|PLU|IND|NOM//nmod//66 kommer//VB|PRS|AKT//aux//75 således//AB//advmod//70 även//AB//advmod//70 i//PP//case//74 fortsättningen//NN|UTR|SIN|DEF|NOM//obl//70 ha//VB|INF|AKT//conj//9 rätt//NN|UTR|SIN|IND|NOM//obj//75 till//PP//case//79 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 belopp//NN|NEU|SIN|IND|NOM//obl//75 i//PP//case//84 form//NN|UTR|SIN|IND|NOM//fixed//80 av//PP//fixed//80 övergångsvis//AB//amod//84 garantipension//NN|UTR|SIN|IND|NOM//nmod//79 oavsett//PP//case//87 tjänstepensionens//NN|UTR|SIN|DEF|GEN//nmod:poss//87 storlek//NN|UTR|SIN|IND|NOM//obl//75 .//MAD//punct//9
7.1 Inledning;I//PP//case//1 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//obl//2 ingår//VB|PRS|AKT//ROOT//2 även//AB//advmod//2 viss//JJ|POS|UTR|SIN|IND|NOM//amod//5 del//NN|UTR|SIN|IND|NOM//nsubj//12 av//PP//case//8 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//8 yrkesskadelivränta//NN|UTR|SIN|IND|NOM//nmod//5 som//KN//case//11 en//DT|UTR|SIN|IND//det//11 pensionsberättigad//PC|PRF|UTR|SIN|IND|NOM//nmod//5 har//VB|PRS|AKT//nsubj//2 rätt//NN|UTR|SIN|IND|NOM//obj//12 till//PP//compound:prt//12 på//PP//case//20 grund//NN|UTR|SIN|IND|NOM//fixed//15 av//PP//fixed//15 en//DT|UTR|SIN|IND//det//20 obligatorisk//JJ|POS|UTR|SIN|IND|NOM//amod//20 försäkring//NN|UTR|SIN|IND|NOM//obl//12 jämlikt//JJ|POS|NEU|SIN|IND|NOM//advmod//12 bland//PP//case//24 andra//RO|NOM//amod//24 lagen//NN|UTR|SIN|DEF|NOM//obl//12 (//PAD//punct//26 1916:235//RG|NOM//appos//24 )//PAD//punct//26 om//PP//case//29 försäkring//NN|UTR|SIN|IND|NOM//obl//12 för//PP//case//31 olycksfall//NN|NEU|PLU|IND|NOM//nmod//29 i//PP//case//33 arbete//NN|NEU|SIN|IND|NOM//nmod//31 ,//MID//punct//29 lagen//NN|UTR|SIN|DEF|NOM//conj//29 (//PAD//punct//37 1929:131//RG|NOM//nmod//35 )//PAD//punct//37 om//PP//case//40 försäkring//NN|UTR|SIN|IND|NOM//nmod//29 för//PP//case//43 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 yrkessjukdomar//NN|UTR|PLU|IND|NOM//nmod//40 eller//KN//cc//45 lagen//NN|UTR|SIN|DEF|NOM//conj//43 (//PAD//punct//47 1954:243//RG|NOM//conj//40 )//PAD//punct//47 om//PP//case//50 yrkesskadeförsäkring//NN|UTR|SIN|IND|NOM//conj//40 .//MID//punct//29
7.1 Inledning;Hur//HA//advmod//55 denna//DT|UTR|SIN|DEF//det//54 livränta//NN|UTR|SIN|IND|NOM//nsubj//55 påverkar//VB|PRS|AKT//advcl//59 den//DT|UTR|SIN|DEF//det//58 övergångsvisa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 garantipensionen//NN|UTR|SIN|DEF|NOM//obj//55 återkommer//VB|PRS|AKT//parataxis//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//59 till//PP//compound:prt//59 i//PP//case//64 avsnitt//NN|NEU|SIN|IND|NOM//nmod//64 7.7//RG|NOM//obl//59 .//MAD//punct//2
7.1 Inledning;Som//HA//mark//1 anges//VB|PRS|SFO//advcl//8 i//PP//case//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 3//RG|NOM//obl//1 är//VB|PRS|AKT//cop//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 endast//AB//advmod//8 pensionärer//NN|UTR|PLU|IND|NOM//ROOT//8 som//HP|-|-|-//nsubj//11 är//VB|PRS|AKT//cop//11 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//8 i//PP//case//13 Sverige//PM|NOM//obl//11 som//HP|-|-|-//nsubj//16 är//VB|PRS|AKT//cop//16 berättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//13 till//PP//case//18 SGA//PM|NOM//obl//16 .//MAD//punct//8
7.1 Inledning;Trots//PP//case//21 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//22 föreslår//VB|PRS|AKT//parataxis//8 vi//PN|UTR|PLU|DEF|SUB//nsubj//22 att//SN//mark//36 vår//PS|UTR|SIN|DEF//nmod:poss//26 modell//NN|UTR|SIN|IND|NOM//nsubj//36 med//PP//case//29 en//DT|UTR|SIN|IND//det//29 omvandling//NN|UTR|SIN|IND|NOM//nmod//26 av//PP//case//31 SGA//PM|NOM//nmod//29 till//PP//case//34 en//DT|UTR|SIN|IND//det//34 pensionsförmån//NN|UTR|SIN|IND|NOM//nmod//29 skall//VB|PRS|AKT//aux//36 ske//VB|INF|AKT//ccomp//22 för//PP//case//39 alla//DT|UTR/NEU|PLU|IND/DEF//det//39 pensionsberättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//36 som//HP|-|-|-//nsubj//42 är//VB|PRS|AKT//cop//42 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//39 år//NN|NEU|SIN|IND|NOM//nmod//44 1937//RG|NOM//obl//42 eller//KN//cc//46 tidigare//AB|KOM//conj//44 .//MID//punct//22
7.1 Inledning;Beräkningsunderlag//NN|NEU|SIN|IND|NOM//nsubj:pass//51 skall//VB|PRS|AKT//aux//51 således//AB//advmod//51 fastställas//VB|INF|SFO//parataxis//22 även//AB//advmod//51 för//PP//case//55 de//DT|UTR/NEU|PLU|DEF//det//55 pensionärer//NN|UTR|PLU|IND|NOM//obl//51 som//HP|-|-|-//nsubj//58 är//VB|PRS|AKT//cop//58 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//55 utomlands//AB//advmod//58 och//KN//cc//63 som//HP|-|-|-//nsubj//63 är//VB|PRS|AKT//cop//63 skattskyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//58 enligt//PP//case//65 lagen//NN|UTR|SIN|DEF|NOM//obl//63 (//PAD//punct//67 1991:586//RG|NOM//nmod//65 )//PAD//punct//67 om//PP//case//71 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//71 inkomstskatt//NN|UTR|SIN|IND|NOM//nmod//65 för//PP//fixed//71 utomlands//AB//advmod//74 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//71 .//MAD//punct//22
7.1 Inledning;Effekten//NN|UTR|SIN|DEF|NOM//nsubj//78 härav//AB//nmod//76 redovisar//VB|PRS|AKT//parataxis//8 vi//PN|UTR|PLU|DEF|SUB//nsubj//78 i//PP//case//82 avsnitt//NN|NEU|SIN|IND|NOM//nmod//82 8.8//RG|NOM//obl//78 .//MAD//punct//8
7.1 Inledning;I//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 avsnitten//NN|NEU|PLU|DEF|NOM//obl//8 kommer//VB|PRS|AKT//aux//8 vi//PN|UTR|PLU|DEF|SUB//nsubj//8 att//IE//mark//8 närmare//AB|KOM//advmod//8 redogöra//VB|INF|AKT//ROOT//8 för//PP//case//11 vilka//HD|UTR/NEU|PLU|IND//det//11 pensionsinkomster//NN|UTR|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj//14 skall//VB|PRS|AKT//aux//14 ingå//VB|INF|AKT//acl:relcl//11 i//PP//case//16 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//obl//14 och//KN//cc//21 hur//HA//advmod//21 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//21 skall//VB|PRS|AKT//aux//21 beräknas//VB|INF|SFO//conj//8 .//MAD//punct//8

7.2 Fastställande av beräkningsunderlaget;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//8 ://MID//punct//1
7.2 Fastställande av beräkningsunderlaget; //_SP////2 För//PP//case//6 varje//DT|UTR/NEU|SIN|IND//det//6 pensionsberättigad//NN|UTR|SIN|IND|NOM//nmod//1 skall//VB|PRS|AKT//aux//8 fastställas//VB|INF|SFO//ROOT//8 ett//DT|NEU|SIN|IND//det//10 beräkningsunderlag//NN|NEU|SIN|IND|NOM//nsubj:pass//8 .//MAD//punct//8
7.2 Fastställande av beräkningsunderlaget;Den//DT|UTR|SIN|DEF//det//2 övergångsvisa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 garantipensionen//NN|UTR|SIN|DEF|NOM//nsubj//3 innebär//VB|PRS|AKT//ROOT//3 i//PP//case//5 princip//NN|UTR|SIN|IND|NOM//obl//3 att//SN//mark//10 den//DT|UTR|SIN|DEF//det//8 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj:pass//10 skall//VB|PRS|AKT//aux//10 kompenseras//VB|INF|SFO//ccomp//3 för//PP//mark//14 att//SN//mark//14 SGA//PM|NOM//nsubj:pass//14 slopas//VB|PRS|SFO//advcl//10 .//MAD//punct//3
7.2 Fastställande av beräkningsunderlaget;För//PP//case//18 varje//DT|UTR/NEU|SIN|IND//det//18 pensionsberättigad//NN|UTR|SIN|IND|NOM//obl//22 måste//VB|PRS|AKT//aux//22 ett//DT|NEU|SIN|IND//det//21 beräkningsunderlag//NN|NEU|SIN|IND|NOM//nsubj:pass//22 fastställas//VB|INF|SFO//parataxis//3 för//PP//mark//25 att//IE//mark//25 få//VB|INF|AKT//advcl//22 fram//PL//compound:prt//25 de//DT|UTR/NEU|PLU|DEF//det//28 koefficienter//NN|UTR|PLU|IND|NOM//obj//25 som//HP|-|-|-//nsubj:pass//30 behövs//VB|PRS|SFO//acl:relcl//28 för//PP//mark//33 att//IE//mark//33 översätta//VB|INF|AKT//advcl//30 SGA//PM|NOM//obj//33 till//PP//case//37 en//DT|UTR|SIN|IND//det//37 pensionsförmån//NN|UTR|SIN|IND|NOM//obl//33 .//MAD//punct//3
7.2 Fastställande av beräkningsunderlaget;Därigenom//AB//advmod//42 kan//VB|PRS|AKT//aux//42 också//AB//advmod//42 avgöras//VB|INF|SFO//parataxis//3 om//SN//mark//48 han//PN|UTR|SIN|DEF|SUB//nsubj//48 eller//KN//cc//46 hon//PN|UTR|SIN|DEF|SUB//conj//44 är//VB|PRS|AKT//cop//48 berättigad//PC|PRF|UTR|SIN|IND|NOM//advcl//42 till//PP//case//51 övergångsvis//AB//amod//51 garantipension//NN|UTR|SIN|IND|NOM//obl//48 .//MAD//punct//91
7.2 Fastställande av beräkningsunderlaget;Enligt//PP//case//55 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//55 SGA-regler//NN|UTR|PLU|IND|NOM//obl//91 är//VB|PRS|AKT//cop//58 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//58 storleken//NN|UTR|SIN|DEF|NOM//nsubj//91 på//PP//case//62 den//DT|UTR|SIN|DEF//det//62 sammanlagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//62 pensionsinkomsten//NN|UTR|SIN|DEF|NOM//nmod//58 som//HP|-|-|-//obj//66 den//DT|UTR|SIN|DEF//det//65 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//66 uppbär//VB|PRS|AKT//acl:relcl//62 som//HP|-|-|-//nsubj//68 avgör//VB|PRS|AKT//acl:relcl//66 storleken//NN|UTR|SIN|DEF|NOM//obj//68 på//PP//case//71 SGA//PM|NOM//nmod//69 .//MAD//punct//58
7.2 Fastställande av beräkningsunderlaget;På//PP//case//78 grund//NN|UTR|SIN|IND|NOM//fixed//73 härav//AB//fixed//73 måste//VB|PRS|AKT//fixed//73 i//PP//case//78 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//obl//83 ,//MID//punct//83 förutom//PP//case//82 ett//DT|NEU|SIN|IND//det//82 belopp//NN|NEU|SIN|IND|NOM//obl//83 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//58 den//DT|UTR|SIN|DEF//det//86 bosättningsbaserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//86 folkpensionen//NN|UTR|SIN|DEF|NOM//obj//83 och//KN//cc//88 pensionstillskottet//NN|NEU|SIN|DEF|NOM//conj//86 ,//MID//punct//91 även//AB//advmod//91 ingå//VB|INF|AKT//conj//42 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//94 inkomstrelaterad//PC|PRF|UTR|SIN|IND|NOM//amod//94 ålderspension//NN|UTR|SIN|IND|NOM//obj//91 som//HP|-|-|-//nsubj//96 påverkar//VB|PRS|AKT//acl:relcl//94 SGA//PM|NOM//obj//96 .//MID//punct//3
7.2 Fastställande av beräkningsunderlaget;Eftersom//SN//mark//101 den//DT|UTR|SIN|DEF//det//101 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj:pass//106 i//PP//case//104 alla//DT|UTR/NEU|PLU|IND/DEF//det//104 situationer//NN|UTR|PLU|IND|NOM//obl//101 skall//VB|PRS|AKT//aux//106 ersättas//VB|INF|SFO//advcl//3 för//PP//case//110 den//DT|UTR|SIN|DEF//det//110 bosättningsbaserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//110 folkpensionen//NN|UTR|SIN|DEF|NOM//obl//106 ,//MID//punct//110 till//PP//case//114 den//DT|UTR|SIN|DEF//det//114 del//NN|UTR|SIN|IND|NOM//obl//106 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//117 inte//AB//advmod//117 utges//VB|PRS|SFO//acl:relcl//114 i//PP//case//121 form//NN|UTR|SIN|IND|NOM//fixed//118 av//PP//fixed//118 tilläggspension//NN|UTR|SIN|IND|NOM//obl//117 ,//MID//punct//125 och//KN//cc//125 det//DT|NEU|SIN|DEF//det//125 pensionstillskott//NN|NEU|SIN|IND|NOM//conj//106 som//HP|-|-|-//obj//136 han//PN|UTR|SIN|DEF|SUB//nsubj//136 eller//KN//cc//129 hon//PN|UTR|SIN|DEF|SUB//conj//127 med//PP//case//131 stöd//NN|NEU|SIN|IND|NOM//nmod//127 av//PP//case//134 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//134 regler//NN|UTR|PLU|IND|NOM//nmod//131 skulle//VB|PRT|AKT//aux//136 haft//VB|SUP|AKT//acl:relcl//125 rätt//NN|UTR|SIN|IND|NOM//obj//136 till//PP//case//136 ,//MID//punct//3 kommer//VB|PRS|AKT//aux//144 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//nsubj//144 även//AB//advmod//144 att//IE//mark//144 utgöra//VB|INF|AKT//conj//3 grunden//NN|UTR|SIN|DEF|NOM//obj//144 för//PP//case//147 beräkning//NN|UTR|SIN|IND|NOM//nmod//145 av//PP//case//149 bosättningstillägget//NN|NEU|SIN|DEF|NOM//nmod//147 .//MAD//punct//3
7.2 Fastställande av beräkningsunderlaget;I//PP//case//2 avsnitt//NN|NEU|SIN|IND|NOM//nmod//2 8//RG|NOM//obl//3 föreslår//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 att//SN//mark//13 gränsen//NN|UTR|SIN|DEF|NOM//nsubj//13 för//PP//case//8 rätt//NN|UTR|SIN|IND|NOM//nmod//6 till//PP//case//11 övergångsvis//AB//amod//11 garantipension//NN|UTR|SIN|IND|NOM//nmod//8 skall//VB|PRS|AKT//aux//13 ligga//VB|INF|AKT//ccomp//3 vid//PP//case//17 en//DT|UTR|SIN|IND//det//17 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//17 pensionsinkomst//NN|UTR|SIN|IND|NOM//obl//13 om//PP//case//21 högst//AB|SUV//advmod//20 3,0867//RG|NOM//nummod//21 prisbasbelopp//NN|NEU|PLU|IND|NOM//nmod//17 för//PP//case//27 en//DT|UTR|SIN|IND//det//27 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 och//KN//cc//26 2,709//RG|NOM//conj//24 prisbasbelopp//NN|NEU|PLU|IND|NOM//nmod//21 för//PP//case//29 en//PN|UTR|SIN|IND|SUB/OBJ//nmod//27 som//HP|-|-|-//nsubj//32 är//VB|PRS|AKT//cop//32 gift//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//29 .//MID//punct//3
7.2 Fastställande av beräkningsunderlaget;Dessa//DT|UTR/NEU|PLU|DEF//det//35 tal//NN|NEU|PLU|IND|NOM//nsubj//37 är//VB|PRS|AKT//aux:pass//37 beräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 utifrån//PP//case//40 den//DT|UTR|SIN|DEF//det//40 pensionsinkomstnivå//NN|UTR|SIN|IND|NOM//obl//37 ,//MID//punct//40 där//HA//advmod//48 det//DT|NEU|SIN|DEF//det//45 vanliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 grundavdraget//NN|NEU|SIN|DEF|NOM//nsubj//48 är//VB|PRS|AKT//cop//48 lika//AB//advmod//48 förmånligt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//40 eller//KN//cc//50 förmånligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//48 för//PP//case//53 den//DT|UTR|SIN|DEF//det//53 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//obl//37 än//KN//case//55 SGA//PM|NOM//nmod//53 .//MID//punct//3
7.2 Fastställande av beräkningsunderlaget;Om//SN//mark//65 den//DT|UTR|SIN|DEF//det//60 pensionsberättigades//JJ|POS|MAS|SIN|DEF|GEN//amod//60 pensionsinkomster//NN|UTR|PLU|IND|NOM//nsubj//65 som//HP|-|-|-//nsubj//62 ingår//VB|PRS|AKT//acl:relcl//60 i//PP//case//64 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//obl//62 överstiger//VB|PRS|AKT//advcl//76 dessa//DT|UTR/NEU|PLU|DEF//det//67 gränser//NN|UTR|PLU|IND|NOM//obj//65 ,//MID//punct//76 skall//VB|PRS|AKT//aux//76 någon//DT|UTR|SIN|IND//det//71 uppräkning//NN|UTR|SIN|IND|NOM//nsubj//76 av//PP//case//74 uppburen//PC|PRF|UTR|SIN|IND|NOM//amod//74 ålderspensionen//NN|UTR|SIN|DEF|NOM//nmod//71 inte//AB//advmod//76 ske//VB|INF|AKT//parataxis//3 .//MAD//punct//3
7.2 Fastställande av beräkningsunderlaget;Den//DT|UTR|SIN|DEF//det//79 pensionsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj//80 har//VB|PRS|AKT//parataxis//3 dock//AB//advmod//80 i//PP//case//84 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 fall//NN|NEU|PLU|IND|NOM//obl//80 rätt//NN|UTR|SIN|IND|NOM//obj//80 till//PP//case//87 bosättningstillägg//NN|NEU|SIN|IND|NOM//nmod//85 ,//MID//punct//80  //_SP////88 även//AB//mark//93 om//SN//fixed//90 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//nsubj//93 överstiger//VB|PRS|AKT//advcl//80 taket//NN|NEU|SIN|DEF|NOM//obj//93 för//PP//case//96 rätt//NN|UTR|SIN|IND|NOM//obl//93 till//PP//case//99 övergångsvis//AB//amod//99 garantipension//NN|UTR|SIN|IND|NOM//nmod//96 .//MAD//punct//3
